# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
84	-6.1621302978e-01	-2.1525186271e-01	-4.0096116707e-01	1.4307593466e-01	0.0000000000e+00	-7.4738267963e-01	2.3213663045e-01	-1.7353166886e-01
85	-6.1918702435e-01	-2.1633530348e-01	-4.0285172087e-01	1.4360588770e-01	0.0000000000e+00	-7.5098973097e-01	2.3314552173e-01	-1.7417442990e-01
86	-6.2216745085e-01	-2.1746970219e-01	-4.0469774866e-01	1.4400499518e-01	0.0000000000e+00	-7.5460458336e-01	2.3403505810e-01	-1.7465849304e-01
87	-6.2540125036e-01	-2.1867847472e-01	-4.0672277564e-01	1.4448163274e-01	0.0000000000e+00	-7.5852674279e-01	2.3505537615e-01	-1.7523658964e-01
88	-6.2876210994e-01	-2.1993364878e-01	-4.0882846116e-01	1.4497567217e-01	0.0000000000e+00	-7.6260300881e-01	2.3611851547e-01	-1.7583579234e-01
89	-6.3229247141e-01	-2.2123890213e-01	-4.1105356928e-01	1.4552346927e-01	0.0000000000e+00	-7.6688485760e-01	2.3726833394e-01	-1.7650019581e-01
90	-6.3589044517e-01	-2.2256842929e-01	-4.1332201587e-01	1.4607913724e-01	0.0000000000e+00	-7.7124871091e-01	2.3844198322e-01	-1.7717414555e-01
91	-6.3943614896e-01	-2.2388951114e-01	-4.1554663781e-01	1.4659572107e-01	0.0000000000e+00	-7.7554916784e-01	2.3957140833e-01	-1.7780069154e-01
92	-6.4276618729e-01	-2.2515223346e-01	-4.1761395383e-01	1.4700380468e-01	0.0000000000e+00	-7.7958805189e-01	2.4057715046e-01	-1.7829564152e-01
93	-6.4596803454e-01	-2.2637455097e-01	-4.1959348357e-01	1.4736071703e-01	0.0000000000e+00	-7.8347145757e-01	2.4152366575e-01	-1.7872852771e-01
94	-6.4899904953e-01	-2.2754514257e-01	-4.2145390696e-01	1.4765117672e-01	0.0000000000e+00	-7.8714766691e-01	2.4238595549e-01	-1.7908081585e-01
95	-6.5187897343e-01	-2.2866911577e-01	-4.2320985766e-01	1.4788618156e-01	0.0000000000e+00	-7.9064062331e-01	2.4317592737e-01	-1.7936584479e-01
96	-6.5463089716e-01	-2.2974790116e-01	-4.2488299601e-01	1.4808998992e-01	0.0000000000e+00	-7.9397833289e-01	2.4391886856e-01	-1.7961303664e-01
97	-6.5724255493e-01	-2.3078154470e-01	-4.2646101024e-01	1.4825634733e-01	0.0000000000e+00	-7.9714591892e-01	2.4459933193e-01	-1.7981480557e-01
98	-6.5975348499e-01	-2.3177402047e-01	-4.2797946453e-01	1.4840871372e-01	0.0000000000e+00	-8.0019133592e-01	2.4525680508e-01	-1.7999960530e-01
99	-6.6213761987e-01	-2.3271865309e-01	-4.2941896678e-01	1.4853273553e-01	0.0000000000e+00	-8.0308296759e-01	2.4587539211e-01	-1.8015002690e-01
100	-6.6442716007e-01	-2.3362529781e-01	-4.3080186226e-01	1.4864602128e-01	0.0000000000e+00	-8.0585986877e-01	2.4647070555e-01	-1.8028742712e-01
101	-6.6659975822e-01	-2.3448747675e-01	-4.3211228146e-01	1.4874186293e-01	0.0000000000e+00	-8.0849493513e-01	2.4703100589e-01	-1.8040367003e-01
102	-6.6868115927e-01	-2.3531045600e-01	-4.3337070327e-01	1.4883075234e-01	0.0000000000e+00	-8.1101939180e-01	2.4757530910e-01	-1.8051148080e-01
103	-6.7064492459e-01	-2.3608390652e-01	-4.3456101808e-01	1.4890865264e-01	0.0000000000e+00	-8.1340117232e-01	2.4809638945e-01	-1.8060596328e-01
104	-6.7253112713e-01	-2.3682165121e-01	-4.3570947592e-01	1.4898392709e-01	0.0000000000e+00	-8.1568887972e-01	2.4860978089e-01	-1.8069726097e-01
105	-6.7424400740e-01	-2.3748918478e-01	-4.3675482262e-01	1.4904816685e-01	0.0000000000e+00	-8.1776637076e-01	2.4908204730e-01	-1.8077517507e-01
106	-6.7581569924e-01	-2.3809848884e-01	-4.3771721041e-01	1.4910700979e-01	0.0000000000e+00	-8.1967261942e-01	2.4952340196e-01	-1.8084654356e-01
107	-6.7726794131e-01	-2.3865732855e-01	-4.3861061276e-01	1.4916330328e-01	0.0000000000e+00	-8.2143399173e-01	2.4994160527e-01	-1.8091481990e-01
108	-6.7860105701e-01	-2.3916827646e-01	-4.3943278055e-01	1.4921091138e-01	0.0000000000e+00	-8.2305087994e-01	2.5033063012e-01	-1.8097256207e-01
109	-6.7981945030e-01	-2.3963337156e-01	-4.4018607874e-01	1.4924940201e-01	0.0000000000e+00	-8.2452862546e-01	2.5069088397e-01	-1.8101924597e-01
110	-6.8090558062e-01	-2.4004808664e-01	-4.4085749398e-01	1.4927249808e-01	0.0000000000e+00	-8.2584595395e-01	2.5101175917e-01	-1.8104725837e-01
111	-6.8185655129e-01	-2.4041221104e-01	-4.4144434025e-01	1.4927917518e-01	0.0000000000e+00	-8.2699935217e-01	2.5129016152e-01	-1.8105535678e-01
112	-6.8267741194e-01	-2.4072768220e-01	-4.4194972974e-01	1.4927013759e-01	0.0000000000e+00	-8.2799494461e-01	2.5152755944e-01	-1.8104439541e-01
113	-6.8337609171e-01	-2.4099675589e-01	-4.4237933582e-01	1.4925048438e-01	0.0000000000e+00	-8.2884234824e-01	2.5172822491e-01	-1.8102055874e-01
114	-6.8392921009e-01	-2.4121410785e-01	-4.4271510224e-01	1.4920709834e-01	0.0000000000e+00	-8.2951320568e-01	2.5187624298e-01	-1.8096793737e-01
115	-6.8436666409e-01	-2.4138633701e-01	-4.4298032708e-01	1.4915623371e-01	0.0000000000e+00	-8.3004377794e-01	2.5199248758e-01	-1.8090624548e-01
116	-6.8469741360e-01	-2.4151440528e-01	-4.4318300832e-01	1.4910067159e-01	0.0000000000e+00	-8.3044493216e-01	2.5208575381e-01	-1.8083885618e-01
117	-6.8490877915e-01	-2.4159768253e-01	-4.4331109662e-01	1.4903210750e-01	0.0000000000e+00	-8.3070128985e-01	2.5214176761e-01	-1.8075569725e-01
118	-6.8497864966e-01	-2.4163040663e-01	-4.4334824303e-01	1.4894021536e-01	0.0000000000e+00	-8.3078603329e-01	2.5214729550e-01	-1.8064424457e-01
119	-6.8495795198e-01	-2.4162678878e-01	-4.4333116321e-01	1.4884688098e-01	0.0000000000e+00	-8.3076092982e-01	2.5213046804e-01	-1.8053104265e-01
