# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
16	-8.8589547723e-01	-2.9594986562e-01	-5.8994561160e-01	3.0412835712e-01	-1.8160839193e-18	-1.1491265490e+00	3.6749468247e-01	-3.9449571474e-01
17	-8.9775164608e-01	-3.0032727032e-01	-5.9742437576e-01	3.0579973118e-01	-2.0951396469e-18	-1.1645056076e+00	3.7137138180e-01	-3.9666371352e-01
18	-9.0940083534e-01	-3.0469361645e-01	-6.0470721888e-01	3.0710537385e-01	-1.9976007008e-18	-1.1796161855e+00	3.7501700304e-01	-3.9835730909e-01
19	-9.2214628702e-01	-3.0926003624e-01	-6.1288625078e-01	3.0908622752e-01	-1.3632626633e-18	-1.1961487644e+00	3.7953276817e-01	-4.0092674487e-01
20	-9.3591839779e-01	-3.1404989441e-01	-6.2186850339e-01	3.1156944896e-01	-1.1944295806e-18	-1.2140130594e+00	3.8477326122e-01	-4.0414781976e-01
21	-9.5023741276e-01	-3.1899596402e-01	-6.3124144874e-01	3.1425391501e-01	-1.1535228259e-18	-1.2325867633e+00	3.9030685589e-01	-4.0762993621e-01
22	-9.6516850527e-01	-3.2412959647e-01	-6.4103890880e-01	3.1718431084e-01	-1.1206153262e-18	-1.2519544147e+00	3.9613664042e-01	-4.1143105692e-01
23	-9.8063643216e-01	-3.2938654716e-01	-6.5124988500e-01	3.2036364440e-01	-1.0698480024e-18	-1.2720184131e+00	4.0232917230e-01	-4.1555508362e-01
24	-9.9658484614e-01	-3.3481045585e-01	-6.6177439029e-01	3.2358763495e-01	-1.1186254704e-18	-1.2927056684e+00	4.0870491805e-01	-4.1973703650e-01
25	-1.0127843901e+00	-3.4027471926e-01	-6.7250967086e-01	3.2679079069e-01	-1.1416155023e-18	-1.3137186734e+00	4.1529368950e-01	-4.2389196379e-01
26	-1.0291225816e+00	-3.4584188705e-01	-6.8328069460e-01	3.2990299910e-01	-1.1647050068e-18	-1.3349115230e+00	4.2179850944e-01	-4.2792892008e-01
27	-1.0453491231e+00	-3.5138052479e-01	-6.9396859829e-01	3.3288672202e-01	-1.1836923368e-18	-1.3559595474e+00	4.2823509187e-01	-4.3179921325e-01
28	-1.0618591406e+00	-3.5695217181e-01	-7.0490696883e-01	3.3615595364e-01	-1.2067853660e-18	-1.3773752787e+00	4.3494349628e-01	-4.3603984992e-01
29	-1.0783753139e+00	-3.6259512004e-01	-7.1578019390e-01	3.3911168356e-01	-1.2279512451e-18	-1.3987989948e+00	4.4148134232e-01	-4.3987383238e-01
30	-1.0940406252e+00	-3.6809930884e-01	-7.2594131635e-01	3.4131398745e-01	-1.2509012922e-18	-1.4191190275e+00	4.4730250938e-01	-4.4273051913e-01
31	-1.1083697604e+00	-3.7326995804e-01	-7.3509980238e-01	3.4275700993e-01	-1.2753901995e-18	-1.4377058587e+00	4.5228730542e-01	-4.4460231495e-01
32	-1.1214676862e+00	-3.7811226428e-01	-7.4335542195e-01	3.4337967908e-01	-1.3038000083e-18	-1.4546956444e+00	4.5655394709e-01	-4.4541000126e-01
33	-1.1331495971e+00	-3.8256565350e-01	-7.5058394361e-01	3.4341980316e-01	-1.3327572834e-18	-1.4698486667e+00	4.6002286263e-01	-4.4546204763e-01
34	-1.1433040043e+00	-3.8662115332e-01	-7.5668285094e-01	3.4274176074e-01	-1.3632291129e-18	-1.4830203096e+00	4.6257712202e-01	-4.4458253468e-01
35	-1.1524119547e+00	-3.9035457574e-01	-7.6205737899e-01	3.4163240909e-01	-1.3922927931e-18	-1.4948345562e+00	4.6462850407e-01	-4.4314355518e-01
36	-1.1598878821e+00	-3.9359655832e-01	-7.6629132375e-01	3.3981644576e-01	-1.4205314743e-18	-1.5045318476e+00	4.6586845679e-01	-4.4078800452e-01
37	-1.1660177409e+00	-3.9645511335e-01	-7.6956262754e-01	3.3750237008e-01	-1.4468728893e-18	-1.5124831057e+00	4.6638439274e-01	-4.3778633461e-01
38	-1.1710862607e+00	-3.9906869529e-01	-7.7201756543e-01	3.3465542929e-01	-1.4732092145e-18	-1.5190576631e+00	4.6618608767e-01	-4.3409346639e-01
39	-1.1754877834e+00	-4.0145818388e-01	-7.7402959951e-01	3.3170227948e-01	-1.4984977328e-18	-1.5247670348e+00	4.6571426953e-01	-4.3026283069e-01
40	-1.1790952174e+00	-4.0355275679e-01	-7.7554246058e-01	3.2859981822e-01	-1.5222206258e-18	-1.5294463658e+00	4.6498712974e-01	-4.2623851778e-01
41	-1.1825198496e+00	-4.0554557107e-01	-7.7697427855e-01	3.2562758394e-01	-1.5435675970e-18	-1.5338885781e+00	4.6428588435e-01	-4.2238312693e-01
42	-1.1858380579e+00	-4.0748983706e-01	-7.7834822080e-01	3.2265247534e-01	-1.5633955448e-18	-1.5381927441e+00	4.6357297968e-01	-4.1852400769e-01
43	-1.1891666360e+00	-4.0941880977e-01	-7.7974782624e-01	3.1976199439e-01	-1.5820366851e-18	-1.5425103613e+00	4.6291127059e-01	-4.1477466199e-01
44	-1.1924718382e+00	-4.1130935832e-01	-7.8116247987e-01	3.1694225932e-01	-1.6003033131e-18	-1.5467976567e+00	4.6231640193e-01	-4.1111708328e-01
45	-1.1957237999e+00	-4.1315253703e-01	-7.8257126283e-01	3.1422426236e-01	-1.6167944521e-18	-1.5510158919e+00	4.6177340725e-01	-4.0759147271e-01
46	-1.1989492756e+00	-4.1495356118e-01	-7.8399571438e-01	3.1160375526e-01	-1.6329346711e-18	-1.5551997712e+00	4.6130269150e-01	-4.0419231968e-01
47	-1.2022500818e+00	-4.1673324021e-01	-7.8551684159e-01	3.0919180082e-01	-1.6477310371e-18	-1.5594813644e+00	4.6097950172e-01	-4.0106368775e-01
48	-1.2056473572e+00	-4.1851790931e-01	-7.8712944785e-01	3.0690031071e-01	-1.6629904147e-18	-1.5638880912e+00	4.6076442318e-01	-3.9809131439e-01
49	-1.2089936637e+00	-4.2027698426e-01	-7.8871667942e-01	3.0462985156e-01	-1.6772308245e-18	-1.5682287044e+00	4.6054961895e-01	-3.9514622103e-01
50	-1.2123722512e+00	-4.2202660587e-01	-7.9034564532e-01	3.0241494499e-01	-1.6920409796e-18	-1.5726111905e+00	4.6039879932e-01	-3.9227318690e-01
51	-1.2159696509e+00	-4.2381810391e-01	-7.9215154694e-01	3.0037549461e-01	-1.7062061623e-18	-1.5772775057e+00	4.6041680379e-01	-3.8962774324e-01
52	-1.2197146771e+00	-4.2563952605e-01	-7.9407515105e-01	2.9843165241e-01	-1.7211033135e-18	-1.5821353125e+00	4.6054453125e-01	-3.8710631634e-01
53	-1.2235176204e+00	-4.2746757075e-01	-7.9605004968e-01	2.9655867639e-01	-1.7354954391e-18	-1.5870682456e+00	4.6072809867e-01	-3.8467681249e-01
54	-1.2272720664e+00	-4.2926357444e-01	-7.9800849196e-01	2.9468552937e-01	-1.7508229329e-18	-1.5919382711e+00	4.6093114690e-01	-3.8224708684e-01
55	-1.2310661319e+00	-4.3107191524e-01	-7.9999421669e-01	2.9285761897e-01	-1.7662353269e-18	-1.5968596885e+00	4.6115287682e-01	-3.7987603921e-01
56	-1.2349333124e+00	-4.3290172213e-01	-8.0203159031e-01	2.9102667847e-01	-1.7823853044e-18	-1.6018759459e+00	4.6141233522e-01	-3.7750106113e-01
57	-1.2389498878e+00	-4.3477140216e-01	-8.0417848563e-01	2.8928140461e-01	-1.7981886209e-18	-1.6070859888e+00	4.6175885434e-01	-3.7523720430e-01
58	-1.2429733667e+00	-4.3662201086e-01	-8.0635135589e-01	2.8758436962e-01	-1.8138791277e-18	-1.6123049865e+00	4.6216168129e-01	-3.7303591982e-01
59	-1.2470359671e+00	-4.3847982645e-01	-8.0855614064e-01	2.8593439097e-01	-1.8293293185e-18	-1.6175747300e+00	4.6259539274e-01	-3.7089567380e-01
60	-1.2511245389e+00	-4.4034248215e-01	-8.1078205677e-01	2.8430305014e-01	-1.8448841512e-18	-1.6228781620e+00	4.6304946827e-01	-3.6877960355e-01
61	-1.2552752497e+00	-4.4221383980e-01	-8.1306140988e-01	2.8275401608e-01	-1.8602716951e-18	-1.6282621966e+00	4.6355946259e-01	-3.6677029635e-01
62	-1.2594490785e+00	-4.4407905137e-01	-8.1537002709e-01	2.8124964038e-01	-1.8752820255e-18	-1.6336762185e+00	4.6411371966e-01	-3.6481891709e-01
63	-1.2636228645e+00	-4.4593244091e-01	-8.1769042357e-01	2.7979706047e-01	-1.8902709385e-18	-1.6390901849e+00	4.6469747832e-01	-3.6293472401e-01
64	-1.2678004586e+00	-4.4778644386e-01	-8.2001401473e-01	2.7834173608e-01	-1.9046878272e-18	-1.6445090908e+00	4.6528446360e-01	-3.6104697095e-01
65	-1.2718377229e+00	-4.4958931659e-01	-8.2224840630e-01	2.7684993729e-01	-1.9190117892e-18	-1.6497459700e+00	4.6582386214e-01	-3.5911190565e-01
66	-1.2758519731e+00	-4.5137215671e-01	-8.2447981636e-01	2.7538013209e-01	-1.9318715114e-18	-1.6549529968e+00	4.6638457456e-01	-3.5720536902e-01
67	-1.2799111143e+00	-4.5316668069e-01	-8.2674443364e-01	2.7396571098e-01	-1.9457269399e-18	-1.6602182534e+00	4.6697219120e-01	-3.5537067307e-01
68	-1.2837067985e+00	-4.5486240338e-01	-8.2884439515e-01	2.7249235508e-01	-1.9585894412e-18	-1.6651417704e+00	4.6747748971e-01	-3.5345953070e-01
69	-1.2875956301e+00	-4.5661039112e-01	-8.3098523900e-01	2.7104418063e-01	-1.9714727418e-18	-1.6701861123e+00	4.6796855985e-01	-3.5158105208e-01
70	-1.2913939772e+00	-4.5832070526e-01	-8.3307327194e-01	2.6957428243e-01	-1.9834315858e-18	-1.6751130834e+00	4.6844070835e-01	-3.4967439482e-01
71	-1.2951371317e+00	-4.5999754166e-01	-8.3513959005e-01	2.6816632190e-01	-1.9959814782e-18	-1.6799684623e+00	4.6892756049e-01	-3.4784807911e-01
72	-1.2988205209e+00	-4.6166244479e-01	-8.3715807612e-01	2.6669746195e-01	-2.0079081348e-18	-1.6847463175e+00	4.6936953916e-01	-3.4594276860e-01
73	-1.3024026302e+00	-4.6330122777e-01	-8.3910140243e-01	2.6521938565e-01	-2.0203433193e-18	-1.6893927990e+00	4.6975021833e-01	-3.4402550324e-01
74	-1.3059193557e+00	-4.6491923177e-01	-8.4100012396e-01	2.6372735394e-01	-2.0318130229e-18	-1.6939544688e+00	4.7010111523e-01	-3.4209013581e-01
75	-1.3093636158e+00	-4.6650470906e-01	-8.4285890669e-01	2.6226519759e-01	-2.0439342539e-18	-1.6984221411e+00	4.7044274704e-01	-3.4019352078e-01
76	-1.3126959215e+00	-4.6805600162e-01	-8.4463991990e-01	2.6077551913e-01	-2.0552050037e-18	-1.7027445934e+00	4.7072989785e-01	-3.3826120583e-01
77	-1.3158696635e+00	-4.6955387211e-01	-8.4631579135e-01	2.5925830530e-01	-2.0672896889e-18	-1.7068613671e+00	4.7095239904e-01	-3.3629317378e-01
78	-1.3190044284e+00	-4.7103594548e-01	-8.4796848288e-01	2.5773156752e-01	-2.0783992118e-18	-1.7109275822e+00	4.7116567175e-01	-3.3431278787e-01
79	-1.3221813821e+00	-4.7251116050e-01	-8.4967022155e-01	2.5630592142e-01	-2.0896751975e-18	-1.7150485219e+00	4.7144882632e-01	-3.3246353159e-01
80	-1.3252683759e+00	-4.7395433527e-01	-8.5131404061e-01	2.5485389766e-01	-2.1012501959e-18	-1.7190527714e+00	4.7169963168e-01	-3.3058005990e-01
81	-1.3281753777e+00	-4.7534956941e-01	-8.5282580826e-01	2.5334706360e-01	-2.1128392387e-18	-1.7228235469e+00	4.7184529857e-01	-3.2862549182e-01
82	-1.3309873972e+00	-4.7671027696e-01	-8.5427712024e-01	2.5182214931e-01	-2.1218228246e-18	-1.7264711175e+00	4.7195855410e-01	-3.2664747123e-01
83	-1.3337626842e+00	-4.7804775518e-01	-8.5571492903e-01	2.5033577552e-01	-2.1343196766e-18	-1.7300710410e+00	4.7208396732e-01	-3.2471944289e-01
84	-1.3364858884e+00	-4.7935830744e-01	-8.5712758091e-01	2.4886645677e-01	-2.1463743319e-18	-1.7336034060e+00	4.7221159183e-01	-3.2281353725e-01
85	-1.3391713459e+00	-4.8065305315e-01	-8.5851829277e-01	2.4741657094e-01	-2.1574370983e-18	-1.7370868086e+00	4.7233154952e-01	-3.2093283874e-01
86	-1.3418083855e+00	-4.8192689512e-01	-8.5988149037e-01	2.4596331641e-01	-2.1680617452e-18	-1.7405074065e+00	4.7244324406e-01	-3.1904777058e-01
87	-1.3443782552e+00	-4.8316263500e-01	-8.6121562016e-01	2.4455282392e-01	-2.1780568871e-18	-1.7438408759e+00	4.7256623144e-01	-3.1721817058e-01
88	-1.3468795850e+00	-4.8436469014e-01	-8.6251489486e-01	2.4315306559e-01	-2.1883875604e-18	-1.7470854398e+00	4.7268775590e-01	-3.1540249424e-01
89	-1.3493078627e+00	-4.8553396640e-01	-8.6377389628e-01	2.4178043198e-01	-2.1980471837e-18	-1.7502352452e+00	4.7279991234e-01	-3.1362200233e-01
90	-1.3516368341e+00	-4.8666745308e-01	-8.6496938106e-01	2.4039623783e-01	-2.2075591492e-18	-1.7532562370e+00	4.7287740997e-01	-3.1182651483e-01
91	-1.3538413752e+00	-4.8775246415e-01	-8.6608891103e-01	2.3901566452e-01	-2.2164140239e-18	-1.7561158256e+00	4.7292055860e-01	-3.1003572407e-01
92	-1.3559674812e+00	-4.8880535720e-01	-8.6716212401e-01	2.3763493041e-01	-2.2245456302e-18	-1.7588736734e+00	4.7294595851e-01	-3.0824472472e-01
93	-1.3579065178e+00	-4.8978381860e-01	-8.6812269925e-01	2.3627167069e-01	-2.2322654731e-18	-1.7613888668e+00	4.7292360082e-01	-3.0647639203e-01
94	-1.3597003949e+00	-4.9070091333e-01	-8.6899948157e-01	2.3490225111e-01	-2.2398324232e-18	-1.7637157686e+00	4.7287321030e-01	-3.0470006916e-01
95	-1.3613745242e+00	-4.9156500349e-01	-8.6980952073e-01	2.3354361531e-01	-2.2471240243e-18	-1.7658873413e+00	4.7280564655e-01	-3.0293773432e-01
96	-1.3629038006e+00	-4.9236153612e-01	-8.7054226449e-01	2.3219153528e-01	-2.2542361534e-18	-1.7678710201e+00	4.7272591046e-01	-3.0118390319e-01
97	-1.3643918620e+00	-4.9311376491e-01	-8.7127809707e-01	2.3092616624e-01	-2.2615117148e-18	-1.7698012375e+00	4.7270541520e-01	-2.9954254798e-01
98	-1.3657924204e+00	-4.9382461193e-01	-8.7196780843e-01	2.2966590938e-01	-2.2694221315e-18	-1.7716179516e+00	4.7267899563e-01	-2.9790782395e-01
99	-1.3670231108e+00	-4.9447176773e-01	-8.7255134310e-01	2.2839557016e-01	-2.2707462129e-18	-1.7732143240e+00	4.7259946921e-01	-2.9626002175e-01
100	-1.3680696746e+00	-4.9504211053e-01	-8.7302756410e-01	2.2712161546e-01	-2.2609344447e-18	-1.7745718591e+00	4.7248181696e-01	-2.9460752978e-01
101	-1.3689127902e+00	-4.9552149489e-01	-8.7339129533e-01	2.2585505781e-01	-2.2550321809e-18	-1.7756654944e+00	4.7233725054e-01	-2.9296463278e-01
102	-1.3697027034e+00	-4.9596103137e-01	-8.7374167205e-01	2.2462835105e-01	-2.2528337924e-18	-1.7766901189e+00	4.7222580085e-01	-2.9137342778e-01
103	-1.3703021670e+00	-4.9631970816e-01	-8.7398245887e-01	2.2340668324e-01	-2.2422684255e-18	-1.7774677045e+00	4.7207843838e-01	-2.8978875899e-01
104	-1.3707702243e+00	-4.9660299934e-01	-8.7416722498e-01	2.2224528080e-01	-2.2331301593e-18	-1.7780748383e+00	4.7195528205e-01	-2.8828226256e-01
105	-1.3711460251e+00	-4.9681219900e-01	-8.7433382605e-01	2.2121243587e-01	-2.2342545835e-18	-1.7785623028e+00	4.7190203381e-01	-2.8694252264e-01
106	-1.3715535960e+00	-4.9699647815e-01	-8.7455711790e-01	2.2029847691e-01	-2.2395288202e-18	-1.7790909776e+00	4.7195079969e-01	-2.8575699395e-01
107	-1.3720942425e+00	-4.9718829033e-01	-8.7490595220e-01	2.1955576888e-01	-2.2421765455e-18	-1.7797922694e+00	4.7214707734e-01	-2.8479360093e-01
108	-1.3726872607e+00	-4.9736309864e-01	-8.7532416202e-01	2.1893325949e-01	-2.2513743390e-18	-1.7805614943e+00	4.7245132922e-01	-2.8398612185e-01
109	-1.3733507505e+00	-4.9749549884e-01	-8.7585525166e-01	2.1850768649e-01	-2.2601381345e-18	-1.7814221306e+00	4.7294969102e-01	-2.8343409597e-01
110	-1.3739259072e+00	-4.9759122980e-01	-8.7633467742e-01	2.1810785743e-01	-2.2643823370e-18	-1.7821681868e+00	4.7342930952e-01	-2.8291546346e-01
111	-1.3744123586e+00	-4.9763404758e-01	-8.7677831105e-01	2.1779408472e-01	-2.2690020351e-18	-1.7827991803e+00	4.7393032933e-01	-2.8250845772e-01
112	-1.3750936623e+00	-4.9769976287e-01	-8.7739389945e-01	2.1768085329e-01	-2.2718699321e-18	-1.7836829235e+00	4.7461767072e-01	-2.8236158120e-01
113	-1.3758587466e+00	-4.9775880273e-01	-8.7809994383e-01	2.1773082179e-01	-2.2815820122e-18	-1.7846753415e+00	4.7542642637e-01	-2.8242639712e-01
114	-1.3768026093e+00	-4.9783760329e-01	-8.7896500596e-01	2.1797822576e-01	-2.2895240108e-18	-1.7858996594e+00	4.7640925335e-01	-2.8274731362e-01
115	-1.3779144347e+00	-4.9793599963e-01	-8.7997843506e-01	2.1843441354e-01	-2.2999254479e-18	-1.7873418478e+00	4.7755304429e-01	-2.8333905102e-01
116	-1.3789820582e+00	-4.9799309434e-01	-8.8098896389e-01	2.1896467290e-01	-2.3015311195e-18	-1.7887267002e+00	4.7874483694e-01	-2.8402686930e-01
117	-1.3800956067e+00	-4.9801968478e-01	-8.8207592188e-01	2.1966686419e-01	-2.2998789902e-18	-1.7901711235e+00	4.8007029637e-01	-2.8493770661e-01
118	-1.3813339540e+00	-4.9806507284e-01	-8.8326888118e-01	2.2048515841e-01	-2.3051299624e-18	-1.7917774280e+00	4.8150476044e-01	-2.8599914516e-01
119	-1.3828336902e+00	-4.9815414945e-01	-8.8467954079e-01	2.2156102009e-01	-2.3070295707e-18	-1.7937227892e+00	4.8315673917e-01	-2.8739468363e-01
120	-1.3841329240e+00	-4.9814265375e-01	-8.8599027024e-01	2.2265957216e-01	-2.3088965953e-18	-1.7954080715e+00	4.8480952062e-01	-2.8881965463e-01
121	-1.3855692796e+00	-4.9815163009e-01	-8.8741764954e-01	2.2390793640e-01	-2.3126033688e-18	-1.7972712195e+00	4.8658252432e-01	-2.9043895230e-01
122	-1.3870552971e+00	-4.9815651433e-01	-8.8889878273e-01	2.2526326985e-01	-2.3170675037e-18	-1.7991987856e+00	4.8842783550e-01	-2.9219700356e-01
123	-1.3884258804e+00	-4.9809958053e-01	-8.9032629991e-01	2.2666775445e-01	-2.3225913612e-18	-1.8009766181e+00	4.9028339922e-01	-2.9401881051e-01
124	-1.3900233533e+00	-4.9807607489e-01	-8.9194727837e-01	2.2831264679e-01	-2.3291442671e-18	-1.8030487569e+00	4.9233900435e-01	-2.9615245889e-01
125	-1.3918720476e+00	-4.9810519281e-01	-8.9376685479e-01	2.3019491580e-01	-2.3358958745e-18	-1.8054467642e+00	4.9457707748e-01	-2.9859401700e-01
126	-1.3936452812e+00	-4.9808920988e-01	-8.9555607133e-01	2.3214198790e-01	-2.3423343159e-18	-1.8077468886e+00	4.9683357680e-01	-3.0111963352e-01
127	-1.3954558906e+00	-4.9807085073e-01	-8.9738503987e-01	2.3420382513e-01	-2.3410755368e-18	-1.8100954944e+00	4.9914273643e-01	-3.0379411596e-01
128	-1.3972012109e+00	-4.9797803512e-01	-8.9922317581e-01	2.3643992642e-01	-2.3439817584e-18	-1.8123594116e+00	5.0155642586e-01	-3.0669464252e-01
129	-1.3989901064e+00	-4.9788038105e-01	-9.0110972535e-01	2.3881387404e-01	-2.3472883029e-18	-1.8146798515e+00	5.0403668038e-01	-3.0977397446e-01
130	-1.4007811875e+00	-4.9774333307e-01	-9.0303785439e-01	2.4133984931e-01	-2.3491618119e-18	-1.8170031265e+00	5.0661815166e-01	-3.1305050687e-01
131	-1.4025796650e+00	-4.9760425969e-01	-9.0497540529e-01	2.4391276729e-01	-2.3514321987e-18	-1.8193359957e+00	5.0921393201e-01	-3.1638793035e-01
132	-1.4046098553e+00	-4.9752903170e-01	-9.0708082364e-01	2.4662530648e-01	-2.3512321467e-18	-1.8219694279e+00	5.1193973992e-01	-3.1990646146e-01
133	-1.4068768511e+00	-4.9752180420e-01	-9.0935504691e-01	2.4950109414e-01	-2.3523919126e-18	-1.8249100288e+00	5.1479155340e-01	-3.2363674796e-01
134	-1.4091601168e+00	-4.9751251927e-01	-9.1164759752e-01	2.5243487834e-01	-2.3510286849e-18	-1.8278717339e+00	5.1766884782e-01	-3.2744226386e-01
135	-1.4114619742e+00	-4.9754106984e-01	-9.1392090436e-01	2.5533967826e-01	-2.3522409986e-18	-1.8308575551e+00	5.2047479314e-01	-3.3121018320e-01
136	-1.4138449818e+00	-4.9756200549e-01	-9.1628297629e-01	2.5842480695e-01	-2.3531100754e-18	-1.8339486390e+00	5.2340121351e-01	-3.3521201341e-01
137	-1.4162373887e+00	-4.9758597288e-01	-9.1865141587e-01	2.6158409039e-01	-2.3577798274e-18	-1.8370519152e+00	5.2633180374e-01	-3.3931003238e-01
138	-1.4184276261e+00	-4.9755016463e-01	-9.2087746145e-01	2.6470078637e-01	-2.3638249986e-18	-1.8398929500e+00	5.2915912102e-01	-3.4335280965e-01
139	-1.4207201245e+00	-4.9750666915e-01	-9.2321345532e-01	2.6805137226e-01	-2.3722868398e-18	-1.8428666313e+00	5.3213348271e-01	-3.4769897385e-01
140	-1.4229087472e+00	-4.9743906371e-01	-9.2546968350e-01	2.7138069395e-01	-2.3738361697e-18	-1.8457055717e+00	5.3503827474e-01	-3.5201755549e-01
141	-1.4251177495e+00	-4.9737792416e-01	-9.2773982532e-01	2.7478537171e-01	-2.3840064987e-18	-1.8485709471e+00	5.3795237644e-01	-3.5643388417e-01
142	-1.4272818752e+00	-4.9731174611e-01	-9.2997012906e-01	2.7819471352e-01	-2.3946369376e-18	-1.8513781116e+00	5.4082297870e-01	-3.6085626275e-01
143	-1.4295584021e+00	-4.9727348991e-01	-9.3228491217e-01	2.8171128474e-01	-2.4081636183e-18	-1.8543310757e+00	5.4376427782e-01	-3.6541773243e-01
144	-1.4319859905e+00	-4.9729409324e-01	-9.3469189723e-01	2.8529160973e-01	-2.4213558291e-18	-1.8574799869e+00	5.4674725499e-01	-3.7006189938e-01
145	-1.4344389571e+00	-4.9734641601e-01	-9.3709254107e-01	2.8884068278e-01	-2.4398039717e-18	-1.8606618172e+00	5.4968265633e-01	-3.7466552833e-01
146	-1.4367400735e+00	-4.9731866780e-01	-9.3942140573e-01	2.9244962730e-01	-2.4634935724e-18	-1.8636466773e+00	5.5262842240e-01	-3.7934681870e-01
147	-1.4390627347e+00	-4.9727748401e-01	-9.4178525073e-01	2.9617153016e-01	-2.4839966780e-18	-1.8666594838e+00	5.5563470841e-01	-3.8417463134e-01
148	-1.4416822273e+00	-4.9730278810e-01	-9.4437943923e-01	3.0016103045e-01	-2.5043201659e-18	-1.8700573208e+00	5.5884581391e-01	-3.8934955414e-01
149	-1.4443582075e+00	-4.9735154083e-01	-9.4700666667e-01	3.0423202993e-01	-2.5224737414e-18	-1.8735284299e+00	5.6206890730e-01	-3.9463019243e-01
150	-1.4469096251e+00	-4.9737709765e-01	-9.4953252743e-01	3.0823784634e-01	-2.5415848627e-18	-1.8768379645e+00	5.6519428722e-01	-3.9982627945e-01
151	-1.4495936991e+00	-4.9741759285e-01	-9.5217610628e-01	3.1244145471e-01	-2.5582466578e-18	-1.8803195724e+00	5.6844814179e-01	-4.0527892946e-01
152	-1.4522360426e+00	-4.9742115793e-01	-9.5481488471e-01	3.1673686842e-01	-2.5749410867e-18	-1.8837470502e+00	5.7174215847e-01	-4.1085066344e-01
153	-1.4548379088e+00	-4.9738981821e-01	-9.5744809058e-01	3.2113921792e-01	-2.5917292384e-18	-1.8871220234e+00	5.7507284045e-01	-4.1656110763e-01
154	-1.4573118600e+00	-4.9725444259e-01	-9.6005741742e-01	3.2572958576e-01	-2.6080673970e-18	-1.8903310736e+00	5.7850371854e-01	-4.2251543712e-01
155	-1.4600485517e+00	-4.9718512344e-01	-9.6286342825e-01	3.3059645552e-01	-2.6265055014e-18	-1.8938809337e+00	5.8209788102e-01	-4.2882842707e-01
156	-1.4630843844e+00	-4.9721145454e-01	-9.6587292987e-01	3.3565909584e-01	-2.6452013198e-18	-1.8978188204e+00	5.8582684415e-01	-4.3539535799e-01
157	-1.4663420817e+00	-4.9731419325e-01	-9.6902788849e-01	3.4083977776e-01	-2.6664255574e-18	-1.9020444955e+00	5.8964211904e-01	-4.4211540487e-01
