# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
49	-9.5253279382e-01	-3.1920175163e-01	-6.3333104218e-01	1.7259201848e-01	-9.1508196884e-19	-1.2355603567e+00	3.9266161319e-01	-2.2387455560e-01
50	-9.5584758329e-01	-3.2070488614e-01	-6.3514269716e-01	1.7154106638e-01	-9.2345982438e-19	-1.2398600747e+00	3.9304726377e-01	-2.2251133246e-01
51	-9.5920679684e-01	-3.2221498409e-01	-6.3699181275e-01	1.7053976544e-01	-9.3399987881e-19	-1.2442174167e+00	3.9347103583e-01	-2.2121251340e-01
52	-9.6270117905e-01	-3.2377173982e-01	-6.3892943924e-01	1.6952156389e-01	-9.4267644447e-19	-1.2487500902e+00	3.9394712427e-01	-2.1989177203e-01
53	-9.6625320417e-01	-3.2534692322e-01	-6.4090628095e-01	1.6855599123e-01	-9.5319807390e-19	-1.2533575341e+00	3.9444919716e-01	-2.1863929725e-01
54	-9.6991722745e-01	-3.2697454454e-01	-6.4294268291e-01	1.6762504431e-01	-9.6174681962e-19	-1.2581102543e+00	3.9496017297e-01	-2.1743173661e-01
55	-9.7376026528e-01	-3.2868373305e-01	-6.4507653223e-01	1.6678215302e-01	-1.0249515648e-18	-1.2630951800e+00	3.9549099897e-01	-2.1633839570e-01
56	-9.7769184200e-01	-3.3042484416e-01	-6.4726699784e-01	1.6587501127e-01	-1.2753886304e-18	-1.2681949523e+00	3.9605269209e-01	-2.1516171351e-01
57	-9.8160631958e-01	-3.3214920522e-01	-6.4945711436e-01	1.6500000402e-01	-1.9165534066e-18	-1.2732725447e+00	3.9663488642e-01	-2.1402671398e-01
58	-9.8545204317e-01	-3.3383689372e-01	-6.5161514946e-01	1.6411196915e-01	-1.7761954388e-18	-1.2782609542e+00	3.9722281967e-01	-2.1287481592e-01
59	-9.8929056808e-01	-3.3551545781e-01	-6.5377511027e-01	1.6328024414e-01	-1.7411648028e-18	-1.2832400260e+00	3.9782456557e-01	-2.1179595915e-01
60	-9.9320470228e-01	-3.3722243846e-01	-6.5598226381e-01	1.6245028321e-01	-1.7501050615e-18	-1.2883171731e+00	3.9844978168e-01	-2.1071939063e-01
61	-9.9724261882e-01	-3.3891971741e-01	-6.5832290141e-01	1.6175861433e-01	-1.7625250642e-18	-1.2935548821e+00	3.9925398000e-01	-2.0982220509e-01
62	-1.0008952031e+00	-3.4054352140e-01	-6.6035168170e-01	1.6084631494e-01	-1.0600211021e-18	-1.2982927645e+00	3.9976020038e-01	-2.0863883275e-01
63	-1.0047278432e+00	-3.4217357690e-01	-6.6255426633e-01	1.6011399640e-01	-8.5678417609e-19	-1.3032642030e+00	4.0047586178e-01	-2.0768891925e-01
64	-1.0082996459e+00	-3.4375534328e-01	-6.6454430260e-01	1.5922056756e-01	-1.0476106968e-18	-1.3078973009e+00	4.0098619915e-01	-2.0653002449e-01
65	-1.0122425730e+00	-3.4538150185e-01	-6.6686107120e-01	1.5860697720e-01	-1.0318751738e-18	-1.3130117962e+00	4.0184946169e-01	-2.0573411707e-01
66	-1.0156590026e+00	-3.4691913838e-01	-6.6873986425e-01	1.5765575090e-01	-1.0147486575e-18	-1.3174433549e+00	4.0227590733e-01	-2.0450025142e-01
67	-1.0194385397e+00	-3.4850034961e-01	-6.7093819012e-01	1.5698757300e-01	-1.0102297779e-18	-1.3223459118e+00	4.0304730063e-01	-2.0363353676e-01
68	-1.0228571816e+00	-3.5001879102e-01	-6.7283839060e-01	1.5608888402e-01	-9.9522590901e-19	-1.3267803401e+00	4.0352449948e-01	-2.0246781892e-01
69	-1.0266549208e+00	-3.5156967568e-01	-6.7508524512e-01	1.5550837491e-01	-9.6256479836e-19	-1.3317065075e+00	4.0439446180e-01	-2.0171482222e-01
70	-1.0299110028e+00	-3.5304230087e-01	-6.7686870194e-01	1.5455891996e-01	-9.4187615117e-19	-1.3359300743e+00	4.0478300133e-01	-2.0048325424e-01
71	-1.0336431531e+00	-3.5457569977e-01	-6.7906745329e-01	1.5395635634e-01	-9.6055649353e-19	-1.3407711642e+00	4.0561469190e-01	-1.9970164995e-01
72	-1.0368262115e+00	-3.5601402621e-01	-6.8081218525e-01	1.5302522443e-01	-9.2040777622e-19	-1.3449000097e+00	4.0599769880e-01	-1.9849384934e-01
73	-1.0404878930e+00	-3.5751075448e-01	-6.8297713849e-01	1.5244580988e-01	-8.8857916958e-19	-1.3496496924e+00	4.0683298002e-01	-1.9774227244e-01
74	-1.0436062173e+00	-3.5891670488e-01	-6.8468951239e-01	1.5153063430e-01	-8.7449727023e-19	-1.3536945693e+00	4.0721600939e-01	-1.9655516931e-01
75	-1.0471297987e+00	-3.6037206762e-01	-6.8675773109e-01	1.5091214497e-01	-8.6439791869e-19	-1.3582651180e+00	4.0798207934e-01	-1.9575290727e-01
76	-1.0502280736e+00	-3.6175111017e-01	-6.8847696341e-01	1.5003518989e-01	-8.8034820544e-19	-1.3622839881e+00	4.0840731655e-01	-1.9461538115e-01
77	-1.0536172927e+00	-3.6316185869e-01	-6.9045543396e-01	1.4939130485e-01	-9.7545019112e-19	-1.3666802512e+00	4.0911696909e-01	-1.9378017754e-01
78	-1.0567090777e+00	-3.6452012001e-01	-6.9218895768e-01	1.4854838045e-01	-1.0463508579e-18	-1.3706907032e+00	4.0958604709e-01	-1.9268679369e-01
79	-1.0599664688e+00	-3.6588366723e-01	-6.9408280158e-01	1.4789585088e-01	-1.1317550812e-18	-1.3749159680e+00	4.1024891795e-01	-1.9184037700e-01
80	-1.0630642631e+00	-3.6721968543e-01	-6.9584457767e-01	1.4713527266e-01	-1.2298098550e-18	-1.3789342148e+00	4.1078111530e-01	-1.9085380697e-01
81	-1.0662076099e+00	-3.6855495982e-01	-6.9765265007e-01	1.4644512899e-01	-1.2038051091e-18	-1.3830115491e+00	4.1137211282e-01	-1.8995859983e-01
82	-1.0692508484e+00	-3.6986827576e-01	-6.9938257267e-01	1.4568504177e-01	-1.2036144201e-18	-1.3869590299e+00	4.1189287114e-01	-1.8897266670e-01
83	-1.0722697483e+00	-3.7116949044e-01	-7.0110025788e-01	1.4495305838e-01	-1.2114858479e-18	-1.3908749402e+00	4.1241345930e-01	-1.8802318794e-01
84	-1.0752019173e+00	-3.7245066910e-01	-7.0275124822e-01	1.4416610720e-01	-1.2186366720e-18	-1.3946783492e+00	4.1287572390e-01	-1.8700240872e-01
85	-1.0780615608e+00	-3.7371022121e-01	-7.0435133960e-01	1.4338148513e-01	-1.2263137698e-18	-1.3983876831e+00	4.1330139798e-01	-1.8598465067e-01
86	-1.0808515744e+00	-3.7494462597e-01	-7.0590694848e-01	1.4256039090e-01	-1.2334711764e-18	-1.4020066978e+00	4.1370290314e-01	-1.8491958342e-01
87	-1.0836050639e+00	-3.7616693553e-01	-7.0743812841e-01	1.4174811390e-01	-1.2410046821e-18	-1.4055783360e+00	4.1408899110e-01	-1.8386595328e-01
88	-1.0863214077e+00	-3.7737726754e-01	-7.0894414018e-01	1.4091698106e-01	-1.2480838589e-18	-1.4091017912e+00	4.1445859081e-01	-1.8278786463e-01
89	-1.0889220942e+00	-3.7854383070e-01	-7.1037826353e-01	1.4008005029e-01	-1.2555017373e-18	-1.4124752238e+00	4.1479304105e-01	-1.8170225532e-01
90	-1.0914402344e+00	-3.7968038772e-01	-7.1175984672e-01	1.3919155178e-01	-1.2625104026e-18	-1.4157415830e+00	4.1509932375e-01	-1.8054975586e-01
91	-1.0939410135e+00	-3.8081294227e-01	-7.1312807124e-01	1.3832948310e-01	-1.2696918916e-18	-1.4189854224e+00	4.1539391121e-01	-1.7943153935e-01
92	-1.0963862428e+00	-3.8192578319e-01	-7.1446045960e-01	1.3743647805e-01	-1.2764205405e-18	-1.4221572065e+00	4.1566834551e-01	-1.7827319431e-01
93	-1.0987694498e+00	-3.8302222535e-01	-7.1574722449e-01	1.3652674410e-01	-1.2834713103e-18	-1.4252485396e+00	4.1590624892e-01	-1.7709314969e-01
94	-1.1010664845e+00	-3.8410007177e-01	-7.1696641270e-01	1.3558013798e-01	-1.2904953304e-18	-1.4282280958e+00	4.1608292616e-01	-1.7586527700e-01
95	-1.1032749514e+00	-3.8514684437e-01	-7.1812810698e-01	1.3463563269e-01	-1.2976433444e-18	-1.4310927679e+00	4.1622657825e-01	-1.7464012937e-01
96	-1.1054521895e+00	-3.8617463948e-01	-7.1927755004e-01	1.3369407647e-01	-1.3044612757e-18	-1.4339169322e+00	4.1637863820e-01	-1.7341880708e-01
97	-1.1076000107e+00	-3.8718410092e-01	-7.2041590977e-01	1.3277267534e-01	-1.3114328843e-18	-1.4367029389e+00	4.1653976107e-01	-1.7222362859e-01
98	-1.1098375721e+00	-3.8820332009e-01	-7.2163425198e-01	1.3189330804e-01	-1.3180364471e-18	-1.4396053504e+00	4.1678866487e-01	-1.7108297350e-01
99	-1.1120674540e+00	-3.8920866999e-01	-7.2285878400e-01	1.3105256063e-01	-1.3247628869e-18	-1.4424978006e+00	4.1706264251e-01	-1.6999241349e-01
100	-1.1142976976e+00	-3.9020421395e-01	-7.2409348370e-01	1.3022191870e-01	-1.3312055659e-18	-1.4453907201e+00	4.1736158719e-01	-1.6891496163e-01
101	-1.1165015162e+00	-3.9118585963e-01	-7.2531565656e-01	1.2940211266e-01	-1.3377622293e-18	-1.4482493627e+00	4.1766224616e-01	-1.6785156533e-01
102	-1.1187391109e+00	-3.9216988155e-01	-7.2656922936e-01	1.2858772675e-01	-1.3440825315e-18	-1.4511518174e+00	4.1799918476e-01	-1.6679519966e-01
103	-1.1209392104e+00	-3.9313984638e-01	-7.2779936405e-01	1.2777973045e-01	-1.3506085918e-18	-1.4540056360e+00	4.1832439710e-01	-1.6574712215e-01
104	-1.1230759618e+00	-3.9408612400e-01	-7.2898983777e-01	1.2695192959e-01	-1.3569483807e-18	-1.4567772836e+00	4.1862964222e-01	-1.6467335552e-01
105	-1.1251764418e+00	-3.9501825501e-01	-7.3015818677e-01	1.2613949761e-01	-1.3051339016e-18	-1.4595018825e+00	4.1892491469e-01	-1.6361952435e-01
106	-1.1272481958e+00	-3.9593392568e-01	-7.3131427012e-01	1.2532359138e-01	-1.1512123200e-18	-1.4621892201e+00	4.1922543055e-01	-1.6256118662e-01
107	-1.1292725565e+00	-3.9683445716e-01	-7.3243809929e-01	1.2451338278e-01	-1.0690800478e-18	-1.4648150822e+00	4.1950455266e-01	-1.6151023948e-01
108	-1.1313071478e+00	-3.9773265679e-01	-7.3357449103e-01	1.2371428797e-01	-9.9689500651e-19	-1.4674542148e+00	4.1980229281e-01	-1.6047370837e-01
109	-1.1333569961e+00	-3.9864213575e-01	-7.3471486037e-01	1.2293395965e-01	-9.3645593904e-19	-1.4701131378e+00	4.2009090578e-01	-1.5946151987e-01
110	-1.1353428824e+00	-3.9953513254e-01	-7.3580774988e-01	1.2213430921e-01	-8.7985093073e-19	-1.4726890936e+00	4.2034077168e-01	-1.5842426805e-01
111	-1.1372357029e+00	-4.0040284559e-01	-7.3683285726e-01	1.2132095770e-01	-8.1601380103e-19	-1.4751443307e+00	4.2053751458e-01	-1.5736924412e-01
112	-1.1390134524e+00	-4.0123630568e-01	-7.3777714676e-01	1.2045355954e-01	-8.6389959086e-19	-1.4774503058e+00	4.2067605135e-01	-1.5624411459e-01
113	-1.1407555411e+00	-4.0205635723e-01	-7.3869918391e-01	1.1962688547e-01	-8.6688179526e-19	-1.4797100241e+00	4.2080353335e-01	-1.5517180956e-01
114	-1.1424515285e+00	-4.0286499338e-01	-7.3958653512e-01	1.1876665113e-01	-8.6992224149e-19	-1.4819099428e+00	4.2090192717e-01	-1.5405597244e-01
115	-1.1441075724e+00	-4.0366521391e-01	-7.4044235852e-01	1.1790962932e-01	-8.7310662597e-19	-1.4840580497e+00	4.2097143076e-01	-1.5294430239e-01
116	-1.1457581563e+00	-4.0446238133e-01	-7.4129577493e-01	1.1704753221e-01	-8.7612264075e-19	-1.4861990741e+00	4.2104174201e-01	-1.5182604902e-01
117	-1.1473439680e+00	-4.0523712505e-01	-7.4210684294e-01	1.1619639264e-01	-9.2527187206e-19	-1.4882560805e+00	4.2108714736e-01	-1.5072200901e-01
118	-1.1489202106e+00	-4.0601177755e-01	-7.4290843303e-01	1.1532444822e-01	-9.9446039828e-19	-1.4903006746e+00	4.2112081935e-01	-1.4959098238e-01
119	-1.1504793440e+00	-4.0677720215e-01	-7.4370214185e-01	1.1448902000e-01	-1.0402609377e-18	-1.4923230757e+00	4.2115617463e-01	-1.4850732207e-01
120	-1.1519761008e+00	-4.0751685457e-01	-7.4445924622e-01	1.1364047541e-01	-1.0747361458e-18	-1.4942645662e+00	4.2117798955e-01	-1.4740664808e-01
121	-1.1534495636e+00	-4.0825313148e-01	-7.4519643211e-01	1.1280515212e-01	-1.1109349914e-18	-1.4961758413e+00	4.2117912578e-01	-1.4632312388e-01
122	-1.1549069210e+00	-4.0898140867e-01	-7.4592551233e-01	1.1196502623e-01	-1.1471463758e-18	-1.4980662257e+00	4.2118012958e-01	-1.4523337007e-01
123	-1.1563130785e+00	-4.0969131044e-01	-7.4662176805e-01	1.1114511137e-01	-1.1758472403e-18	-1.4998901969e+00	4.2116307201e-01	-1.4416983262e-01
124	-1.1576478009e+00	-4.1038475859e-01	-7.4726304234e-01	1.1029934789e-01	-1.2137850942e-18	-1.5016215075e+00	4.2109785469e-01	-1.4307276610e-01
125	-1.1589053513e+00	-4.1105581781e-01	-7.4784953349e-01	1.0945684638e-01	-1.2632484446e-18	-1.5032527158e+00	4.2099214461e-01	-1.4197993080e-01
126	-1.1601060452e+00	-4.1171376248e-01	-7.4839228267e-01	1.0859260527e-01	-1.3132340020e-18	-1.5048101737e+00	4.2084815024e-01	-1.4085889637e-01
127	-1.1613117821e+00	-4.1237150721e-01	-7.4894027489e-01	1.0775779674e-01	-1.3596389347e-18	-1.5063741732e+00	4.2071095960e-01	-1.3977603988e-01
128	-1.1625024838e+00	-4.1301285220e-01	-7.4948963158e-01	1.0694124016e-01	-1.3905602244e-18	-1.5079186699e+00	4.2059597423e-01	-1.3871685857e-01
129	-1.1636131514e+00	-4.1362343327e-01	-7.4998971815e-01	1.0613877230e-01	-1.4137870343e-18	-1.5093593520e+00	4.2045785610e-01	-1.3767595216e-01
130	-1.1646775842e+00	-4.1421948216e-01	-7.5045810204e-01	1.0532156567e-01	-1.4379437318e-18	-1.5107400613e+00	4.2029827485e-01	-1.3661592765e-01
131	-1.1656687316e+00	-4.1478933423e-01	-7.5087939734e-01	1.0451528686e-01	-1.4590152329e-18	-1.5120257099e+00	4.2011257889e-01	-1.3557007795e-01
132	-1.1666460304e+00	-4.1535004428e-01	-7.5129598610e-01	1.0371614398e-01	-1.4837689441e-18	-1.5132933950e+00	4.1993242728e-01	-1.3453348450e-01
133	-1.1675881595e+00	-4.1589495409e-01	-7.5169320542e-01	1.0293239277e-01	-1.4982816936e-18	-1.5145154604e+00	4.1974781416e-01	-1.3351685606e-01
134	-1.1684825037e+00	-4.1642263491e-01	-7.5205986881e-01	1.0214010360e-01	-1.5086153891e-18	-1.5156755425e+00	4.1954654238e-01	-1.3248915276e-01
135	-1.1693663535e+00	-4.1694404191e-01	-7.5242231158e-01	1.0137515388e-01	-1.5234557494e-18	-1.5168220120e+00	4.1934783709e-01	-1.3149691233e-01
136	-1.1702290790e+00	-4.1745077638e-01	-7.5277830259e-01	1.0061261388e-01	-1.5384723648e-18	-1.5179410804e+00	4.1915940776e-01	-1.3050779763e-01
137	-1.1710733581e+00	-4.1794936195e-01	-7.5312399618e-01	9.9871721510e-02	-1.5358123613e-18	-1.5190362216e+00	4.1896829279e-01	-1.2954676275e-01
138	-1.1718873144e+00	-4.1843572497e-01	-7.5345158945e-01	9.9119702349e-02	-1.5395708909e-18	-1.5200920300e+00	4.1876983060e-01	-1.2857129495e-01
139	-1.1726737411e+00	-4.1891510073e-01	-7.5375864037e-01	9.8372027252e-02	-1.5436582956e-18	-1.5211121289e+00	4.1855442455e-01	-1.2760146198e-01
140	-1.1734043177e+00	-4.1937853871e-01	-7.5402577904e-01	9.7604132635e-02	-1.5476144422e-18	-1.5220597829e+00	4.1830905041e-01	-1.2660540163e-01
141	-1.1741873754e+00	-4.1984544723e-01	-7.5434192822e-01	9.6893408474e-02	-1.5515809264e-18	-1.5230755118e+00	4.1812060124e-01	-1.2568349889e-01
142	-1.1749293963e+00	-4.2029808434e-01	-7.5463131192e-01	9.6169773361e-02	-1.5555331594e-18	-1.5240380104e+00	4.1791653448e-01	-1.2474484894e-01
143	-1.1756372527e+00	-4.2073600893e-01	-7.5490124376e-01	9.5454325383e-02	-1.5595396000e-18	-1.5249561933e+00	4.1770654353e-01	-1.2381681878e-01
144	-1.1763261162e+00	-4.2116443883e-01	-7.5516167739e-01	9.4737956614e-02	-1.5634700991e-18	-1.5258497399e+00	4.1749654820e-01	-1.2288759424e-01
145	-1.1770287643e+00	-4.2158918854e-01	-7.5543957577e-01	9.4060074781e-02	-1.5674049268e-18	-1.5267611669e+00	4.1731298403e-01	-1.2200829231e-01
146	-1.1777090071e+00	-4.2200524474e-01	-7.5570376232e-01	9.3382525240e-02	-1.5712673916e-18	-1.5276435313e+00	4.1712314698e-01	-1.2112942141e-01
147	-1.1783606456e+00	-4.2240928397e-01	-7.5595136162e-01	9.2721660500e-02	-1.5749376151e-18	-1.5284887922e+00	4.1692759707e-01	-1.2027219290e-01
148	-1.1789741733e+00	-4.2279857844e-01	-7.5617559488e-01	9.2053212963e-02	-1.5784124259e-18	-1.5292846184e+00	4.1672127055e-01	-1.1940512850e-01
149	-1.1795193009e+00	-4.2315974592e-01	-7.5635955500e-01	9.1393242502e-02	-1.5817608238e-18	-1.5299917206e+00	4.1649976134e-01	-1.1854905998e-01
150	-1.1800708090e+00	-4.2351916862e-01	-7.5655164040e-01	9.0741005784e-02	-1.5850097341e-18	-1.5307070992e+00	4.1629058973e-01	-1.1770302314e-01
151	-1.1806865732e+00	-4.2389094056e-01	-7.5679563262e-01	9.0141567057e-02	-1.5881818463e-18	-1.5315058263e+00	4.1613086507e-01	-1.1692547224e-01
152	-1.1812291683e+00	-4.2423535903e-01	-7.5699380926e-01	8.9520360424e-02	-1.5912407370e-18	-1.5322096435e+00	4.1594806279e-01	-1.1611968551e-01
153	-1.1817650943e+00	-4.2457254633e-01	-7.5719254795e-01	8.8923305688e-02	-1.5942654915e-18	-1.5329048101e+00	4.1577500203e-01	-1.1534522696e-01
154	-1.1822594853e+00	-4.2489526440e-01	-7.5736422091e-01	8.8312379358e-02	-1.5971956142e-18	-1.5335461003e+00	4.1558619565e-01	-1.1455277513e-01
155	-1.1827303382e+00	-4.2520973996e-01	-7.5752059825e-01	8.7707786649e-02	-1.6001225718e-18	-1.5341568584e+00	4.1538857287e-01	-1.1376853885e-01
156	-1.1831593004e+00	-4.2550565724e-01	-7.5765364315e-01	8.7096233847e-02	-1.6029763637e-18	-1.5347132788e+00	4.1518498238e-01	-1.1297527440e-01
157	-1.1835207386e+00	-4.2577903075e-01	-7.5774170784e-01	8.6482630612e-02	-1.6058197695e-18	-1.5351821117e+00	4.1495334637e-01	-1.1217935027e-01
