# Time           	e423_0           
1	( -5.9332357863e+01 3.1824779996e+01 -3.1108208152e+01 )	
2	( -2.7328679009e+00 1.0944484809e+00 -1.3146484993e+00 )	
3	( -1.2200193178e+00 4.5819785275e-01 -3.7956882937e-01 )	
4	( -1.0357468681e+00 4.1968266868e-01 -2.6840084555e-01 )	
5	( -9.0830328508e-01 3.6310610957e-01 -2.2548747615e-01 )	
6	( -8.8084626992e-01 3.5036367528e-01 -2.2433316695e-01 )	
7	( -8.9675312628e-01 3.4746836928e-01 -2.3391135396e-01 )	
8	( -8.9998853697e-01 3.3796602305e-01 -2.3075974233e-01 )	
9	( -9.1119777634e-01 3.3327041238e-01 -2.2882219726e-01 )	
10	( -9.0326951784e-01 3.2830331147e-01 -2.2971623318e-01 )	
11	( -8.8942682390e-01 3.2198067265e-01 -2.2822696200e-01 )	
12	( -8.8336438410e-01 3.1709763559e-01 -2.2487613361e-01 )	
13	( -8.9024071264e-01 3.1609370884e-01 -2.2273332242e-01 )	
14	( -9.0241225453e-01 3.1774628165e-01 -2.2258911019e-01 )	
15	( -9.1423970708e-01 3.2020195550e-01 -2.2274923873e-01 )	
16	( -9.2656757712e-01 3.2298708312e-01 -2.2337516833e-01 )	
17	( -9.3844784339e-01 3.2597811534e-01 -2.2415666580e-01 )	
18	( -9.5141613861e-01 3.2959039210e-01 -2.2539573879e-01 )	
19	( -9.6495055614e-01 3.3349690759e-01 -2.2698271146e-01 )	
20	( -9.7965409690e-01 3.3799063947e-01 -2.2894694841e-01 )	
21	( -9.9517414010e-01 3.4289212871e-01 -2.3130131559e-01 )	
22	( -1.0112982500e+00 3.4806250935e-01 -2.3371432409e-01 )	
23	( -1.0272710331e+00 3.5304056595e-01 -2.3598083828e-01 )	
24	( -1.0425317983e+00 3.5770399238e-01 -2.3797657051e-01 )	
25	( -1.0578158228e+00 3.6233839941e-01 -2.3999201113e-01 )	
26	( -1.0731470441e+00 3.6691141150e-01 -2.4185765142e-01 )	
27	( -1.0886740566e+00 3.7149421911e-01 -2.4381318815e-01 )	
28	( -1.1036942211e+00 3.7582113194e-01 -2.4555402494e-01 )	
29	( -1.1167578610e+00 3.7921094263e-01 -2.4665512983e-01 )	
30	( -1.1280833787e+00 3.8181637185e-01 -2.4708829362e-01 )	
31	( -1.1387487278e+00 3.8417144121e-01 -2.4734312469e-01 )	
32	( -1.1485088262e+00 3.8619918276e-01 -2.4738477092e-01 )	
33	( -1.1571864772e+00 3.8776946732e-01 -2.4706330007e-01 )	
34	( -1.1653345790e+00 3.8909495125e-01 -2.4637415641e-01 )	
35	( -1.1721731701e+00 3.8996731893e-01 -2.4543236457e-01 )	
36	( -1.1777637444e+00 3.9035674955e-01 -2.4404353823e-01 )	
37	( -1.1828748855e+00 3.9051038062e-01 -2.4241272790e-01 )	
38	( -1.1874770082e+00 3.9054202016e-01 -2.4070293331e-01 )	
39	( -1.1919042065e+00 3.9055469811e-01 -2.3909209672e-01 )	
40	( -1.1963272169e+00 3.9062547843e-01 -2.3747551769e-01 )	
41	( -1.2008878184e+00 3.9078548932e-01 -2.3596688702e-01 )	
42	( -1.2053288114e+00 3.9093314593e-01 -2.3429992338e-01 )	
43	( -1.2093836989e+00 3.9098241538e-01 -2.3257764827e-01 )	
44	( -1.2136463968e+00 3.9115651120e-01 -2.3093158309e-01 )	
45	( -1.2179703707e+00 3.9136762503e-01 -2.2941030138e-01 )	
46	( -1.2223206886e+00 3.9161506321e-01 -2.2789637453e-01 )	
47	( -1.2267381204e+00 3.9193066377e-01 -2.2651524007e-01 )	
48	( -1.2312160755e+00 3.9229481937e-01 -2.2516233336e-01 )	
49	( -1.2355603567e+00 3.9266161319e-01 -2.2387455560e-01 )	
50	( -1.2398600747e+00 3.9304726377e-01 -2.2251133246e-01 )	
51	( -1.2442174167e+00 3.9347103583e-01 -2.2121251340e-01 )	
52	( -1.2487500902e+00 3.9394712427e-01 -2.1989177203e-01 )	
53	( -1.2533575341e+00 3.9444919716e-01 -2.1863929725e-01 )	
54	( -1.2581102543e+00 3.9496017297e-01 -2.1743173661e-01 )	
55	( -1.2630951800e+00 3.9549099897e-01 -2.1633839570e-01 )	
56	( -1.2681949523e+00 3.9605269209e-01 -2.1516171351e-01 )	
57	( -1.2732725447e+00 3.9663488642e-01 -2.1402671398e-01 )	
58	( -1.2782609542e+00 3.9722281967e-01 -2.1287481592e-01 )	
59	( -1.2832400260e+00 3.9782456557e-01 -2.1179595915e-01 )	
60	( -1.2883171731e+00 3.9844978168e-01 -2.1071939063e-01 )	
61	( -1.2935548821e+00 3.9925398000e-01 -2.0982220509e-01 )	
62	( -1.2982927645e+00 3.9976020038e-01 -2.0863883275e-01 )	
63	( -1.3032642030e+00 4.0047586178e-01 -2.0768891925e-01 )	
64	( -1.3078973009e+00 4.0098619915e-01 -2.0653002449e-01 )	
65	( -1.3130117962e+00 4.0184946169e-01 -2.0573411707e-01 )	
66	( -1.3174433549e+00 4.0227590733e-01 -2.0450025142e-01 )	
67	( -1.3223459118e+00 4.0304730063e-01 -2.0363353676e-01 )	
68	( -1.3267803401e+00 4.0352449948e-01 -2.0246781892e-01 )	
69	( -1.3317065075e+00 4.0439446180e-01 -2.0171482222e-01 )	
70	( -1.3359300743e+00 4.0478300133e-01 -2.0048325424e-01 )	
71	( -1.3407711642e+00 4.0561469190e-01 -1.9970164995e-01 )	
72	( -1.3449000097e+00 4.0599769880e-01 -1.9849384934e-01 )	
73	( -1.3496496924e+00 4.0683298002e-01 -1.9774227244e-01 )	
74	( -1.3536945693e+00 4.0721600939e-01 -1.9655516931e-01 )	
75	( -1.3582651180e+00 4.0798207934e-01 -1.9575290727e-01 )	
76	( -1.3622839881e+00 4.0840731655e-01 -1.9461538115e-01 )	
77	( -1.3666802512e+00 4.0911696909e-01 -1.9378017754e-01 )	
78	( -1.3706907032e+00 4.0958604709e-01 -1.9268679369e-01 )	
79	( -1.3749159680e+00 4.1024891795e-01 -1.9184037700e-01 )	
80	( -1.3789342148e+00 4.1078111530e-01 -1.9085380697e-01 )	
81	( -1.3830115491e+00 4.1137211282e-01 -1.8995859983e-01 )	
82	( -1.3869590299e+00 4.1189287114e-01 -1.8897266670e-01 )	
83	( -1.3908749402e+00 4.1241345930e-01 -1.8802318794e-01 )	
84	( -1.3946783492e+00 4.1287572390e-01 -1.8700240872e-01 )	
85	( -1.3983876831e+00 4.1330139798e-01 -1.8598465067e-01 )	
86	( -1.4020066978e+00 4.1370290314e-01 -1.8491958342e-01 )	
87	( -1.4055783360e+00 4.1408899110e-01 -1.8386595328e-01 )	
88	( -1.4091017912e+00 4.1445859081e-01 -1.8278786463e-01 )	
89	( -1.4124752238e+00 4.1479304105e-01 -1.8170225532e-01 )	
90	( -1.4157415830e+00 4.1509932375e-01 -1.8054975586e-01 )	
91	( -1.4189854224e+00 4.1539391121e-01 -1.7943153935e-01 )	
92	( -1.4221572065e+00 4.1566834551e-01 -1.7827319431e-01 )	
93	( -1.4252485396e+00 4.1590624892e-01 -1.7709314969e-01 )	
94	( -1.4282280958e+00 4.1608292616e-01 -1.7586527700e-01 )	
95	( -1.4310927679e+00 4.1622657825e-01 -1.7464012937e-01 )	
96	( -1.4339169322e+00 4.1637863820e-01 -1.7341880708e-01 )	
97	( -1.4367029389e+00 4.1653976107e-01 -1.7222362859e-01 )	
98	( -1.4396053504e+00 4.1678866487e-01 -1.7108297350e-01 )	
99	( -1.4424978006e+00 4.1706264251e-01 -1.6999241349e-01 )	
100	( -1.4453907201e+00 4.1736158719e-01 -1.6891496163e-01 )	
101	( -1.4482493627e+00 4.1766224616e-01 -1.6785156533e-01 )	
102	( -1.4511518174e+00 4.1799918476e-01 -1.6679519966e-01 )	
103	( -1.4540056360e+00 4.1832439710e-01 -1.6574712215e-01 )	
104	( -1.4567772836e+00 4.1862964222e-01 -1.6467335552e-01 )	
105	( -1.4595018825e+00 4.1892491469e-01 -1.6361952435e-01 )	
106	( -1.4621892201e+00 4.1922543055e-01 -1.6256118662e-01 )	
107	( -1.4648150822e+00 4.1950455266e-01 -1.6151023948e-01 )	
108	( -1.4674542148e+00 4.1980229281e-01 -1.6047370837e-01 )	
109	( -1.4701131378e+00 4.2009090578e-01 -1.5946151987e-01 )	
110	( -1.4726890936e+00 4.2034077168e-01 -1.5842426805e-01 )	
111	( -1.4751443307e+00 4.2053751458e-01 -1.5736924412e-01 )	
112	( -1.4774503058e+00 4.2067605135e-01 -1.5624411459e-01 )	
113	( -1.4797100241e+00 4.2080353335e-01 -1.5517180956e-01 )	
114	( -1.4819099428e+00 4.2090192717e-01 -1.5405597244e-01 )	
115	( -1.4840580497e+00 4.2097143076e-01 -1.5294430239e-01 )	
116	( -1.4861990741e+00 4.2104174201e-01 -1.5182604902e-01 )	
117	( -1.4882560805e+00 4.2108714736e-01 -1.5072200901e-01 )	
118	( -1.4903006746e+00 4.2112081935e-01 -1.4959098238e-01 )	
119	( -1.4923230757e+00 4.2115617463e-01 -1.4850732207e-01 )	
120	( -1.4942645662e+00 4.2117798955e-01 -1.4740664808e-01 )	
121	( -1.4961758413e+00 4.2117912578e-01 -1.4632312388e-01 )	
122	( -1.4980662257e+00 4.2118012958e-01 -1.4523337007e-01 )	
123	( -1.4998901969e+00 4.2116307201e-01 -1.4416983262e-01 )	
124	( -1.5016215075e+00 4.2109785469e-01 -1.4307276610e-01 )	
125	( -1.5032527158e+00 4.2099214461e-01 -1.4197993080e-01 )	
126	( -1.5048101737e+00 4.2084815024e-01 -1.4085889637e-01 )	
127	( -1.5063741732e+00 4.2071095960e-01 -1.3977603988e-01 )	
128	( -1.5079186699e+00 4.2059597423e-01 -1.3871685857e-01 )	
129	( -1.5093593520e+00 4.2045785610e-01 -1.3767595216e-01 )	
130	( -1.5107400613e+00 4.2029827485e-01 -1.3661592765e-01 )	
131	( -1.5120257099e+00 4.2011257889e-01 -1.3557007795e-01 )	
132	( -1.5132933950e+00 4.1993242728e-01 -1.3453348450e-01 )	
133	( -1.5145154604e+00 4.1974781416e-01 -1.3351685606e-01 )	
134	( -1.5156755425e+00 4.1954654238e-01 -1.3248915276e-01 )	
135	( -1.5168220120e+00 4.1934783709e-01 -1.3149691233e-01 )	
136	( -1.5179410804e+00 4.1915940776e-01 -1.3050779763e-01 )	
137	( -1.5190362216e+00 4.1896829279e-01 -1.2954676275e-01 )	
138	( -1.5200920300e+00 4.1876983060e-01 -1.2857129495e-01 )	
139	( -1.5211121289e+00 4.1855442455e-01 -1.2760146198e-01 )	
140	( -1.5220597829e+00 4.1830905041e-01 -1.2660540163e-01 )	
141	( -1.5230755118e+00 4.1812060124e-01 -1.2568349889e-01 )	
142	( -1.5240380104e+00 4.1791653448e-01 -1.2474484894e-01 )	
143	( -1.5249561933e+00 4.1770654353e-01 -1.2381681878e-01 )	
144	( -1.5258497399e+00 4.1749654820e-01 -1.2288759424e-01 )	
145	( -1.5267611669e+00 4.1731298403e-01 -1.2200829231e-01 )	
146	( -1.5276435313e+00 4.1712314698e-01 -1.2112942141e-01 )	
147	( -1.5284887922e+00 4.1692759707e-01 -1.2027219290e-01 )	
148	( -1.5292846184e+00 4.1672127055e-01 -1.1940512850e-01 )	
149	( -1.5299917206e+00 4.1649976134e-01 -1.1854905998e-01 )	
150	( -1.5307070992e+00 4.1629058973e-01 -1.1770302314e-01 )	
151	( -1.5315058263e+00 4.1613086507e-01 -1.1692547224e-01 )	
152	( -1.5322096435e+00 4.1594806279e-01 -1.1611968551e-01 )	
153	( -1.5329048101e+00 4.1577500203e-01 -1.1534522696e-01 )	
154	( -1.5335461003e+00 4.1558619565e-01 -1.1455277513e-01 )	
155	( -1.5341568584e+00 4.1538857287e-01 -1.1376853885e-01 )	
156	( -1.5347132788e+00 4.1518498238e-01 -1.1297527440e-01 )	
157	( -1.5351821117e+00 4.1495334637e-01 -1.1217935027e-01 )	
158	( -1.5356478373e+00 4.1473479070e-01 -1.1139132995e-01 )	
