# y+ ()          
# Time           	patch            	min              	max              	average          
101              	Top	7.2061500031e+00	6.7551103968e+01	4.0619639375e+01
101              	e423_0	1.9748653153e-01	7.6998625691e+01	3.9847624208e+00
102              	Bottom	2.7836892595e+00	7.8699373474e+01	4.3993333783e+01
102              	Top	7.7251597180e+00	6.7646888926e+01	4.0852015615e+01
102              	e423_0	1.8958733586e-01	7.6023563991e+01	3.9685496846e+00
103              	Bottom	2.9531100123e+00	7.8901821232e+01	4.4120143072e+01
103              	Top	8.2057400977e+00	6.7745967529e+01	4.1088418335e+01
103              	e423_0	2.8250653355e-01	7.5054471595e+01	3.9549539379e+00
104              	Bottom	2.9226225190e+00	7.9106945534e+01	4.4253374713e+01
104              	Top	8.6448906692e+00	6.7849641944e+01	4.1326480525e+01
104              	e423_0	1.9406563432e-01	7.4065026041e+01	3.9477066388e+00
105              	Bottom	2.7531515900e+00	7.9315355907e+01	4.4394724811e+01
105              	Top	9.0445252890e+00	6.7958555820e+01	4.1563535805e+01
105              	e423_0	1.1108382897e-01	7.3044878081e+01	3.9384608192e+00
106              	Bottom	2.4409616188e+00	7.9526821553e+01	4.4544185407e+01
106              	Top	9.4101482647e+00	6.8073284218e+01	4.1798356920e+01
106              	e423_0	2.0688804970e-01	7.2025860289e+01	3.9280781956e+00
107              	Bottom	1.8651703248e+00	7.9742582249e+01	4.4698878466e+01
107              	Top	9.7110403439e+00	6.8195320521e+01	4.2028773842e+01
107              	e423_0	3.0922663290e-01	7.1034328631e+01	3.9274278679e+00
108              	Bottom	7.4367847478e-01	7.9962969254e+01	4.4851396290e+01
108              	Top	9.9350801875e+00	6.8322471764e+01	4.2250509427e+01
108              	e423_0	5.7290368416e-02	7.0152960046e+01	3.9184641165e+00
109              	Bottom	1.5959338941e+00	8.0192331666e+01	4.5064586898e+01
109              	Top	1.0097879924e+01	6.8456261269e+01	4.2465604485e+01
109              	e423_0	3.2540644919e-01	6.9223314201e+01	3.9111211499e+00
110              	Bottom	2.4098361819e+00	8.0446519640e+01	4.5288207538e+01
110              	Top	1.0216522995e+01	6.8599313863e+01	4.2677423181e+01
110              	e423_0	3.7446796717e-01	6.8321151573e+01	3.8969886976e+00
111              	Bottom	3.0058314047e+00	8.0704868052e+01	4.5517755900e+01
111              	Top	1.0307149723e+01	6.8751211835e+01	4.2884997095e+01
111              	e423_0	2.0925428669e-01	6.7412193297e+01	3.8907956940e+00
112              	Bottom	3.4653914759e+00	8.0967469689e+01	4.5754493907e+01
112              	Top	1.0375077341e+01	6.8912488374e+01	4.3088079035e+01
112              	e423_0	1.2709030960e-01	6.6515678457e+01	3.8801237084e+00
113              	Bottom	3.8181034942e+00	8.1234501906e+01	4.5998207856e+01
113              	Top	1.0416486486e+01	6.9081979115e+01	4.3284323784e+01
113              	e423_0	1.0662576728e-01	6.6236851357e+01	3.8742240868e+00
114              	Bottom	4.0755691241e+00	8.1504393968e+01	4.6249487524e+01
114              	Top	1.0440464588e+01	6.9263784170e+01	4.3479256468e+01
114              	e423_0	2.4720156613e-01	6.6432457757e+01	3.8640936479e+00
115              	Bottom	4.2374163534e+00	8.1778121838e+01	4.6507051467e+01
115              	Top	1.0451829892e+01	6.9455641649e+01	4.3669390044e+01
115              	e423_0	2.2098701177e-01	6.6622035640e+01	3.8576962200e+00
116              	Bottom	4.3266362486e+00	8.2055855235e+01	4.6770862157e+01
116              	Top	1.0437632184e+01	6.9657316662e+01	4.3853730654e+01
116              	e423_0	9.6063921827e-02	6.6805671982e+01	3.8532407668e+00
117              	Bottom	4.3343825958e+00	8.2336106501e+01	4.7040529723e+01
117              	Top	1.0402548444e+01	6.9871366528e+01	4.4036015667e+01
117              	e423_0	1.6037067793e-01	6.6995265906e+01	3.8490275870e+00
118              	Bottom	4.2722939345e+00	8.2619239747e+01	4.7315303785e+01
118              	Top	1.0356043747e+01	7.0097919285e+01	4.4217288004e+01
118              	e423_0	2.4608875193e-01	6.7184625740e+01	3.8446859849e+00
119              	Bottom	4.1059020347e+00	8.2906395147e+01	4.7592951767e+01
119              	Top	1.0290775158e+01	7.0334969160e+01	4.4394693976e+01
119              	e423_0	2.1322435295e-01	6.7366882728e+01	3.8429980557e+00
120              	Bottom	3.8181245760e+00	8.3196282490e+01	4.7872465303e+01
120              	Top	1.0216113370e+01	7.0587832225e+01	4.4574184685e+01
120              	e423_0	1.2320507119e-01	6.7555937862e+01	3.8342169390e+00
121              	Bottom	3.4221203589e+00	8.3490426206e+01	4.8153693319e+01
121              	Top	1.0143047524e+01	7.0854346952e+01	4.4752638998e+01
121              	e423_0	1.3254094105e-01	6.7733331007e+01	3.8310365582e+00
122              	Bottom	2.8063548846e+00	8.3789857691e+01	4.8434794062e+01
122              	Top	1.0060803738e+01	7.1133328745e+01	4.4927880183e+01
122              	e423_0	1.5618059709e-01	6.7906880312e+01	3.8289210600e+00
123              	Bottom	1.6844161459e+00	8.4093472204e+01	4.8708124378e+01
123              	Top	9.9795417127e+00	7.1428652934e+01	4.5106237005e+01
123              	e423_0	1.9124950404e-01	6.8086873070e+01	3.8254747042e+00
124              	Bottom	1.7905140517e+00	8.4403993505e+01	4.9014580159e+01
124              	Top	9.8927477802e+00	7.1735181261e+01	4.5281104296e+01
124              	e423_0	1.8752902755e-01	6.8228242810e+01	3.8219177529e+00
125              	Bottom	3.1763892953e+00	8.4720961837e+01	4.9355496518e+01
