# Time           	e423_0           
1	( 4.0171004581e+01 -8.7100102340e+00 -2.2256994280e+01 )	
2	( 8.2549988855e-01 2.7055580959e-01 -1.3132279641e+00 )	
3	( 1.0399352412e-01 1.7181182303e-01 -2.0873834771e-01 )	
4	( 3.9053559680e-02 1.5553120818e-01 -4.0093924078e-02 )	
5	( -3.2874847203e-02 1.5791950541e-01 2.6392812577e-02 )	
6	( -1.6790588002e-01 1.7328488433e-01 5.5751359430e-02 )	
7	( -2.0781857180e-01 1.7520054117e-01 4.7292729104e-02 )	
8	( -1.8486406910e-01 1.6942584987e-01 1.3986671642e-02 )	
9	( -1.4711775922e-01 1.6080194090e-01 -2.0077992862e-02 )	
10	( -1.0399337971e-01 1.5194592364e-01 -4.9587221211e-02 )	
11	( -6.5191466574e-02 1.4415013405e-01 -7.3349687556e-02 )	
12	( -3.7375855931e-02 1.3881015012e-01 -8.7751189240e-02 )	
13	( -2.6150718000e-02 1.3669064544e-01 -9.2615303673e-02 )	
14	( -1.8629767538e-02 1.3572322227e-01 -9.4037606596e-02 )	
15	( -1.6561835540e-02 1.3521354302e-01 -9.4122510535e-02 )	
16	( -1.3684156829e-02 1.3405058768e-01 -9.4047685768e-02 )	
17	( -6.6026037389e-03 1.3187383169e-01 -9.5411444321e-02 )	
18	( 2.2866692307e-03 1.2955605391e-01 -9.7819096130e-02 )	
19	( 1.1711049143e-02 1.2686142580e-01 -1.0094310268e-01 )	
20	( 1.9319796986e-02 1.2452109895e-01 -1.0312527297e-01 )	
21	( 1.9436378730e-02 1.2344678929e-01 -1.0286533974e-01 )	
22	( 2.4703938000e-02 1.2159158669e-01 -1.0414725706e-01 )	
23	( 3.3580377928e-02 1.1905391483e-01 -1.0695337313e-01 )	
24	( 4.2952395916e-02 1.1650780583e-01 -1.1031505897e-01 )	
25	( 5.2937833176e-02 1.1383275066e-01 -1.1417883968e-01 )	
26	( 6.2991323984e-02 1.1101424026e-01 -1.1830634060e-01 )	
27	( 6.8554644678e-02 1.0915527665e-01 -1.2090318542e-01 )	
28	( 7.2797861704e-02 1.0770891940e-01 -1.2304859268e-01 )	
29	( 7.8355513994e-02 1.0600760904e-01 -1.2583517714e-01 )	
30	( 8.6936853528e-02 1.0377923119e-01 -1.2958737073e-01 )	
31	( 9.7309222121e-02 1.0116044240e-01 -1.3440183622e-01 )	
32	( 1.0573786441e-01 9.8921702837e-02 -1.3883407876e-01 )	
33	( 1.1098441742e-01 9.7313263860e-02 -1.4260365932e-01 )	
34	( 1.1358159546e-01 9.6290503632e-02 -1.4556309996e-01 )	
35	( 1.1835931003e-01 9.4919592583e-02 -1.4915993761e-01 )	
36	( 1.2234107761e-01 9.3777344972e-02 -1.5247713368e-01 )	
37	( 1.2783671330e-01 9.2344904455e-02 -1.5616269364e-01 )	
38	( 1.3183861315e-01 9.1171743657e-02 -1.5936011776e-01 )	
39	( 1.3336987836e-01 9.0703371879e-02 -1.6144622247e-01 )	
40	( 1.3326882311e-01 9.0612509095e-02 -1.6293044875e-01 )	
41	( 1.3042712732e-01 9.0947270216e-02 -1.6335334247e-01 )	
42	( 1.2654338222e-01 9.1298842642e-02 -1.6307111774e-01 )	
43	( 1.2220056121e-01 9.1770517476e-02 -1.6230182972e-01 )	
44	( 1.1730854770e-01 9.2435050700e-02 -1.6070076766e-01 )	
45	( 1.1632847307e-01 9.2096704354e-02 -1.6051052136e-01 )	
46	( 1.1503397387e-01 9.1772686615e-02 -1.6059018902e-01 )	
47	( 1.1396169865e-01 9.1492085670e-02 -1.6100279101e-01 )	
48	( 1.1264634657e-01 9.1527661309e-02 -1.6100386715e-01 )	
49	( 1.1147124454e-01 9.1548986271e-02 -1.6095334573e-01 )	
50	( 1.1004490971e-01 9.1146192326e-02 -1.6105053899e-01 )	
51	( 1.1196264552e-01 9.0161029176e-02 -1.6241442207e-01 )	
52	( 1.1233868900e-01 8.9893497098e-02 -1.6308051639e-01 )	
53	( 1.1277048835e-01 8.9297320702e-02 -1.6384436508e-01 )	
54	( 1.1399587974e-01 8.8222760990e-02 -1.6504269615e-01 )	
55	( 1.1592105634e-01 8.7198615758e-02 -1.6645384569e-01 )	
56	( 1.1521439453e-01 8.6983764936e-02 -1.6693492310e-01 )	
57	( 1.1554089440e-01 8.6205725416e-02 -1.6770809312e-01 )	
58	( 1.1661045936e-01 8.5332622083e-02 -1.6875525550e-01 )	
59	( 1.1792366737e-01 8.4544501590e-02 -1.6984901196e-01 )	
60	( 1.1947967842e-01 8.3770933636e-02 -1.7085083730e-01 )	
61	( 1.2055456766e-01 8.2811248253e-02 -1.7188037708e-01 )	
62	( 1.2155977343e-01 8.1847893311e-02 -1.7291040377e-01 )	
63	( 1.2222104150e-01 8.1378192252e-02 -1.7370842763e-01 )	
64	( 1.2179251453e-01 8.1222614236e-02 -1.7400862651e-01 )	
65	( 1.2033902146e-01 8.1300668683e-02 -1.7392559665e-01 )	
66	( 1.2088902169e-01 8.0797939947e-02 -1.7452196894e-01 )	
67	( 1.2097175624e-01 8.0329214417e-02 -1.7519149908e-01 )	
68	( 1.1936238000e-01 8.0508553362e-02 -1.7519065494e-01 )	
69	( 1.1889106059e-01 8.0128390620e-02 -1.7540028522e-01 )	
70	( 1.1893341359e-01 7.9649616887e-02 -1.7571382111e-01 )	
71	( 1.1964048274e-01 7.9273243771e-02 -1.7625023476e-01 )	
72	( 1.1934617071e-01 7.9128499368e-02 -1.7636979479e-01 )	
73	( 1.1903571896e-01 7.8675004730e-02 -1.7661665418e-01 )	
74	( 1.1815963098e-01 7.8323463232e-02 -1.7663091995e-01 )	
75	( 1.1595686155e-01 7.8536720957e-02 -1.7608309540e-01 )	
76	( 1.1461701196e-01 7.8326632394e-02 -1.7570746636e-01 )	
77	( 1.1371346533e-01 7.7949776024e-02 -1.7560603808e-01 )	
78	( 1.1307068362e-01 7.7613222436e-02 -1.7551015049e-01 )	
79	( 1.1184259017e-01 7.7535657914e-02 -1.7513734878e-01 )	
80	( 1.1089684947e-01 7.7263566935e-02 -1.7472236415e-01 )	
81	( 1.1056378449e-01 7.6787340430e-02 -1.7451939017e-01 )	
82	( 1.0935671524e-01 7.6599194585e-02 -1.7395763622e-01 )	
83	( 1.0802328132e-01 7.6478041151e-02 -1.7329613570e-01 )	
84	( 1.0726590575e-01 7.6252859945e-02 -1.7268005941e-01 )	
85	( 1.0767382112e-01 7.5581499929e-02 -1.7262237679e-01 )	
86	( 1.0727453385e-01 7.5191919167e-02 -1.7232048454e-01 )	
87	( 1.0724154143e-01 7.4537152180e-02 -1.7215623564e-01 )	
88	( 1.0730215830e-01 7.3843835215e-02 -1.7195488085e-01 )	
89	( 1.0735934848e-01 7.3209762951e-02 -1.7178879192e-01 )	
