# Time           	e423_0           
1	1.7041655612e+00	
2	1.4972022141e-01	
3	6.7385800263e-03	
4	6.5207905099e-03	
5	1.8639910392e-02	
6	2.2398003306e-02	
7	2.6327723316e-02	
8	3.2776917923e-02	
9	3.9807535484e-02	
10	4.5064914079e-02	
11	4.9334121342e-02	
12	5.2644625198e-02	
13	5.5119747128e-02	
14	5.8088931317e-02	
15	6.0678163567e-02	
16	6.2249236680e-02	
17	6.5226152745e-02	
18	6.7546811071e-02	
19	7.1350833298e-02	
20	7.6396842671e-02	
21	8.1859512716e-02	
22	8.7788664544e-02	
23	9.2587409959e-02	
24	9.7040915936e-02	
25	1.0094564808e-01	
26	1.0414572786e-01	
27	1.0704704119e-01	
28	1.0879494599e-01	
29	1.1034058258e-01	
30	1.1123048649e-01	
31	1.1167368352e-01	
32	1.1090795770e-01	
33	1.0969736544e-01	
34	1.0742055458e-01	
35	1.0409640283e-01	
36	1.0111138163e-01	
37	9.6335331835e-02	
38	9.0281786723e-02	
39	8.4623259958e-02	
40	7.7958901711e-02	
41	6.9985207951e-02	
42	6.2017961030e-02	
43	5.4015642760e-02	
44	4.4832455867e-02	
45	3.4386749356e-02	
46	2.4487611760e-02	
47	1.4173512568e-02	
48	2.6651177524e-03	
49	-9.5775010298e-03	
50	-2.1958342823e-02	
51	-3.2022110341e-02	
52	-3.9032292566e-02	
53	-4.5048091947e-02	
54	-5.1692783148e-02	
55	-5.7900344729e-02	
56	-6.4531563925e-02	
57	-7.1102558027e-02	
58	-7.6813076253e-02	
59	-8.1797914979e-02	
60	-8.5195525467e-02	
61	-8.8117689611e-02	
62	-9.0463374378e-02	
63	-9.1890779472e-02	
64	-9.2909542102e-02	
65	-9.3853549023e-02	
66	-9.5005924159e-02	
67	-9.5669169504e-02	
68	-9.6497231480e-02	
69	-9.6936154803e-02	
70	-9.7073756980e-02	
71	-9.7212555452e-02	
72	-9.7111172605e-02	
73	-9.6625847574e-02	
74	-9.5995856541e-02	
75	-9.5326167979e-02	
76	-9.4541151000e-02	
77	-9.3698433893e-02	
78	-9.2852141588e-02	
79	-9.2091038702e-02	
80	-9.1374946869e-02	
81	-9.0711505904e-02	
82	-9.0068920318e-02	
83	-8.9478066352e-02	
84	-8.8925867754e-02	
85	-8.8414439846e-02	
86	-8.7944194194e-02	
87	-8.7502494985e-02	
88	-8.7086475786e-02	
89	-8.6712329452e-02	
90	-8.6393037236e-02	
91	-8.6113032755e-02	
92	-8.5853515214e-02	
93	-8.5621994587e-02	
94	-8.5382134450e-02	
95	-8.5150587301e-02	
96	-8.4935911195e-02	
97	-8.4742281666e-02	
98	-8.4573376680e-02	
99	-8.4432261958e-02	
100	-8.4324607998e-02	
101	-8.4228860617e-02	
102	-8.4158313244e-02	
103	-8.4103834210e-02	
104	-8.4076251453e-02	
105	-8.4074096236e-02	
106	-8.4113972261e-02	
107	-8.4173400954e-02	
108	-8.4256976976e-02	
109	-8.4301151314e-02	
110	-8.4346718548e-02	
111	-8.4365260337e-02	
112	-8.4355567970e-02	
113	-8.4317011023e-02	
114	-8.4249420972e-02	
115	-8.4153985953e-02	
116	-8.4035930501e-02	
117	-8.3898816039e-02	
118	-8.3746114460e-02	
119	-8.3581501284e-02	
120	-8.3408474218e-02	
121	-8.3230421131e-02	
122	-8.3051045041e-02	
123	-8.2873756942e-02	
124	-8.2701183150e-02	
125	-8.2535458874e-02	
126	-8.2380712794e-02	
127	-8.2239803771e-02	
128	-8.2129732322e-02	
129	-8.2037145245e-02	
130	-8.1966055905e-02	
131	-8.1915051610e-02	
132	-8.1886084812e-02	
133	-8.1885556178e-02	
134	-8.1907082942e-02	
135	-8.1964817305e-02	
136	-8.2049357845e-02	
137	-8.2162554225e-02	
138	-8.2305484927e-02	
139	-8.2479684119e-02	
140	-8.2684089586e-02	
141	-8.2905756447e-02	
142	-8.3144866926e-02	
143	-8.3401758138e-02	
144	-8.3670902646e-02	
145	-8.3951214453e-02	
146	-8.4231054208e-02	
147	-8.4515477739e-02	
148	-8.4801553868e-02	
149	-8.5083086847e-02	
150	-8.5352644197e-02	
151	-8.5607087424e-02	
152	-8.5844885171e-02	
153	-8.6066037643e-02	
154	-8.6268353219e-02	
155	-8.6442979911e-02	
156	-8.6593387651e-02	
157	-8.6711610602e-02	
158	-8.6825919664e-02	
159	-8.6938373464e-02	
160	-8.7034090831e-02	
161	-8.7113144278e-02	
162	-8.7176551989e-02	
163	-8.7223428676e-02	
164	-8.7256212475e-02	
165	-8.7280265371e-02	
166	-8.7303146392e-02	
167	-8.7306118510e-02	
168	-8.7293950121e-02	
169	-8.7269710026e-02	
170	-8.7235156752e-02	
171	-8.7195491759e-02	
172	-8.7144532868e-02	
173	-8.7083920814e-02	
174	-8.7014826445e-02	
175	-8.6937456799e-02	
176	-8.6852767716e-02	
