# Time           	e423_0           
1	( 2.0669202766e+00 -6.1376348232e-01 -8.2584917917e-01 )	
2	( 1.8159019787e-01 8.1861364739e-02 -2.4857997806e-01 )	
3	( 8.1729780308e-03 9.8041645082e-02 -1.1871038180e-01 )	
4	( 7.9088290667e-03 8.4944104962e-02 -9.7954816164e-02 )	
5	( 2.2607667718e-02 7.8612062582e-02 -9.8999395703e-02 )	
6	( 2.7165721597e-02 7.7556571515e-02 -1.0226392089e-01 )	
7	( 3.1931935723e-02 7.5421591883e-02 -1.0468505110e-01 )	
8	( 3.9753928729e-02 7.1993757290e-02 -1.0709864899e-01 )	
9	( 4.8281108439e-02 6.8249068989e-02 -1.0953455492e-01 )	
10	( 5.4657591256e-02 6.4976847423e-02 -1.1129325406e-01 )	
11	( 5.9835557093e-02 6.1784317029e-02 -1.1258897434e-01 )	
12	( 6.3850746523e-02 5.8689059454e-02 -1.1344353934e-01 )	
13	( 6.6852731670e-02 5.5607418222e-02 -1.1383828224e-01 )	
14	( 7.0453946919e-02 5.1746608897e-02 -1.1410972281e-01 )	
15	( 7.3594332314e-02 4.7707618400e-02 -1.1407186564e-01 )	
16	( 7.5499829613e-02 4.4964285746e-02 -1.1396148752e-01 )	
17	( 7.9110422571e-02 4.0955438755e-02 -1.1382368611e-01 )	
18	( 8.1925064446e-02 3.6284445813e-02 -1.1301800287e-01 )	
19	( 8.6538824314e-02 3.1513197541e-02 -1.1259343644e-01 )	
20	( 9.2658945109e-02 2.5960404095e-02 -1.1229348585e-01 )	
21	( 9.9284418442e-02 2.0135998674e-02 -1.1206347736e-01 )	
22	( 1.0647567052e-01 1.4310376974e-02 -1.1204638298e-01 )	
23	( 1.1229589388e-01 9.0690988312e-03 -1.1177194924e-01 )	
24	( 1.1769738891e-01 4.2176050336e-03 -1.1152617418e-01 )	
25	( 1.2243329616e-01 -2.3324498643e-04 -1.1122447770e-01 )	
26	( 1.2631455625e-01 -4.2364295114e-03 -1.1085580378e-01 )	
27	( 1.2983345342e-01 -7.9117501691e-03 -1.1052215289e-01 )	
28	( 1.3195342341e-01 -1.0812757812e-02 -1.1009271366e-01 )	
29	( 1.3382806968e-01 -1.3561997263e-02 -1.0965057346e-01 )	
30	( 1.3490740169e-01 -1.6018689953e-02 -1.0902801284e-01 )	
31	( 1.3544493921e-01 -1.8094051508e-02 -1.0842062191e-01 )	
32	( 1.3451621827e-01 -1.9375125351e-02 -1.0767462062e-01 )	
33	( 1.3304793506e-01 -2.0249435199e-02 -1.0701333727e-01 )	
34	( 1.3028647419e-01 -2.0443213095e-02 -1.0626185904e-01 )	
35	( 1.2625473172e-01 -1.9848380640e-02 -1.0550082126e-01 )	
36	( 1.2263430834e-01 -1.9084865664e-02 -1.0506705062e-01 )	
37	( 1.1684161167e-01 -1.7434042612e-02 -1.0433936204e-01 )	
38	( 1.0949948752e-01 -1.4760482236e-02 -1.0364959601e-01 )	
39	( 1.0263646671e-01 -1.2112101048e-02 -1.0320665069e-01 )	
40	( 9.4553509567e-02 -8.9292528730e-03 -1.0258194529e-01 )	
41	( 8.4882507120e-02 -4.8711680535e-03 -1.0185737331e-01 )	
42	( 7.5219323808e-02 -6.3522845892e-04 -1.0122492388e-01 )	
43	( 6.5513603738e-02 3.7611544335e-03 -1.0065903847e-01 )	
44	( 5.4375651166e-02 9.0469080897e-03 -1.0001666643e-01 )	
45	( 4.1706434581e-02 1.5082850458e-02 -9.9168570402e-02 )	
46	( 2.9700131505e-02 2.0842027003e-02 -9.8410804982e-02 )	
47	( 1.7190536639e-02 2.7041552793e-02 -9.7628541326e-02 )	
48	( 3.2324241538e-03 3.4162258653e-02 -9.6732757323e-02 )	
49	( -1.1616201811e-02 4.1996567393e-02 -9.5819068816e-02 )	
50	( -2.6632473427e-02 5.0234000826e-02 -9.4966950504e-02 )	
51	( -3.8838450132e-02 5.7220001538e-02 -9.4306043452e-02 )	
52	( -4.7340844568e-02 6.2072453858e-02 -9.3736582299e-02 )	
53	( -5.4637188306e-02 6.4876398198e-02 -9.2389382834e-02 )	
54	( -6.2696292004e-02 6.8003177632e-02 -9.0862318696e-02 )	
55	( -7.0225217123e-02 7.1078918629e-02 -8.9383703002e-02 )	
56	( -7.8267981116e-02 7.4623110061e-02 -8.7836492163e-02 )	
57	( -8.6237700290e-02 7.8371484041e-02 -8.6343245367e-02 )	
58	( -9.3163779645e-02 8.1755172992e-02 -8.5009866928e-02 )	
59	( -9.9209708792e-02 8.4713313610e-02 -8.3784409565e-02 )	
60	( -1.0333054668e-01 8.6677371236e-02 -8.2719763965e-02 )	
61	( -1.0687473303e-01 8.8352362103e-02 -8.1732843881e-02 )	
62	( -1.0971972856e-01 8.9631919098e-02 -8.0838745746e-02 )	
63	( -1.1145097616e-01 9.0353314530e-02 -8.0108849853e-02 )	
64	( -1.1268659621e-01 9.0810153250e-02 -7.9421580085e-02 )	
65	( -1.1383154779e-01 9.1205655810e-02 -7.8739669714e-02 )	
66	( -1.1522922157e-01 9.1712208623e-02 -7.8020112793e-02 )	
67	( -1.1603364767e-01 9.1937185205e-02 -7.7399742585e-02 )	
68	( -1.1703797385e-01 9.2278557452e-02 -7.6802336167e-02 )	
69	( -1.1757032795e-01 9.2412311566e-02 -7.6329067352e-02 )	
70	( -1.1773722061e-01 9.2393547065e-02 -7.5940187848e-02 )	
71	( -1.1790556422e-01 9.2404660396e-02 -7.5571098153e-02 )	
72	( -1.1778260066e-01 9.2290463010e-02 -7.5261558074e-02 )	
73	( -1.1719396762e-01 9.1961857230e-02 -7.5033270446e-02 )	
74	( -1.1642987447e-01 9.1570331779e-02 -7.4856944698e-02 )	
75	( -1.1561763363e-01 9.1179467525e-02 -7.4715128925e-02 )	
76	( -1.1466551515e-01 9.0739977408e-02 -7.4614148900e-02 )	
77	( -1.1364341430e-01 9.0291052935e-02 -7.4556594475e-02 )	
78	( -1.1261697722e-01 8.9867222317e-02 -7.4537262082e-02 )	
79	( -1.1169386328e-01 8.9513359113e-02 -7.4527529469e-02 )	
80	( -1.1082534160e-01 8.9202456407e-02 -7.4543288920e-02 )	
81	( -1.1002067824e-01 8.8933353425e-02 -7.4576712908e-02 )	
82	( -1.0924130961e-01 8.8687607203e-02 -7.4635079725e-02 )	
83	( -1.0852468438e-01 8.8476718441e-02 -7.4706109827e-02 )	
84	( -1.0785494283e-01 8.8288060281e-02 -7.4785201909e-02 )	
85	( -1.0723465057e-01 8.8118820881e-02 -7.4868800620e-02 )	
86	( -1.0666430676e-01 8.7967453100e-02 -7.4953848288e-02 )	
87	( -1.0612858590e-01 8.7824921497e-02 -7.5041094726e-02 )	
88	( -1.0562401138e-01 8.7690420350e-02 -7.5130756620e-02 )	
89	( -1.0517022293e-01 8.7571361054e-02 -7.5217422766e-02 )	
90	( -1.0478296504e-01 8.7473648274e-02 -7.5296853459e-02 )	
91	( -1.0444335782e-01 8.7387456441e-02 -7.5371448128e-02 )	
92	( -1.0412859845e-01 8.7302148789e-02 -7.5443092147e-02 )	
93	( -1.0384779553e-01 8.7223253899e-02 -7.5510765967e-02 )	
94	( -1.0355687791e-01 8.7130403479e-02 -7.5582162115e-02 )	
95	( -1.0327604282e-01 8.7035355682e-02 -7.5653252813e-02 )	
96	( -1.0301566999e-01 8.6943915206e-02 -7.5722935662e-02 )	
97	( -1.0278082380e-01 8.6859442503e-02 -7.5790449180e-02 )	
98	( -1.0257596510e-01 8.6786047738e-02 -7.5855578773e-02 )	
99	( -1.0240481220e-01 8.6726052676e-02 -7.5918250095e-02 )	
100	( -1.0227424263e-01 8.6683354474e-02 -7.5978247112e-02 )	
101	( -1.0215811413e-01 8.6647436706e-02 -7.6040814744e-02 )	
102	( -1.0207254979e-01 8.6627675562e-02 -7.6103919183e-02 )	
103	( -1.0200647416e-01 8.6619858951e-02 -7.6170108768e-02 )	
104	( -1.0197302004e-01 8.6631656737e-02 -7.6237596055e-02 )	
105	( -1.0197040605e-01 8.6662186453e-02 -7.6305796253e-02 )	
106	( -1.0201877023e-01 8.6721041788e-02 -7.6371537465e-02 )	
107	( -1.0209084912e-01 8.6793697873e-02 -7.6436754742e-02 )	
108	( -1.0219221543e-01 8.6878395627e-02 -7.6496731605e-02 )	
109	( -1.0224579288e-01 8.6939825532e-02 -7.6561499824e-02 )	
110	( -1.0230105971e-01 8.6999390130e-02 -7.6622819542e-02 )	
111	( -1.0232354837e-01 8.7042614760e-02 -7.6685874102e-02 )	
112	( -1.0231179286e-01 8.7068429768e-02 -7.6750125412e-02 )	
113	( -1.0226502854e-01 8.7076389963e-02 -7.6815693908e-02 )	
114	( -1.0218305103e-01 8.7066797201e-02 -7.6883188931e-02 )	
115	( -1.0206730138e-01 8.7040700415e-02 -7.6953277698e-02 )	
116	( -1.0192411622e-01 8.7001440475e-02 -7.7026048310e-02 )	
117	( -1.0175781509e-01 8.6951196077e-02 -7.7101720096e-02 )	
118	( -1.0157260891e-01 8.6892122338e-02 -7.7180490822e-02 )	
119	( -1.0137295559e-01 8.6826327750e-02 -7.7261967231e-02 )	
120	( -1.0116309737e-01 8.6755678574e-02 -7.7345847351e-02 )	
121	( -1.0094714328e-01 8.6681577216e-02 -7.7431531691e-02 )	
122	( -1.0072958456e-01 8.6605422381e-02 -7.7517788505e-02 )	
123	( -1.0051455829e-01 8.6528641578e-02 -7.7603692221e-02 )	
124	( -1.0030524983e-01 8.6452250477e-02 -7.7688441004e-02 )	
125	( -1.0010424889e-01 8.6377028656e-02 -7.7771145983e-02 )	
126	( -9.9916563015e-02 8.6304765631e-02 -7.7850623357e-02 )	
127	( -9.9745659597e-02 8.6236730258e-02 -7.7925350877e-02 )	
128	( -9.9612157951e-02 8.6182851060e-02 -7.7993421275e-02 )	
129	( -9.9499862460e-02 8.6134434231e-02 -7.8056289365e-02 )	
130	( -9.9413640791e-02 8.6094316433e-02 -7.8113459802e-02 )	
131	( -9.9351779542e-02 8.6061918798e-02 -7.8164937491e-02 )	
132	( -9.9316646769e-02 8.6038833564e-02 -7.8210431995e-02 )	
133	( -9.9316005608e-02 8.6029176501e-02 -7.8249382023e-02 )	
134	( -9.9342114634e-02 8.6029923711e-02 -7.8281991012e-02 )	
135	( -9.9412138538e-02 8.6047417279e-02 -7.8305250128e-02 )	
136	( -9.9514674677e-02 8.6077730947e-02 -7.8320869958e-02 )	
137	( -9.9651966440e-02 8.6121996220e-02 -7.8328206947e-02 )	
138	( -9.9825321877e-02 8.6181099731e-02 -7.8327096514e-02 )	
139	( -1.0003660173e-01 8.6256172326e-02 -7.8317151050e-02 )	
140	( -1.0028451766e-01 8.6345803368e-02 -7.8297922432e-02 )	
141	( -1.0055336932e-01 8.6443191099e-02 -7.8271818800e-02 )	
142	( -1.0084337770e-01 8.6548939384e-02 -7.8238829129e-02 )	
143	( -1.0115495169e-01 8.6663703670e-02 -7.8198709026e-02 )	
144	( -1.0148138725e-01 8.6784532071e-02 -7.8152351593e-02 )	
145	( -1.0182136722e-01 8.6910648790e-02 -7.8099928468e-02 )	
146	( -1.0216077465e-01 8.7035655304e-02 -7.8042941565e-02 )	
147	( -1.0250574158e-01 8.7162595888e-02 -7.7980689248e-02 )	
148	( -1.0285271289e-01 8.7289993187e-02 -7.7913747296e-02 )	
149	( -1.0319417398e-01 8.7414342813e-02 -7.7843171946e-02 )	
150	( -1.0352111026e-01 8.7531225973e-02 -7.7770153955e-02 )	
151	( -1.0382971517e-01 8.7639257143e-02 -7.7695715104e-02 )	
152	( -1.0411813139e-01 8.7738296720e-02 -7.7620758776e-02 )	
