# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
27	1.0704704119e-01	5.0358820529e-02	5.6688220665e-02	9.1124969272e-02	0.0000000000e+00	1.2983345342e-01	-7.9117501691e-03	-1.1052215289e-01
28	1.0879494599e-01	5.0072369868e-02	5.8722576118e-02	9.0770898751e-02	0.0000000000e+00	1.3195342341e-01	-1.0812757812e-02	-1.1009271366e-01
29	1.1034058258e-01	4.9745492385e-02	6.0595090196e-02	9.0406356336e-02	0.0000000000e+00	1.3382806968e-01	-1.3561997263e-02	-1.0965057346e-01
30	1.1123048649e-01	4.9207767263e-02	6.2022719225e-02	8.9893058185e-02	0.0000000000e+00	1.3490740169e-01	-1.6018689953e-02	-1.0902801284e-01
31	1.1167368352e-01	4.8599221159e-02	6.3074462365e-02	8.9392267356e-02	0.0000000000e+00	1.3544493921e-01	-1.8094051508e-02	-1.0842062191e-01
32	1.1090795770e-01	4.7703928707e-02	6.3204028988e-02	8.8777192978e-02	0.0000000000e+00	1.3451621827e-01	-1.9375125351e-02	-1.0767462062e-01
33	1.0969736544e-01	4.6748908639e-02	6.2948456798e-02	8.8231968126e-02	0.0000000000e+00	1.3304793506e-01	-2.0249435199e-02	-1.0701333727e-01
34	1.0742055458e-01	4.5532992054e-02	6.1887562530e-02	8.7612378031e-02	0.0000000000e+00	1.3028647419e-01	-2.0443213095e-02	-1.0626185904e-01
35	1.0409640283e-01	4.4108849159e-02	5.9987553671e-02	8.6984906140e-02	0.0000000000e+00	1.2625473172e-01	-1.9848380640e-02	-1.0550082126e-01
36	1.0111138163e-01	4.2921744548e-02	5.8189637079e-02	8.6627264394e-02	0.0000000000e+00	1.2263430834e-01	-1.9084865664e-02	-1.0506705062e-01
37	9.6335331835e-02	4.1194048873e-02	5.5141282962e-02	8.6027288753e-02	0.0000000000e+00	1.1684161167e-01	-1.7434042612e-02	-1.0433936204e-01
38	9.0281786723e-02	3.9236700467e-02	5.1045086256e-02	8.5458580066e-02	0.0000000000e+00	1.0949948752e-01	-1.4760482236e-02	-1.0364959601e-01
39	8.4623259958e-02	3.7466789560e-02	4.7156470398e-02	8.5093373834e-02	0.0000000000e+00	1.0263646671e-01	-1.2112101048e-02	-1.0320665069e-01
40	7.7958901711e-02	3.5407749706e-02	4.2551152005e-02	8.4578307318e-02	0.0000000000e+00	9.4553509567e-02	-8.9292528730e-03	-1.0258194529e-01
41	6.9985207951e-02	3.3044136754e-02	3.6941071197e-02	8.3980901296e-02	0.0000000000e+00	8.4882507120e-02	-4.8711680535e-03	-1.0185737331e-01
42	6.2017961030e-02	3.0754889131e-02	3.1263071898e-02	8.3459449864e-02	0.0000000000e+00	7.5219323808e-02	-6.3522845892e-04	-1.0122492388e-01
43	5.4015642760e-02	2.8512283154e-02	2.5503359607e-02	8.2992880141e-02	0.0000000000e+00	6.5513603738e-02	3.7611544335e-03	-1.0065903847e-01
44	4.4832455867e-02	2.6034991169e-02	1.8797464697e-02	8.2463247569e-02	0.0000000000e+00	5.4375651166e-02	9.0469080897e-03	-1.0001666643e-01
45	3.4386749356e-02	2.3226514861e-02	1.1160234495e-02	8.1763996579e-02	0.0000000000e+00	4.1706434581e-02	1.5082850458e-02	-9.9168570402e-02
46	2.4487611760e-02	2.0580616681e-02	3.9069950784e-03	8.1139222732e-02	0.0000000000e+00	2.9700131505e-02	2.0842027003e-02	-9.8410804982e-02
47	1.4173512568e-02	1.7903377401e-02	-3.7298648331e-03	8.0494250211e-02	0.0000000000e+00	1.7190536639e-02	2.7041552793e-02	-9.7628541326e-02
48	2.6651177524e-03	1.4997462338e-02	-1.2332344585e-02	7.9755680724e-02	0.0000000000e+00	3.2324241538e-03	3.4162258653e-02	-9.6732757323e-02
49	-9.5775010298e-03	1.2009876442e-02	-2.1587377472e-02	7.9002349062e-02	0.0000000000e+00	-1.1616201811e-02	4.1996567393e-02	-9.5819068816e-02
50	-2.1958342823e-02	9.1144289188e-03	-3.1072771742e-02	7.8299781722e-02	0.0000000000e+00	-2.6632473427e-02	5.0234000826e-02	-9.4966950504e-02
51	-3.2022110341e-02	6.8769454451e-03	-3.8899055786e-02	7.7754867121e-02	0.0000000000e+00	-3.8838450132e-02	5.7220001538e-02	-9.4306043452e-02
52	-3.9032292566e-02	5.3128352599e-03	-4.4345127826e-02	7.7285349213e-02	0.0000000000e+00	-4.7340844568e-02	6.2072453858e-02	-9.3736582299e-02
53	-4.5048091947e-02	3.4265133054e-03	-4.8474605253e-02	7.6174589906e-02	0.0000000000e+00	-5.4637188306e-02	6.4876398198e-02	-9.2389382834e-02
54	-5.1692783148e-02	1.3548794788e-03	-5.3047662627e-02	7.4915533066e-02	0.0000000000e+00	-6.2696292004e-02	6.8003177632e-02	-9.0862318696e-02
55	-5.7900344729e-02	-5.1860491304e-04	-5.7381739816e-02	7.3696421728e-02	0.0000000000e+00	-7.0225217123e-02	7.1078918629e-02	-8.9383703002e-02
56	-6.4531563925e-02	-2.4165379379e-03	-6.2115025987e-02	7.2420754032e-02	0.0000000000e+00	-7.8267981116e-02	7.4623110061e-02	-8.7836492163e-02
57	-7.1102558027e-02	-4.2026853971e-03	-6.6899872630e-02	7.1189579422e-02	0.0000000000e+00	-8.6237700290e-02	7.8371484041e-02	-8.6343245367e-02
58	-7.6813076253e-02	-5.7044689299e-03	-7.1108607323e-02	7.0090215483e-02	0.0000000000e+00	-9.3163779645e-02	8.1755172992e-02	-8.5009866928e-02
59	-8.1797914979e-02	-7.0136320454e-03	-7.4784282933e-02	6.9079831940e-02	0.0000000000e+00	-9.9209708792e-02	8.4713313610e-02	-8.3784409565e-02
60	-8.5195525467e-02	-7.9268142394e-03	-7.7268711228e-02	6.8202036900e-02	0.0000000000e+00	-1.0333054668e-01	8.6677371236e-02	-8.2719763965e-02
61	-8.8117689611e-02	-8.7178999641e-03	-7.9399789647e-02	6.7388326164e-02	0.0000000000e+00	-1.0687473303e-01	8.8352362103e-02	-8.1732843881e-02
62	-9.0463374378e-02	-9.3789195497e-03	-8.1084454828e-02	6.6651146668e-02	0.0000000000e+00	-1.0971972856e-01	8.9631919098e-02	-8.0838745746e-02
63	-9.1890779472e-02	-9.8040639242e-03	-8.2086715548e-02	6.6049351107e-02	0.0000000000e+00	-1.1145097616e-01	9.0353314530e-02	-8.0108849853e-02
64	-9.2909542102e-02	-1.0130709751e-02	-8.2778832351e-02	6.5482700578e-02	0.0000000000e+00	-1.1268659621e-01	9.0810153250e-02	-7.9421580085e-02
65	-9.3853549023e-02	-1.0444512187e-02	-8.3409036835e-02	6.4920468844e-02	0.0000000000e+00	-1.1383154779e-01	9.1205655810e-02	-7.8739669714e-02
66	-9.5005924159e-02	-1.0818078631e-02	-8.4187845529e-02	6.4327197717e-02	0.0000000000e+00	-1.1522922157e-01	9.1712208623e-02	-7.8020112793e-02
67	-9.5669169504e-02	-1.1059710670e-02	-8.4609458834e-02	6.3815705543e-02	0.0000000000e+00	-1.1603364767e-01	9.1937185205e-02	-7.7399742585e-02
68	-9.6497231480e-02	-1.1337192759e-02	-8.5160038721e-02	6.3323146902e-02	0.0000000000e+00	-1.1703797385e-01	9.2278557452e-02	-7.6802336167e-02
69	-9.6936154803e-02	-1.1503152775e-02	-8.5433002028e-02	6.2932939101e-02	0.0000000000e+00	-1.1757032795e-01	9.2412311566e-02	-7.6329067352e-02
70	-9.7073756980e-02	-1.1579459664e-02	-8.5494297316e-02	6.2612309870e-02	0.0000000000e+00	-1.1773722061e-01	9.2393547065e-02	-7.5940187848e-02
71	-9.7212555452e-02	-1.1644413568e-02	-8.5568141884e-02	6.2307997240e-02	0.0000000000e+00	-1.1790556422e-01	9.2404660396e-02	-7.5571098153e-02
72	-9.7111172605e-02	-1.1639401098e-02	-8.5471771506e-02	6.2052782973e-02	0.0000000000e+00	-1.1778260066e-01	9.2290463010e-02	-7.5261558074e-02
73	-9.6625847574e-02	-1.1528180895e-02	-8.5097666679e-02	6.1864560951e-02	0.0000000000e+00	-1.1719396762e-01	9.1961857230e-02	-7.5033270446e-02
74	-9.5995856541e-02	-1.1369795559e-02	-8.4626060982e-02	6.1719181243e-02	0.0000000000e+00	-1.1642987447e-01	9.1570331779e-02	-7.4856944698e-02
75	-9.5326167979e-02	-1.1191296980e-02	-8.4134870999e-02	6.1602254838e-02	0.0000000000e+00	-1.1561763363e-01	9.1179467525e-02	-7.4715128925e-02
76	-9.4541151000e-02	-1.0974584537e-02	-8.3566566463e-02	6.1518997306e-02	0.0000000000e+00	-1.1466551515e-01	9.0739977408e-02	-7.4614148900e-02
77	-9.3698433893e-02	-1.0732795773e-02	-8.2965638121e-02	6.1471543967e-02	0.0000000000e+00	-1.1364341430e-01	9.0291052935e-02	-7.4556594475e-02
78	-9.2852141588e-02	-1.0479181867e-02	-8.2372959721e-02	6.1455604504e-02	0.0000000000e+00	-1.1261697722e-01	8.9867222317e-02	-7.4537262082e-02
79	-9.2091038702e-02	-1.0240175706e-02	-8.1850862996e-02	6.1447580013e-02	0.0000000000e+00	-1.1169386328e-01	8.9513359113e-02	-7.4527529469e-02
80	-9.1374946869e-02	-1.0006490871e-02	-8.1368455997e-02	6.1460573602e-02	0.0000000000e+00	-1.1082534160e-01	8.9202456407e-02	-7.4543288920e-02
81	-9.0711505904e-02	-9.7824115820e-03	-8.0929094322e-02	6.1488131515e-02	0.0000000000e+00	-1.1002067824e-01	8.8933353425e-02	-7.4576712908e-02
82	-9.0068920318e-02	-9.5594172777e-03	-8.0509503040e-02	6.1536254668e-02	0.0000000000e+00	-1.0924130961e-01	8.8687607203e-02	-7.4635079725e-02
83	-8.9478066352e-02	-9.3483457992e-03	-8.0129720552e-02	6.1594818637e-02	0.0000000000e+00	-1.0852468438e-01	8.8476718441e-02	-7.4706109827e-02
84	-8.8925867754e-02	-9.1477097650e-03	-7.9778157989e-02	6.1660029668e-02	0.0000000000e+00	-1.0785494283e-01	8.8288060281e-02	-7.4785201909e-02
85	-8.8414439846e-02	-8.9596915702e-03	-7.9454748275e-02	6.1728956392e-02	0.0000000000e+00	-1.0723465057e-01	8.8118820881e-02	-7.4868800620e-02
86	-8.7944194194e-02	-8.7851158571e-03	-7.9159078337e-02	6.1799077774e-02	0.0000000000e+00	-1.0666430676e-01	8.7967453100e-02	-7.4953848288e-02
87	-8.7502494985e-02	-8.6212788936e-03	-7.8881216091e-02	6.1871012031e-02	0.0000000000e+00	-1.0612858590e-01	8.7824921497e-02	-7.5041094726e-02
88	-8.7086475786e-02	-8.4670697528e-03	-7.8619406033e-02	6.1944937820e-02	0.0000000000e+00	-1.0562401138e-01	8.7690420350e-02	-7.5130756620e-02
89	-8.6712329452e-02	-8.3276203046e-03	-7.8384709148e-02	6.2016393629e-02	0.0000000000e+00	-1.0517022293e-01	8.7571361054e-02	-7.5217422766e-02
90	-8.6393037236e-02	-8.2070593085e-03	-7.8185977928e-02	6.2081883844e-02	0.0000000000e+00	-1.0478296504e-01	8.7473648274e-02	-7.5296853459e-02
91	-8.6113032755e-02	-8.1015338015e-03	-7.8011498954e-02	6.2143386780e-02	0.0000000000e+00	-1.0444335782e-01	8.7387456441e-02	-7.5371448128e-02
92	-8.5853515214e-02	-8.0058980915e-03	-7.7847617123e-02	6.2202456920e-02	0.0000000000e+00	-1.0412859845e-01	8.7302148789e-02	-7.5443092147e-02
93	-8.5621994587e-02	-7.9216957337e-03	-7.7700298853e-02	6.2258253650e-02	0.0000000000e+00	-1.0384779553e-01	8.7223253899e-02	-7.5510765967e-02
94	-8.5382134450e-02	-7.8389058330e-03	-7.7543228616e-02	6.2317119422e-02	0.0000000000e+00	-1.0355687791e-01	8.7130403479e-02	-7.5582162115e-02
95	-8.5150587301e-02	-7.7611513775e-03	-7.7389435923e-02	6.2375733351e-02	0.0000000000e+00	-1.0327604282e-01	8.7035355682e-02	-7.5653252813e-02
96	-8.4935911195e-02	-7.6903895154e-03	-7.7245521680e-02	6.2433186516e-02	0.0000000000e+00	-1.0301566999e-01	8.6943915206e-02	-7.5722935662e-02
97	-8.4742281666e-02	-7.6273638320e-03	-7.7114917834e-02	6.2488851078e-02	0.0000000000e+00	-1.0278082380e-01	8.6859442503e-02	-7.5790449180e-02
98	-8.4573376680e-02	-7.5722692448e-03	-7.7001107435e-02	6.2542550106e-02	0.0000000000e+00	-1.0257596510e-01	8.6786047738e-02	-7.5855578773e-02
99	-8.4432261958e-02	-7.5257099086e-03	-7.6906552049e-02	6.2594222301e-02	0.0000000000e+00	-1.0240481220e-01	8.6726052676e-02	-7.5918250095e-02
100	-8.4324607998e-02	-7.4889622095e-03	-7.6835645788e-02	6.2643689546e-02	0.0000000000e+00	-1.0227424263e-01	8.6683354474e-02	-7.5978247112e-02
101	-8.4228860617e-02	-7.4554556261e-03	-7.6773404991e-02	6.2695276249e-02	0.0000000000e+00	-1.0215811413e-01	8.6647436706e-02	-7.6040814744e-02
102	-8.4158313244e-02	-7.4280863974e-03	-7.6730226847e-02	6.2747305548e-02	0.0000000000e+00	-1.0207254979e-01	8.6627675562e-02	-7.6103919183e-02
103	-8.4103834210e-02	-7.4039735246e-03	-7.6699860685e-02	6.2801878533e-02	0.0000000000e+00	-1.0200647416e-01	8.6619858951e-02	-7.6170108768e-02
104	-8.4076251453e-02	-7.3854630319e-03	-7.6690788421e-02	6.2857521469e-02	0.0000000000e+00	-1.0197302004e-01	8.6631656737e-02	-7.6237596055e-02
105	-8.4074096236e-02	-7.3721735366e-03	-7.6701922699e-02	6.2913752195e-02	0.0000000000e+00	-1.0197040605e-01	8.6662186453e-02	-7.6305796253e-02
106	-8.4113972261e-02	-7.3685694153e-03	-7.6745402845e-02	6.2967955500e-02	0.0000000000e+00	-1.0201877023e-01	8.6721041788e-02	-7.6371537465e-02
107	-8.4173400954e-02	-7.3692213279e-03	-7.6804179626e-02	6.3021726822e-02	0.0000000000e+00	-1.0209084912e-01	8.6793697873e-02	-7.6436754742e-02
108	-8.4256976976e-02	-7.3771302371e-03	-7.6879846739e-02	6.3071177450e-02	0.0000000000e+00	-1.0219221543e-01	8.6878395627e-02	-7.6496731605e-02
109	-8.4301151314e-02	-7.3746454444e-03	-7.6926505870e-02	6.3124578527e-02	0.0000000000e+00	-1.0224579288e-01	8.6939825532e-02	-7.6561499824e-02
110	-8.4346718548e-02	-7.3736032217e-03	-7.6973115326e-02	6.3175136332e-02	0.0000000000e+00	-1.0230105971e-01	8.6999390130e-02	-7.6622819542e-02
111	-8.4365260337e-02	-7.3655842647e-03	-7.6999676072e-02	6.3227124504e-02	0.0000000000e+00	-1.0232354837e-01	8.7042614760e-02	-7.6685874102e-02
112	-8.4355567970e-02	-7.3504120778e-03	-7.7005155892e-02	6.3280099392e-02	0.0000000000e+00	-1.0231179286e-01	8.7068429768e-02	-7.6750125412e-02
113	-8.4317011023e-02	-7.3279495265e-03	-7.6989061497e-02	6.3334160294e-02	0.0000000000e+00	-1.0226502854e-01	8.7076389963e-02	-7.6815693908e-02
114	-8.4249420972e-02	-7.2979916054e-03	-7.6951429366e-02	6.3389809607e-02	0.0000000000e+00	-1.0218305103e-01	8.7066797201e-02	-7.6883188931e-02
115	-8.4153985953e-02	-7.2607128106e-03	-7.6893273143e-02	6.3447597449e-02	0.0000000000e+00	-1.0206730138e-01	8.7040700415e-02	-7.6953277698e-02
116	-8.4035930501e-02	-7.2173890605e-03	-7.6818541441e-02	6.3507596460e-02	0.0000000000e+00	-1.0192411622e-01	8.7001440475e-02	-7.7026048310e-02
117	-8.3898816039e-02	-7.1689295887e-03	-7.6729886450e-02	6.3569987473e-02	0.0000000000e+00	-1.0175781509e-01	8.6951196077e-02	-7.7101720096e-02
118	-8.3746114460e-02	-7.1162082949e-03	-7.6629906166e-02	6.3634933548e-02	0.0000000000e+00	-1.0157260891e-01	8.6892122338e-02	-7.7180490822e-02
119	-8.3581501284e-02	-7.0602195422e-03	-7.6521281742e-02	6.3702110445e-02	0.0000000000e+00	-1.0137295559e-01	8.6826327750e-02	-7.7261967231e-02
120	-8.3408474218e-02	-7.0019656795e-03	-7.6406508539e-02	6.3771269189e-02	0.0000000000e+00	-1.0116309737e-01	8.6755678574e-02	-7.7345847351e-02
121	-8.3230421131e-02	-6.9425796792e-03	-7.6287841452e-02	6.3841915505e-02	0.0000000000e+00	-1.0094714328e-01	8.6681577216e-02	-7.7431531691e-02
122	-8.3051045041e-02	-6.8833535682e-03	-7.6167691473e-02	6.3913033822e-02	0.0000000000e+00	-1.0072958456e-01	8.6605422381e-02	-7.7517788505e-02
123	-8.2873756942e-02	-6.8254218396e-03	-7.6048335102e-02	6.3983861011e-02	0.0000000000e+00	-1.0051455829e-01	8.6528641578e-02	-7.7603692221e-02
124	-8.2701183150e-02	-6.7696913844e-03	-7.5931491766e-02	6.4053735965e-02	0.0000000000e+00	-1.0030524983e-01	8.6452250477e-02	-7.7688441004e-02
125	-8.2535458874e-02	-6.7169179745e-03	-7.5818540899e-02	6.4121925811e-02	0.0000000000e+00	-1.0010424889e-01	8.6377028656e-02	-7.7771145983e-02
126	-8.2380712794e-02	-6.6684501447e-03	-7.5712262650e-02	6.4187454513e-02	0.0000000000e+00	-9.9916563015e-02	8.6304765631e-02	-7.7850623357e-02
127	-8.2239803771e-02	-6.6252097821e-03	-7.5614593988e-02	6.4249066985e-02	0.0000000000e+00	-9.9745659597e-02	8.6236730258e-02	-7.7925350877e-02
128	-8.2129732322e-02	-6.5917257374e-03	-7.5538006585e-02	6.4305190692e-02	0.0000000000e+00	-9.9612157951e-02	8.6182851060e-02	-7.7993421275e-02
129	-8.2037145245e-02	-6.5647989299e-03	-7.5472346315e-02	6.4357025121e-02	0.0000000000e+00	-9.9499862460e-02	8.6134434231e-02	-7.8056289365e-02
130	-8.1966055905e-02	-6.5453013792e-03	-7.5420754525e-02	6.4404161865e-02	0.0000000000e+00	-9.9413640791e-02	8.6094316433e-02	-7.8113459802e-02
131	-8.1915051610e-02	-6.5327582860e-03	-7.5382293324e-02	6.4446604965e-02	0.0000000000e+00	-9.9351779542e-02	8.6061918798e-02	-7.8164937491e-02
132	-8.1886084812e-02	-6.5275089804e-03	-7.5358575832e-02	6.4484114959e-02	0.0000000000e+00	-9.9316646769e-02	8.6038833564e-02	-7.8210431995e-02
133	-8.1885556178e-02	-6.5311074886e-03	-7.5354448690e-02	6.4516229064e-02	0.0000000000e+00	-9.9316005608e-02	8.6029176501e-02	-7.8249382023e-02
134	-8.1907082942e-02	-6.5415719865e-03	-7.5365510955e-02	6.4543115015e-02	0.0000000000e+00	-9.9342114634e-02	8.6029923711e-02	-7.8281991012e-02
135	-8.1964817305e-02	-6.5634417410e-03	-7.5401375564e-02	6.4562292041e-02	0.0000000000e+00	-9.9412138538e-02	8.6047417279e-02	-7.8305250128e-02
136	-8.2049357845e-02	-6.5935865435e-03	-7.5455771301e-02	6.4575170513e-02	0.0000000000e+00	-9.9514674677e-02	8.6077730947e-02	-7.8320869958e-02
137	-8.2162554225e-02	-6.6324786246e-03	-7.5530075600e-02	6.4581219825e-02	0.0000000000e+00	-9.9651966440e-02	8.6121996220e-02	-7.8328206947e-02
138	-8.2305484927e-02	-6.6803025713e-03	-7.5625182356e-02	6.4580304279e-02	0.0000000000e+00	-9.9825321877e-02	8.6181099731e-02	-7.8327096514e-02
139	-8.2479684119e-02	-6.7373731289e-03	-7.5742310990e-02	6.4572104293e-02	0.0000000000e+00	-1.0003660173e-01	8.6256172326e-02	-7.8317151050e-02
140	-8.2684089586e-02	-6.8037234458e-03	-7.5880366140e-02	6.4556250392e-02	0.0000000000e+00	-1.0028451766e-01	8.6345803368e-02	-7.8297922432e-02
141	-8.2905756447e-02	-6.8756017838e-03	-7.6030154663e-02	6.4534728076e-02	0.0000000000e+00	-1.0055336932e-01	8.6443191099e-02	-7.8271818800e-02
142	-8.3144866926e-02	-6.9528577094e-03	-7.6192009217e-02	6.4507528256e-02	0.0000000000e+00	-1.0084337770e-01	8.6548939384e-02	-7.8238829129e-02
143	-8.3401758138e-02	-7.0353976012e-03	-7.6366360537e-02	6.4474449429e-02	0.0000000000e+00	-1.0115495169e-01	8.6663703670e-02	-7.8198709026e-02
144	-8.3670902646e-02	-7.1216384946e-03	-7.6549264152e-02	6.4436227954e-02	0.0000000000e+00	-1.0148138725e-01	8.6784532071e-02	-7.8152351593e-02
145	-8.3951214453e-02	-7.2113477104e-03	-7.6739866742e-02	6.4393005346e-02	0.0000000000e+00	-1.0182136722e-01	8.6910648790e-02	-7.8099928468e-02
146	-8.4231054208e-02	-7.3012649823e-03	-7.6929789226e-02	6.4346019926e-02	0.0000000000e+00	-1.0216077465e-01	8.7035655304e-02	-7.8042941565e-02
147	-8.4515477739e-02	-7.3927005146e-03	-7.7122777225e-02	6.4294693198e-02	0.0000000000e+00	-1.0250574158e-01	8.7162595888e-02	-7.7980689248e-02
148	-8.4801553868e-02	-7.4847796593e-03	-7.7316774209e-02	6.4239499889e-02	0.0000000000e+00	-1.0285271289e-01	8.7289993187e-02	-7.7913747296e-02
149	-8.5083086847e-02	-7.5758062983e-03	-7.7507280549e-02	6.4181310862e-02	0.0000000000e+00	-1.0319417398e-01	8.7414342813e-02	-7.7843171946e-02
150	-8.5352644197e-02	-7.6638317094e-03	-7.7688812488e-02	6.4121107889e-02	0.0000000000e+00	-1.0352111026e-01	8.7531225973e-02	-7.7770153955e-02
151	-8.5607087424e-02	-7.7478408548e-03	-7.7859246569e-02	6.4059733424e-02	0.0000000000e+00	-1.0382971517e-01	8.7639257143e-02	-7.7695715104e-02
152	-8.5844885171e-02	-7.8271238974e-03	-7.8017761274e-02	6.3997932302e-02	0.0000000000e+00	-1.0411813139e-01	8.7738296720e-02	-7.7620758776e-02
153	-8.6066037643e-02	-7.9014914099e-03	-7.8164546233e-02	6.3935920724e-02	0.0000000000e+00	-1.0438635916e-01	8.7828818529e-02	-7.7545547194e-02
154	-8.6268353219e-02	-7.9701753668e-03	-7.8298177852e-02	6.3874395949e-02	0.0000000000e+00	-1.0463174035e-01	8.7910003107e-02	-7.7470926038e-02
155	-8.6442979911e-02	-8.0305880663e-03	-7.8412391845e-02	6.3815670070e-02	0.0000000000e+00	-1.0484353869e-01	8.7977254723e-02	-7.7399699561e-02
156	-8.6593387651e-02	-8.0833643920e-03	-7.8510023260e-02	6.3759369452e-02	0.0000000000e+00	-1.0502596276e-01	8.8033323584e-02	-7.7331414594e-02
157	-8.6711610602e-02	-8.1258183973e-03	-7.8585792205e-02	6.3707171272e-02	0.0000000000e+00	-1.0516935106e-01	8.8074967259e-02	-7.7268105324e-02
158	-8.6825919664e-02	-8.1659300810e-03	-7.8659989583e-02	6.3655323011e-02	0.0000000000e+00	-1.0530799236e-01	8.8117574377e-02	-7.7205220459e-02
159	-8.6938373464e-02	-8.2046536679e-03	-7.8733719796e-02	6.3603585268e-02	0.0000000000e+00	-1.0544438347e-01	8.8161332661e-02	-7.7142469636e-02
160	-8.7034090831e-02	-8.2382083586e-03	-7.8795882472e-02	6.3553625930e-02	0.0000000000e+00	-1.0556047558e-01	8.8197092642e-02	-7.7081875777e-02
161	-8.7113144278e-02	-8.2658504097e-03	-7.8847293868e-02	6.3507212825e-02	0.0000000000e+00	-1.0565635662e-01	8.8226804323e-02	-7.7025583014e-02
