# y+ ()          
# Time           	patch            	min              	max              	average          
1                	Bottom	6.1707115683e+01	5.0278718125e+02	2.7681375734e+02
1                	Top	9.3804873465e+01	5.9842638063e+02	3.4070200250e+02
1                	e423_0	1.9081937287e+01	7.6604104005e+02	3.1890335314e+02
2                	Bottom	5.7945097568e+01	4.4885590921e+02	2.5487212348e+02
2                	Top	7.2693769080e+01	6.2696861603e+02	3.5622307766e+02
2                	e423_0	7.2971449460e+01	2.4756188588e+03	3.7168824420e+02
3                	Bottom	3.7719647150e+01	4.5113557017e+02	2.3377961346e+02
3                	Top	1.1403917682e+02	6.9134668908e+02	3.5165005646e+02
3                	e423_0	2.5724040969e+01	8.7690673834e+02	3.4141780335e+02
4                	Bottom	3.1254887821e+01	4.7494018019e+02	2.1778033931e+02
4                	Top	6.5757038977e+01	7.2944657593e+02	3.4239525583e+02
4                	e423_0	1.5558423984e+01	7.9119652373e+02	3.3369211533e+02
5                	Bottom	3.8919637460e+01	4.7662497546e+02	2.3697038690e+02
5                	Top	1.2167123490e+02	7.5650728769e+02	3.4557541839e+02
5                	e423_0	7.2158259411e+00	8.1090032813e+02	3.2531196487e+02
6                	Bottom	5.6886799262e+01	4.9417882611e+02	2.6222234722e+02
6                	Top	1.2519525900e+02	7.7995219534e+02	3.4506136574e+02
6                	e423_0	7.3137575210e+00	8.1853550536e+02	3.1703876973e+02
7                	Bottom	5.4283629599e+01	5.0614038492e+02	2.7797045598e+02
7                	Top	1.2741943340e+02	7.9847765560e+02	3.4630898451e+02
7                	e423_0	3.1139228878e+01	8.2450642234e+02	3.0988929807e+02
8                	Bottom	3.1369679497e+01	5.1565556042e+02	2.8322834865e+02
8                	Top	1.2359108654e+02	8.1282448661e+02	3.4868640853e+02
8                	e423_0	9.8225346262e+01	8.3087296521e+02	3.0409879986e+02
9                	Bottom	2.6866408604e+01	5.2537478706e+02	2.8193529050e+02
9                	Top	1.1614839230e+02	8.2920784503e+02	3.5120328293e+02
9                	e423_0	9.7526478541e+01	8.3786491747e+02	2.9646509926e+02
10               	Bottom	3.8528506009e+01	5.3510778441e+02	2.8524545379e+02
10               	Top	1.0335403922e+02	8.3606193825e+02	3.5250276072e+02
10               	e423_0	1.0215113018e+02	8.4373916122e+02	2.8948830464e+02
11               	Bottom	2.7921050416e+01	5.4339047251e+02	2.8436275289e+02
11               	Top	8.2104607002e+01	8.3347408990e+02	3.5286269838e+02
11               	e423_0	1.0210089442e+02	8.4905209241e+02	2.8285609891e+02
12               	Bottom	3.7961414390e+01	5.4843276882e+02	2.8268590792e+02
12               	Top	4.6808684555e+01	8.2140597779e+02	3.5052560314e+02
12               	e423_0	8.6413376432e+01	8.5343565334e+02	2.7587521805e+02
13               	Bottom	2.9172783673e+01	5.4831983123e+02	2.7720057823e+02
13               	Top	5.3923688738e+01	8.0236320165e+02	3.4868046434e+02
13               	e423_0	7.0348529047e+01	8.5683194108e+02	2.6866505291e+02
14               	Bottom	2.2858480777e+01	5.4135160263e+02	2.6937812148e+02
14               	Top	8.8385754348e+01	7.7870856804e+02	3.4693408543e+02
14               	e423_0	5.5243874305e+01	8.5919979559e+02	2.6137876631e+02
15               	Bottom	1.7904171792e+01	5.2580024244e+02	2.6033448307e+02
15               	Top	1.1081728601e+02	7.5216258395e+02	3.4355299780e+02
15               	e423_0	4.1595328834e+01	8.6072651873e+02	2.5366577198e+02
16               	Bottom	1.2994746512e+01	5.0145169883e+02	2.5503164482e+02
16               	Top	1.2390215185e+02	7.2386890064e+02	3.3924179749e+02
16               	e423_0	2.8507052153e+01	8.6162737164e+02	2.4532172744e+02
17               	Bottom	8.3781333825e+00	4.6920607116e+02	2.4812892586e+02
