# y+ ()          
# Time           	patch            	min              	max              	average          
10               	e423_0	1.0859840449e+02	6.2925156208e+02	3.9222331821e+02
11               	Bottom	1.5579370262e+01	4.6501785089e+02	2.3722204868e+02
11               	Top	5.6429947521e+01	6.3476560423e+02	2.7118031877e+02
11               	e423_0	1.0075534992e+02	6.4533353544e+02	3.9010451867e+02
12               	Bottom	1.6535658129e+01	4.6914631694e+02	2.3772803181e+02
12               	Top	6.9874156788e+01	6.2662388386e+02	2.7177312857e+02
12               	e423_0	9.3588916852e+01	6.5965444994e+02	3.8783640747e+02
13               	Bottom	1.9497673799e+01	4.7002611115e+02	2.3603932204e+02
13               	Top	8.3610890194e+01	6.1407000329e+02	2.7118520242e+02
13               	e423_0	8.5424306303e+01	6.7243219872e+02	3.8547187452e+02
14               	Bottom	2.2611573583e+01	4.6659598056e+02	2.3279336617e+02
14               	Top	9.6745302371e+01	5.9823090558e+02	2.6954249762e+02
14               	e423_0	7.7489337930e+01	6.8356050830e+02	3.8301944843e+02
15               	Bottom	2.4728439162e+01	4.5779297284e+02	2.2830321237e+02
15               	Top	9.7735092096e+01	5.7953945566e+02	2.6702062534e+02
15               	e423_0	7.0010097096e+01	6.9356763932e+02	3.8050845164e+02
16               	Bottom	2.5946109612e+01	4.4327632648e+02	2.2296790636e+02
16               	Top	8.2171745053e+01	5.5857218966e+02	2.6378942201e+02
16               	e423_0	6.2876025882e+01	7.0292308888e+02	3.7793660920e+02
17               	Bottom	1.0402400785e+01	4.2347044528e+02	2.1660115085e+02
17               	Top	6.5020232124e+01	5.3606624380e+02	2.6017203187e+02
17               	e423_0	5.5966025074e+01	7.1147551999e+02	3.7527643102e+02
18               	Bottom	2.6607733676e+01	3.9924566710e+02	2.1414905587e+02
18               	Top	4.2654541644e+01	5.1233977471e+02	2.5609305287e+02
18               	e423_0	4.9235370121e+01	7.1944158133e+02	3.7249233857e+02
19               	Bottom	2.6457513729e+01	3.7183282600e+02	2.1038094694e+02
19               	Top	2.4878962995e+01	4.8778350572e+02	2.5206756214e+02
19               	e423_0	4.2724457299e+01	7.2688500902e+02	3.6952783138e+02
20               	Bottom	2.5976361594e+01	3.4137933502e+02	2.0614126447e+02
20               	Top	5.5817749088e+01	4.6207617735e+02	2.5054484105e+02
20               	e423_0	3.6850037467e+01	7.3383977152e+02	3.6651326295e+02
21               	Bottom	2.5144959028e+01	3.3066964791e+02	2.0152762319e+02
21               	Top	7.4582820604e+01	4.3476904197e+02	2.4819654354e+02
21               	e423_0	3.2612322070e+01	7.4034845775e+02	3.6352105020e+02
22               	Bottom	2.3885857252e+01	3.3567391459e+02	1.9630597055e+02
22               	Top	8.6885537115e+01	4.0606595588e+02	2.4569461535e+02
22               	e423_0	2.8549586849e+01	7.4540750678e+02	3.6050250437e+02
23               	Bottom	2.2208037276e+01	3.4052798933e+02	1.8866584254e+02
23               	Top	7.3976146761e+01	3.8374510278e+02	2.4327346463e+02
23               	e423_0	2.4584759828e+01	7.4914591635e+02	3.5745114805e+02
24               	Bottom	1.9837287098e+01	3.4527148608e+02	1.9171526922e+02
24               	Top	5.8214037091e+01	3.8907509751e+02	2.4075069248e+02
24               	e423_0	2.0753998618e+01	7.5370932239e+02	3.5440300943e+02
25               	Bottom	1.6402228839e+01	3.4988768100e+02	1.9083260782e+02
25               	Top	3.5176758146e+01	3.9422492852e+02	2.3766925958e+02
25               	e423_0	1.7045115316e+01	7.5798503301e+02	3.5137644239e+02
26               	Bottom	1.0765442311e+01	3.5435929403e+02	1.8936431085e+02
26               	Top	3.4585346388e+01	3.9912015083e+02	2.3545879015e+02
26               	e423_0	1.3538633149e+01	7.6199616140e+02	3.4836005082e+02
27               	Bottom	4.9916017497e+00	3.5863692726e+02	1.9567959901e+02
27               	Top	6.3096166342e+01	4.0428289580e+02	2.3383719480e+02
27               	e423_0	1.0395968570e+01	7.6570497659e+02	3.4535214717e+02
28               	Bottom	8.2962533477e+00	3.6265423188e+02	2.0114294983e+02
28               	Top	5.3715042872e+01	4.1049249490e+02	2.3200528357e+02
28               	e423_0	7.3025939370e+00	7.6906417674e+02	3.4240152159e+02
29               	Bottom	1.1316080174e+01	3.6761019188e+02	2.0500567840e+02
29               	Top	6.3201498503e+01	4.1633469778e+02	2.3549125440e+02
29               	e423_0	4.1182384330e+00	7.7212758578e+02	3.3949742823e+02
30               	Bottom	7.5820858986e+00	3.7269851328e+02	2.0727842151e+02
30               	Top	4.0704200703e+01	4.2182079882e+02	2.3629398566e+02
30               	e423_0	3.7288347177e+00	7.7485822520e+02	3.3665472394e+02
31               	Bottom	4.6271933483e+00	3.7752487541e+02	2.0958272278e+02
31               	Top	2.9159087929e+01	4.2693794877e+02	2.3549503761e+02
31               	e423_0	6.7037332171e+00	7.7728069034e+02	3.3392996289e+02
32               	Bottom	3.0438222125e+00	3.8208019674e+02	2.1528710042e+02
32               	Top	5.9628475343e+01	4.3163698439e+02	2.4268384385e+02
32               	e423_0	8.1559652093e+00	7.7941246506e+02	3.3123927179e+02
33               	Bottom	2.2362327270e+00	3.8601837653e+02	2.1951651230e+02
33               	Top	6.2697547293e+01	4.3586419402e+02	2.4945262605e+02
33               	e423_0	7.7654548915e+00	7.8123160314e+02	3.2858134416e+02
34               	Bottom	1.9438177503e+00	3.8925078854e+02	2.2276382620e+02
34               	Top	4.0924325645e+01	4.3957395919e+02	2.5445039998e+02
34               	e423_0	6.8238701753e+00	7.8275625351e+02	3.2595774400e+02
35               	Bottom	1.8765443293e+00	3.9189594905e+02	2.2497578224e+02
35               	Top	2.8151969138e+01	4.4285688202e+02	2.5914894609e+02
35               	e423_0	5.4598836797e+00	7.8404006763e+02	3.2341932969e+02
36               	Bottom	1.5054965071e+01	3.9381600474e+02	2.2545212125e+02
36               	Top	5.9697635210e+01	4.4560641165e+02	2.6570739350e+02
36               	e423_0	4.2849680035e+00	7.8506704855e+02	3.2133327249e+02
37               	Bottom	1.8658692973e+01	3.9518619039e+02	2.2873109273e+02
37               	Top	6.7354093639e+01	4.4792152028e+02	2.7113595259e+02
37               	e423_0	3.0885823968e+00	7.8587081526e+02	3.1891862573e+02
38               	Bottom	3.9873475607e+01	3.9617890424e+02	2.3606079146e+02
38               	Top	4.4704215105e+01	4.4972796965e+02	2.7538711999e+02
38               	e423_0	1.5761155117e+00	7.8648628599e+02	3.1771744336e+02
39               	Bottom	1.7872365535e+01	4.0015801025e+02	2.3751153845e+02
39               	Top	2.8426923826e+01	4.5194991198e+02	2.7938236864e+02
39               	e423_0	1.9086323408e+00	7.8688109409e+02	3.1607822416e+02
40               	Bottom	3.2179165356e+01	4.1500066733e+02	2.4555430404e+02
40               	Top	4.2945068528e+01	4.5503343855e+02	2.8564120325e+02
40               	e423_0	2.9914306175e+00	7.8708266807e+02	3.1492375391e+02
41               	Bottom	5.9385526814e+01	4.3415905277e+02	2.5519922294e+02
41               	Top	3.9619813646e+01	4.5752416101e+02	2.9280495765e+02
41               	e423_0	3.6063991145e+00	7.8710383225e+02	3.1336845455e+02
42               	Bottom	6.8527671245e+01	4.5590987300e+02	2.6455384390e+02
42               	Top	7.1535857767e+01	4.5936191584e+02	3.0157929273e+02
42               	e423_0	3.9353360553e+00	7.8694406328e+02	3.1279864821e+02
43               	Bottom	7.2122607064e+01	4.7743510813e+02	2.7291067388e+02
43               	Top	8.7663281723e+01	4.6056723885e+02	3.0908282285e+02
43               	e423_0	4.0781011077e+00	7.8660989307e+02	3.1193737656e+02
44               	Bottom	4.4329124769e+01	4.9783761831e+02	2.7914809115e+02
44               	Top	8.4648604683e+01	4.6102074216e+02	3.1578978920e+02
44               	e423_0	4.0998548348e+00	7.8610460281e+02	3.1112824858e+02
45               	Bottom	5.8336290474e+01	5.1900290442e+02	2.8609967858e+02
45               	Top	8.1278876537e+01	4.7628653500e+02	3.2230974291e+02
45               	e423_0	4.0304549978e+00	7.8544009775e+02	3.1016319231e+02
46               	Bottom	7.4651413024e+01	5.3974857018e+02	2.9202240847e+02
46               	Top	7.7447606554e+01	4.9876609636e+02	3.2865320656e+02
46               	e423_0	3.8903282573e+00	7.8463162464e+02	3.0933839504e+02
47               	Bottom	6.0241068167e+01	5.6066309037e+02	2.9574667264e+02
47               	Top	7.3852197863e+01	5.2308562126e+02	3.3488258988e+02
47               	e423_0	3.7259813489e+00	7.8368444388e+02	3.0866843494e+02
48               	Bottom	8.0198064085e+01	5.8259291928e+02	3.0317815961e+02
48               	Top	7.0059395323e+01	5.4852721950e+02	3.4080332445e+02
48               	e423_0	3.5404996421e+00	7.8261963695e+02	3.0798614840e+02
49               	Bottom	8.3025780980e+01	6.0564827347e+02	3.1101931550e+02
49               	Top	6.5490786735e+01	5.7671069764e+02	3.4640855338e+02
49               	e423_0	3.3083134317e+00	7.8144650195e+02	3.0741120211e+02
50               	Bottom	8.5266248411e+01	6.3148106081e+02	3.1758320155e+02
50               	Top	6.1444871937e+01	6.0227859909e+02	3.5146056852e+02
50               	e423_0	3.0047137960e+00	7.8017674818e+02	3.0690907300e+02
51               	Bottom	8.7383486553e+01	6.5718396894e+02	3.2189622233e+02
51               	Top	5.7330770922e+01	6.2905170317e+02	3.5545246238e+02
51               	e423_0	2.6301273505e+00	7.7882689181e+02	3.0642541899e+02
52               	Bottom	5.1016139710e+01	6.8316091031e+02	3.2437565744e+02
52               	Top	5.1170757916e+01	6.5680274597e+02	3.5870824247e+02
52               	e423_0	2.2490511033e+00	7.7744199402e+02	3.0588161746e+02
53               	Bottom	3.1316225395e+01	7.0865359180e+02	3.2669314802e+02
53               	Top	4.6676335321e+01	6.8384535823e+02	3.6149446240e+02
53               	e423_0	2.0850419787e+00	7.7598823642e+02	3.0528114860e+02
54               	Bottom	5.7733196179e+01	7.3344604500e+02	3.3068634278e+02
54               	Top	4.3098588532e+01	7.1106152425e+02	3.6382998850e+02
54               	e423_0	1.9980283149e+00	7.7449021427e+02	3.0479526474e+02
55               	Bottom	7.0254823065e+01	7.5751302753e+02	3.3319960938e+02
55               	Top	4.0238466899e+01	7.3850872553e+02	3.6548419572e+02
55               	e423_0	1.9420445274e+00	7.7296154881e+02	3.0430499880e+02
56               	Bottom	7.6284171787e+01	7.7931435439e+02	3.3447424627e+02
56               	Top	3.7690189048e+01	7.6428808696e+02	3.6658862322e+02
56               	e423_0	1.9091829649e+00	7.7140561244e+02	3.0372596561e+02
57               	Bottom	8.0218521607e+01	7.9765254558e+02	3.3466190250e+02
57               	Top	3.5810004690e+01	7.8792120109e+02	3.6708551822e+02
57               	e423_0	1.9060732027e+00	7.6983887004e+02	3.0333133017e+02
58               	Bottom	8.4031711792e+01	8.1190409961e+02	3.3380158699e+02
58               	Top	3.4796351733e+01	8.0901215698e+02	3.6692917264e+02
58               	e423_0	2.0155309559e+00	7.6827172893e+02	3.0375041526e+02
59               	Bottom	8.7465356284e+01	8.2187333786e+02	3.3191363203e+02
59               	Top	3.4677414148e+01	8.2672079343e+02	3.6609302980e+02
59               	e423_0	3.1825766497e+00	7.6668914253e+02	3.0380062781e+02
60               	Bottom	8.9492067310e+01	8.2549038544e+02	3.2866773030e+02
60               	Top	3.5376627876e+01	8.4069184534e+02	3.6464350837e+02
60               	e423_0	4.9573323280e+00	7.6510395467e+02	3.0384586966e+02
61               	Bottom	8.9116561681e+01	8.2371897294e+02	3.2445855988e+02
61               	Top	3.6863735972e+01	8.5143622778e+02	3.6254732662e+02
61               	e423_0	6.4872334550e+00	7.6353796162e+02	3.0393127819e+02
62               	Bottom	8.7733910503e+01	8.2011657064e+02	3.1977694831e+02
62               	Top	3.8941088054e+01	8.5884455926e+02	3.5979019738e+02
62               	e423_0	7.8545003337e+00	7.6198746535e+02	3.0412686131e+02
63               	Bottom	8.6114092911e+01	8.1397836023e+02	3.1476034749e+02
63               	Top	4.1338941183e+01	8.6289018037e+02	3.5662836346e+02
63               	e423_0	8.1082438301e+00	7.6046828393e+02	3.0420580637e+02
64               	Bottom	8.4343357963e+01	8.0502060634e+02	3.0911679311e+02
64               	Top	4.4021213007e+01	8.6409513583e+02	3.5304602997e+02
64               	e423_0	7.7187916389e+00	7.5897090091e+02	3.0434097605e+02
65               	Bottom	8.0829107611e+01	7.9343858060e+02	3.0285282662e+02
65               	Top	4.6790466085e+01	8.6239519829e+02	3.4886579733e+02
65               	e423_0	7.2315917886e+00	7.5750451093e+02	3.0451816185e+02
66               	Bottom	7.4563990045e+01	7.7914755457e+02	2.9616898487e+02
66               	Top	5.2660346034e+01	8.5772796421e+02	3.4429633180e+02
66               	e423_0	7.4660576964e+00	7.5609177144e+02	3.0475164373e+02
67               	Bottom	6.5668715014e+01	7.6261430461e+02	2.8925892575e+02
67               	Top	5.4839055609e+01	8.5058177997e+02	3.3930255736e+02
67               	e423_0	7.2418244811e+00	7.5470018360e+02	3.0501615215e+02
68               	Bottom	5.3957538627e+01	7.4442777023e+02	2.8212048743e+02
68               	Top	5.7562718735e+01	8.4145128405e+02	3.3414962468e+02
68               	e423_0	7.2089334581e+00	7.5334108051e+02	3.0531786019e+02
69               	Bottom	3.8237257364e+01	7.2433421228e+02	2.7466298847e+02
69               	Top	6.0374779759e+01	8.3011606206e+02	3.2879949261e+02
69               	e423_0	6.8338305606e+00	7.5201598627e+02	3.0564805306e+02
70               	Bottom	3.4852310890e+00	7.0240741575e+02	2.6615465667e+02
70               	Top	6.2499759440e+01	8.1601790243e+02	3.2302028535e+02
70               	e423_0	6.5464345551e+00	7.5073322980e+02	3.0602060359e+02
71               	Bottom	3.7005438981e+01	6.7958717841e+02	2.6152064597e+02
71               	Top	6.4714428848e+01	7.9880168908e+02	3.1696347161e+02
71               	e423_0	6.0824189296e+00	7.4949677705e+02	3.0644931016e+02
72               	Bottom	4.9620751052e+01	6.5486878496e+02	2.5593896034e+02
72               	Top	6.7310056570e+01	7.7878212492e+02	3.1078880694e+02
72               	e423_0	5.5768910122e+00	7.4831500844e+02	3.0693587628e+02
73               	Bottom	5.7759427069e+01	6.3077212384e+02	2.5045037072e+02
73               	Top	7.0380598915e+01	7.5426882710e+02	3.0456885122e+02
73               	e423_0	4.8041667418e+00	7.4716537005e+02	3.0742464241e+02
74               	Bottom	6.4221605031e+01	6.0739089804e+02	2.4522853249e+02
74               	Top	7.2837093756e+01	7.2697331334e+02	2.9836849693e+02
74               	e423_0	3.6937852794e+00	7.4606292227e+02	3.0794130320e+02
75               	Bottom	6.2863566340e+01	5.8445995436e+02	2.3971333550e+02
75               	Top	7.4376229875e+01	6.9748743753e+02	2.9221650093e+02
75               	e423_0	1.5428415465e+00	7.4501134021e+02	3.0846455975e+02
76               	Bottom	4.8635095871e+01	5.6184883270e+02	2.3346105821e+02
76               	Top	7.5812300343e+01	6.6687562303e+02	2.8623224686e+02
76               	e423_0	3.8108905905e+00	7.4401423122e+02	3.0910635976e+02
77               	Bottom	3.6629641329e+01	5.3999558725e+02	2.2708379675e+02
77               	Top	7.7165317285e+01	6.3886801176e+02	2.8068713332e+02
77               	e423_0	6.4603541675e+00	7.4308264139e+02	3.0977886611e+02
78               	Bottom	5.2331097054e+01	5.1971702744e+02	2.2442723744e+02
78               	Top	7.8361445501e+01	6.1206052111e+02	2.7546800898e+02
78               	e423_0	4.4890202111e+00	7.4220988883e+02	3.1045662697e+02
79               	Bottom	5.2020624646e+01	5.0213654241e+02	2.2243730707e+02
79               	Top	7.9455043780e+01	5.8606723809e+02	2.7052794759e+02
79               	e423_0	2.3577733625e+00	7.4140356000e+02	3.1114962871e+02
80               	Bottom	5.3224702687e+01	4.8744023186e+02	2.2052554250e+02
80               	Top	8.0506179307e+01	5.6101551766e+02	2.6580045545e+02
80               	e423_0	6.8340278835e+00	7.4065790375e+02	3.1193510692e+02
81               	Bottom	5.2343488213e+01	4.7238147516e+02	2.1802657160e+02
81               	Top	8.1416194720e+01	5.3775648502e+02	2.6149956870e+02
81               	e423_0	9.3713591595e+00	7.3997400114e+02	3.1272968501e+02
82               	Bottom	4.7723147607e+01	4.5439872260e+02	2.1489621824e+02
82               	Top	8.2257821523e+01	5.1667215711e+02	2.5763266268e+02
82               	e423_0	1.2019934681e+01	7.3935472263e+02	3.1350750277e+02
83               	Bottom	4.0141005089e+01	4.3481431409e+02	2.1182774047e+02
83               	Top	8.2955305505e+01	4.9754906326e+02	2.5432280646e+02
83               	e423_0	1.4127499196e+01	7.3880332144e+02	3.1428785841e+02
84               	Bottom	3.1723163861e+01	4.1740370078e+02	2.0910143922e+02
84               	Top	8.3561196304e+01	4.8110017143e+02	2.5158868996e+02
84               	e423_0	1.5204711139e+01	7.3832223336e+02	3.1505205750e+02
85               	Bottom	3.0533240969e+01	4.0266678710e+02	2.0732880319e+02
85               	Top	8.4108294618e+01	4.6831479290e+02	2.4926039549e+02
85               	e423_0	1.6328450187e+01	7.3791186829e+02	3.1579414870e+02
86               	Bottom	3.7503624116e+01	3.8769737119e+02	2.0645114712e+02
86               	Top	8.4548590397e+01	4.5665544677e+02	2.4707743174e+02
86               	e423_0	1.7443528471e+01	7.3757074220e+02	3.1649507550e+02
87               	Bottom	4.1452048021e+01	3.8130397131e+02	2.0578520939e+02
87               	Top	8.4918620614e+01	4.4647743655e+02	2.4552687045e+02
87               	e423_0	1.8507020965e+01	7.3729905597e+02	3.1717888781e+02
88               	Bottom	4.1990077350e+01	3.8113514900e+02	2.0526688847e+02
88               	Top	8.5227178735e+01	4.3850757559e+02	2.4452382643e+02
88               	e423_0	1.9508146370e+01	7.3709528112e+02	3.1784328461e+02
89               	Bottom	4.0252892049e+01	3.8118248213e+02	2.0489735110e+02
89               	Top	8.5488166646e+01	4.3197339381e+02	2.4394248692e+02
89               	e423_0	2.0569358910e+01	7.3695886359e+02	3.1842589499e+02
90               	Bottom	3.7256504705e+01	3.8187508023e+02	2.0485140993e+02
90               	Top	8.5703193238e+01	4.2585721262e+02	2.4368393867e+02
90               	e423_0	2.1076863819e+01	7.3688564186e+02	3.1899355443e+02
91               	Bottom	3.4013670532e+01	3.8302389649e+02	2.0511386324e+02
91               	Top	8.5858685162e+01	4.1929755731e+02	2.4382520899e+02
91               	e423_0	2.1440886734e+01	7.3688015964e+02	3.1956052476e+02
92               	Bottom	3.1135913831e+01	3.8471558659e+02	2.0570803229e+02
92               	Top	8.5985667548e+01	4.1335496788e+02	2.4439839312e+02
92               	e423_0	2.2034087129e+01	7.3693709104e+02	3.2013131896e+02
93               	Bottom	2.9280950264e+01	3.8705954591e+02	2.0664981589e+02
93               	Top	8.6096350660e+01	4.0932016173e+02	2.4530905769e+02
93               	e423_0	2.2724868722e+01	7.3705722841e+02	3.2066558023e+02
94               	Bottom	2.8138523845e+01	3.9027281571e+02	2.0789504598e+02
94               	Top	8.6175227775e+01	4.0689758357e+02	2.4649685652e+02
94               	e423_0	2.3315438065e+01	7.3723992601e+02	3.2118124927e+02
95               	Bottom	2.7447493226e+01	3.9424501443e+02	2.0938354810e+02
95               	Top	8.6225688345e+01	4.0558984281e+02	2.4792158644e+02
95               	e423_0	2.3657045815e+01	7.3748179063e+02	3.2166826195e+02
96               	Bottom	2.7011544371e+01	3.9870628199e+02	2.1108527950e+02
96               	Top	8.6253140941e+01	4.0542255745e+02	2.4954329806e+02
96               	e423_0	2.3408306810e+01	7.3777890707e+02	3.2211362414e+02
97               	Bottom	2.6851045242e+01	4.0295175838e+02	2.1293658595e+02
97               	Top	8.6279923175e+01	4.0626361108e+02	2.5129830877e+02
97               	e423_0	2.3076819320e+01	7.3812871657e+02	3.2252523898e+02
98               	Bottom	2.6831184516e+01	4.0702848834e+02	2.1487666828e+02
98               	Top	8.6303585143e+01	4.0838181565e+02	2.5312296151e+02
98               	e423_0	2.2820162433e+01	7.3852935632e+02	3.2291322296e+02
99               	Bottom	2.6985096012e+01	4.1106808045e+02	2.1685701884e+02
99               	Top	8.6317737075e+01	4.1162111253e+02	2.5497162449e+02
99               	e423_0	2.2768669272e+01	7.3897439607e+02	3.2328340749e+02
100              	Bottom	2.7174023670e+01	4.1505956958e+02	2.1883329993e+02
100              	Top	8.6323705021e+01	4.1477916424e+02	2.5680455971e+02
100              	e423_0	2.2901294199e+01	7.3946031301e+02	3.2362007283e+02
101              	Bottom	2.7387011169e+01	4.1883949447e+02	2.2076006429e+02
101              	Top	8.6334936140e+01	4.1775749569e+02	2.5859240509e+02
101              	e423_0	2.3111672029e+01	7.3998491157e+02	3.2391221137e+02
102              	Bottom	2.7508341748e+01	4.2239788536e+02	2.2262019788e+02
102              	Top	8.6333525379e+01	4.2058603457e+02	2.6032418018e+02
102              	e423_0	2.3268200605e+01	7.4054335098e+02	3.2416598979e+02
103              	Bottom	2.7661861559e+01	4.2557165398e+02	2.2438349478e+02
103              	Top	8.6330950692e+01	4.2325722885e+02	2.6199628731e+02
103              	e423_0	2.3093383184e+01	7.4113142302e+02	3.2437370451e+02
104              	Bottom	2.7712715420e+01	4.2862066620e+02	2.2603124920e+02
104              	Top	8.6327006711e+01	4.2629937910e+02	2.6364629958e+02
104              	e423_0	2.0636071947e+01	7.4174433391e+02	3.2449793526e+02
105              	Bottom	2.7557320798e+01	4.3163681749e+02	2.2759312148e+02
105              	Top	8.6315238298e+01	4.2923387266e+02	2.6523627330e+02
105              	e423_0	2.0088051358e+01	7.4237549009e+02	3.2461548864e+02
106              	Bottom	2.7268618627e+01	4.3461181158e+02	2.2909648256e+02
106              	Top	8.6299924566e+01	4.3242426168e+02	2.6675473057e+02
106              	e423_0	2.0041797299e+01	7.4302436797e+02	3.2471251965e+02
107              	Bottom	2.6817774038e+01	4.3757986623e+02	2.3054727476e+02
107              	Top	8.6269753285e+01	4.3541990429e+02	2.6819959593e+02
107              	e423_0	2.0009476319e+01	7.4368485767e+02	3.2478286276e+02
108              	Bottom	3.0716654145e+01	4.4064368795e+02	2.3221205624e+02
108              	Top	8.6239349876e+01	4.3823982654e+02	2.6960513494e+02
108              	e423_0	2.0052107704e+01	7.4435349392e+02	3.2482595746e+02
109              	Bottom	3.6491140231e+01	4.4386811424e+02	2.3391972896e+02
109              	Top	8.6194781721e+01	4.4109086869e+02	2.7103672225e+02
109              	e423_0	2.0054187557e+01	7.4502672357e+02	3.2483642677e+02
110              	Bottom	4.0158226576e+01	4.4732734934e+02	2.3543925624e+02
110              	Top	8.6141392189e+01	4.4440481507e+02	2.7250131833e+02
110              	e423_0	2.0042530053e+01	7.4570080015e+02	3.2481558442e+02
111              	Bottom	4.2462927556e+01	4.5116701689e+02	2.3687851126e+02
111              	Top	8.6082775375e+01	4.4809528731e+02	2.7397125863e+02
111              	e423_0	2.0001517945e+01	7.4637177914e+02	3.2476419307e+02
112              	Bottom	4.4163183670e+01	4.5520273033e+02	2.3829672950e+02
112              	Top	8.6017062727e+01	4.5190094166e+02	2.7542772651e+02
112              	e423_0	1.9919186249e+01	7.4703595349e+02	3.2468363076e+02
113              	Bottom	4.5712620673e+01	4.5911531679e+02	2.3970112197e+02
113              	Top	8.5949915822e+01	4.5565300740e+02	2.7686025252e+02
113              	e423_0	1.9772001990e+01	7.4769060836e+02	3.2457412153e+02
114              	Bottom	4.7268521984e+01	4.6245290201e+02	2.4104209087e+02
114              	Top	8.5889050859e+01	4.5955423625e+02	2.7828176310e+02
114              	e423_0	1.9647906274e+01	7.4833280208e+02	3.2443995120e+02
115              	Bottom	4.8800594417e+01	4.6515203219e+02	2.4228998212e+02
115              	Top	8.5833372204e+01	4.6386101957e+02	2.7966710278e+02
115              	e423_0	1.9761181668e+01	7.4895867553e+02	3.2428796646e+02
116              	Bottom	5.0249875722e+01	4.6764651732e+02	2.4345863875e+02
116              	Top	8.5767489506e+01	4.6805933069e+02	2.8098225035e+02
116              	e423_0	1.9619922065e+01	7.4956521596e+02	3.2411193290e+02
117              	Bottom	5.1580014338e+01	4.6992242131e+02	2.4452753347e+02
117              	Top	8.5693706524e+01	4.7196522127e+02	2.8222259763e+02
117              	e423_0	1.9475591073e+01	7.5015228723e+02	3.2391515054e+02
118              	Bottom	5.2799137201e+01	4.7212010354e+02	2.4548525433e+02
118              	Top	8.5609148556e+01	4.7554094647e+02	2.8339746042e+02
118              	e423_0	1.9299446780e+01	7.5071485348e+02	3.2369785804e+02
119              	Bottom	5.3940843876e+01	4.7434373955e+02	2.4636005746e+02
119              	Top	8.5528722549e+01	4.7857807093e+02	2.8447852854e+02
119              	e423_0	1.9103662147e+01	7.5125070926e+02	3.2346201233e+02
120              	Bottom	5.5030465173e+01	4.7652381415e+02	2.4715465400e+02
120              	Top	8.5443012485e+01	4.8116979165e+02	2.8547303067e+02
120              	e423_0	1.8686287050e+01	7.5175924640e+02	3.2320951706e+02
121              	Bottom	5.6061025900e+01	4.7865066903e+02	2.4779449969e+02
121              	Top	8.5356706063e+01	4.8347256649e+02	2.8639702975e+02
121              	e423_0	1.8288255576e+01	7.5223979011e+02	3.2294296959e+02
122              	Bottom	5.6597208870e+01	4.8077253403e+02	2.4834428009e+02
122              	Top	8.5259911919e+01	4.8561702054e+02	2.8724528132e+02
122              	e423_0	1.7924217511e+01	7.5269129075e+02	3.2266618751e+02
123              	Bottom	5.7039354435e+01	4.8272892203e+02	2.4885355838e+02
123              	Top	8.5154586421e+01	4.8763900411e+02	2.8805134723e+02
123              	e423_0	1.7584410410e+01	7.5311153612e+02	3.2238117235e+02
124              	Bottom	5.7560950934e+01	4.8456704999e+02	2.4932000404e+02
124              	Top	8.5038478709e+01	4.8983569252e+02	2.8883384361e+02
124              	e423_0	1.7264456806e+01	7.5350104697e+02	3.2208875915e+02
125              	Bottom	5.8165756525e+01	4.8631257256e+02	2.4973685730e+02
