# y+ ()          
# Time           	patch            	min              	max              	average          
84               	Top	6.4882685787e+01	4.6854296886e+02	2.5439115095e+02
84               	e423_0	1.4417257973e+02	7.4327533621e+02	3.9612126144e+02
85               	Bottom	1.5364179043e+00	4.3833943384e+02	2.1944445531e+02
85               	Top	6.5051279447e+01	4.6448837792e+02	2.5340260415e+02
85               	e423_0	1.4402153108e+02	7.4324359434e+02	3.9617050306e+02
86               	Bottom	1.5005462994e+00	4.3496387146e+02	2.1945825750e+02
86               	Top	6.5174888456e+01	4.6123208884e+02	2.5266973099e+02
86               	e423_0	1.4387967492e+02	7.4320282802e+02	3.9621925691e+02
87               	Bottom	1.4818736278e+00	4.3228240448e+02	2.1958603337e+02
87               	Top	6.5248224563e+01	4.5856917701e+02	2.5215277464e+02
87               	e423_0	1.4374929095e+02	7.4315525388e+02	3.9626766590e+02
88               	Bottom	1.4703179560e+00	4.3019563267e+02	2.1978263924e+02
88               	Top	6.5276158367e+01	4.5644229777e+02	2.5184677033e+02
88               	e423_0	1.4363228379e+02	7.4310301133e+02	3.9631570429e+02
89               	Bottom	1.4626029236e+00	4.2843214657e+02	2.2008932472e+02
89               	Top	6.5260415120e+01	4.5446924293e+02	2.5175292288e+02
89               	e423_0	1.4353022758e+02	7.4304823663e+02	3.9636340951e+02
90               	Bottom	1.4576224032e+00	4.2710338327e+02	2.2049330233e+02
90               	Top	6.5213255101e+01	4.5312671951e+02	2.5185345622e+02
90               	e423_0	1.4344590728e+02	7.4299277163e+02	3.9641078387e+02
91               	Bottom	1.4547877354e+00	4.2624281745e+02	2.2098592288e+02
91               	Top	6.5143156591e+01	4.5250680713e+02	2.5213475798e+02
91               	e423_0	1.4337823492e+02	7.4293952044e+02	3.9645789514e+02
92               	Bottom	1.4536439986e+00	4.2603540449e+02	2.2153937345e+02
92               	Top	6.5055029406e+01	4.5247810872e+02	2.5258690501e+02
92               	e423_0	1.4332703440e+02	7.4288957887e+02	3.9650471577e+02
93               	Bottom	1.4538624086e+00	4.2632428016e+02	2.2214441573e+02
93               	Top	6.4951622490e+01	4.5316556001e+02	2.5314918324e+02
93               	e423_0	1.4329301135e+02	7.4284409713e+02	3.9655107415e+02
94               	Bottom	1.4552067734e+00	4.2697487831e+02	2.2279612758e+02
94               	Top	6.4835739780e+01	4.5403761189e+02	2.5376069150e+02
94               	e423_0	1.4327580741e+02	7.4280435027e+02	3.9659678504e+02
95               	Bottom	1.4574869912e+00	4.2789823135e+02	2.2349910870e+02
95               	Top	6.4700274646e+01	4.5481714091e+02	2.5437216962e+02
95               	e423_0	1.4327528521e+02	7.4277138546e+02	3.9664164545e+02
96               	Bottom	1.4606299103e+00	4.2967077236e+02	2.2423032609e+02
96               	Top	6.4552221148e+01	4.5527881632e+02	2.5492856073e+02
96               	e423_0	1.4329165450e+02	7.4274600053e+02	3.9668562988e+02
97               	Bottom	1.4645249197e+00	4.3158359360e+02	2.2496758690e+02
97               	Top	6.4403921727e+01	4.5547556190e+02	2.5546712182e+02
97               	e423_0	1.4332462606e+02	7.4272873831e+02	3.9672861859e+02
98               	Bottom	1.4689392301e+00	4.3338156349e+02	2.2567393578e+02
98               	Top	6.4253754693e+01	4.5546287187e+02	2.5601637947e+02
98               	e423_0	1.4337340425e+02	7.4272006360e+02	3.9677041759e+02
99               	Bottom	1.4736998068e+00	4.3486678355e+02	2.2632200986e+02
99               	Top	6.4108580085e+01	4.5551603336e+02	2.5656972157e+02
99               	e423_0	1.4343592503e+02	7.4272026636e+02	3.9681082892e+02
100              	Bottom	1.4786259803e+00	4.3585661992e+02	2.2690057144e+02
100              	Top	6.3969226173e+01	4.5568502827e+02	2.5712607248e+02
100              	e423_0	1.4351046033e+02	7.4272941067e+02	3.9684970246e+02
101              	Bottom	1.4835577177e+00	4.3674235608e+02	2.2745264321e+02
101              	Top	6.3830810785e+01	4.5594434949e+02	2.5767197548e+02
101              	e423_0	1.4359580237e+02	7.4274751509e+02	3.9688686880e+02
102              	Bottom	1.4884726711e+00	4.3764555151e+02	2.2799247370e+02
102              	Top	6.3693250925e+01	4.5626288392e+02	2.5820814309e+02
102              	e423_0	1.4369099605e+02	7.4277445524e+02	3.9692220363e+02
103              	Bottom	1.4934581698e+00	4.3847105346e+02	2.2850894998e+02
103              	Top	6.3557503520e+01	4.5676905759e+02	2.5874447720e+02
103              	e423_0	1.4379499199e+02	7.4280994139e+02	3.9695560103e+02
104              	Bottom	1.4985144414e+00	4.3926991100e+02	2.2900134493e+02
104              	Top	6.3425021689e+01	4.5732640721e+02	2.5926405906e+02
104              	e423_0	1.4390659362e+02	7.4285356087e+02	3.9698700629e+02
105              	Bottom	1.5035638107e+00	4.4000374856e+02	2.2946435373e+02
105              	Top	6.3300068818e+01	4.5779574334e+02	2.5974983636e+02
105              	e423_0	1.4402451778e+02	7.4290479945e+02	3.9701633895e+02
106              	Bottom	1.5084672051e+00	4.4059449395e+02	2.2989543279e+02
106              	Top	6.3163309436e+01	4.5816217239e+02	2.6019983712e+02
106              	e423_0	1.4414748747e+02	7.4296308185e+02	3.9704359719e+02
107              	Bottom	1.5131620117e+00	4.4101549495e+02	2.3030035096e+02
107              	Top	6.3034614166e+01	4.5846803640e+02	2.6062805571e+02
107              	e423_0	1.4427431300e+02	7.4302775112e+02	3.9706873890e+02
108              	Bottom	1.5177420143e+00	4.4132646272e+02	2.3067700632e+02
108              	Top	6.2903379969e+01	4.5880511869e+02	2.6103746735e+02
108              	e423_0	1.4440395930e+02	7.4309815449e+02	3.9709178514e+02
109              	Bottom	1.5222537533e+00	4.4165018242e+02	2.3103236899e+02
109              	Top	6.2798377934e+01	4.5916226784e+02	2.6143005354e+02
109              	e423_0	1.4453705579e+02	7.4317356703e+02	3.9711272691e+02
110              	Bottom	1.5266554302e+00	4.4208669596e+02	2.3138121723e+02
110              	Top	6.2692793773e+01	4.5956151837e+02	2.6181001383e+02
110              	e423_0	1.4467008153e+02	7.4325434771e+02	3.9713182967e+02
111              	Bottom	1.5309512520e+00	4.4260578694e+02	2.3172482622e+02
111              	Top	6.2585300890e+01	4.6001969375e+02	2.6218338983e+02
111              	e423_0	1.4480227111e+02	7.4333883824e+02	3.9714907385e+02
112              	Bottom	1.5351464434e+00	4.4328569454e+02	2.3206018582e+02
112              	Top	6.2479897525e+01	4.6052844070e+02	2.6255179628e+02
112              	e423_0	1.4493331435e+02	7.4342631742e+02	3.9716453944e+02
113              	Bottom	1.5391804279e+00	4.4417060971e+02	2.3238674378e+02
113              	Top	6.2377844269e+01	4.6107774932e+02	2.6291239879e+02
113              	e423_0	1.4506271799e+02	7.4351613841e+02	3.9717827217e+02
114              	Bottom	1.5430495179e+00	4.4510586753e+02	2.3270489344e+02
114              	Top	6.2279851741e+01	4.6164725287e+02	2.6326243172e+02
114              	e423_0	1.4518997118e+02	7.4360757636e+02	3.9719037980e+02
115              	Bottom	1.5467754782e+00	4.4608506448e+02	2.3301410809e+02
115              	Top	6.2184677872e+01	4.6222801236e+02	2.6360115512e+02
115              	e423_0	1.4531434726e+02	7.4369996733e+02	3.9720097316e+02
116              	Bottom	1.5503590189e+00	4.4709017996e+02	2.3331220819e+02
116              	Top	6.2093677152e+01	4.6282250664e+02	2.6392843533e+02
116              	e423_0	1.4543531234e+02	7.4379265721e+02	3.9721017691e+02
117              	Bottom	1.5537704509e+00	4.4804874787e+02	2.3359628208e+02
117              	Top	6.2007896912e+01	4.6343388728e+02	2.6424484336e+02
117              	e423_0	1.4555244637e+02	7.4388506169e+02	3.9721811299e+02
118              	Bottom	1.5569797335e+00	4.4898902526e+02	2.3386906316e+02
118              	Top	6.1925002773e+01	4.6406834635e+02	2.6455032078e+02
118              	e423_0	1.4566543995e+02	7.4397666954e+02	3.9722490154e+02
119              	Bottom	1.5600115849e+00	4.4993134185e+02	2.3413469199e+02
119              	Top	6.1845811471e+01	4.6472208193e+02	2.6484255535e+02
119              	e423_0	1.4577406000e+02	7.4406703664e+02	3.9723066579e+02
120              	Bottom	1.5628749345e+00	4.5094807960e+02	2.3439563969e+02
120              	Top	6.1770997972e+01	4.6537319695e+02	2.6511804022e+02
120              	e423_0	1.4587811532e+02	7.4415575445e+02	3.9723553013e+02
121              	Bottom	1.5655383036e+00	4.5195191129e+02	2.3463871523e+02
121              	Top	6.1703105045e+01	4.6599889888e+02	2.6537336410e+02
121              	e423_0	1.4597750431e+02	7.4424252438e+02	3.9723961622e+02
122              	Bottom	1.5679309703e+00	4.5292387699e+02	2.3486345744e+02
122              	Top	6.1640164920e+01	4.6657185117e+02	2.6560527051e+02
122              	e423_0	1.4607207131e+02	7.4432705926e+02	3.9724303800e+02
123              	Bottom	1.5700782946e+00	4.5384804721e+02	2.3507116629e+02
123              	Top	6.1581323968e+01	4.6708236096e+02	2.6581424023e+02
123              	e423_0	1.4616192409e+02	7.4440909010e+02	3.9724590591e+02
124              	Bottom	1.5719873897e+00	4.5472688641e+02	2.3526361499e+02
124              	Top	6.1522865282e+01	4.6753883406e+02	2.6600189871e+02
124              	e423_0	1.4624705757e+02	7.4448842021e+02	3.9724831582e+02
125              	Bottom	1.5736980086e+00	4.5553193215e+02	2.3543180748e+02
