# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
50	-1.3083582957e-01	-7.6170633506e-05	-1.3075965894e-01	7.6794569585e-02	3.6630919017e-19	-1.6971048958e-01	1.6335436038e-01	-9.9612193722e-02
51	-1.3174385732e-01	-5.4976745573e-04	-1.3119408987e-01	7.7338374462e-02	3.6476683937e-19	-1.7088831552e-01	1.6330540301e-01	-1.0031757689e-01
52	-1.3284195169e-01	-1.1244063513e-03	-1.3171754534e-01	7.7985172741e-02	3.6570017280e-19	-1.7231268172e-01	1.6324142374e-01	-1.0115655543e-01
53	-1.3388067187e-01	-1.6064484707e-03	-1.3227422339e-01	7.8459317039e-02	3.5070390073e-19	-1.7366003213e-01	1.6333471866e-01	-1.0177158008e-01
54	-1.3446044730e-01	-1.9073981856e-03	-1.3255304912e-01	7.8984708080e-02	3.3925515446e-19	-1.7441207363e-01	1.6330706366e-01	-1.0245307819e-01
55	-1.3419055454e-01	-1.8368150631e-03	-1.3235373948e-01	7.9629399787e-02	3.3011046132e-19	-1.7406198885e-01	1.6314615552e-01	-1.0328932424e-01
56	-1.3453405004e-01	-1.9853656630e-03	-1.3254868438e-01	8.0066345715e-02	3.2256999893e-19	-1.7450754562e-01	1.6320414840e-01	-1.0385609794e-01
57	-1.3500222090e-01	-2.1382461192e-03	-1.3286397478e-01	8.0290510348e-02	3.1459975652e-19	-1.7511482197e-01	1.6340716082e-01	-1.0414686760e-01
58	-1.3698482064e-01	-2.9328710298e-03	-1.3405194961e-01	8.0182170243e-02	3.0901939211e-19	-1.7768650264e-01	1.6389884823e-01	-1.0400633689e-01
59	-1.3836487664e-01	-3.5880693226e-03	-1.3477680732e-01	8.0459479241e-02	3.0417776342e-19	-1.7947660845e-01	1.6398592249e-01	-1.0436604146e-01
60	-1.4144053175e-01	-4.7727477164e-03	-1.3666778403e-01	8.0177913684e-02	2.9771410372e-19	-1.8346611909e-01	1.6486879539e-01	-1.0400081560e-01
61	-1.4420111854e-01	-5.8226762718e-03	-1.3837844227e-01	7.9877045979e-02	2.9149638802e-19	-1.8704694659e-01	1.6569470750e-01	-1.0361055243e-01
62	-1.4516716488e-01	-6.2453510837e-03	-1.3892181379e-01	8.0015077357e-02	2.9025611262e-19	-1.8830002991e-01	1.6584557839e-01	-1.0378959644e-01
63	-1.4712618362e-01	-7.0161514524e-03	-1.4011003217e-01	7.9878655621e-02	2.8495256550e-19	-1.9084112306e-01	1.6636735089e-01	-1.0361264033e-01
64	-1.4822420655e-01	-7.4464700967e-03	-1.4077773645e-01	7.9861454028e-02	2.8195716284e-19	-1.9226539659e-01	1.6666408294e-01	-1.0359032771e-01
65	-1.4991075401e-01	-8.0956796809e-03	-1.4181507433e-01	7.9634826938e-02	6.7397803696e-20	-1.9445306029e-01	1.6714924331e-01	-1.0329636393e-01
66	-1.5205597106e-01	-8.8954630585e-03	-1.4316050800e-01	7.9226975589e-02	2.3372554327e-19	-1.9723567601e-01	1.6783130618e-01	-1.0276732955e-01
67	-1.5344060775e-01	-9.4761976213e-03	-1.4396441013e-01	7.8977012263e-02	7.8313609184e-20	-1.9903172355e-01	1.6811026563e-01	-1.0244309575e-01
68	-1.5496035360e-01	-1.0101380273e-02	-1.4485897332e-01	7.8639676179e-02	1.0509040846e-19	-2.0100302463e-01	1.6844699131e-01	-1.0200552852e-01
69	-1.5726951110e-01	-1.0983207762e-02	-1.4628630334e-01	7.8059002431e-02	9.5470019328e-20	-2.0399829170e-01	1.6912886948e-01	-1.0125232180e-01
70	-1.5810164336e-01	-1.1440629594e-02	-1.4666101377e-01	7.7802399242e-02	9.5021269629e-20	-2.0507767166e-01	1.6902548021e-01	-1.0091947526e-01
71	-1.5901262219e-01	-1.1884708417e-02	-1.4712791378e-01	7.7621406315e-02	8.7540734388e-20	-2.0625932552e-01	1.6905400670e-01	-1.0068470472e-01
72	-1.5991432084e-01	-1.2393663683e-02	-1.4752065716e-01	7.7428474947e-02	1.4948613666e-19	-2.0742894182e-01	1.6890874185e-01	-1.0043444853e-01
73	-1.6041020845e-01	-1.2706811056e-02	-1.4770339739e-01	7.7409090533e-02	2.2912958086e-19	-2.0807217028e-01	1.6874573292e-01	-1.0040930451e-01
74	-1.6131846977e-01	-1.3253276404e-02	-1.4806519337e-01	7.7346073612e-02	2.4538373203e-19	-2.0925029919e-01	1.6851489620e-01	-1.0032756365e-01
75	-1.6210142087e-01	-1.3740540681e-02	-1.4836088019e-01	7.7344945452e-02	2.2712129236e-19	-2.1026588502e-01	1.6827542439e-01	-1.0032610029e-01
76	-1.6269301217e-01	-1.4167105159e-02	-1.4852590701e-01	7.7314320292e-02	2.2601984775e-19	-2.1103325318e-01	1.6794850232e-01	-1.0028637561e-01
77	-1.6359658263e-01	-1.4645019151e-02	-1.4895156348e-01	7.7240127410e-02	2.2246933119e-19	-2.1220529745e-01	1.6788318041e-01	-1.0019013813e-01
78	-1.6422391864e-01	-1.4983658016e-02	-1.4924026063e-01	7.7201659072e-02	2.5746946357e-19	-2.1301903099e-01	1.6782075327e-01	-1.0014023987e-01
79	-1.6414619165e-01	-1.5208475454e-02	-1.4893771620e-01	7.7262502373e-02	2.8617753832e-19	-2.1291820932e-01	1.6716155093e-01	-1.0021916127e-01
80	-1.6440753202e-01	-1.5414944036e-02	-1.4899258798e-01	7.7293746407e-02	3.0358287295e-19	-2.1325720057e-01	1.6697205493e-01	-1.0025968870e-01
81	-1.6462328132e-01	-1.5579129544e-02	-1.4904415177e-01	7.7374973233e-02	3.0170812944e-19	-2.1353705449e-01	1.6683127779e-01	-1.0036505009e-01
82	-1.6555414442e-01	-1.6006169661e-02	-1.4954797476e-01	7.7296404080e-02	1.0025655047e-19	-2.1474450074e-01	1.6692725637e-01	-1.0026313604e-01
83	-1.6613822974e-01	-1.6437708566e-02	-1.4970052117e-01	7.7235517146e-02	1.5311889454e-19	-2.1550213270e-01	1.6657851575e-01	-1.0018415804e-01
84	-1.6699667445e-01	-1.6847427559e-02	-1.5014924689e-01	7.7098236150e-02	5.2004174144e-19	-2.1661564322e-01	1.6662727417e-01	-1.0000608736e-01
85	-1.6789136281e-01	-1.7183399640e-02	-1.5070796317e-01	7.7005868322e-02	5.4933029059e-19	-2.1777616630e-01	1.6690570441e-01	-9.9886274700e-02
86	-1.6801811115e-01	-1.7370376344e-02	-1.5064773481e-01	7.6962312859e-02	4.6706857088e-19	-2.1794057480e-01	1.6659669808e-01	-9.9829777800e-02
87	-1.6857260974e-01	-1.7723659486e-02	-1.5084895026e-01	7.6869183893e-02	3.2919537546e-19	-2.1865982906e-01	1.6640661346e-01	-9.9708977843e-02
88	-1.6965507597e-01	-1.8201131242e-02	-1.5145394473e-01	7.6696639797e-02	3.1934383826e-19	-2.2006392359e-01	1.6656601686e-01	-9.9485166498e-02
89	-1.7022644405e-01	-1.8567802487e-02	-1.5165864156e-01	7.6576145025e-02	3.4504357504e-19	-2.2080505969e-01	1.6636354884e-01	-9.9328869658e-02
90	-1.7016633961e-01	-1.8758057912e-02	-1.5140828170e-01	7.6560950498e-02	3.6333881875e-19	-2.2072709669e-01	1.6581277973e-01	-9.9309160449e-02
91	-1.7061995916e-01	-1.9052430028e-02	-1.5156752913e-01	7.6494938086e-02	3.9709719073e-19	-2.2131549817e-01	1.6564387388e-01	-9.9223534068e-02
92	-1.7116359803e-01	-1.9386084424e-02	-1.5177751361e-01	7.6392883048e-02	4.0951625147e-19	-2.2202066601e-01	1.6548928648e-01	-9.9091155876e-02
93	-1.7121616996e-01	-1.9608255653e-02	-1.5160791431e-01	7.6374493863e-02	4.0765315779e-19	-2.2208885840e-01	1.6499957332e-01	-9.9067302796e-02
94	-1.7121946842e-01	-1.9756514093e-02	-1.5146295433e-01	7.6379926709e-02	3.9984435550e-19	-2.2209313692e-01	1.6463305030e-01	-9.9074349879e-02
95	-1.7137838063e-01	-1.9913757092e-02	-1.5146462354e-01	7.6396918597e-02	3.6267195255e-19	-2.2229926599e-01	1.6443858306e-01	-9.9096390490e-02
96	-1.7142166654e-01	-2.0073795857e-02	-1.5134787069e-01	7.6399679399e-02	3.2766871142e-19	-2.2235541326e-01	1.6409259354e-01	-9.9099971596e-02
97	-1.7163648627e-01	-2.0320498029e-02	-1.5131598825e-01	7.6351421049e-02	2.7700151555e-19	-2.2263406141e-01	1.6374436277e-01	-9.9037374461e-02
98	-1.7183836994e-01	-2.0509849141e-02	-1.5132852080e-01	7.6349762741e-02	2.4601755333e-19	-2.2289592985e-01	1.6352333957e-01	-9.9035223426e-02
99	-1.7202797775e-01	-2.0692204602e-02	-1.5133577315e-01	7.6375539195e-02	2.2427198740e-19	-2.2314187498e-01	1.6330446069e-01	-9.9068658722e-02
100	-1.7241259294e-01	-2.0952675758e-02	-1.5145991718e-01	7.6322376261e-02	2.3289462635e-19	-2.2364076914e-01	1.6313405178e-01	-9.8999699726e-02
101	-1.7263026173e-01	-2.1204941529e-02	-1.5142532020e-01	7.6265618114e-02	5.2575095621e-20	-2.2392311288e-01	1.6277547334e-01	-9.8926077287e-02
102	-1.7306223756e-01	-2.1462255161e-02	-1.5159998239e-01	7.6139900308e-02	9.1578213535e-20	-2.2448343974e-01	1.6267215904e-01	-9.8763005516e-02
103	-1.7378118955e-01	-2.1777054628e-02	-1.5200413492e-01	7.5965249645e-02	9.3113386662e-20	-2.2541601069e-01	1.6278385036e-01	-9.8536461689e-02
104	-1.7421828379e-01	-2.2069335216e-02	-1.5214894857e-01	7.5748855246e-02	1.6457615317e-19	-2.2598297677e-01	1.6259951669e-01	-9.8255770998e-02
105	-1.7467715528e-01	-2.2402251103e-02	-1.5227490417e-01	7.5477183695e-02	1.9513954427e-19	-2.2657819068e-01	1.6234081634e-01	-9.7903378905e-02
106	-1.7539833254e-01	-2.2786485262e-02	-1.5261184728e-01	7.5103325253e-02	2.4540774262e-19	-2.2751364809e-01	1.6228170252e-01	-9.7418437590e-02
107	-1.7681053790e-01	-2.3273503960e-02	-1.5353703394e-01	7.4874688786e-02	2.4274008933e-19	-2.2934545566e-01	1.6282941247e-01	-9.7121867400e-02
108	-1.7684996306e-01	-2.3487201206e-02	-1.5336276186e-01	7.4485539504e-02	2.3818144176e-19	-2.2939659504e-01	1.6234445081e-01	-9.6617091946e-02
109	-1.7745975012e-01	-2.3832659049e-02	-1.5362709107e-01	7.4191778761e-02	2.3781046573e-19	-2.3018756538e-01	1.6224304003e-01	-9.6236047399e-02
110	-1.7818217572e-01	-2.4185572320e-02	-1.5399660340e-01	7.3805675026e-02	2.3650013842e-19	-2.3112464203e-01	1.6226378885e-01	-9.5735222403e-02
111	-1.7899671193e-01	-2.4537946489e-02	-1.5445876544e-01	7.3529023021e-02	2.3595553522e-19	-2.3218119772e-01	1.6240102369e-01	-9.5376370034e-02
112	-1.7906705246e-01	-2.4821036560e-02	-1.5424601590e-01	7.3012030279e-02	2.3423476263e-19	-2.3227243821e-01	1.6178122417e-01	-9.4705765570e-02
113	-1.8015776860e-01	-2.5254008130e-02	-1.5490376047e-01	7.2836597688e-02	2.3506902443e-19	-2.3368723392e-01	1.6206219043e-01	-9.4478207486e-02
114	-1.8042068024e-01	-2.5516689032e-02	-1.5490399120e-01	7.2325388625e-02	2.3270986441e-19	-2.3402826330e-01	1.6173412771e-01	-9.3815105178e-02
115	-1.8084866966e-01	-2.5823176923e-02	-1.5502549273e-01	7.1966942914e-02	2.3248687026e-19	-2.3458341929e-01	1.6150289476e-01	-9.3350156110e-02
116	-1.8147870353e-01	-2.6183797986e-02	-1.5529490555e-01	7.1633277924e-02	2.3211388392e-19	-2.3540065230e-01	1.6138888445e-01	-9.2917350746e-02
117	-1.8176977895e-01	-2.6535204075e-02	-1.5523457487e-01	7.1041002224e-02	2.3055502369e-19	-2.3577821363e-01	1.6087421350e-01	-9.2149094838e-02
118	-1.8312149856e-01	-2.7010186779e-02	-1.5611131178e-01	7.0785713526e-02	2.3109764814e-19	-2.3753156360e-01	1.6137640626e-01	-9.1817953361e-02
119	-1.8288952732e-01	-2.7201692346e-02	-1.5568783497e-01	7.0269969181e-02	2.2908679207e-19	-2.3723066779e-01	1.6060767828e-01	-9.1148968225e-02
120	-1.8353709736e-01	-2.7599584965e-02	-1.5593751239e-01	6.9898378174e-02	2.2932981296e-19	-2.3807064739e-01	1.6042240928e-01	-9.0666968058e-02
121	-1.8381429534e-01	-2.7889385470e-02	-1.5592490987e-01	6.9406760234e-02	2.2799868430e-19	-2.3843020796e-01	1.6004440550e-01	-9.0029277896e-02
122	-1.8424728378e-01	-2.8103368807e-02	-1.5614391498e-01	6.9244946323e-02	2.2871526290e-19	-2.3899184831e-01	1.6005068271e-01	-8.9819384948e-02
123	-1.8374506641e-01	-2.8201957012e-02	-1.5554310940e-01	6.8767922552e-02	2.2702612756e-19	-2.3834040936e-01	1.5917644049e-01	-8.9200625254e-02
124	-1.8435127202e-01	-2.8547368687e-02	-1.5580390333e-01	6.8436765534e-02	2.2778543191e-19	-2.3912673410e-01	1.5907066831e-01	-8.8771073046e-02
125	-1.8398879490e-01	-2.8655032133e-02	-1.5533376276e-01	6.7955247542e-02	8.1270438647e-20	-2.3865655578e-01	1.5834841329e-01	-8.8146483785e-02
126	-1.8491075959e-01	-2.9054970795e-02	-1.5585578879e-01	6.7744519008e-02	3.0267910610e-20	-2.3985245968e-01	1.5850102249e-01	-8.7873142431e-02
127	-1.8416634281e-01	-2.9062320708e-02	-1.5510402210e-01	6.7307150891e-02	1.6524685990e-19	-2.3888685771e-01	1.5755212675e-01	-8.7305821098e-02
128	-1.8415307380e-01	-2.9216724935e-02	-1.5493634886e-01	6.6987575603e-02	-1.2459203632e-21	-2.3886964613e-01	1.5714952991e-01	-8.6891291845e-02
129	-1.8450931267e-01	-2.9478917378e-02	-1.5503039529e-01	6.6733577269e-02	3.0053492460e-20	-2.3933173266e-01	1.5693934739e-01	-8.6561824132e-02
130	-1.8317036346e-01	-2.9304231466e-02	-1.5386613200e-01	6.6420094369e-02	1.9334546337e-19	-2.3759494751e-01	1.5570237566e-01	-8.6155197472e-02
131	-1.8352179690e-01	-2.9550316986e-02	-1.5397147991e-01	6.6222957482e-02	2.4134584046e-19	-2.3805080077e-01	1.5552645365e-01	-8.5899486191e-02
132	-1.8304964201e-01	-2.9624987493e-02	-1.5342465452e-01	6.5781449845e-02	2.2091065309e-19	-2.3743835664e-01	1.5474958379e-01	-8.5326795380e-02
133	-1.8326349776e-01	-2.9800503334e-02	-1.5346299443e-01	6.5649151576e-02	2.2104754137e-19	-2.3771575438e-01	1.5457811387e-01	-8.5155187923e-02
134	-1.8241551768e-01	-2.9797889455e-02	-1.5261762822e-01	6.5276618130e-02	2.1910209369e-19	-2.3661581780e-01	1.5352467346e-01	-8.4671965295e-02
135	-1.8246129651e-01	-2.9930866513e-02	-1.5253043000e-01	6.5107332249e-02	2.1886750845e-19	-2.3667519869e-01	1.5324945435e-01	-8.4452380263e-02
136	-1.8106002316e-01	-2.9722112636e-02	-1.5133791053e-01	6.4888344289e-02	3.1498674427e-19	-2.3485757131e-01	1.5201974736e-01	-8.4168325398e-02
137	-1.8135383249e-01	-2.9929746873e-02	-1.5142408562e-01	6.4815319082e-02	4.6293874322e-19	-2.3523867888e-01	1.5186792343e-01	-8.4073602540e-02
138	-1.8072501894e-01	-2.9995329893e-02	-1.5072968905e-01	6.4434761145e-02	4.2439411881e-19	-2.3442302880e-01	1.5091794894e-01	-8.3579971140e-02
139	-1.7989490812e-01	-2.9988016655e-02	-1.4990689147e-01	6.4190392352e-02	4.2356942761e-19	-2.3334627089e-01	1.4989859351e-01	-8.3262994150e-02
140	-1.8025904871e-01	-3.0205960808e-02	-1.5005308790e-01	6.4073622916e-02	4.2406015330e-19	-2.3381860693e-01	1.4980890887e-01	-8.3111529538e-02
141	-1.7954752290e-01	-3.0196722149e-02	-1.4935080076e-01	6.3744615469e-02	4.2315237427e-19	-2.3289566867e-01	1.4894259826e-01	-8.2684765591e-02
142	-1.7840490692e-01	-3.0035000825e-02	-1.4836990610e-01	6.3623097405e-02	4.1330273867e-19	-2.3141355236e-01	1.4791863159e-01	-8.2527141414e-02
143	-1.7806883076e-01	-3.0084803074e-02	-1.4798402768e-01	6.3588911977e-02	2.4814633200e-19	-2.3097761940e-01	1.4737403076e-01	-8.2482798624e-02
144	-1.7736379742e-01	-3.0080920241e-02	-1.4728287717e-01	6.3303671381e-02	1.9652543868e-19	-2.3006310268e-01	1.4650244617e-01	-8.2112805776e-02
145	-1.7661243326e-01	-3.0034113511e-02	-1.4657831975e-01	6.3180805436e-02	2.1499809796e-19	-2.2908848908e-01	1.4568025780e-01	-8.1953433227e-02
146	-1.7582782368e-01	-2.9974549790e-02	-1.4585327389e-01	6.3094577346e-02	2.1453557660e-19	-2.2807075199e-01	1.4484840512e-01	-8.1841584574e-02
147	-1.7500858020e-01	-2.9949176116e-02	-1.4505940408e-01	6.2822176757e-02	2.1293546095e-19	-2.2700809039e-01	1.4388778496e-01	-8.1488246826e-02
148	-1.7494649966e-01	-3.0057731884e-02	-1.4488876778e-01	6.2802054555e-02	2.1342971139e-19	-2.2692756414e-01	1.4353879487e-01	-8.1462145804e-02
149	-1.7354802924e-01	-2.9869755416e-02	-1.4367827382e-01	6.2577942124e-02	2.1034787450e-19	-2.2511357251e-01	1.4226064801e-01	-8.1171443858e-02
150	-1.7250536662e-01	-2.9737864684e-02	-1.4276750194e-01	6.2416610593e-02	2.0770444602e-19	-2.2376110826e-01	1.4128704657e-01	-8.0962176617e-02
151	-1.7204880516e-01	-2.9690629726e-02	-1.4235817544e-01	6.2481921139e-02	2.0520516652e-19	-2.2316889075e-01	1.4083443214e-01	-8.1046892591e-02
152	-1.7050172864e-01	-2.9476573788e-02	-1.4102515485e-01	6.2250792483e-02	2.0075518199e-19	-2.2116213836e-01	1.3943572633e-01	-8.0747089718e-02
153	-1.6952590062e-01	-2.9386875291e-02	-1.4013902533e-01	6.2065547489e-02	1.9714663426e-19	-2.1989636696e-01	1.3844018755e-01	-8.0506803715e-02
154	-1.6876471255e-01	-2.9260596009e-02	-1.3950411655e-01	6.2156955394e-02	1.9451233128e-19	-2.1890901051e-01	1.3780440067e-01	-8.0625371239e-02
155	-1.6716323327e-01	-2.9024237294e-02	-1.3813899598e-01	6.1956758885e-02	1.9066899350e-19	-2.1683169091e-01	1.3639344836e-01	-8.0365691244e-02
156	-1.6595823389e-01	-2.8875923145e-02	-1.3708231075e-01	6.1805042431e-02	1.8785143507e-19	-2.1526865550e-01	1.3525798450e-01	-8.0168895964e-02
157	-1.6538700180e-01	-2.8819376887e-02	-1.3656762491e-01	6.1888789172e-02	1.8637322187e-19	-2.1452769579e-01	1.3468531003e-01	-8.0277525997e-02
158	-1.6346476728e-01	-2.8487991981e-02	-1.3497677530e-01	6.1749061489e-02	1.8427684465e-19	-2.1203431640e-01	1.3311097915e-01	-8.0096281657e-02
159	-1.6198430179e-01	-2.8210936160e-02	-1.3377336563e-01	6.1685429735e-02	4.8925829481e-19	-2.1011396688e-01	1.3195303684e-01	-8.0013743287e-02
