# y+ ()          
# Time           	patch            	min              	max              	average          
23               	Top	8.0025375765e+01	4.2868820186e+02	2.7031303917e+02
23               	e423_0	1.5553321241e+01	8.4642608744e+02	3.1791518797e+02
24               	Bottom	7.7820006710e+00	3.6993880370e+02	2.0093626691e+02
24               	Top	6.0580894400e+01	4.2809424592e+02	2.6632608612e+02
24               	e423_0	2.1605575608e+01	8.4924069901e+02	3.1179358371e+02
25               	Bottom	4.5917362286e+00	3.7391647625e+02	1.9809051089e+02
25               	Top	3.0643904016e+01	4.3249462503e+02	2.6132511165e+02
25               	e423_0	7.0165768622e+00	8.5138373271e+02	3.0601835870e+02
26               	Bottom	3.0809121222e+00	3.7784999761e+02	2.0642161460e+02
26               	Top	4.6072338360e+01	4.3639888577e+02	2.5804266187e+02
26               	e423_0	4.2990004597e+00	8.5290683080e+02	3.0323243824e+02
27               	Bottom	2.3574155049e+00	3.8276293834e+02	2.1195796449e+02
27               	Top	7.4332048181e+01	4.3993538997e+02	2.5346494417e+02
27               	e423_0	8.8189336575e+00	8.5373657854e+02	3.0142553768e+02
28               	Bottom	2.0100604633e+00	3.8718954087e+02	2.1570918671e+02
28               	Top	7.8428286172e+01	4.4549776933e+02	2.5445316362e+02
28               	e423_0	1.2306895720e+01	8.5347708166e+02	2.9969190583e+02
29               	Bottom	1.9414605404e+00	3.9112451157e+02	2.1758999324e+02
29               	Top	5.7119952520e+01	4.5077221046e+02	2.5588797010e+02
29               	e423_0	8.7164734015e+00	8.5286193544e+02	2.9822450864e+02
30               	Bottom	1.3293264074e+01	3.9446726560e+02	2.1984841487e+02
30               	Top	1.4586266571e+01	4.5563769054e+02	2.5386579145e+02
30               	e423_0	6.8049973093e+00	8.5227400840e+02	2.9598994762e+02
31               	Bottom	2.4237148260e+01	3.9710231511e+02	2.2229310435e+02
31               	Top	5.4937386760e+01	4.6019027812e+02	2.5832846510e+02
31               	e423_0	1.0465934229e+01	8.5118469049e+02	2.9525252989e+02
32               	Bottom	4.2061973413e+01	3.9939613152e+02	2.2902540826e+02
32               	Top	6.6417736917e+01	4.6416027979e+02	2.6655052978e+02
32               	e423_0	1.8200163568e+00	8.4972511315e+02	2.9445039662e+02
33               	Bottom	1.1890147286e+01	4.0131180087e+02	2.2862254812e+02
33               	Top	3.8861760407e+01	4.6753559093e+02	2.7201350681e+02
33               	e423_0	3.6187904715e+00	8.4811516730e+02	2.9403980376e+02
34               	Bottom	3.1640542405e+01	4.0274630092e+02	2.3563208031e+02
34               	Top	4.0481560010e+01	4.7030652569e+02	2.7790239905e+02
34               	e423_0	6.2293282569e+00	8.4624110749e+02	2.9278899983e+02
35               	Bottom	4.2417548222e+01	4.0703210414e+02	2.4294530006e+02
35               	Top	7.1288039829e+01	4.7232603344e+02	2.8437318569e+02
35               	e423_0	1.2003071326e+01	8.4405550681e+02	2.9153086718e+02
36               	Bottom	6.9366675266e+01	4.1620629079e+02	2.5055084860e+02
36               	Top	5.1714085102e+01	4.7374618592e+02	2.8919742647e+02
36               	e423_0	8.2482612031e+00	8.4164659329e+02	2.9000020590e+02
37               	Bottom	4.4522754333e+01	4.2656439356e+02	2.5609543836e+02
37               	Top	2.3610543262e+01	4.7455407343e+02	2.9282360581e+02
37               	e423_0	3.5443414369e+00	8.3911643327e+02	2.8777436708e+02
38               	Bottom	3.5986251735e+01	4.4055812268e+02	2.5990542793e+02
38               	Top	2.7318701468e+01	4.7649039286e+02	2.9907726915e+02
38               	e423_0	1.2947933436e+01	8.3636294068e+02	2.8622036920e+02
39               	Bottom	6.9533904697e+01	4.5736577133e+02	2.6790075394e+02
39               	Top	5.5237936636e+01	4.7880989599e+02	3.0794603853e+02
39               	e423_0	1.2570847021e+01	8.3337759111e+02	2.8401368096e+02
40               	Bottom	6.9302864366e+01	4.7577843660e+02	2.7218999006e+02
40               	Top	8.1873006931e+01	4.8031823122e+02	3.1631230421e+02
40               	e423_0	8.2347766634e+00	8.3027307398e+02	2.8253166020e+02
41               	Bottom	8.4935403426e+01	4.9479732651e+02	2.8008766629e+02
41               	Top	9.8198413534e+01	4.8104510716e+02	3.2392683876e+02
41               	e423_0	5.9214868149e+00	8.2725879087e+02	2.8104871103e+02
42               	Bottom	8.8808158050e+01	5.1524005992e+02	2.8959816308e+02
42               	Top	9.4889792705e+01	4.8094495571e+02	3.3107698543e+02
42               	e423_0	4.8218749687e+00	8.2455602729e+02	2.7992822705e+02
43               	Bottom	9.2395965523e+01	5.3529814665e+02	2.9775022720e+02
43               	Top	9.1607743403e+01	4.9518259768e+02	3.3767674401e+02
43               	e423_0	4.0327395878e+00	8.2208787026e+02	2.7877883680e+02
44               	Bottom	8.4803796062e+01	5.5571124976e+02	3.0375937986e+02
44               	Top	8.8056717895e+01	5.1550484787e+02	3.4374430236e+02
44               	e423_0	2.3835331377e+00	8.1943265221e+02	2.7817858984e+02
45               	Bottom	2.1750891819e+01	5.7707957264e+02	3.0729002929e+02
45               	Top	8.4773218400e+01	5.3674309146e+02	3.4943410632e+02
45               	e423_0	1.1268957663e+00	8.1675939407e+02	2.7727885786e+02
46               	Bottom	6.9245764422e+01	5.9887205128e+02	3.1623403358e+02
46               	Top	8.0880288045e+01	5.5991148643e+02	3.5477562342e+02
46               	e423_0	1.7762970700e+00	8.1392807793e+02	2.7627487220e+02
47               	Bottom	9.4292593862e+01	6.2150976551e+02	3.2315119625e+02
47               	Top	7.6795854570e+01	5.8491950845e+02	3.5983337207e+02
47               	e423_0	1.6585704708e+00	8.1095540212e+02	2.7559990705e+02
48               	Bottom	1.0814616774e+02	6.4909488000e+02	3.2667328764e+02
48               	Top	7.2912748573e+01	6.0959107674e+02	3.6444190560e+02
48               	e423_0	1.6697630416e+00	8.0789470953e+02	2.7504796070e+02
49               	Bottom	1.1021406181e+02	6.7695834874e+02	3.3243222783e+02
49               	Top	6.9139062455e+01	6.3600417249e+02	3.6836932855e+02
49               	e423_0	7.8333757630e-01	8.0476937875e+02	2.7488071503e+02
50               	Bottom	1.1283559168e+02	7.0486056151e+02	3.3748323650e+02
50               	Top	6.6030330951e+01	6.6573319252e+02	3.7178860025e+02
50               	e423_0	1.7575220752e+00	8.0159877064e+02	2.7439321949e+02
51               	Bottom	1.0722423754e+02	7.3233408287e+02	3.4119696827e+02
51               	Top	6.2964630417e+01	6.9597810537e+02	3.7470044546e+02
51               	e423_0	3.0139214167e+00	7.9844675689e+02	2.7422340730e+02
52               	Bottom	7.9903317412e+01	7.5886828834e+02	3.4355093057e+02
52               	Top	5.9813710582e+01	7.2678414586e+02	3.7698939245e+02
52               	e423_0	3.8288486231e+00	7.9536814234e+02	2.7407775163e+02
53               	Bottom	4.0274538021e+01	7.8501131687e+02	3.4437196652e+02
53               	Top	5.6730648010e+01	7.5745266216e+02	3.7838017759e+02
53               	e423_0	4.8259403887e+00	7.9238991113e+02	2.7402537292e+02
54               	Bottom	5.0463057705e+01	8.0982754992e+02	3.4689623679e+02
54               	Top	5.4346422114e+01	7.8600933945e+02	3.7915061467e+02
54               	e423_0	3.6638555143e+00	7.8950612786e+02	2.7391660323e+02
55               	Bottom	7.5064098428e+01	8.3203027408e+02	3.4906540503e+02
55               	Top	5.2802916673e+01	8.1254046808e+02	3.7938825935e+02
55               	e423_0	4.9964221329e+00	7.8670834550e+02	2.7386832580e+02
56               	Bottom	8.8221943808e+01	8.4905767111e+02	3.4929261019e+02
56               	Top	5.1967620010e+01	8.3712484685e+02	3.7907127104e+02
56               	e423_0	5.2782172524e+00	7.8400670208e+02	2.7378581784e+02
57               	Bottom	9.7479291751e+01	8.6147605412e+02	3.4788504972e+02
57               	Top	5.1872055766e+01	8.5965886032e+02	3.7815552336e+02
57               	e423_0	5.7023532195e+00	7.8139784117e+02	2.7366725576e+02
58               	Bottom	1.0646952014e+02	8.6912333057e+02	3.4488986555e+02
58               	Top	5.2304016657e+01	8.7987341192e+02	3.7658768579e+02
58               	e423_0	5.9724014011e+00	7.7886764634e+02	2.7353135162e+02
59               	Bottom	8.0470073849e+01	8.7275589260e+02	3.3946490164e+02
59               	Top	5.3452547404e+01	8.9729688258e+02	3.7422430171e+02
59               	e423_0	1.2472812615e+00	7.7642514768e+02	2.7333750590e+02
60               	Bottom	7.7470174686e+01	8.7313590103e+02	3.3439856910e+02
60               	Top	5.5307269397e+01	9.1174095828e+02	3.7123342289e+02
60               	e423_0	6.3990353708e+00	7.7408161609e+02	2.7333573803e+02
61               	Bottom	7.9040823573e+01	8.7102930860e+02	3.2935162975e+02
61               	Top	5.7081168812e+01	9.2337883762e+02	3.6759827398e+02
61               	e423_0	8.0989502084e+00	7.7185830312e+02	2.7325923965e+02
62               	Bottom	7.4536900890e+01	8.6689592891e+02	3.2366729756e+02
62               	Top	5.9395097362e+01	9.3214218937e+02	3.6312054667e+02
62               	e423_0	8.4263247911e+00	7.6975008520e+02	2.7311425929e+02
63               	Bottom	6.3487141908e+01	8.5981396216e+02	3.1684766888e+02
63               	Top	6.4134100455e+01	9.3760034600e+02	3.5792692759e+02
63               	e423_0	8.6679120855e+00	7.6777201494e+02	2.7291480875e+02
64               	Bottom	4.5302557129e+01	8.4762301471e+02	3.0848149319e+02
64               	Top	6.7212381206e+01	9.3961403895e+02	3.5218213634e+02
64               	e423_0	8.7223894163e+00	7.6594129471e+02	2.7270097411e+02
65               	Bottom	8.6251355627e+00	8.3077726611e+02	2.9813922020e+02
65               	Top	6.9820831101e+01	9.3861596648e+02	3.4601358722e+02
65               	e423_0	9.9595849220e-01	7.6425820081e+02	2.7264278678e+02
66               	Bottom	4.6702529869e+01	8.1012371805e+02	2.9104692092e+02
66               	Top	7.3079267479e+01	9.3406841398e+02	3.3904929014e+02
66               	e423_0	7.4606314630e+00	7.6273594902e+02	2.7293787506e+02
67               	Bottom	6.6764768586e+01	7.8664220333e+02	2.8212704305e+02
67               	Top	7.6426006648e+01	9.2415503113e+02	3.3116912797e+02
67               	e423_0	9.0709650711e+00	7.6139768816e+02	2.7338461713e+02
68               	Bottom	2.1790470041e+01	7.6224096779e+02	2.6885250134e+02
68               	Top	7.9805048166e+01	9.0859699012e+02	3.2264471777e+02
68               	e423_0	6.2135663827e+00	7.6024335452e+02	2.7356764045e+02
69               	Bottom	4.7339157719e+01	7.3756390861e+02	2.6023912056e+02
69               	Top	8.2926456113e+01	8.8834291167e+02	3.1360018094e+02
69               	e423_0	6.8003979877e+00	7.5924860460e+02	2.7402806907e+02
70               	Bottom	5.8122734518e+01	7.1266985278e+02	2.5086999400e+02
70               	Top	8.5997118841e+01	8.6412714119e+02	3.0422636546e+02
70               	e423_0	7.4643705827e+00	7.5841317118e+02	2.7445201704e+02
71               	Bottom	6.4845794503e+01	6.8402360227e+02	2.4118030068e+02
71               	Top	8.8913600026e+01	8.3663167469e+02	2.9490459430e+02
71               	e423_0	3.4172786228e+00	7.5771876875e+02	2.7491024752e+02
72               	Bottom	7.3664633737e+01	6.5415289581e+02	2.3162746230e+02
72               	Top	9.1728579580e+01	8.0595438352e+02	2.8574116896e+02
72               	e423_0	5.3472881313e+00	7.5715898045e+02	2.7562227588e+02
73               	Bottom	6.7040840885e+01	6.2505079122e+02	2.2230878479e+02
73               	Top	9.4165733207e+01	7.6997492168e+02	2.7674695556e+02
73               	e423_0	4.2235287227e+00	7.5671867238e+02	2.7625603024e+02
74               	Bottom	4.2036560077e+01	5.9752566468e+02	2.1348291740e+02
74               	Top	9.6243739852e+01	7.2990566379e+02	2.6778456034e+02
74               	e423_0	2.9132376592e+00	7.5638472788e+02	2.7685265818e+02
75               	Bottom	2.8936748000e+01	5.7227565552e+02	2.0672887347e+02
75               	Top	9.8104719030e+01	6.8862722151e+02	2.5877651874e+02
75               	e423_0	2.6669460564e-01	7.5616122517e+02	2.7754090989e+02
76               	Bottom	5.6663311325e+01	5.4895405635e+02	2.0273174809e+02
76               	Top	9.9899252660e+01	6.4865358942e+02	2.4995482497e+02
76               	e423_0	2.7277151181e+00	7.5604311989e+02	2.7832155002e+02
77               	Bottom	7.2018524526e+01	5.2366363896e+02	1.9797953095e+02
77               	Top	1.0162355546e+02	6.0733086831e+02	2.4156231395e+02
77               	e423_0	3.7551882820e+00	7.5602312882e+02	2.7908626885e+02
78               	Bottom	8.1304190775e+01	4.9577032948e+02	1.9246939655e+02
78               	Top	1.0338509142e+02	5.6666691734e+02	2.3359414890e+02
78               	e423_0	4.4620773932e+00	7.5612046082e+02	2.7986677821e+02
79               	Bottom	8.0562447534e+01	4.6696864471e+02	1.8663125785e+02
79               	Top	1.0522610708e+02	5.2701479099e+02	2.2629683548e+02
79               	e423_0	4.9757022955e+00	7.5631316984e+02	2.8062973907e+02
80               	Bottom	7.8433457521e+01	4.3740710360e+02	1.8045106566e+02
80               	Top	1.0699789355e+02	4.9139782664e+02	2.1948056159e+02
80               	e423_0	5.3426266098e+00	7.5660473171e+02	2.8128703433e+02
81               	Bottom	6.3940768342e+01	4.0842483052e+02	1.7424577335e+02
81               	Top	1.0861207121e+02	4.5841897797e+02	2.1294739585e+02
81               	e423_0	5.5799090052e+00	7.5697538512e+02	2.8198523290e+02
82               	Bottom	4.2412119377e+01	3.7852945512e+02	1.6796269386e+02
82               	Top	9.6481507913e+01	4.2773648287e+02	2.0647706547e+02
82               	e423_0	5.7186227774e+00	7.5741236105e+02	2.8263250857e+02
83               	Bottom	1.2655329625e+01	3.4574792150e+02	1.6140828071e+02
83               	Top	8.1981675262e+01	3.9838230959e+02	2.0007054907e+02
83               	e423_0	5.3780654688e+00	7.5792309278e+02	2.8325368161e+02
84               	Bottom	4.0409521158e+01	3.1488415643e+02	1.5823622576e+02
84               	Top	6.6034766976e+01	3.6884483050e+02	1.9346453520e+02
84               	e423_0	4.1004958689e+00	7.5848768763e+02	2.8385301580e+02
85               	Bottom	5.0494203009e+01	2.8429893647e+02	1.5407138602e+02
85               	Top	4.7776430875e+01	3.3320119356e+02	1.8571617186e+02
85               	e423_0	2.7782778756e+00	7.5911924017e+02	2.8442539308e+02
86               	Bottom	5.5460729351e+01	2.4888492120e+02	1.4921680427e+02
86               	Top	1.8454076868e+01	3.1217949063e+02	1.7567151627e+02
86               	e423_0	7.5979692012e-01	7.5984802443e+02	2.8494704746e+02
87               	Bottom	1.3711511892e+01	2.4038883201e+02	1.4240312540e+02
87               	Top	2.0887928477e+01	3.1762882168e+02	1.6821857467e+02
87               	e423_0	2.1435295102e+00	7.6063618966e+02	2.8547313864e+02
88               	Bottom	4.3534313706e+01	2.4679682114e+02	1.3931414044e+02
88               	Top	2.7096256706e+01	3.2280668388e+02	1.6481176176e+02
88               	e423_0	2.5286829483e+00	7.6148155110e+02	2.8593088118e+02
89               	Bottom	3.8570902534e+01	2.5285560620e+02	1.3509435161e+02
89               	Top	3.8883046208e+01	3.2772354807e+02	1.7001504924e+02
89               	e423_0	2.5525086832e+00	7.6238092813e+02	2.8634775673e+02
90               	Bottom	9.7144641779e+00	2.5866441965e+02	1.3582647878e+02
90               	Top	3.3473099296e+01	3.3232786549e+02	1.8183850383e+02
90               	e423_0	2.1297643959e+00	7.6332545548e+02	2.8670892201e+02
91               	Bottom	3.2582320072e+01	2.6429110410e+02	1.4089444055e+02
91               	Top	1.6718810041e+01	3.3658227718e+02	1.9062351599e+02
91               	e423_0	1.2893815374e+00	7.6430827820e+02	2.8703227845e+02
92               	Bottom	4.1883463309e+01	2.6971710300e+02	1.4672818480e+02
92               	Top	3.0396877671e+01	3.4044272697e+02	1.9795215354e+02
92               	e423_0	1.5736929572e+00	7.6530923640e+02	2.8737626002e+02
93               	Bottom	4.4527582305e+01	2.7486742849e+02	1.5160520709e+02
93               	Top	4.9894278049e+01	3.4391234399e+02	2.0340835413e+02
93               	e423_0	2.9040456586e+00	7.6633254059e+02	2.8775354393e+02
94               	Bottom	3.8788662013e+01	2.7970151009e+02	1.5442631271e+02
94               	Top	6.6383120132e+01	3.4701146278e+02	2.0677614932e+02
94               	e423_0	3.6314764032e+00	7.6736708189e+02	2.8807882751e+02
95               	Bottom	3.6488301335e+01	2.8426696670e+02	1.5767218741e+02
95               	Top	5.1265879370e+01	3.4976717481e+02	2.0826712961e+02
95               	e423_0	4.3250310947e+00	7.6840731200e+02	2.8836442837e+02
96               	Bottom	1.8878925689e+01	2.8859615789e+02	1.6181266700e+02
96               	Top	2.5290166942e+01	3.5215497742e+02	2.0701172184e+02
96               	e423_0	4.9035074654e+00	7.6944423364e+02	2.8860740933e+02
97               	Bottom	3.1101285859e+01	2.9264798384e+02	1.6646654490e+02
97               	Top	3.8364606312e+01	3.5417679876e+02	2.0464398843e+02
97               	e423_0	5.4537315801e+00	7.7047183198e+02	2.8879696720e+02
98               	Bottom	4.9505930432e+01	2.9640839771e+02	1.7052533755e+02
98               	Top	5.5965141365e+01	3.5582166495e+02	2.0862626092e+02
98               	e423_0	5.9116151986e+00	7.7148568489e+02	2.8894948950e+02
99               	Bottom	6.4925918698e+01	2.9974741843e+02	1.7352054999e+02
99               	Top	2.3312923816e+01	3.5717973991e+02	2.0998356134e+02
99               	e423_0	6.3039885175e+00	7.7248092943e+02	2.8905192172e+02
100              	Bottom	6.1681134648e+01	3.0259610618e+02	1.7524065558e+02
100              	Top	4.4366858559e+01	3.5825687602e+02	2.1182636211e+02
100              	e423_0	6.6366437618e+00	7.7345923517e+02	2.8911848738e+02
101              	Bottom	3.2367984975e+01	3.0492368035e+02	1.7382237884e+02
101              	Top	4.1137748063e+01	3.5905312169e+02	2.1190845228e+02
101              	e423_0	6.9519810630e+00	7.7441949151e+02	2.8915632658e+02
102              	Bottom	5.6129581896e+00	3.0780681429e+02	1.8012691131e+02
102              	Top	3.0942296495e+01	3.6043088527e+02	2.1947648225e+02
102              	e423_0	7.2735056721e+00	7.7535275188e+02	2.8916263680e+02
103              	Bottom	4.8456077065e+01	3.1050641798e+02	1.8896404634e+02
103              	Top	4.4881223571e+01	3.6168435126e+02	2.2937546823e+02
103              	e423_0	7.6283055646e+00	7.7626141924e+02	2.8913725351e+02
104              	Bottom	5.8891109534e+01	3.2932255401e+02	1.9537631350e+02
104              	Top	6.6498160884e+01	3.6265722967e+02	2.3838307538e+02
104              	e423_0	8.0156833465e+00	7.7712865999e+02	2.8907546981e+02
105              	Bottom	4.3916014221e+01	3.5298661913e+02	2.0038442250e+02
105              	Top	8.1047394663e+01	3.6340232170e+02	2.4591020903e+02
105              	e423_0	8.4882790694e+00	7.7797276099e+02	2.8899225690e+02
106              	Bottom	3.1062721112e+01	3.7455049456e+02	2.0525701191e+02
106              	Top	9.3577728574e+01	3.6395423630e+02	2.5226490953e+02
106              	e423_0	8.9778989725e+00	7.7878915144e+02	2.8888949460e+02
107              	Bottom	3.8827995036e+01	3.9224831684e+02	2.1164290733e+02
107              	Top	1.0549991205e+02	3.6431874854e+02	2.5820751199e+02
107              	e423_0	9.5231031978e+00	7.7956782662e+02	2.8876053774e+02
108              	Bottom	2.9245668713e+01	4.0756090377e+02	2.1667089095e+02
108              	Top	1.0798285549e+02	3.8108239817e+02	2.6381790860e+02
108              	e423_0	1.0057543314e+01	7.8030472368e+02	2.8859774866e+02
109              	Bottom	1.4447589883e+01	4.2023077675e+02	2.2066706406e+02
109              	Top	1.0735572264e+02	3.9555612201e+02	2.6874223011e+02
109              	e423_0	1.0566675755e+01	7.8099914248e+02	2.8841960110e+02
110              	Bottom	2.0829513140e+01	4.3080108563e+02	2.2528272514e+02
110              	Top	1.0676792128e+02	4.0772622515e+02	2.7301402376e+02
110              	e423_0	1.0545928067e+01	7.8164930687e+02	2.8822442287e+02
111              	Bottom	3.2612626737e+01	4.3564697856e+02	2.2938312572e+02
111              	Top	1.0617025160e+02	4.1849764683e+02	2.7681207864e+02
111              	e423_0	1.0523486871e+01	7.8225735901e+02	2.8801433786e+02
112              	Bottom	4.0953095382e+01	4.4135207088e+02	2.3280138648e+02
112              	Top	1.0556713548e+02	4.2762867835e+02	2.8008617432e+02
112              	e423_0	1.0497188344e+01	7.8282348231e+02	2.8779294469e+02
113              	Bottom	4.6643540351e+01	4.4795826855e+02	2.3569084685e+02
113              	Top	1.0497731624e+02	4.3495838348e+02	2.8283943792e+02
113              	e423_0	1.0467954160e+01	7.8334803799e+02	2.8757234775e+02
114              	Bottom	5.0597708921e+01	4.5462717089e+02	2.3815623514e+02
114              	Top	1.0438769495e+02	4.4243784127e+02	2.8511182780e+02
114              	e423_0	1.0435334688e+01	7.8382948299e+02	2.8737196643e+02
115              	Bottom	5.3571624541e+01	4.6060563097e+02	2.4026528229e+02
115              	Top	1.0380702875e+02	4.5060424973e+02	2.8709500676e+02
115              	e423_0	1.0400237866e+01	7.8426684310e+02	2.8715922047e+02
116              	Bottom	5.5985666674e+01	4.6557545652e+02	2.4205053856e+02
116              	Top	1.0328227471e+02	4.5826488660e+02	2.8887963123e+02
116              	e423_0	1.0349932716e+01	7.8466353709e+02	2.8694535708e+02
117              	Bottom	5.8008657346e+01	4.7021663810e+02	2.4365142471e+02
117              	Top	1.0279919492e+02	4.6483788376e+02	2.9033308916e+02
117              	e423_0	9.8043182445e+00	7.8501709094e+02	2.8672799642e+02
118              	Bottom	5.9731345482e+01	4.7308259480e+02	2.4496031940e+02
118              	Top	1.0235542524e+02	4.6947877693e+02	2.9158083745e+02
118              	e423_0	9.4310011382e+00	7.8532611208e+02	2.8651217031e+02
119              	Bottom	6.1737882032e+01	4.7548268610e+02	2.4613260537e+02
119              	Top	1.0195451398e+02	4.7422842392e+02	2.9274672872e+02
119              	e423_0	9.0177707060e+00	7.8559267595e+02	2.8629423777e+02
120              	Bottom	6.4082879951e+01	4.7823902358e+02	2.4723521547e+02
120              	Top	1.0158731901e+02	4.7923034273e+02	2.9389991638e+02
120              	e423_0	8.8980861310e+00	7.8581868218e+02	2.8608058026e+02
121              	Bottom	6.6529794018e+01	4.8142573944e+02	2.4824616922e+02
121              	Top	1.0128520106e+02	4.8359080101e+02	2.9498270317e+02
121              	e423_0	8.6347877248e+00	7.8600430196e+02	2.8586261014e+02
122              	Bottom	6.8827257928e+01	4.8485877075e+02	2.4913577462e+02
122              	Top	1.0102119610e+02	4.8758659613e+02	2.9601738566e+02
122              	e423_0	7.2282311134e+00	7.8614868128e+02	2.8562490936e+02
123              	Bottom	7.0960992103e+01	4.8857765315e+02	2.4993383031e+02
123              	Top	1.0076805531e+02	4.9183477305e+02	2.9704328985e+02
123              	e423_0	1.2603874367e+00	7.8625292903e+02	2.8529956446e+02
124              	Bottom	7.2923543465e+01	4.9252251200e+02	2.5067066492e+02
124              	Top	1.0052162432e+02	4.9647628383e+02	2.9803663302e+02
124              	e423_0	6.0097577020e+00	7.8631837567e+02	2.8518769273e+02
125              	Bottom	7.4758261116e+01	4.9651688897e+02	2.5133493411e+02
