# Time           	0.0              	3.2698913233e-03	6.5397826466e-03	9.8096739699e-03	1.3079565293e-02	1.6349456616e-02	1.9619347940e-02	2.2889239263e-02	2.6159130586e-02	2.9429021910e-02	3.2698913233e-02	3.5968804556e-02	3.9238695880e-02	4.2508587203e-02	4.5778478526e-02	4.9048369849e-02	5.2318261173e-02	5.5588152496e-02	5.8858043819e-02	6.2127935143e-02	6.5397826466e-02	6.8667717789e-02	7.1937609113e-02	7.5207500436e-02	7.8477391759e-02	8.1747283082e-02	8.5017174406e-02	8.8287065729e-02	9.1556957052e-02	9.4826848376e-02	9.8096739699e-02	1.0136663102e-01	1.0463652235e-01	1.0790641367e-01	1.1117630499e-01	1.1444619632e-01	1.1771608764e-01	1.2098597896e-01	1.2425587029e-01	1.2752576161e-01	1.3079565293e-01	1.3406554426e-01	1.3733543558e-01	1.4060532690e-01	1.4387521823e-01	1.4714510955e-01	1.5041500087e-01	1.5368489219e-01	1.5695478352e-01	1.6022467484e-01	1.6349456616e-01	1.6676445749e-01	1.7003434881e-01	1.7330424013e-01	1.7657413146e-01	1.7984402278e-01	1.8311391410e-01	1.8638380543e-01	1.8965369675e-01	1.9292358807e-01	1.9619347940e-01	1.9946337072e-01	2.0273326204e-01	2.0600315337e-01	2.0927304469e-01	2.1254293601e-01	2.1581282734e-01	2.1908271866e-01	2.2235260998e-01	2.2562250131e-01	2.2889239263e-01	2.3216228395e-01	2.3543217528e-01	2.3870206660e-01	2.4197195792e-01	2.4524184925e-01	2.4851174057e-01	2.5178163189e-01	2.5505152322e-01	2.5832141454e-01	2.6159130586e-01	2.6486119719e-01	2.6813108851e-01	2.7140097983e-01	2.7467087116e-01	2.7794076248e-01	2.8121065380e-01	2.8448054513e-01	2.8775043645e-01	2.9102032777e-01	2.9429021910e-01	2.9756011042e-01	3.0083000174e-01	3.0409989307e-01	3.0736978439e-01	3.1063967571e-01	3.1390956704e-01	3.1717945836e-01	3.2044934968e-01	3.2371924101e-01	3.2698913233e-01
1	0.0	2.0605597181e+00	2.2631376673e+00	2.6318655087e+00	3.0362326810e+00	3.3068564039e+00	3.5132858575e+00	3.8382647852e+00	3.9975208902e+00	4.1669596620e+00	4.3175005064e+00	4.3175005064e+00	4.5675203376e+00	4.7061176065e+00	4.8533062280e+00	5.1161355140e+00	5.2661499082e+00	5.4350715856e+00	5.6026563237e+00	5.6502084979e+00	5.9124636500e+00	6.1038236151e+00	6.3186112981e+00	6.5368980868e+00	6.8960888891e+00	7.1243308796e+00	7.4371347890e+00	7.7015421181e+00	7.7015421181e+00	8.1306599876e+00	8.4221970585e+00	8.7215282948e+00	9.2934738673e+00	9.6219976183e+00	9.9941702878e+00	1.0348922061e+01	1.0647573367e+01	1.1025731288e+01	1.1415162464e+01	1.2019661971e+01	1.2439769640e+01	1.3050908234e+01	1.3508209508e+01	1.4181119504e+01	1.4634243119e+01	1.5124067105e+01	1.5382464093e+01	1.6358529698e+01	1.6889495138e+01	1.7688437004e+01	1.8522064876e+01	1.9098097495e+01	1.9713362734e+01	2.0581995269e+01	2.0865983878e+01	2.2098896754e+01	2.3054758612e+01	2.3356800560e+01	2.4668084956e+01	2.5336340971e+01	2.6134913800e+01	2.7558482413e+01	2.8263942818e+01	2.8585731141e+01	3.0043701892e+01	3.0778112908e+01	3.2341725079e+01	3.3562060253e+01	3.3991580907e+01	3.5554187488e+01	3.6330680655e+01	3.7989107488e+01	3.8345154021e+01	3.9991979212e+01	4.0779654403e+01	4.2115104588e+01	4.3794655894e+01	4.4612562790e+01	4.5592623148e+01	4.7380607875e+01	4.7763611970e+01	4.9490642458e+01	5.0761099918e+01	5.2137841157e+01	5.3157367481e+01	5.4901634785e+01	5.5743580783e+01	5.7529428047e+01	5.8950625136e+01	5.9753050146e+01	6.1034893330e+01	6.2018913441e+01	6.2721909023e+01	6.3918218020e+01	6.4701885685e+01	6.5611490286e+01	6.5800574717e+01	6.6594092668e+01	6.7357812685e+01	6.7897531580e+01	6.8473208636e+01	
2	0.0	4.7863889142e-01	4.6972563687e-01	4.5790504066e-01	4.8161229804e-01	4.5268649831e-01	4.3630466826e-01	4.4291818856e-01	4.3374812185e-01	4.3152592270e-01	4.3307838782e-01	4.3307838782e-01	4.5018126082e-01	4.5345306382e-01	4.6007993336e-01	4.8171778621e-01	4.8837692024e-01	4.9797140129e-01	5.0849792929e-01	5.1868310285e-01	5.3754274134e-01	5.4837751351e-01	5.6147408351e-01	5.7531389834e-01	6.0424690121e-01	6.1447680655e-01	6.3702319014e-01	6.4959576613e-01	6.4959576613e-01	6.8049628826e-01	6.9250771994e-01	7.0513932585e-01	7.4881598828e-01	7.5825267248e-01	7.7273796304e-01	7.8579619310e-01	8.1090112159e-01	8.3446038493e-01	8.4421834741e-01	8.6547091853e-01	8.9054639500e-01	9.2383534045e-01	9.3466412571e-01	9.6694271648e-01	9.9846392789e-01	1.0058107675e+00	1.0118036044e+00	1.0645902252e+00	1.0698677635e+00	1.1060074437e+00	1.1432920994e+00	1.1534074676e+00	1.1914045347e+00	1.2229105458e+00	1.2271523220e+00	1.2983714256e+00	1.3096442012e+00	1.3177864766e+00	1.3750681943e+00	1.4134842180e+00	1.4770939625e+00	1.5614080050e+00	1.5688120822e+00	1.5773161481e+00	1.6449287280e+00	1.6533404357e+00	1.7353822833e+00	1.7790644394e+00	1.7785846019e+00	1.8514865885e+00	1.8633256830e+00	1.9583652146e+00	1.9652548608e+00	2.0427219269e+00	2.0504540635e+00	2.1178702731e+00	2.1936657265e+00	2.2015375244e+00	2.2535205399e+00	2.3327426826e+00	2.3402261359e+00	2.4245953934e+00	2.4575722368e+00	2.5113045413e+00	2.5518311716e+00	2.6320435115e+00	2.6413184263e+00	2.7454305484e+00	2.7934018478e+00	2.8468807576e+00	2.8626699030e+00	2.8703764704e+00	2.8921975527e+00	2.9162654272e+00	2.9151247988e+00	2.9292947435e+00	2.9232582830e+00	2.9367204207e+00	2.9566220121e+00	2.9864229594e+00	3.0822563247e+00	
3	0.0	5.8997241321e-02	3.8036091977e-02	2.4830859554e-02	3.8946254433e-02	2.1075295278e-02	1.3896625079e-02	2.8403060839e-02	2.2578318779e-02	2.3073573902e-02	2.3712873908e-02	2.3712873908e-02	3.7255753298e-02	3.6859694809e-02	3.8451976284e-02	5.1740001511e-02	5.2237727301e-02	5.5968949669e-02	5.8096272094e-02	6.0634635073e-02	7.3226014258e-02	7.5365457237e-02	8.0766318159e-02	8.4688949999e-02	1.0073485782e-01	1.0248812509e-01	1.1085952040e-01	1.1539072501e-01	1.1539072501e-01	1.3411111253e-01	1.3776073387e-01	1.4244044920e-01	1.6400801158e-01	1.6699772286e-01	1.7524158194e-01	1.8083072452e-01	1.9002226966e-01	2.0598917431e-01	2.1026398513e-01	2.2264829806e-01	2.3994070395e-01	2.5083087199e-01	2.5785496459e-01	2.8139612598e-01	2.9531645984e-01	2.9793501237e-01	2.9967509502e-01	3.2999817175e-01	3.3318278575e-01	3.6098069387e-01	3.7429537826e-01	3.8023136825e-01	3.9524472789e-01	4.1807276147e-01	4.1419342435e-01	4.5277352348e-01	4.6133970682e-01	4.6337725446e-01	5.0468124366e-01	5.0841865459e-01	5.3586210836e-01	5.6952690279e-01	5.7333509451e-01	5.7588575987e-01	6.0939406101e-01	6.1423392921e-01	6.5636929162e-01	6.5860939831e-01	6.6528404158e-01	6.9572413925e-01	6.9818323828e-01	7.3386837955e-01	7.2705084662e-01	7.5844986154e-01	7.5920739771e-01	7.7174513398e-01	7.9994064858e-01	7.9708405993e-01	8.0952477727e-01	8.5843039386e-01	8.5191671654e-01	8.8743858195e-01	9.1662973213e-01	9.0611039072e-01	9.2866938620e-01	9.6030871848e-01	9.6361254984e-01	1.0101913509e+00	1.0139421400e+00	1.0511116128e+00	1.0042256426e+00	1.0157537820e+00	9.8721563126e-01	9.9599715670e-01	9.7267024058e-01	9.7614478839e-01	9.6258640709e-01	9.5952626235e-01	9.6808554097e-01	9.8161087950e-01	1.0658682030e+00	
4	0.0	-5.1157649138e-02	-7.3193547525e-02	-8.7313197523e-02	-7.3207470778e-02	-8.1478604749e-02	-8.4435250916e-02	-7.3083588907e-02	-7.6094151870e-02	-7.3834849175e-02	-7.2967111099e-02	-7.2967111099e-02	-6.4178028869e-02	-6.4733631590e-02	-6.3721239675e-02	-5.5648408398e-02	-5.5587310782e-02	-5.2333631663e-02	-5.0604625186e-02	-4.8197635694e-02	-4.0278829539e-02	-3.8518295554e-02	-3.3791436424e-02	-3.0605246386e-02	-2.0047189532e-02	-1.8613937377e-02	-1.1593527835e-02	-8.1033326445e-03	-8.1033326445e-03	3.9228457416e-03	6.3906469724e-03	1.0191639683e-02	2.4653130605e-02	2.6912840073e-02	3.3868986533e-02	3.7973243501e-02	4.4841078400e-02	5.4600392609e-02	5.7724660125e-02	6.7223247073e-02	7.7601643557e-02	8.4173110881e-02	8.9628029494e-02	1.0459225322e-01	1.1246829378e-01	1.1389367861e-01	1.1513100880e-01	1.3439893709e-01	1.3589119787e-01	1.5267642218e-01	1.5865534734e-01	1.6307881158e-01	1.7164346299e-01	1.8636885387e-01	1.8232051687e-01	2.0469039876e-01	2.0875591280e-01	2.0969610225e-01	2.3422810320e-01	2.3243734072e-01	2.3944448752e-01	2.6180370596e-01	2.6438465286e-01	2.6550401424e-01	2.8488907415e-01	2.8610727461e-01	3.0643190498e-01	3.0770696071e-01	3.1355832551e-01	3.3208733688e-01	3.3157824236e-01	3.4801429301e-01	3.4098904749e-01	3.6024663597e-01	3.6099113899e-01	3.6729193751e-01	3.8493602691e-01	3.8410423248e-01	3.8873134720e-01	4.0816801595e-01	3.9895761558e-01	4.2604827673e-01	4.4472732371e-01	4.3092560929e-01	4.3413161049e-01	4.6326286853e-01	4.6494594382e-01	4.8665987729e-01	4.8443108622e-01	5.1006589044e-01	4.8717215634e-01	4.9587767809e-01	4.7602591699e-01	4.7976905159e-01	4.5591033379e-01	4.5524617477e-01	4.4562950728e-01	4.4143593901e-01	4.4931451413e-01	4.6448131125e-01	5.4515561373e-01	
5	0.0	-5.3928347626e-02	-7.3612953169e-02	-8.3257208685e-02	-7.1799116821e-02	-7.4360388031e-02	-7.4984996615e-02	-6.6296272600e-02	-6.6861653207e-02	-6.4176340992e-02	-6.3014442019e-02	-6.3014442019e-02	-5.7162105660e-02	-5.6666394164e-02	-5.5027345017e-02	-4.9149315369e-02	-4.8141990000e-02	-4.4776795503e-02	-4.2471771591e-02	-4.0089436837e-02	-3.4765325120e-02	-3.2600065515e-02	-2.8174480222e-02	-2.4762328070e-02	-1.6839020248e-02	-1.4725014005e-02	-8.1363452423e-03	-4.2883407595e-03	-4.2883407595e-03	4.7778814425e-03	7.7630855331e-03	1.1594292835e-02	2.2693501928e-02	2.5359890950e-02	3.1250563653e-02	3.5266764709e-02	4.1091366366e-02	4.7649966725e-02	5.0748302498e-02	5.8508082712e-02	6.5279793613e-02	7.1088599953e-02	7.5872313366e-02	8.6085752955e-02	9.2529302128e-02	9.4846523715e-02	9.6277572292e-02	1.1008707585e-01	1.1244242169e-01	1.2325698435e-01	1.2779510053e-01	1.3143643015e-01	1.3855387266e-01	1.4919170853e-01	1.4740448482e-01	1.6280958612e-01	1.6682400338e-01	1.6775530348e-01	1.8358295724e-01	1.8366118838e-01	1.8919981206e-01	2.0630482955e-01	2.0874041260e-01	2.0993265311e-01	2.2339072899e-01	2.2490975848e-01	2.3853019786e-01	2.4170781915e-01	2.4484779726e-01	2.5658901459e-01	2.5633505173e-01	2.6700177982e-01	2.6378102048e-01	2.7776638273e-01	2.7849804604e-01	2.8280752304e-01	2.9620398269e-01	2.9773981950e-01	3.0113331476e-01	3.1581971519e-01	3.1041149632e-01	3.2676748274e-01	3.3792165073e-01	3.2941438119e-01	3.3239036273e-01	3.5185811708e-01	3.5357140006e-01	3.6542514830e-01	3.6475998508e-01	3.8093695642e-01	3.6820847009e-01	3.7126252038e-01	3.5967692154e-01	3.6842052167e-01	3.5430231983e-01	3.5546312237e-01	3.5047693854e-01	3.4994244084e-01	3.5907809596e-01	3.7442891625e-01	4.3864361854e-01	
6	0.0	-4.2456186960e-02	-5.9599330038e-02	-6.6060331126e-02	-5.6897518240e-02	-5.7739636365e-02	-5.7398585117e-02	-5.1149830900e-02	-5.0854726665e-02	-4.8452653236e-02	-4.7163332652e-02	-4.7163332652e-02	-4.2737611087e-02	-4.1580014283e-02	-3.9604927529e-02	-3.4729798540e-02	-3.3026798331e-02	-2.9668816651e-02	-2.6956186599e-02	-2.4545927844e-02	-2.0346346334e-02	-1.7591348464e-02	-1.3210088444e-02	-9.4921846686e-03	-2.6482765883e-03	8.6645414366e-05	6.3983314530e-03	1.0471228029e-02	1.0471228029e-02	1.8257376223e-02	2.1794800581e-02	2.5917991521e-02	3.5714256836e-02	3.9092256974e-02	4.4751969878e-02	4.9130398326e-02	5.4862970985e-02	6.0104051842e-02	6.3980417566e-02	7.1922807341e-02	7.7270160332e-02	8.3784099256e-02	8.8861698137e-02	9.7369632862e-02	1.0362920829e-01	1.0703056108e-01	1.0869336992e-01	1.2028818968e-01	1.2356859697e-01	1.3229507323e-01	1.3790983744e-01	1.4217715697e-01	1.4845952438e-01	1.5680075639e-01	1.5651181404e-01	1.6892795603e-01	1.7341568773e-01	1.7470973444e-01	1.8687979050e-01	1.8864523345e-01	1.9415139362e-01	2.0797324473e-01	2.1061970401e-01	2.1223460407e-01	2.2227186625e-01	2.2427415710e-01	2.3569581821e-01	2.4017416797e-01	2.4250790706e-01	2.5227233723e-01	2.5396327394e-01	2.6409088861e-01	2.6317598159e-01	2.7531336254e-01	2.7693669369e-01	2.8189449591e-01	2.9318937522e-01	2.9573468078e-01	2.9936583669e-01	3.1191364511e-01	3.0976496313e-01	3.2214663737e-01	3.3034767361e-01	3.2714610279e-01	3.3004104867e-01	3.4555242618e-01	3.4798143062e-01	3.5695570524e-01	3.5893662911e-01	3.7022514633e-01	3.6638195885e-01	3.6871804496e-01	3.6334604980e-01	3.7409670807e-01	3.6924131311e-01	3.7336212941e-01	3.7153785936e-01	3.7460114650e-01	3.8453634634e-01	3.9899129908e-01	4.4658771152e-01	
7	0.0	-2.8247526913e-02	-4.1612764187e-02	-4.5345896450e-02	-3.7745655783e-02	-3.8180790977e-02	-3.7573670033e-02	-3.3205805178e-02	-3.2865867842e-02	-3.1064836370e-02	-2.9835541050e-02	-2.9835541050e-02	-2.6248688968e-02	-2.4794721832e-02	-2.2686932211e-02	-1.8352982114e-02	-1.6270028768e-02	-1.2975521620e-02	-1.0092144755e-02	-7.6733814009e-03	-4.0876612917e-03	-1.0032983320e-03	3.2936778586e-03	7.1477998295e-03	1.3378879153e-02	1.6500326636e-02	2.2690380840e-02	2.6874919588e-02	2.6874919588e-02	3.3904020494e-02	3.7739329825e-02	4.1957943266e-02	5.0966135415e-02	5.4748091702e-02	6.0221008349e-02	6.4741484309e-02	7.0327477034e-02	7.4779906783e-02	7.9044711102e-02	8.7012987462e-02	9.1549578072e-02	9.8468818381e-02	1.0364270379e-01	1.1123218994e-01	1.1738963702e-01	1.2140638103e-01	1.2322947419e-01	1.3376552522e-01	1.3767574256e-01	1.4560543700e-01	1.5216456264e-01	1.5693781708e-01	1.6312216267e-01	1.7067745290e-01	1.7134821904e-01	1.8263883923e-01	1.8816724947e-01	1.8980832639e-01	2.0044591958e-01	2.0336408385e-01	2.0887180864e-01	2.2089854765e-01	2.2409316153e-01	2.2600707554e-01	2.3492606640e-01	2.3775813640e-01	2.4821971102e-01	2.5339740967e-01	2.5542648803e-01	2.6402433472e-01	2.6654968330e-01	2.7587992937e-01	2.7618686156e-01	2.8677842804e-01	2.8926807691e-01	2.9452235005e-01	3.0429416696e-01	3.0714636733e-01	3.1039115242e-01	3.2090706780e-01	3.2040504892e-01	3.3019419812e-01	3.3693903957e-01	3.3673400674e-01	3.3944380134e-01	3.5180518412e-01	3.5462235251e-01	3.6213228222e-01	3.6533650419e-01	3.7305447775e-01	3.7271732192e-01	3.7542081553e-01	3.7380353730e-01	3.8421749578e-01	3.8503768573e-01	3.9172369500e-01	3.9152840391e-01	3.9709195914e-01	4.0695701946e-01	4.1986886681e-01	4.5454062074e-01	
8	0.0	-1.7931725796e-02	-2.8877400195e-02	-3.1213279149e-02	-2.4774667878e-02	-2.5482290419e-02	-2.4943281586e-02	-2.1755311141e-02	-2.1475173196e-02	-2.0082552070e-02	-1.8867294655e-02	-1.8867294655e-02	-1.5640985831e-02	-1.3985665351e-02	-1.1767552715e-02	-7.6648906461e-03	-5.3203899660e-03	-2.0617399641e-03	9.0157667751e-04	3.3410552363e-03	6.5610610569e-03	9.8473955630e-03	1.4044216298e-02	1.7981535280e-02	2.3900377239e-02	2.7327129184e-02	3.3477425687e-02	3.7761006882e-02	3.7761006882e-02	4.4414424588e-02	4.8539259344e-02	5.2889704454e-02	6.1547132173e-02	6.5658886362e-02	7.1027074855e-02	7.5628097682e-02	8.1118385829e-02	8.5158889176e-02	8.9664730698e-02	9.7679223182e-02	1.0173819612e-01	1.0890506998e-01	1.1410760884e-01	1.2126253949e-01	1.2736260227e-01	1.3173668783e-01	1.3365853859e-01	1.4367111219e-01	1.4798679911e-01	1.5545305815e-01	1.6260114294e-01	1.6761096387e-01	1.7371016665e-01	1.8095635786e-01	1.8218793838e-01	1.9287955172e-01	1.9921357718e-01	2.0103744179e-01	2.1114773254e-01	2.1478343257e-01	2.2026775123e-01	2.3142600368e-01	2.3518314968e-01	2.3720368361e-01	2.4586549025e-01	2.4930854759e-01	2.5913608970e-01	2.6493361972e-01	2.6706664531e-01	2.7539188354e-01	2.7853422850e-01	2.8735660663e-01	2.8833322627e-01	2.9790438381e-01	3.0089019797e-01	3.0622709948e-01	3.1485585478e-01	3.1787421327e-01	3.2092204895e-01	3.2998881524e-01	3.3037394017e-01	3.3875700083e-01	3.4489186486e-01	3.4685805145e-01	3.4990267112e-01	3.6031583846e-01	3.6327368709e-01	3.7015913029e-01	3.7421525058e-01	3.7977153411e-01	3.8169420838e-01	3.8511056373e-01	3.8609186426e-01	3.9590853974e-01	3.9974782350e-01	4.0823198476e-01	4.0889364262e-01	4.1679298249e-01	4.2687620049e-01	4.3866914209e-01	4.6360304398e-01	
9	0.0	-1.1201086666e-02	-2.0852767597e-02	-2.2714978358e-02	-1.7012507365e-02	-1.8451621495e-02	-1.8227268315e-02	-1.5819834804e-02	-1.5589755105e-02	-1.4395884157e-02	-1.3133340177e-02	-1.3133340177e-02	-1.0038625423e-02	-8.2272214811e-03	-5.9316378344e-03	-1.9351744032e-03	5.9541149857e-04	3.8578807016e-03	6.8907764610e-03	9.3703380332e-03	1.2407441106e-02	1.5860144408e-02	2.0020274812e-02	2.4033017671e-02	2.9804201023e-02	3.3432094202e-02	3.9534278125e-02	4.3844225418e-02	4.3844225418e-02	5.0282401012e-02	5.4582672215e-02	5.8972648376e-02	6.7425760674e-02	7.1757097761e-02	7.7078151461e-02	8.1734041848e-02	8.7197832396e-02	9.0979244972e-02	9.5642634693e-02	1.0368861497e-01	1.0749149607e-01	1.1484543210e-01	1.2004483611e-01	1.2697468212e-01	1.3301684669e-01	1.3763281995e-01	1.3964001078e-01	1.4946589241e-01	1.5407032426e-01	1.6130799321e-01	1.6877958379e-01	1.7385507980e-01	1.7982492659e-01	1.8688204133e-01	1.8839179092e-01	1.9862406901e-01	2.0540764006e-01	2.0732707578e-01	2.1727441466e-01	2.2142123047e-01	2.2693947262e-01	2.3735715132e-01	2.4131284477e-01	2.4332883513e-01	2.5171643810e-01	2.5543056842e-01	2.6474871712e-01	2.7086823388e-01	2.7308018757e-01	2.8126370945e-01	2.8474365349e-01	2.9326788074e-01	2.9458165287e-01	3.0343262423e-01	3.0665903685e-01	3.1206991554e-01	3.2008131242e-01	3.2325998300e-01	3.2642337190e-01	3.3477776117e-01	3.3572409335e-01	3.4346753271e-01	3.4916700915e-01	3.5248796325e-01	3.5587509831e-01	3.6493494962e-01	3.6785592655e-01	3.7439493547e-01	3.7900341778e-01	3.8323827774e-01	3.8654779763e-01	3.9046436279e-01	3.9312149117e-01	4.0216792879e-01	4.0719607834e-01	4.1603536978e-01	4.1696685184e-01	4.2549887010e-01	4.3526975583e-01	4.4571813327e-01	4.6314057812e-01	
10	0.0	-6.5603071522e-03	-1.5597281758e-02	-1.7408383298e-02	-1.1978477090e-02	-1.4187844660e-02	-1.4231087654e-02	-1.2185966057e-02	-1.1935816691e-02	-1.0800705078e-02	-9.4676956567e-03	-9.4676956567e-03	-6.3933059827e-03	-4.4904494595e-03	-2.1563613589e-03	1.7817728489e-03	4.4245392180e-03	7.6769619226e-03	1.0755791407e-02	1.3285198958e-02	1.6219789172e-02	1.9806406229e-02	2.3952054972e-02	2.8014567694e-02	3.3681725200e-02	3.7418630407e-02	4.3467224427e-02	4.7778604119e-02	4.7778604119e-02	5.4077698790e-02	5.8485488238e-02	6.2899033632e-02	7.1238450310e-02	7.5684939155e-02	8.0955913844e-02	8.5629929789e-02	9.1089258055e-02	9.4693851401e-02	9.9444422922e-02	1.0750850910e-01	1.1117483007e-01	1.1866982668e-01	1.2387855714e-01	1.3072498611e-01	1.3677769406e-01	1.4154414608e-01	1.4359293141e-01	1.5333101108e-01	1.5810319388e-01	1.6520272977e-01	1.7286841317e-01	1.7795871666e-01	1.8385999864e-01	1.9080600043e-01	1.9247007633e-01	2.0242613235e-01	2.0950069430e-01	2.1144777179e-01	2.2125483234e-01	2.2565604267e-01	2.3119530108e-01	2.4114484844e-01	2.4523099545e-01	2.4724913787e-01	2.5569670793e-01	2.5961649968e-01	2.6873482715e-01	2.7511957962e-01	2.7738592013e-01	2.8551391482e-01	2.8919839926e-01	2.9758882612e-01	2.9910563788e-01	3.0756171002e-01	3.1096218995e-01	3.1651317271e-01	3.2422661223e-01	3.2752663904e-01	3.3089808937e-01	3.3881053930e-01	3.4004218768e-01	3.4738395566e-01	3.5276886424e-01	3.5682379817e-01	3.6040655702e-01	3.6856388942e-01	3.7151062298e-01	3.7795062628e-01	3.8288041450e-01	3.8637916784e-01	3.9048725747e-01	3.9469453429e-01	3.9813672073e-01	4.0638745474e-01	4.1172671986e-01	4.2013191383e-01	4.2111160302e-01	4.2943931375e-01	4.3852811494e-01	4.4784915285e-01	4.6054827156e-01	
