# y+ ()          
# Time           	patch            	min              	max              	average          
11               	Bottom	1.2369442432e+01	2.6993522622e+02	1.4477930672e+02
11               	Top	3.5878930009e+01	3.2247933250e+02	1.9180508238e+02
11               	e423_0	7.2974368691e-01	1.0905381324e+02	5.7725424444e+00
12               	Bottom	1.9601149999e+01	2.5441394685e+02	1.4280927626e+02
12               	Top	4.6291392467e+01	3.1290212675e+02	1.8732812378e+02
12               	e423_0	9.9544358970e-01	9.4549080301e+01	5.4720632182e+00
13               	Bottom	1.9180294402e+01	2.3936433247e+02	1.3945796087e+02
13               	Top	4.6445527588e+01	2.9694570188e+02	1.8256279052e+02
13               	e423_0	1.2068619368e-01	8.3576768958e+01	5.2511266554e+00
14               	Bottom	1.6417435835e+01	2.2513870165e+02	1.3588950100e+02
14               	Top	4.6445162746e+01	2.8005312842e+02	1.7757394381e+02
14               	e423_0	7.3769796825e-01	7.6146817352e+01	5.0723801382e+00
15               	Bottom	1.8571654274e+01	2.1230223494e+02	1.3258496845e+02
15               	Top	4.4076153923e+01	2.6240539780e+02	1.7235832956e+02
15               	e423_0	7.0779564759e-01	7.0826506520e+01	4.9316012153e+00
16               	Bottom	1.0014426370e+01	2.1308372645e+02	1.2878448720e+02
16               	Top	3.3815685482e+00	2.4674075105e+02	1.6646569142e+02
16               	e423_0	2.0145458003e-01	6.6702473349e+01	4.8059153736e+00
17               	Bottom	1.6722942280e+01	2.1208784882e+02	1.2604797142e+02
17               	Top	4.2925317285e+01	2.3044299079e+02	1.6243878265e+02
17               	e423_0	1.2327143017e-01	6.3509047438e+01	4.7185216369e+00
18               	Bottom	1.5858497329e+01	2.0959555624e+02	1.2253233180e+02
18               	Top	4.6950952447e+01	2.1581428379e+02	1.5761166375e+02
18               	e423_0	4.1835887136e-01	6.2496936811e+01	4.6355834238e+00
19               	Bottom	1.2903095681e+01	2.0665247475e+02	1.1870650286e+02
19               	Top	2.4154024490e+01	2.0605624323e+02	1.5231782377e+02
19               	e423_0	3.8591455087e-01	6.3287385541e+01	4.5613256806e+00
20               	Bottom	7.0968019027e+00	2.0241030807e+02	1.1478953292e+02
20               	Top	3.8804079449e+01	2.0300952347e+02	1.4782535011e+02
20               	e423_0	1.8978026480e-01	6.4159725566e+01	4.4869803187e+00
21               	Bottom	7.0630278662e+00	1.9819956777e+02	1.1122720135e+02
21               	Top	3.6480086393e+01	1.9917357534e+02	1.4312913812e+02
21               	e423_0	3.4375865788e-01	6.5126549536e+01	4.4243559553e+00
22               	Bottom	1.2274652529e+01	1.9350976518e+02	1.0812212918e+02
22               	Top	3.2201217673e+01	1.9467944886e+02	1.3852253996e+02
22               	e423_0	2.6869490453e-01	6.6164747336e+01	4.3533528648e+00
23               	Bottom	1.5830017167e+01	1.8832009359e+02	1.0520996147e+02
23               	Top	2.5339609768e+01	1.8964023062e+02	1.3406197625e+02
23               	e423_0	3.7019613251e-01	6.7245041584e+01	4.2939275364e+00
24               	Bottom	1.4649332584e+01	1.8324949026e+02	1.0236157840e+02
24               	Top	3.6711556057e+01	1.8419134732e+02	1.3007785413e+02
24               	e423_0	2.2850779816e-01	6.8271108351e+01	4.2260619646e+00
25               	Bottom	1.1147600878e+01	1.7827686243e+02	1.0020302243e+02
25               	Top	3.4867932933e+01	1.7839820652e+02	1.2621832453e+02
25               	e423_0	3.8660608811e-01	6.9217269681e+01	4.1638030742e+00
26               	Bottom	9.3240879218e+00	1.7329926668e+02	9.8453985577e+01
26               	Top	3.1209407166e+01	1.7234737149e+02	1.2285535959e+02
26               	e423_0	2.2659485037e-01	7.0063374570e+01	4.0938320746e+00
27               	Bottom	1.3629807071e+01	1.6857820368e+02	9.7849115493e+01
27               	Top	1.8678137463e+01	1.7075952937e+02	1.1999326593e+02
27               	e423_0	2.5398259798e-01	7.0806844126e+01	4.0285973263e+00
28               	Bottom	1.1354316127e+01	1.6424602156e+02	9.7471766354e+01
28               	Top	1.7976890840e+01	1.7237969344e+02	1.1803043684e+02
28               	e423_0	2.5716183683e-01	7.1458431378e+01	3.9671556989e+00
29               	Bottom	1.2101003767e+01	1.6042920805e+02	9.7653387332e+01
29               	Top	3.0642709241e+01	1.7413796217e+02	1.1697407754e+02
29               	e423_0	2.0700075295e-02	7.2026377460e+01	3.8914807009e+00
30               	Bottom	1.2906542697e+01	1.5744457435e+02	9.7742962829e+01
30               	Top	1.9406107614e+01	1.7601818661e+02	1.1623265505e+02
30               	e423_0	3.3318173336e-01	7.2554788832e+01	3.8379477172e+00
31               	Bottom	1.3045729724e+01	1.5627104306e+02	9.8294882996e+01
31               	Top	3.5987396359e+00	1.7800164754e+02	1.1570920430e+02
31               	e423_0	2.0457807388e-01	7.3074418037e+01	3.7789722686e+00
32               	Bottom	1.3215430150e+01	1.5686052843e+02	9.9273711202e+01
32               	Top	1.5584889996e+01	1.8006607938e+02	1.1608038086e+02
32               	e423_0	1.0124283024e-01	7.3564157078e+01	3.7227075382e+00
33               	Bottom	1.3366932126e+01	1.5815183305e+02	1.0026653790e+02
33               	Top	2.0326027277e+01	1.8219828643e+02	1.1640125641e+02
33               	e423_0	2.6643693002e-02	7.4030052965e+01	3.6650150455e+00
34               	Bottom	1.2235815650e+01	1.5969921290e+02	1.0111054644e+02
34               	Top	2.3431177940e+01	1.8437491590e+02	1.1675821571e+02
34               	e423_0	1.6820894213e-01	7.4489080189e+01	3.6116630579e+00
35               	Bottom	9.0056938588e+00	1.6143248869e+02	1.0180416743e+02
35               	Top	2.6233159723e+01	1.8656222240e+02	1.1715527270e+02
35               	e423_0	9.5823867381e-02	7.4950719193e+01	3.5760423874e+00
36               	Bottom	3.7078320975e+00	1.6331150947e+02	1.0222066464e+02
36               	Top	2.3165946633e+01	1.8872772163e+02	1.1765968329e+02
36               	e423_0	1.0035769735e-01	7.5418659929e+01	3.5433338221e+00
37               	Bottom	5.2357130812e+00	1.6516379190e+02	1.0241418358e+02
37               	Top	2.2066591982e+01	1.9083851662e+02	1.1824523392e+02
37               	e423_0	2.8526236587e-02	7.5869897259e+01	3.5305903853e+00
38               	Bottom	9.2793191241e+00	1.6697828069e+02	1.0304163469e+02
38               	Top	2.2899391527e+01	1.9290217190e+02	1.1891761420e+02
38               	e423_0	1.7867746159e-01	7.6286219356e+01	3.5376200154e+00
39               	Bottom	6.6425441995e+00	1.6871104405e+02	1.0305096253e+02
39               	Top	2.5315797658e+01	1.9499214380e+02	1.1960550781e+02
39               	e423_0	2.1232014531e-01	7.6665902792e+01	3.5439953424e+00
40               	Bottom	1.2473164549e+01	1.7033907708e+02	1.0283499778e+02
40               	Top	2.7373306753e+01	1.9699493416e+02	1.2020642880e+02
40               	e423_0	1.4987100054e-01	7.7005179308e+01	3.5445809286e+00
41               	Bottom	9.4438802589e+00	1.7184719924e+02	1.0218674434e+02
41               	Top	2.3142036139e+01	1.9890274061e+02	1.2067083507e+02
41               	e423_0	1.9000465659e-01	7.7305139234e+01	3.5467088469e+00
42               	Bottom	2.1508586220e+00	1.7325028782e+02	1.0239198724e+02
42               	Top	1.7788009517e+01	2.0071675133e+02	1.2098511942e+02
42               	e423_0	1.4511971946e-01	7.7568190448e+01	3.5515781379e+00
43               	Bottom	4.7251278495e+00	1.7455677917e+02	1.0255753293e+02
43               	Top	9.4296486064e+00	2.0243532111e+02	1.2111327507e+02
43               	e423_0	1.5896711874e-01	7.7791897824e+01	3.5622874157e+00
44               	Bottom	9.5222785731e+00	1.7577990806e+02	1.0271865556e+02
44               	Top	1.2265266486e+01	2.0406263679e+02	1.2142527671e+02
44               	e423_0	1.8075888265e-01	7.7979291839e+01	3.5723633767e+00
45               	Bottom	8.8718325279e+00	1.7693755279e+02	1.0265085280e+02
45               	Top	1.9853210892e+01	2.0560407918e+02	1.2177371856e+02
45               	e423_0	2.5489562924e-01	7.8131066283e+01	3.5844155870e+00
46               	Bottom	5.3187235324e+00	1.7804601967e+02	1.0245233706e+02
46               	Top	2.5028979429e+01	2.0706618953e+02	1.2198681285e+02
46               	e423_0	7.1363661049e-02	7.8249411516e+01	3.5920827605e+00
47               	Bottom	3.9779171197e+00	1.7913035530e+02	1.0254241210e+02
47               	Top	2.1754200582e+01	2.0845649859e+02	1.2211170340e+02
47               	e423_0	2.8523048404e-01	7.8335286647e+01	3.6079934285e+00
48               	Bottom	6.1550459252e+00	1.8020995935e+02	1.0311731257e+02
48               	Top	1.5924335358e+01	2.0978277928e+02	1.2216702541e+02
48               	e423_0	1.9736545292e-01	7.8392736878e+01	3.6166238271e+00
49               	Bottom	3.1887823484e+00	1.8129423074e+02	1.0363647588e+02
49               	Top	7.9678743298e+00	2.1105308431e+02	1.2214952305e+02
49               	e423_0	7.7531955799e-02	7.8423895844e+01	3.6279988939e+00
50               	Bottom	1.6566837994e+00	1.8238205342e+02	1.0394061388e+02
50               	Top	9.7749120354e+00	2.1227528771e+02	1.2238218626e+02
50               	e423_0	2.0363919989e-01	7.8433120029e+01	3.6361781133e+00
51               	Bottom	1.0386224803e+00	1.8346360086e+02	1.0439869566e+02
51               	Top	1.5278863139e+01	2.1345810696e+02	1.2272290657e+02
51               	e423_0	1.8313382992e-01	7.8423767656e+01	3.6460758070e+00
52               	Bottom	2.4161361610e+00	1.8452211992e+02	1.0484491262e+02
52               	Top	1.8776775054e+01	2.1460667143e+02	1.2303338427e+02
52               	e423_0	1.9164884722e-01	7.8397255253e+01	3.6545386095e+00
53               	Bottom	3.9342817044e+00	1.8554936864e+02	1.0550230962e+02
53               	Top	2.1269689262e+01	2.1572634187e+02	1.2334096921e+02
53               	e423_0	2.0125964803e-01	7.8356284539e+01	3.6660849386e+00
54               	Bottom	2.9020049180e+00	1.8654573241e+02	1.0607062469e+02
54               	Top	2.2950792344e+01	2.1682361252e+02	1.2364785559e+02
54               	e423_0	1.6147224217e-01	7.8303877881e+01	3.6710345891e+00
55               	Bottom	1.1258473805e+00	1.8752184184e+02	1.0654297680e+02
55               	Top	2.2018915411e+01	2.1790532606e+02	1.2397376311e+02
55               	e423_0	1.0056737727e-02	7.8244064346e+01	3.6753121928e+00
56               	Bottom	2.6097951524e+00	1.8848773925e+02	1.0703556353e+02
56               	Top	2.0530223060e+01	2.1897434860e+02	1.2432663943e+02
56               	e423_0	3.9344036314e-01	7.8178217150e+01	3.6807294070e+00
57               	Bottom	3.0560275232e+00	1.8945331683e+02	1.0741399944e+02
57               	Top	1.9357191413e+01	2.2003644077e+02	1.2471504721e+02
57               	e423_0	4.6590630474e-01	7.8108956708e+01	3.6865995576e+00
58               	Bottom	3.3312206625e+00	1.9042486986e+02	1.0781510771e+02
58               	Top	1.8637027989e+01	2.2109382674e+02	1.2515290418e+02
58               	e423_0	4.0985266394e-01	7.8037028185e+01	3.6965224605e+00
59               	Bottom	3.7725569440e+00	1.9139963488e+02	1.0845125631e+02
59               	Top	1.8014062462e+01	2.2214851331e+02	1.2563597147e+02
59               	e423_0	5.8115316871e-01	7.7962833384e+01	3.7225773887e+00
60               	Bottom	4.2089617636e+00	1.9236966809e+02	1.0897502766e+02
60               	Top	1.7547515700e+01	2.2320108824e+02	1.2615874529e+02
60               	e423_0	4.4340810174e-01	7.7887712687e+01	3.7371453002e+00
61               	Bottom	4.4243023658e+00	1.9332943643e+02	1.0936868428e+02
61               	Top	1.7534362797e+01	2.2425145276e+02	1.2672648926e+02
61               	e423_0	6.3611742770e-01	7.7814890348e+01	3.7621226445e+00
62               	Bottom	4.6542189662e+00	1.9426890267e+02	1.1000143483e+02
62               	Top	1.7754083441e+01	2.2529726953e+02	1.2733680446e+02
62               	e423_0	5.8958202685e-01	7.7745086241e+01	3.7792713352e+00
63               	Bottom	4.8289331584e+00	1.9518396996e+02	1.1060382727e+02
63               	Top	1.8126171641e+01	2.2633630826e+02	1.2799033186e+02
63               	e423_0	5.4255219222e-01	7.7677200853e+01	3.7952146873e+00
64               	Bottom	4.7165689848e+00	1.9607565694e+02	1.1109967891e+02
64               	Top	1.8429250204e+01	2.2736695838e+02	1.2868422117e+02
64               	e423_0	4.9389655743e-01	7.7612530665e+01	3.8032387524e+00
65               	Bottom	4.8287267223e+00	1.9694649307e+02	1.1188325590e+02
65               	Top	1.8407039773e+01	2.2838838037e+02	1.2940529982e+02
65               	e423_0	4.4329395309e-01	7.7550921191e+01	3.8284536468e+00
66               	Bottom	4.7643462674e+00	1.9780016681e+02	1.1257965288e+02
66               	Top	1.8016190865e+01	2.2940182602e+02	1.3014142770e+02
66               	e423_0	3.8837695738e-01	7.7490785983e+01	3.8438510563e+00
67               	Bottom	4.6358955676e+00	1.9864146888e+02	1.1349826254e+02
67               	Top	1.7223767580e+01	2.3040736435e+02	1.3088472717e+02
67               	e423_0	3.2555502704e-01	7.7432682596e+01	3.8578263668e+00
68               	Bottom	4.4614759080e+00	1.9947224062e+02	1.1430799291e+02
68               	Top	1.5929741996e+01	2.3140390694e+02	1.3162339299e+02
68               	e423_0	1.8875045095e-01	7.7376914037e+01	3.8670463300e+00
69               	Bottom	4.2410428458e+00	2.0029308594e+02	1.1505809301e+02
69               	Top	1.4071889708e+01	2.3239111450e+02	1.3234824165e+02
69               	e423_0	2.6993612984e-01	7.7323157358e+01	3.8790703497e+00
70               	Bottom	4.0111647525e+00	2.0110149025e+02	1.1576114443e+02
70               	Top	1.1188788153e+01	2.3344096402e+02	1.3304438891e+02
70               	e423_0	4.8449926016e-01	7.7271301530e+01	3.8891475680e+00
71               	Bottom	3.7132331795e+00	2.0189644566e+02	1.1642483911e+02
71               	Top	6.0209413374e+00	2.3448426498e+02	1.3367116401e+02
71               	e423_0	6.4801183621e-01	7.7221902254e+01	3.9004733599e+00
72               	Bottom	3.2715184086e+00	2.0267685779e+02	1.1705673431e+02
72               	Top	8.2982981115e+00	2.3551774984e+02	1.3446775785e+02
72               	e423_0	6.0635752406e-01	7.7175429060e+01	3.9075299170e+00
73               	Bottom	2.5875778784e+00	2.0344237149e+02	1.1766106964e+02
73               	Top	1.3732878507e+01	2.3654098505e+02	1.3532088704e+02
73               	e423_0	5.4753628878e-01	7.7132999349e+01	3.9144600768e+00
74               	Bottom	1.2614123448e+00	2.0419246841e+02	1.1822376838e+02
74               	Top	1.7785899947e+01	2.3755306227e+02	1.3611117475e+02
74               	e423_0	4.8239959344e-01	7.7092288154e+01	3.9177618696e+00
75               	Bottom	2.1856666204e+00	2.0496618046e+02	1.1878315213e+02
75               	Top	2.1164308587e+01	2.3855330981e+02	1.3685617973e+02
75               	e423_0	2.2231245562e-01	7.7051257166e+01	3.9181355732e+00
76               	Bottom	2.8414761731e+00	2.0573260390e+02	1.1929272889e+02
76               	Top	2.4216125949e+01	2.3954033272e+02	1.3756504519e+02
76               	e423_0	3.1263691613e-01	7.7015636036e+01	3.9258583097e+00
77               	Bottom	3.4406651618e+00	2.0648697404e+02	1.1971916710e+02
77               	Top	2.3876963325e+01	2.4051447761e+02	1.3823833534e+02
77               	e423_0	1.8816306356e-01	7.6986518670e+01	3.9356772618e+00
78               	Bottom	2.7842341447e+00	2.0723160197e+02	1.2005951008e+02
78               	Top	2.0678378754e+01	2.4147652244e+02	1.3886784394e+02
78               	e423_0	1.4102690154e-01	7.6962903728e+01	3.9660124161e+00
79               	Bottom	1.8486226267e+00	2.0797023282e+02	1.2038605335e+02
79               	Top	1.6697653113e+01	2.4242961471e+02	1.3944465310e+02
79               	e423_0	2.5419276690e-01	7.6940103338e+01	3.9989667294e+00
80               	Bottom	1.2019006540e+00	2.0870562755e+02	1.2082717740e+02
80               	Top	1.1439754874e+01	2.4337871183e+02	1.3995862330e+02
80               	e423_0	3.1201711586e-01	7.6913836084e+01	4.0258559257e+00
81               	Bottom	8.4507264091e-01	2.0943537881e+02	1.2117626067e+02
81               	Top	3.9196580200e+00	2.4432868106e+02	1.4039093051e+02
81               	e423_0	3.4871876733e-01	7.6877906020e+01	4.0491672074e+00
82               	Bottom	6.1736263834e-01	2.1014564382e+02	1.2145032517e+02
82               	Top	1.2786360484e+01	2.4528857259e+02	1.4120828312e+02
82               	e423_0	3.7977224692e-01	7.6820439177e+01	4.0661252109e+00
83               	Bottom	5.3142477964e-01	2.1083211652e+02	1.2165296439e+02
83               	Top	1.7783928368e+01	2.4626010128e+02	1.4189726473e+02
83               	e423_0	4.0592809097e-01	7.6739228152e+01	4.0813800772e+00
84               	Bottom	2.0101008548e+00	2.1149130444e+02	1.2183064530e+02
84               	Top	2.1625313273e+01	2.4723876164e+02	1.4253024653e+02
84               	e423_0	4.2614244316e-01	7.6639489219e+01	4.0932401591e+00
85               	Bottom	4.4003154000e+00	2.1212042341e+02	1.2237847453e+02
85               	Top	2.4817837723e+01	2.4821771408e+02	1.4312161064e+02
85               	e423_0	4.3893377248e-01	7.6527198464e+01	4.1024205327e+00
86               	Bottom	6.2161624666e+00	2.1271775553e+02	1.2285850703e+02
86               	Top	2.3148402476e+01	2.4919094025e+02	1.4367578601e+02
86               	e423_0	4.4269451951e-01	7.6405580345e+01	4.1075044492e+00
87               	Bottom	7.3602220350e+00	2.1328557699e+02	1.2330030493e+02
87               	Top	1.9759829946e+01	2.5015217039e+02	1.4419740027e+02
87               	e423_0	4.3357143898e-01	7.6279316427e+01	4.1116560031e+00
88               	Bottom	4.0817715848e+00	2.1382815035e+02	1.2347828645e+02
88               	Top	1.5934403490e+01	2.5109627141e+02	1.4468988132e+02
88               	e423_0	4.1483014817e-01	7.6150696222e+01	4.1110483256e+00
89               	Bottom	5.4423136714e+00	2.1435359807e+02	1.2394357282e+02
89               	Top	1.0796106679e+01	2.5201935173e+02	1.4513867839e+02
89               	e423_0	3.9296242929e-01	7.6023509061e+01	4.1081046641e+00
90               	Bottom	6.5598812349e+00	2.1486893780e+02	1.2446846395e+02
90               	Top	4.4390261648e+00	2.5292170356e+02	1.4554356890e+02
90               	e423_0	3.8966825342e-01	7.5897376708e+01	4.1018143943e+00
91               	Bottom	6.7794968465e+00	2.1538249234e+02	1.2495753542e+02
91               	Top	1.2431813759e+01	2.5380631757e+02	1.4629259460e+02
91               	e423_0	3.9492125922e-01	7.5771108245e+01	4.0915513597e+00
92               	Bottom	5.6439752051e+00	2.1589790228e+02	1.2539376612e+02
92               	Top	1.6957930214e+01	2.5467746168e+02	1.4693628141e+02
92               	e423_0	4.0223517297e-01	7.5642674243e+01	4.0785012436e+00
93               	Bottom	6.6205515697e+00	2.1642579531e+02	1.2585726936e+02
93               	Top	2.0334784953e+01	2.5553471613e+02	1.4753302108e+02
93               	e423_0	4.0962828709e-01	7.5515256526e+01	4.0637235822e+00
94               	Bottom	6.1656651303e+00	2.1695692906e+02	1.2629387526e+02
94               	Top	2.3011419548e+01	2.5638547446e+02	1.4809169206e+02
94               	e423_0	4.1593752795e-01	7.5380441348e+01	4.0505446646e+00
95               	Bottom	3.4182418921e+00	2.1748694921e+02	1.2667830381e+02
95               	Top	2.5215503007e+01	2.5722995676e+02	1.4862251433e+02
95               	e423_0	4.2095552167e-01	7.5236029812e+01	4.0394624985e+00
96               	Bottom	3.5011358742e+00	2.1801484924e+02	1.2712789227e+02
96               	Top	2.3175321696e+01	2.5806533584e+02	1.4913679318e+02
96               	e423_0	2.1099055863e-01	7.5083878816e+01	4.0101825006e+00
97               	Bottom	3.1939061736e+00	2.1854099834e+02	1.2756753146e+02
97               	Top	2.0767771073e+01	2.5888994430e+02	1.4963770129e+02
97               	e423_0	4.3923610595e-01	7.4927482246e+01	4.0085692792e+00
98               	Bottom	8.3148602194e+00	2.1906033431e+02	1.2815675962e+02
98               	Top	1.8083780424e+01	2.5970208532e+02	1.5012503331e+02
98               	e423_0	1.4624605755e-01	7.4767069150e+01	4.0109792531e+00
99               	Bottom	1.1340015403e+01	2.1957177656e+02	1.2866182229e+02
99               	Top	1.4922526295e+01	2.6049874836e+02	1.5059541980e+02
99               	e423_0	4.5272993470e-01	7.4604117776e+01	4.0270702072e+00
100              	Bottom	1.2936039660e+01	2.2007453645e+02	1.2910129413e+02
100              	Top	1.0774308395e+01	2.6127894783e+02	1.5103585234e+02
100              	e423_0	2.4574146779e-01	7.4439252385e+01	4.0390726384e+00
101              	Bottom	1.3859159734e+01	2.2056982772e+02	1.2950689564e+02
101              	Top	2.9137809996e+00	2.6204264406e+02	1.5137622280e+02
101              	e423_0	4.6103550142e-01	7.4272854108e+01	4.0593958974e+00
102              	Bottom	1.4257900677e+01	2.2105495496e+02	1.2992141311e+02
102              	Top	9.9818412674e+00	2.6279270248e+02	1.5208040606e+02
102              	e423_0	4.6673088068e-01	7.4102063278e+01	4.0676755808e+00
103              	Bottom	1.4445122217e+01	2.2152843291e+02	1.3034362137e+02
103              	Top	1.4402197853e+01	2.6353177329e+02	1.5270685970e+02
103              	e423_0	4.7716204913e-01	7.3924689469e+01	4.0824446596e+00
104              	Bottom	1.4685148611e+01	2.2199378800e+02	1.3075924799e+02
104              	Top	1.7674785701e+01	2.6425910080e+02	1.5329509833e+02
104              	e423_0	4.7607330145e-01	7.3748063411e+01	4.0872118442e+00
105              	Bottom	1.4912671514e+01	2.2244992231e+02	1.3115148788e+02
105              	Top	2.0450673765e+01	2.6497695488e+02	1.5386066109e+02
105              	e423_0	4.7074727666e-01	7.3567384173e+01	4.0985302380e+00
106              	Bottom	1.5033836397e+01	2.2288839594e+02	1.3153535317e+02
106              	Top	2.2826402449e+01	2.6568977508e+02	1.5440452587e+02
106              	e423_0	4.6535991603e-01	7.3379748330e+01	4.1009882450e+00
107              	Bottom	1.5360416840e+01	2.2331959576e+02	1.3197907641e+02
107              	Top	2.4018740494e+01	2.6639237245e+02	1.5493161317e+02
107              	e423_0	4.5916675942e-01	7.3192909288e+01	4.1142195070e+00
108              	Bottom	1.5645478692e+01	2.2373802276e+02	1.3247445636e+02
108              	Top	2.1787660282e+01	2.6708937150e+02	1.5544075328e+02
108              	e423_0	4.5189700168e-01	7.3004036970e+01	4.1157926673e+00
109              	Bottom	1.5966081337e+01	2.2414788360e+02	1.3301476924e+02
109              	Top	1.9425858234e+01	2.6777923014e+02	1.5593792363e+02
109              	e423_0	4.4369974021e-01	7.2814166075e+01	4.1159806909e+00
110              	Bottom	1.6286486862e+01	2.2455336169e+02	1.3358581984e+02
110              	Top	1.6843211744e+01	2.6846304918e+02	1.5642708735e+02
110              	e423_0	4.3512022133e-01	7.2623766975e+01	4.1278975848e+00
111              	Bottom	1.6600536194e+01	2.2495953765e+02	1.3417645880e+02
111              	Top	1.3750916295e+01	2.6914124743e+02	1.5690452667e+02
111              	e423_0	4.2540440943e-01	7.2433021152e+01	4.1344028014e+00
112              	Bottom	1.6933802448e+01	2.2537469717e+02	1.3477905222e+02
112              	Top	9.5348563528e+00	2.6981396757e+02	1.5735319244e+02
112              	e423_0	4.1605433432e-01	7.2243857372e+01	4.1346950047e+00
113              	Bottom	1.7276542565e+01	2.2580566248e+02	1.3535843526e+02
113              	Top	3.4216540901e+00	2.7048271243e+02	1.5774988440e+02
113              	e423_0	4.0757307559e-01	7.2055964758e+01	4.1351802262e+00
114              	Bottom	1.7673594212e+01	2.2625924017e+02	1.3592055988e+02
114              	Top	1.0979312952e+01	2.7121275209e+02	1.5847907094e+02
114              	e423_0	4.0026698072e-01	7.1869726780e+01	4.1403837964e+00
115              	Bottom	1.7843053301e+01	2.2674093658e+02	1.3636039517e+02
115              	Top	1.5133249597e+01	2.7194934671e+02	1.5910911874e+02
115              	e423_0	1.9506433381e-01	7.1685204030e+01	4.1382404801e+00
116              	Bottom	1.3239675210e+01	2.2725512848e+02	1.3674646030e+02
116              	Top	1.8315001318e+01	2.7268419714e+02	1.5970304802e+02
116              	e423_0	2.3305016465e-01	7.1504389736e+01	4.1362390060e+00
117              	Bottom	9.0953660174e+00	2.2779996357e+02	1.3711754394e+02
117              	Top	2.1077132660e+01	2.7341913501e+02	1.6027570689e+02
117              	e423_0	1.8474106065e-01	7.1326267470e+01	4.1373866368e+00
118              	Bottom	4.0017977828e+00	2.2837479888e+02	1.3745859669e+02
118              	Top	2.0929338048e+01	2.7415361109e+02	1.6082999230e+02
118              	e423_0	2.6740721800e-02	7.1153020226e+01	4.1417031594e+00
119              	Bottom	6.6489131190e+00	2.2897163975e+02	1.3798758556e+02
119              	Top	1.7965263571e+01	2.7488991318e+02	1.6135924014e+02
119              	e423_0	3.8155039302e-01	7.0984031648e+01	4.1465947016e+00
120              	Bottom	1.0142234504e+01	2.2958216722e+02	1.3853928461e+02
120              	Top	1.4549062280e+01	2.7562789905e+02	1.6186708456e+02
120              	e423_0	3.8092440421e-01	7.0820217204e+01	4.1433874343e+00
121              	Bottom	1.3062364457e+01	2.3019982107e+02	1.3907965492e+02
121              	Top	1.0296342833e+01	2.7636631777e+02	1.6235249267e+02
121              	e423_0	3.8203822170e-01	7.0663721354e+01	4.1461504445e+00
122              	Bottom	1.5702311877e+01	2.3081404406e+02	1.3960461535e+02
122              	Top	1.2066876007e+00	2.7710520074e+02	1.6271961752e+02
122              	e423_0	3.8677621081e-01	7.0512968569e+01	4.1493418100e+00
123              	Bottom	1.7931857696e+01	2.3141858043e+02	1.4006059950e+02
123              	Top	1.0389328508e+01	2.7784614741e+02	1.6354431498e+02
123              	e423_0	3.9245161465e-01	7.0366909071e+01	4.1479776615e+00
124              	Bottom	1.9377163746e+01	2.3202043674e+02	1.4047671431e+02
124              	Top	1.4944929408e+01	2.7858564710e+02	1.6424371232e+02
124              	e423_0	4.0295682012e-01	7.0230503378e+01	4.1370593389e+00
125              	Bottom	1.9740491924e+01	2.3261908096e+02	1.4085029813e+02
