# y+ ()          
# Time           	patch            	min              	max              	average          
90               	Top	2.6152075695e+01	2.0374768768e+02	1.3399979995e+02
90               	e423_0	2.3841134990e+00	7.0110344811e+02	2.9162412631e+02
91               	Bottom	2.4673013237e+01	1.7774931337e+02	1.1502616755e+02
91               	Top	4.5949389275e+01	2.0414768456e+02	1.3688875181e+02
91               	e423_0	2.4927984575e+00	7.0110859169e+02	2.9159514291e+02
92               	Bottom	4.8409001588e+01	1.8012379827e+02	1.1631095066e+02
92               	Top	5.0117449557e+01	2.0374451288e+02	1.4252695675e+02
92               	e423_0	4.2136871974e+00	7.0110793051e+02	2.9160576172e+02
93               	Bottom	9.3080605685e+00	2.0509385270e+02	1.2327911131e+02
93               	Top	4.8440313845e+01	2.1818435490e+02	1.5019325248e+02
93               	e423_0	2.1239553601e+00	7.0110247302e+02	2.9159033822e+02
94               	Bottom	1.8468943468e+01	2.3286106922e+02	1.3185759536e+02
94               	Top	4.6783067922e+01	2.4936181971e+02	1.5615292495e+02
94               	e423_0	2.8831731552e+00	7.0109292990e+02	2.9167441392e+02
95               	Bottom	3.6937445037e+01	2.5873066374e+02	1.4029523841e+02
95               	Top	4.5093588856e+01	2.7547424773e+02	1.6104753177e+02
95               	e423_0	1.9676186695e+00	7.0107976164e+02	2.9175389964e+02
96               	Bottom	5.3264014435e+01	2.8059292323e+02	1.4641831568e+02
96               	Top	4.3476269862e+01	2.9540514369e+02	1.6467624705e+02
96               	e423_0	6.3371571679e-01	7.0106394572e+02	2.9180838399e+02
97               	Bottom	5.9696469604e+01	3.0014740020e+02	1.5187119580e+02
97               	Top	4.2027563199e+01	3.1357115276e+02	1.6734151247e+02
97               	e423_0	1.2330587513e+00	7.0104611994e+02	2.9187780497e+02
98               	Bottom	6.5584693305e+01	3.1789518630e+02	1.5649042276e+02
98               	Top	4.0826667117e+01	3.3060630978e+02	1.6927913931e+02
98               	e423_0	1.8063546973e+00	7.0102696204e+02	2.9193419338e+02
99               	Bottom	4.9579203254e+01	3.3343977058e+02	1.5987286817e+02
99               	Top	3.9844342133e+01	3.4575668126e+02	1.7043855120e+02
99               	e423_0	2.3242686816e+00	7.0100737502e+02	2.9197556033e+02
100              	Bottom	2.2712864946e+01	3.4573166250e+02	1.6141358150e+02
100              	Top	3.9239277897e+01	3.5781692345e+02	1.7079432705e+02
100              	e423_0	2.7044575118e+00	7.0098834977e+02	2.9200198572e+02
101              	Bottom	3.6932072030e+01	3.5984052845e+02	1.6405489546e+02
101              	Top	3.8941940682e+01	3.7252593203e+02	1.7036539054e+02
101              	e423_0	2.7443512722e+00	7.0097050493e+02	2.9199602472e+02
102              	Bottom	5.5021096252e+01	3.7275508907e+02	1.6536536389e+02
102              	Top	3.8855641707e+01	3.8640306867e+02	1.6936469656e+02
102              	e423_0	2.4451472690e+00	7.0095439021e+02	2.9198018040e+02
103              	Bottom	6.3292613294e+01	3.8249863814e+02	1.6572824110e+02
103              	Top	3.9029506418e+01	3.9810359285e+02	1.6783252389e+02
103              	e423_0	1.9310800080e+00	7.0094060481e+02	2.9193881371e+02
104              	Bottom	4.6156116100e+01	3.8938934945e+02	1.6496489946e+02
104              	Top	3.9446523683e+01	4.0776644540e+02	1.6576077442e+02
104              	e423_0	1.3003825065e+00	7.0092956158e+02	2.9188476092e+02
105              	Bottom	1.6128437765e+01	3.9380836616e+02	1.6252587786e+02
105              	Top	4.0148681338e+01	4.1522253559e+02	1.6317497265e+02
105              	e423_0	8.1403502750e-01	7.0092146170e+02	2.9181623203e+02
106              	Bottom	3.9095024918e+01	3.9585170565e+02	1.6208362619e+02
106              	Top	4.1047192091e+01	4.1983805329e+02	1.6017066614e+02
106              	e423_0	6.5283715653e-01	7.0091687705e+02	2.9174359671e+02
107              	Bottom	4.8548039119e+01	3.9528839933e+02	1.5943338523e+02
107              	Top	4.2112914143e+01	4.2219746006e+02	1.5683481838e+02
107              	e423_0	8.7029574623e-01	7.0091565396e+02	2.9176104403e+02
108              	Bottom	4.2030996402e+01	3.9257209290e+02	1.5628592239e+02
108              	Top	4.3293384602e+01	4.2273544146e+02	1.5320670599e+02
108              	e423_0	1.5675159172e+00	7.0091792200e+02	2.9173006432e+02
109              	Bottom	2.7634289808e+01	3.8784248082e+02	1.5239808639e+02
109              	Top	4.4559710121e+01	4.2163313290e+02	1.4925820695e+02
109              	e423_0	1.6413237590e+00	7.0092289460e+02	2.9173567706e+02
110              	Bottom	2.8205309307e+01	3.8119587568e+02	1.4871077639e+02
110              	Top	4.5911592936e+01	4.1862541202e+02	1.4495135257e+02
110              	e423_0	1.5774981193e+00	7.0093104320e+02	2.9171056255e+02
111              	Bottom	4.8312902613e+01	3.7348803633e+02	1.4530501774e+02
111              	Top	4.7260650398e+01	4.1317700970e+02	1.4023773196e+02
111              	e423_0	1.1321113345e+00	7.0094153504e+02	2.9170896972e+02
112              	Bottom	2.4645932363e+01	3.6252471996e+02	1.3973561226e+02
112              	Top	4.8595973376e+01	4.0521708307e+02	1.3516492390e+02
112              	e423_0	1.6488910682e+00	7.0095405702e+02	2.9172158971e+02
113              	Bottom	4.5281247535e+01	3.5015406318e+02	1.3588683222e+02
113              	Top	4.9921161147e+01	3.9512350823e+02	1.2980633126e+02
113              	e423_0	1.5504049862e+00	7.0096811699e+02	2.9172051631e+02
114              	Bottom	4.4256451224e+01	3.3666011496e+02	1.3039817957e+02
114              	Top	4.5266797961e+01	3.8306133326e+02	1.2401561029e+02
114              	e423_0	1.0194067255e+00	7.0098320750e+02	2.9170812867e+02
115              	Bottom	1.0836835722e+01	3.2094927842e+02	1.2315312499e+02
115              	Top	3.6427537713e+01	3.6920989820e+02	1.1792067469e+02
115              	e423_0	9.0250644494e-01	7.0099888083e+02	2.9170122198e+02
116              	Bottom	3.8730587391e+01	3.0363579799e+02	1.1875454684e+02
116              	Top	2.3817816972e+01	3.5381884654e+02	1.1158170560e+02
116              	e423_0	1.6894594895e+00	7.0101474520e+02	2.9170941533e+02
117              	Bottom	3.9489977824e+01	2.8505433455e+02	1.1365901602e+02
117              	Top	5.9373053511e+00	3.3706359512e+02	1.0483647020e+02
117              	e423_0	2.2111213684e+00	7.0103040980e+02	2.9171010309e+02
118              	Bottom	7.5313369657e+00	2.6589960125e+02	1.0672879176e+02
118              	Top	1.2703851342e+01	3.1919975576e+02	1.0027827943e+02
118              	e423_0	2.6130805053e+00	7.0104555550e+02	2.9170663014e+02
119              	Bottom	3.8573508674e+01	2.4656252286e+02	1.0274300343e+02
119              	Top	1.7043655716e+01	3.0070217938e+02	9.6782087215e+01
119              	e423_0	2.9501421545e+00	7.0105986382e+02	2.9170051207e+02
120              	Bottom	3.0804957847e+01	2.2711582465e+02	9.7211799310e+01
120              	Top	1.9811549674e+01	2.8174748386e+02	9.4027055063e+01
120              	e423_0	3.2477883454e+00	7.0107309994e+02	2.9169241663e+02
121              	Bottom	1.8973046905e+01	2.0566184394e+02	9.1493399184e+01
121              	Top	2.1795508005e+01	2.6259714940e+02	9.1395704099e+01
121              	e423_0	3.5316171827e+00	7.0108502487e+02	2.9168235859e+02
122              	Bottom	2.9703172374e+01	1.8201439741e+02	8.7598926249e+01
122              	Top	2.0555793279e+01	2.4272781687e+02	8.8986001426e+01
122              	e423_0	3.8197942063e+00	7.0109538808e+02	2.9166899085e+02
123              	Bottom	3.1468801018e+01	1.5596457765e+02	8.3998990941e+01
123              	Top	2.8761159625e+01	2.2161164383e+02	8.7761936958e+01
123              	e423_0	4.1132676714e+00	7.0110406816e+02	2.9165138775e+02
124              	Bottom	1.7010642469e+01	1.2465434708e+02	7.7262874551e+01
124              	Top	3.3832571019e+01	1.9958636914e+02	8.6356955328e+01
124              	e423_0	4.4094899545e+00	7.0111094149e+02	2.9162876956e+02
125              	Bottom	3.8648381167e+01	1.0808337837e+02	7.6879456327e+01
