# Time           	e423_0           
1	( -7.5302741034e+01 3.8808772996e+01 -4.2303375332e+01 )	
2	( -3.7873426835e+00 1.5513143332e+00 -1.9592935359e+00 )	
3	( -1.5190568334e+00 5.9615897115e-01 -5.7097360476e-01 )	
4	( -1.2937592932e+00 5.0549588523e-01 -4.0345454086e-01 )	
5	( -1.0821819813e+00 4.1093782422e-01 -3.3823521277e-01 )	
6	( -9.8863484604e-01 3.7385315190e-01 -3.2118307351e-01 )	
7	( -9.7175926231e-01 3.5590679371e-01 -3.0774021626e-01 )	
8	( -9.7152838207e-01 3.4873220961e-01 -3.0316554040e-01 )	
9	( -9.7103901161e-01 3.4383004027e-01 -3.0326938428e-01 )	
10	( -9.7738944345e-01 3.3978135028e-01 -3.0306812994e-01 )	
11	( -9.8257383824e-01 3.3556704848e-01 -3.0044121362e-01 )	
12	( -9.9115418832e-01 3.3339746903e-01 -2.9626096406e-01 )	
13	( -9.9676867340e-01 3.3274810777e-01 -2.9623185256e-01 )	
14	( -1.0125232393e+00 3.3547623025e-01 -2.9675104374e-01 )	
15	( -1.0273261531e+00 3.3864706966e-01 -2.9768946497e-01 )	
16	( -1.0420818558e+00 3.4215233667e-01 -2.9917592367e-01 )	
17	( -1.0564103173e+00 3.4573762438e-01 -3.0099287120e-01 )	
18	( -1.0708754964e+00 3.4970548092e-01 -3.0313664827e-01 )	
19	( -1.0861682797e+00 3.5417506293e-01 -3.0567575176e-01 )	
20	( -1.1020759155e+00 3.5887383482e-01 -3.0822011238e-01 )	
21	( -1.1187430451e+00 3.6393507944e-01 -3.1104871490e-01 )	
22	( -1.1361201274e+00 3.6923983407e-01 -3.1382267357e-01 )	
23	( -1.1536677666e+00 3.7467236322e-01 -3.1657136200e-01 )	
24	( -1.1707536012e+00 3.8004177781e-01 -3.1929928226e-01 )	
25	( -1.1886323867e+00 3.8550461010e-01 -3.2198217170e-01 )	
26	( -1.2069882306e+00 3.9100265974e-01 -3.2473410463e-01 )	
27	( -1.2258846013e+00 3.9651443207e-01 -3.2747282040e-01 )	
28	( -1.2450797595e+00 4.0201918361e-01 -3.3011584969e-01 )	
29	( -1.2629588866e+00 4.0699233304e-01 -3.3233714059e-01 )	
30	( -1.2793393287e+00 4.1138487248e-01 -3.3398813862e-01 )	
31	( -1.2940157032e+00 4.1502151189e-01 -3.3492786415e-01 )	
32	( -1.3081112172e+00 4.1843222019e-01 -3.3558273696e-01 )	
33	( -1.3207712642e+00 4.2118552511e-01 -3.3562295416e-01 )	
34	( -1.3318396426e+00 4.2328437478e-01 -3.3503202453e-01 )	
35	( -1.3413670075e+00 4.2477374344e-01 -3.3395332033e-01 )	
36	( -1.3495791855e+00 4.2575009281e-01 -3.3239967719e-01 )	
37	( -1.3569134154e+00 4.2645633531e-01 -3.3069800390e-01 )	
38	( -1.3634095680e+00 4.2683822836e-01 -3.2869167848e-01 )	
39	( -1.3693574778e+00 4.2704504181e-01 -3.2655097797e-01 )	
40	( -1.3741255129e+00 4.2681080302e-01 -3.2401890438e-01 )	
41	( -1.3781902083e+00 4.2636551023e-01 -3.2124515140e-01 )	
42	( -1.3820668536e+00 4.2593485282e-01 -3.1861338651e-01 )	
43	( -1.3859732133e+00 4.2558425694e-01 -3.1608958401e-01 )	
44	( -1.3900592768e+00 4.2537956125e-01 -3.1369546933e-01 )	
45	( -1.3942527932e+00 4.2526363970e-01 -3.1137826675e-01 )	
46	( -1.3986070460e+00 4.2525805602e-01 -3.0919459276e-01 )	
47	( -1.4032373358e+00 4.2542039258e-01 -3.0719491177e-01 )	
48	( -1.4079493166e+00 4.2566495624e-01 -3.0524134736e-01 )	
49	( -1.4124962049e+00 4.2584419543e-01 -3.0325923792e-01 )	
50	( -1.4171631724e+00 4.2610961901e-01 -3.0130420121e-01 )	
51	( -1.4219726589e+00 4.2644747837e-01 -2.9944800523e-01 )	
52	( -1.4267246588e+00 4.2679353239e-01 -2.9755821763e-01 )	
53	( -1.4316476068e+00 4.2721762047e-01 -2.9572554572e-01 )	
54	( -1.4365793635e+00 4.2763065611e-01 -2.9379918903e-01 )	
55	( -1.4415367805e+00 4.2806913518e-01 -2.9191754577e-01 )	
56	( -1.4464893821e+00 4.2849653230e-01 -2.8997760857e-01 )	
57	( -1.4516200815e+00 4.2898271183e-01 -2.8812743567e-01 )	
58	( -1.4567825727e+00 4.2951216700e-01 -2.8630228499e-01 )	
59	( -1.4617078588e+00 4.2989100732e-01 -2.8437522867e-01 )	
60	( -1.4671633357e+00 4.3051529509e-01 -2.8265328675e-01 )	
61	( -1.4722614489e+00 4.3088598737e-01 -2.8072941917e-01 )	
62	( -1.4776684667e+00 4.3144189067e-01 -2.7899868172e-01 )	
63	( -1.4829210572e+00 4.3190377257e-01 -2.7721160316e-01 )	
64	( -1.4882315142e+00 4.3254616066e-01 -2.7567446318e-01 )	
65	( -1.4931196063e+00 4.3291215516e-01 -2.7389734610e-01 )	
66	( -1.4983353670e+00 4.3354547777e-01 -2.7241109243e-01 )	
67	( -1.5030513457e+00 4.3389355926e-01 -2.7069113769e-01 )	
68	( -1.5081435304e+00 4.3454831761e-01 -2.6929480735e-01 )	
69	( -1.5127532312e+00 4.3488630582e-01 -2.6761577789e-01 )	
70	( -1.5178048029e+00 4.3555939791e-01 -2.6628589076e-01 )	
71	( -1.5221666740e+00 4.3585994353e-01 -2.6463529203e-01 )	
72	( -1.5268592208e+00 4.3641738688e-01 -2.6325447383e-01 )	
73	( -1.5311686665e+00 4.3673652565e-01 -2.6167500265e-01 )	
74	( -1.5355996078e+00 4.3722923350e-01 -2.6031870147e-01 )	
75	( -1.5397672264e+00 4.3756575439e-01 -2.5882818556e-01 )	
76	( -1.5441015318e+00 4.3801056187e-01 -2.5740663494e-01 )	
77	( -1.5481550085e+00 4.3833747953e-01 -2.5591421375e-01 )	
78	( -1.5521683943e+00 4.3864938032e-01 -2.5438970548e-01 )	
79	( -1.5559152791e+00 4.3882433894e-01 -2.5276946197e-01 )	
80	( -1.5596787611e+00 4.3905633376e-01 -2.5121685858e-01 )	
81	( -1.5634313675e+00 4.3932536607e-01 -2.4973570357e-01 )	
82	( -1.5670966615e+00 4.3956699469e-01 -2.4821906498e-01 )	
83	( -1.5706651637e+00 4.3977986203e-01 -2.4670579178e-01 )	
84	( -1.5741746523e+00 4.3997367390e-01 -2.4515419789e-01 )	
85	( -1.5776256000e+00 4.4016864222e-01 -2.4364930389e-01 )	
86	( -1.5810511892e+00 4.4036837904e-01 -2.4213530279e-01 )	
87	( -1.5843339271e+00 4.4050841091e-01 -2.4060879217e-01 )	
88	( -1.5874533767e+00 4.4056435047e-01 -2.3899645746e-01 )	
89	( -1.5907043429e+00 4.4075484042e-01 -2.3753907682e-01 )	
90	( -1.5938847663e+00 4.4093451229e-01 -2.3607915465e-01 )	
91	( -1.5969960946e+00 4.4109256508e-01 -2.3463055135e-01 )	
92	( -1.6000370495e+00 4.4122235295e-01 -2.3313513722e-01 )	
93	( -1.6030145155e+00 4.4133762246e-01 -2.3164884895e-01 )	
94	( -1.6059270204e+00 4.4144207809e-01 -2.3014576968e-01 )	
95	( -1.6087465099e+00 4.4152360408e-01 -2.2865582865e-01 )	
96	( -1.6114932395e+00 4.4158802482e-01 -2.2714455787e-01 )	
97	( -1.6142058865e+00 4.4165448431e-01 -2.2566212008e-01 )	
98	( -1.6168912429e+00 4.4170796748e-01 -2.2415043017e-01 )	
99	( -1.6194744201e+00 4.4174650631e-01 -2.2266906109e-01 )	
100	( -1.6219993200e+00 4.4176479655e-01 -2.2116728437e-01 )	
101	( -1.6244706435e+00 4.4178741298e-01 -2.1970583170e-01 )	
102	( -1.6268234268e+00 4.4178335495e-01 -2.1822400842e-01 )	
103	( -1.6290825943e+00 4.4178140728e-01 -2.1676551274e-01 )	
104	( -1.6311355144e+00 4.4171808852e-01 -2.1523883581e-01 )	
105	( -1.6331936242e+00 4.4169163088e-01 -2.1377653766e-01 )	
106	( -1.6351949854e+00 4.4162963251e-01 -2.1226475336e-01 )	
107	( -1.6370732399e+00 4.4153294766e-01 -2.1075856468e-01 )	
108	( -1.6388172080e+00 4.4138967079e-01 -2.0920485735e-01 )	
109	( -1.6404895386e+00 4.4123955916e-01 -2.0768360784e-01 )	
110	( -1.6420646043e+00 4.4105673002e-01 -2.0612801894e-01 )	
111	( -1.6435022398e+00 4.4083931369e-01 -2.0457869902e-01 )	
112	( -1.6448596431e+00 4.4061140552e-01 -2.0302863921e-01 )	
113	( -1.6461355196e+00 4.4037606084e-01 -2.0150690854e-01 )	
114	( -1.6473267354e+00 4.4012483832e-01 -1.9998206371e-01 )	
115	( -1.6483904026e+00 4.3983973089e-01 -1.9846388940e-01 )	
116	( -1.6492946271e+00 4.3951216648e-01 -1.9692139627e-01 )	
117	( -1.6500777489e+00 4.3916474980e-01 -1.9541053975e-01 )	
118	( -1.6508423327e+00 4.3883782117e-01 -1.9392512626e-01 )	
119	( -1.6515654217e+00 4.3853213797e-01 -1.9249424092e-01 )	
120	( -1.6522279191e+00 4.3826493789e-01 -1.9111092459e-01 )	
121	( -1.6528802198e+00 4.3804566231e-01 -1.8980614920e-01 )	
122	( -1.6535441554e+00 4.3789001476e-01 -1.8857283238e-01 )	
123	( -1.6541601006e+00 4.3775849224e-01 -1.8739774191e-01 )	
124	( -1.6547077215e+00 4.3762740339e-01 -1.8623899793e-01 )	
125	( -1.6552165611e+00 4.3749871831e-01 -1.8511633327e-01 )	
126	( -1.6556910072e+00 4.3738946905e-01 -1.8402495312e-01 )	
127	( -1.6559680097e+00 4.3724673226e-01 -1.8294409800e-01 )	
128	( -1.6563517822e+00 4.3716308114e-01 -1.8193473979e-01 )	
129	( -1.6569450447e+00 4.3722850618e-01 -1.8112890538e-01 )	
130	( -1.6572849439e+00 4.3724517780e-01 -1.8027358008e-01 )	
131	( -1.6575538041e+00 4.3727951147e-01 -1.7946090350e-01 )	
132	( -1.6578857242e+00 4.3736456287e-01 -1.7871880547e-01 )	
133	( -1.6581357540e+00 4.3746970139e-01 -1.7802891223e-01 )	
134	( -1.6582035062e+00 4.3751913807e-01 -1.7729035430e-01 )	
135	( -1.6581703734e+00 4.3753330898e-01 -1.7656989410e-01 )	
136	( -1.6583297254e+00 4.3763630833e-01 -1.7596415393e-01 )	
137	( -1.6587144097e+00 4.3787584416e-01 -1.7555425743e-01 )	
138	( -1.6587935568e+00 4.3802244116e-01 -1.7504140565e-01 )	
139	( -1.6590959652e+00 4.3826826835e-01 -1.7466052021e-01 )	
140	( -1.6594055239e+00 4.3853428111e-01 -1.7430679081e-01 )	
141	( -1.6596873061e+00 4.3883077165e-01 -1.7402503279e-01 )	
142	( -1.6598114851e+00 4.3909099370e-01 -1.7371602282e-01 )	
143	( -1.6598126187e+00 4.3931866089e-01 -1.7340767678e-01 )	
144	( -1.6598786663e+00 4.3964948072e-01 -1.7322490358e-01 )	
145	( -1.6601010519e+00 4.4009148006e-01 -1.7318159579e-01 )	
146	( -1.6602826649e+00 4.4047149301e-01 -1.7305942286e-01 )	
147	( -1.6603620259e+00 4.4085202682e-01 -1.7298258579e-01 )	
148	( -1.6603952983e+00 4.4126273057e-01 -1.7297621095e-01 )	
149	( -1.6605064951e+00 4.4172589223e-01 -1.7306375033e-01 )	
150	( -1.6603797236e+00 4.4211833694e-01 -1.7308165953e-01 )	
151	( -1.6600171179e+00 4.4247549569e-01 -1.7309678060e-01 )	
152	( -1.6596538669e+00 4.4282033530e-01 -1.7312899914e-01 )	
153	( -1.6591380457e+00 4.4316226548e-01 -1.7320683609e-01 )	
154	( -1.6588475361e+00 4.4360959700e-01 -1.7342672546e-01 )	
155	( -1.6588907121e+00 4.4417557488e-01 -1.7382309482e-01 )	
156	( -1.6582816318e+00 4.4450269581e-01 -1.7393513194e-01 )	
157	( -1.6578435247e+00 4.4490317379e-01 -1.7416518972e-01 )	
158	( -1.6574713381e+00 4.4537662302e-01 -1.7449642919e-01 )	
159	( -1.6569121819e+00 4.4585432360e-01 -1.7489295716e-01 )	
160	( -1.6564703446e+00 4.4640970988e-01 -1.7538659626e-01 )	
161	( -1.6559028539e+00 4.4691682559e-01 -1.7585561743e-01 )	
162	( -1.6550998763e+00 4.4734462430e-01 -1.7624141156e-01 )	
163	( -1.6544312201e+00 4.4785152245e-01 -1.7675458163e-01 )	
164	( -1.6539108592e+00 4.4847905341e-01 -1.7744701595e-01 )	
165	( -1.6531588989e+00 4.4901760106e-01 -1.7806593798e-01 )	
166	( -1.6522037118e+00 4.4954269818e-01 -1.7868543664e-01 )	
167	( -1.6512981544e+00 4.5019834975e-01 -1.7948797400e-01 )	
168	( -1.6504306143e+00 4.5088112315e-01 -1.8034515181e-01 )	
169	( -1.6494695051e+00 4.5154454244e-01 -1.8121799381e-01 )	
170	( -1.6493184876e+00 4.5249806488e-01 -1.8243743456e-01 )	
171	( -1.6485569616e+00 4.5320827088e-01 -1.8338733622e-01 )	
172	( -1.6476927429e+00 4.5401140390e-01 -1.8449739969e-01 )	
173	( -1.6469921857e+00 4.5483118166e-01 -1.8564925134e-01 )	
174	( -1.6462110187e+00 4.5559974200e-01 -1.8675005482e-01 )	
175	( -1.6455691488e+00 4.5644806617e-01 -1.8795005646e-01 )	
176	( -1.6449031460e+00 4.5731431583e-01 -1.8919229466e-01 )	
177	( -1.6442653989e+00 4.5825729309e-01 -1.9057520201e-01 )	
178	( -1.6435893896e+00 4.5924902337e-01 -1.9200902436e-01 )	
179	( -1.6427551639e+00 4.6021839802e-01 -1.9344840666e-01 )	
180	( -1.6420067631e+00 4.6131653146e-01 -1.9504064494e-01 )	
181	( -1.6415594844e+00 4.6257172431e-01 -1.9684975255e-01 )	
182	( -1.6413405281e+00 4.6382683233e-01 -1.9867980482e-01 )	
183	( -1.6409324082e+00 4.6504766567e-01 -2.0050620761e-01 )	
184	( -1.6402804393e+00 4.6614933280e-01 -2.0220216137e-01 )	
185	( -1.6396640460e+00 4.6728140183e-01 -2.0398217269e-01 )	
186	( -1.6390150189e+00 4.6844278367e-01 -2.0580427189e-01 )	
187	( -1.6383724353e+00 4.6960032642e-01 -2.0765038056e-01 )	
188	( -1.6378587800e+00 4.7075204247e-01 -2.0947559083e-01 )	
189	( -1.6373749523e+00 4.7207934012e-01 -2.1158824349e-01 )	
190	( -1.6370367957e+00 4.7338921737e-01 -2.1367677672e-01 )	
191	( -1.6366256335e+00 4.7468963945e-01 -2.1578561625e-01 )	
192	( -1.6362255650e+00 4.7605642040e-01 -2.1798980587e-01 )	
193	( -1.6358297046e+00 4.7744341905e-01 -2.2024933302e-01 )	
194	( -1.6357023579e+00 4.7889846047e-01 -2.2260651345e-01 )	
195	( -1.6352267157e+00 4.8021514175e-01 -2.2485025702e-01 )	
196	( -1.6348666958e+00 4.8148876134e-01 -2.2702673125e-01 )	
197	( -1.6342106445e+00 4.8266192674e-01 -2.2912927590e-01 )	
198	( -1.6334779618e+00 4.8388601413e-01 -2.3134222004e-01 )	
199	( -1.6327958661e+00 4.8511074274e-01 -2.3357104216e-01 )	
200	( -1.6322812919e+00 4.8645736630e-01 -2.3594908355e-01 )	
201	( -1.6317626026e+00 4.8774510470e-01 -2.3828922414e-01 )	
202	( -1.6311546728e+00 4.8899240552e-01 -2.4058992091e-01 )	
203	( -1.6303448279e+00 4.9024209110e-01 -2.4295280281e-01 )	
204	( -1.6294748344e+00 4.9143178303e-01 -2.4525030295e-01 )	
205	( -1.6289458286e+00 4.9273821181e-01 -2.4769426453e-01 )	
206	( -1.6285518918e+00 4.9409970048e-01 -2.5020737562e-01 )	
207	( -1.6280940433e+00 4.9543072307e-01 -2.5269609245e-01 )	
208	( -1.6277896984e+00 4.9680325020e-01 -2.5525254619e-01 )	
209	( -1.6268352974e+00 4.9800424750e-01 -2.5767213619e-01 )	
210	( -1.6263197423e+00 4.9939449224e-01 -2.6033260258e-01 )	
211	( -1.6257717956e+00 5.0080770287e-01 -2.6304522588e-01 )	
212	( -1.6251866145e+00 5.0223023071e-01 -2.6577805920e-01 )	
213	( -1.6246569051e+00 5.0365243840e-01 -2.6854152586e-01 )	
214	( -1.6239950442e+00 5.0502783567e-01 -2.7127134620e-01 )	
215	( -1.6230706496e+00 5.0638210784e-01 -2.7403649183e-01 )	
216	( -1.6222146028e+00 5.0782803682e-01 -2.7694819880e-01 )	
217	( -1.6215172317e+00 5.0930248605e-01 -2.7992470812e-01 )	
