# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
12	-9.1673351055e-01	-3.1755389141e-01	-5.9917961915e-01	2.8005785200e-01	0.0000000000e+00	-1.1118732285e+00	3.5203215968e-01	-3.3967213425e-01
13	-9.3743252678e-01	-3.2603637093e-01	-6.1139615585e-01	2.8059498658e-01	0.0000000000e+00	-1.1369783236e+00	3.5669973115e-01	-3.4032360554e-01
14	-9.5032409077e-01	-3.3184168041e-01	-6.1848241036e-01	2.7868365533e-01	0.0000000000e+00	-1.1526140397e+00	3.5830091244e-01	-3.3800542035e-01
15	-9.6045209987e-01	-3.3660095669e-01	-6.2385114318e-01	2.7634042664e-01	0.0000000000e+00	-1.1648979390e+00	3.5906273311e-01	-3.3516340223e-01
16	-9.6729892283e-01	-3.4009814466e-01	-6.2720077817e-01	2.7331170540e-01	0.0000000000e+00	-1.1732022053e+00	3.5887829189e-01	-3.3148997475e-01
17	-9.7112403384e-01	-3.4245690980e-01	-6.2866712404e-01	2.6958728123e-01	0.0000000000e+00	-1.1778415454e+00	3.5776276781e-01	-3.2697275412e-01
18	-9.7201846403e-01	-3.4372942047e-01	-6.2828904356e-01	2.6517285219e-01	0.0000000000e+00	-1.1789263677e+00	3.5569952886e-01	-3.2161865131e-01
19	-9.6902045701e-01	-3.4355187988e-01	-6.2546857713e-01	2.5986830175e-01	0.0000000000e+00	-1.1752901924e+00	3.5239587156e-01	-3.1518495214e-01
20	-9.6047737697e-01	-3.4128760271e-01	-6.1918977426e-01	2.5327615237e-01	0.0000000000e+00	-1.1649285967e+00	3.4737771444e-01	-3.0718957035e-01
21	-9.4103356458e-01	-3.3528677984e-01	-6.0574678473e-01	2.4291765648e-01	0.0000000000e+00	-1.1413458933e+00	3.3807500611e-01	-2.9462612183e-01
22	-9.3745066395e-01	-3.3230722123e-01	-6.0514344272e-01	2.4456591928e-01	0.0000000000e+00	-1.1370003215e+00	3.4104527687e-01	-2.9662524072e-01
23	-9.3362552885e-01	-3.2917041930e-01	-6.0445510955e-01	2.4682035055e-01	0.0000000000e+00	-1.1323609522e+00	3.4410586281e-01	-2.9935955964e-01
24	-9.2800416638e-01	-3.2540814099e-01	-6.0259602539e-01	2.4895998437e-01	0.0000000000e+00	-1.1255430031e+00	3.4648485550e-01	-3.0195464483e-01
25	-9.2173713780e-01	-3.2132014188e-01	-6.0041699593e-01	2.5158383155e-01	0.0000000000e+00	-1.1179419487e+00	3.4887106756e-01	-3.0513701506e-01
26	-9.1251744901e-01	-3.1638122410e-01	-5.9613622492e-01	2.5307705641e-01	0.0000000000e+00	-1.1067597185e+00	3.4969375103e-01	-3.0694809400e-01
27	-9.0198523385e-01	-3.1116396777e-01	-5.9082126608e-01	2.5397869469e-01	0.0000000000e+00	-1.0939855721e+00	3.4957162288e-01	-3.0804165876e-01
28	-8.9149453237e-01	-3.0608708089e-01	-5.8540745148e-01	2.5485010381e-01	0.0000000000e+00	-1.0812617762e+00	3.4915046324e-01	-3.0909855966e-01
29	-8.7802948637e-01	-3.0018249861e-01	-5.7784698775e-01	2.5445579212e-01	0.0000000000e+00	-1.0649305043e+00	3.4708061143e-01	-3.0862031314e-01
30	-8.6297222002e-01	-2.9385783461e-01	-5.6911438541e-01	2.5352475345e-01	0.0000000000e+00	-1.0466680855e+00	3.4407068849e-01	-3.0749108970e-01
31	-8.4696867582e-01	-2.8742081124e-01	-5.5954786458e-01	2.5202007369e-01	0.0000000000e+00	-1.0272579601e+00	3.4015881668e-01	-3.0566611753e-01
32	-8.2769294990e-01	-2.8038856265e-01	-5.4730438725e-01	2.4832193349e-01	0.0000000000e+00	-1.0038791228e+00	3.3364478075e-01	-3.0118077578e-01
33	-8.0515537118e-01	-2.7248241072e-01	-5.3267296047e-01	2.4308378056e-01	0.0000000000e+00	-9.7654410107e-01	3.2523818719e-01	-2.9482760778e-01
34	-7.8300207733e-01	-2.6472181355e-01	-5.1828026378e-01	2.3806482247e-01	0.0000000000e+00	-9.4967516471e-01	3.1694806279e-01	-2.8874029334e-01
35	-7.5821903978e-01	-2.5650612517e-01	-5.0171291461e-01	2.3120428242e-01	0.0000000000e+00	-9.1961670644e-01	3.0650848681e-01	-2.8041939012e-01
36	-7.3534236691e-01	-2.4847711470e-01	-4.8686525221e-01	2.2607668179e-01	0.0000000000e+00	-8.9187040959e-01	2.9798517188e-01	-2.7420030704e-01
37	-7.1328974784e-01	-2.4067245857e-01	-4.7261728927e-01	2.2142037257e-01	0.0000000000e+00	-8.6512357805e-01	2.8993103837e-01	-2.6855283642e-01
38	-6.9278186802e-01	-2.3340189672e-01	-4.5937997129e-01	2.1709513513e-01	0.0000000000e+00	-8.4025030542e-01	2.8247259321e-01	-2.6330691090e-01
39	-6.6893497458e-01	-2.2550647006e-01	-4.4342850452e-01	2.1026460726e-01	0.0000000000e+00	-8.1132726279e-01	2.7240254307e-01	-2.5502240839e-01
40	-6.4725009202e-01	-2.1819556511e-01	-4.2905452691e-01	2.0448288111e-01	0.0000000000e+00	-7.8502644570e-01	2.6357370225e-01	-2.4800995990e-01
41	-6.2829948593e-01	-2.1170374074e-01	-4.1659574519e-01	1.9996897436e-01	0.0000000000e+00	-7.6204193458e-01	2.5611500556e-01	-2.4253520414e-01
42	-6.0698233102e-01	-2.0502219269e-01	-4.0196013832e-01	1.9299777653e-01	0.0000000000e+00	-7.3618712117e-01	2.4617243204e-01	-2.3408008806e-01
43	-5.9131698169e-01	-1.9977725540e-01	-3.9153972629e-01	1.8898945251e-01	0.0000000000e+00	-7.1718718027e-01	2.3970308862e-01	-2.2921853547e-01
44	-5.7755780016e-01	-1.9530033050e-01	-3.8225746966e-01	1.8526979738e-01	0.0000000000e+00	-7.0049916198e-01	2.3369642395e-01	-2.2470709905e-01
45	-5.6475148913e-01	-1.9111841153e-01	-3.7363307761e-01	1.8181284160e-01	0.0000000000e+00	-6.8496684618e-01	2.2814333260e-01	-2.2051428124e-01
46	-5.5483909295e-01	-1.8787523479e-01	-3.6696385816e-01	1.7929987710e-01	0.0000000000e+00	-6.7294445601e-01	2.2386077922e-01	-2.1746639664e-01
47	-5.4630049764e-01	-1.8518335645e-01	-3.6111714119e-01	1.7682013090e-01	0.0000000000e+00	-6.6258829970e-01	2.1991723093e-01	-2.1445880132e-01
48	-5.3977899216e-01	-1.8316411954e-01	-3.5661487262e-01	1.7487248528e-01	0.0000000000e+00	-6.5467859936e-01	2.1681344135e-01	-2.1209657173e-01
49	-5.3493777446e-01	-1.8166923686e-01	-3.5326853760e-01	1.7344440693e-01	0.0000000000e+00	-6.4880685988e-01	2.1449912592e-01	-2.1036450666e-01
50	-5.3056818618e-01	-1.8048862612e-01	-3.5007956006e-01	1.7155985160e-01	0.0000000000e+00	-6.4350714281e-01	2.1198866742e-01	-2.0807879704e-01
51	-5.3018965303e-01	-1.8032230303e-01	-3.4986735000e-01	1.7192025101e-01	0.0000000000e+00	-6.4304803351e-01	2.1193130872e-01	-2.0851591256e-01
52	-5.3124597086e-01	-1.8064162551e-01	-3.5060434535e-01	1.7264846910e-01	0.0000000000e+00	-6.4432920356e-01	2.1245339980e-01	-2.0939914220e-01
53	-5.3293653873e-01	-1.8122495757e-01	-3.5171158116e-01	1.7322069176e-01	0.0000000000e+00	-6.4637963276e-01	2.1310827949e-01	-2.1009317055e-01
54	-5.3603723358e-01	-1.8216652023e-01	-3.5387071335e-01	1.7453690072e-01	0.0000000000e+00	-6.5014035445e-01	2.1463024140e-01	-2.1168955324e-01
55	-5.3954371796e-01	-1.8324035637e-01	-3.5630336158e-01	1.7595366380e-01	0.0000000000e+00	-6.5439324371e-01	2.1632875651e-01	-2.1340789442e-01
56	-5.4305327241e-01	-1.8436311245e-01	-3.5869015996e-01	1.7720482034e-01	0.0000000000e+00	-6.5864985656e-01	2.1790880938e-01	-2.1492537736e-01
57	-5.4658238683e-01	-1.8557426600e-01	-3.6100812083e-01	1.7817418319e-01	0.0000000000e+00	-6.6293019299e-01	2.1929231853e-01	-2.1610108283e-01
58	-5.4922818914e-01	-1.8662389663e-01	-3.6260429251e-01	1.7847529998e-01	0.0000000000e+00	-6.6613919181e-01	2.1997549485e-01	-2.1646629660e-01
59	-5.5200870769e-01	-1.8768466650e-01	-3.6432404119e-01	1.7893957565e-01	0.0000000000e+00	-6.6951158314e-01	2.2079921836e-01	-2.1702939992e-01
60	-5.5395409663e-01	-1.8855679338e-01	-3.6539730324e-01	1.7888897508e-01	0.0000000000e+00	-6.7187107568e-01	2.2105063732e-01	-2.1696802831e-01
61	-5.5545044007e-01	-1.8935867624e-01	-3.6609176383e-01	1.7848981578e-01	0.0000000000e+00	-6.7368593703e-01	2.2091635949e-01	-2.1648390229e-01
62	-5.5622084242e-01	-1.9001469537e-01	-3.6620614706e-01	1.7762244179e-01	0.0000000000e+00	-6.7462033044e-01	2.2023931461e-01	-2.1543189546e-01
63	-5.5702322591e-01	-1.9063919129e-01	-3.6638403462e-01	1.7691429792e-01	0.0000000000e+00	-6.7559351263e-01	2.1968105416e-01	-2.1457301312e-01
64	-5.5852512263e-01	-1.9142923453e-01	-3.6709588810e-01	1.7661021575e-01	0.0000000000e+00	-6.7741510935e-01	2.1958331696e-01	-2.1420420276e-01
65	-5.6070911972e-01	-1.9238875417e-01	-3.6832036555e-01	1.7667501485e-01	0.0000000000e+00	-6.8006400116e-01	2.1991451422e-01	-2.1428279526e-01
66	-5.6365949377e-01	-1.9353380664e-01	-3.7012568713e-01	1.7720803016e-01	0.0000000000e+00	-6.8364240413e-01	2.2073985061e-01	-2.1492927043e-01
67	-5.6688629019e-01	-1.9473669182e-01	-3.7214959837e-01	1.7794451958e-01	0.0000000000e+00	-6.8755606989e-01	2.2176613318e-01	-2.1582253207e-01
68	-5.6920149374e-01	-1.9570992544e-01	-3.7349156830e-01	1.7809805806e-01	0.0000000000e+00	-6.9036409732e-01	2.2222705358e-01	-2.1600875338e-01
69	-5.7085152590e-01	-1.9648268444e-01	-3.7436884146e-01	1.7793205881e-01	0.0000000000e+00	-6.9236536221e-01	2.2235769628e-01	-2.1580741885e-01
70	-5.7181919243e-01	-1.9705198821e-01	-3.7476720422e-01	1.7743527784e-01	0.0000000000e+00	-6.9353901028e-01	2.2214402001e-01	-2.1520489101e-01
71	-5.7306276747e-01	-1.9763998470e-01	-3.7542278277e-01	1.7722618258e-01	0.0000000000e+00	-6.9504729789e-01	2.2222849759e-01	-2.1495128685e-01
72	-5.7438636603e-01	-1.9822384959e-01	-3.7616251644e-01	1.7713318683e-01	0.0000000000e+00	-6.9665264315e-01	2.2242333356e-01	-2.1483849564e-01
73	-5.7589679922e-01	-1.9883361334e-01	-3.7706318588e-01	1.7720819992e-01	0.0000000000e+00	-6.9848459345e-01	2.2278696567e-01	-2.1492947633e-01
74	-5.7747089026e-01	-1.9944181166e-01	-3.7802907860e-01	1.7738278608e-01	0.0000000000e+00	-7.0039375207e-01	2.2323408367e-01	-2.1514122562e-01
75	-5.7940138271e-01	-2.0011364737e-01	-3.7928773534e-01	1.7787080473e-01	0.0000000000e+00	-7.0273517720e-01	2.2396760996e-01	-2.1573312597e-01
76	-5.8174191585e-01	-2.0086652153e-01	-3.8087539432e-01	1.7868252819e-01	0.0000000000e+00	-7.0557392599e-01	2.2501109099e-01	-2.1671763627e-01
77	-5.8393437745e-01	-2.0157898771e-01	-3.8235538975e-01	1.7943585758e-01	0.0000000000e+00	-7.0823308410e-01	2.2597050255e-01	-2.1763132249e-01
78	-5.8567635006e-01	-2.0216680845e-01	-3.8350954161e-01	1.7996878202e-01	0.0000000000e+00	-7.1034586027e-01	2.2667841645e-01	-2.1827768745e-01
79	-5.8664732923e-01	-2.0254799323e-01	-3.8409933600e-01	1.8008232845e-01	0.0000000000e+00	-7.1152352611e-01	2.2693917847e-01	-2.1841540384e-01
80	-5.8708062887e-01	-2.0276675296e-01	-3.8431387591e-01	1.7995902296e-01	0.0000000000e+00	-7.1204905972e-01	2.2693390370e-01	-2.1826585103e-01
81	-5.8703531328e-01	-2.0284314124e-01	-3.8419217204e-01	1.7963803079e-01	0.0000000000e+00	-7.1199409806e-01	2.2668628850e-01	-2.1787653114e-01
82	-5.8679222996e-01	-2.0285121916e-01	-3.8394101080e-01	1.7927931966e-01	0.0000000000e+00	-7.1169927101e-01	2.2636223956e-01	-2.1744146325e-01
83	-5.8632126832e-01	-2.0278794171e-01	-3.8353332661e-01	1.7884497687e-01	0.0000000000e+00	-7.1112805851e-01	2.2593173113e-01	-2.1691466445e-01
84	-5.8571045121e-01	-2.0267565337e-01	-3.8303479784e-01	1.7838153092e-01	0.0000000000e+00	-7.1038722033e-01	2.2544893059e-01	-2.1635256746e-01
85	-5.8502673731e-01	-2.0253160800e-01	-3.8249512931e-01	1.7791176664e-01	0.0000000000e+00	-7.0955796824e-01	2.2495440164e-01	-2.1578280720e-01
86	-5.8443604993e-01	-2.0240530620e-01	-3.8203074372e-01	1.7751920946e-01	0.0000000000e+00	-7.0884154467e-01	2.2453179690e-01	-2.1530668865e-01
87	-5.8405214335e-01	-2.0232773087e-01	-3.8172441247e-01	1.7726496159e-01	0.0000000000e+00	-7.0837591814e-01	2.2424585199e-01	-2.1499832053e-01
88	-5.8400370789e-01	-2.0233396703e-01	-3.8166974086e-01	1.7721387463e-01	0.0000000000e+00	-7.0831717250e-01	2.2416971729e-01	-2.1493635899e-01
89	-5.8424803577e-01	-2.0241719229e-01	-3.8183084348e-01	1.7732205437e-01	0.0000000000e+00	-7.0861350904e-01	2.2426706399e-01	-2.1506756631e-01
90	-5.8475764183e-01	-2.0257314543e-01	-3.8218449640e-01	1.7756202240e-01	0.0000000000e+00	-7.0923159198e-01	2.2451418871e-01	-2.1535861494e-01
91	-5.8551870675e-01	-2.0280100745e-01	-3.8271769930e-01	1.7791478738e-01	0.0000000000e+00	-7.1015466034e-01	2.2489586482e-01	-2.1578647095e-01
92	-5.8650417069e-01	-2.0309641191e-01	-3.8340775878e-01	1.7835638157e-01	0.0000000000e+00	-7.1134989425e-01	2.2538918359e-01	-2.1632206471e-01
93	-5.8766071495e-01	-2.0344746630e-01	-3.8421324864e-01	1.7885019357e-01	0.0000000000e+00	-7.1275262533e-01	2.2595722793e-01	-2.1692099160e-01
94	-5.8891593496e-01	-2.0383536867e-01	-3.8508056629e-01	1.7935488777e-01	0.0000000000e+00	-7.1427503672e-01	2.2655649703e-01	-2.1753311711e-01
95	-5.9017301929e-01	-2.0423394494e-01	-3.8593907434e-01	1.7981802792e-01	0.0000000000e+00	-7.1579970925e-01	2.2713141175e-01	-2.1809484320e-01
96	-5.9136819537e-01	-2.0462651427e-01	-3.8674168110e-01	1.8020328151e-01	0.0000000000e+00	-7.1724929551e-01	2.2764395853e-01	-2.1856210348e-01
97	-5.9251474947e-01	-2.0501256918e-01	-3.8750218029e-01	1.8053428181e-01	0.0000000000e+00	-7.1863990989e-01	2.2811201390e-01	-2.1896356188e-01
98	-5.9358654784e-01	-2.0538315427e-01	-3.8820339357e-01	1.8080545398e-01	0.0000000000e+00	-7.1993985573e-01	2.2852529912e-01	-2.1929245689e-01
99	-5.9456928261e-01	-2.0573084465e-01	-3.8883843796e-01	1.8101921462e-01	0.0000000000e+00	-7.2113177953e-01	2.2888449164e-01	-2.1955171951e-01
100	-5.9546291070e-01	-2.0605507830e-01	-3.8940783240e-01	1.8117782517e-01	0.0000000000e+00	-7.2221562901e-01	2.2919094263e-01	-2.1974409257e-01
101	-5.9625877299e-01	-2.0635263361e-01	-3.8990613937e-01	1.8128035087e-01	0.0000000000e+00	-7.2318090186e-01	2.2944188219e-01	-2.1986844231e-01
102	-5.9698830805e-01	-2.0662979801e-01	-3.9035851004e-01	1.8135183879e-01	0.0000000000e+00	-7.2406572881e-01	2.2966089003e-01	-2.1995514745e-01
103	-5.9766942838e-01	-2.0689001186e-01	-3.9077941652e-01	1.8140721302e-01	0.0000000000e+00	-7.2489183525e-01	2.2986175582e-01	-2.2002230887e-01
104	-5.9832994348e-01	-2.0713978490e-01	-3.9119015858e-01	1.8146478060e-01	0.0000000000e+00	-7.2569295034e-01	2.3006296711e-01	-2.2009213052e-01
105	-5.9898873548e-01	-2.0738383646e-01	-3.9160489901e-01	1.8153635654e-01	0.0000000000e+00	-7.2649197556e-01	2.3027632818e-01	-2.2017894241e-01
106	-5.9965592026e-01	-2.0762496984e-01	-3.9203095042e-01	1.8162735362e-01	0.0000000000e+00	-7.2730118008e-01	2.3050747573e-01	-2.2028930952e-01
107	-6.0032846563e-01	-2.0786226102e-01	-3.9246620461e-01	1.8173710209e-01	0.0000000000e+00	-7.2811688626e-01	2.3075492948e-01	-2.2042241950e-01
108	-6.0099673204e-01	-2.0809308790e-01	-3.9290364413e-01	1.8186030309e-01	0.0000000000e+00	-7.2892740264e-01	2.3101319529e-01	-2.2057184558e-01
109	-6.0160653728e-01	-2.0830410513e-01	-3.9330243215e-01	1.8196323218e-01	0.0000000000e+00	-7.2966701356e-01	2.3124790878e-01	-2.2069668459e-01
110	-6.0215993874e-01	-2.0849487547e-01	-3.9366506326e-01	1.8205134649e-01	0.0000000000e+00	-7.3033821436e-01	2.3146273474e-01	-2.2080355527e-01
111	-6.0265010260e-01	-2.0866262328e-01	-3.9398747932e-01	1.8212542491e-01	0.0000000000e+00	-7.3093271655e-01	2.3165607004e-01	-2.2089340234e-01
112	-6.0306519527e-01	-2.0880334338e-01	-3.9426185189e-01	1.8218225075e-01	0.0000000000e+00	-7.3143616757e-01	2.3182313564e-01	-2.2096232437e-01
113	-6.0339181738e-01	-2.0891261881e-01	-3.9447919857e-01	1.8221814144e-01	0.0000000000e+00	-7.3183231583e-01	2.3195822470e-01	-2.2100585490e-01
114	-6.0362819780e-01	-2.0898979540e-01	-3.9463840240e-01	1.8223340131e-01	0.0000000000e+00	-7.3211901318e-01	2.3206075875e-01	-2.2102436305e-01
115	-6.0376760886e-01	-2.0903285231e-01	-3.9473475655e-01	1.8222602610e-01	0.0000000000e+00	-7.3228809986e-01	2.3212738030e-01	-2.2101541792e-01
116	-6.0380540484e-01	-2.0904040596e-01	-3.9476499888e-01	1.8219470784e-01	0.0000000000e+00	-7.3233394124e-01	2.3215574115e-01	-2.2097743312e-01
117	-6.0373884269e-01	-2.0901145986e-01	-3.9472738284e-01	1.8213982171e-01	0.0000000000e+00	-7.3225321040e-01	2.3214490372e-01	-2.2091086370e-01
118	-6.0357349746e-01	-2.0894766162e-01	-3.9462583585e-01	1.8206452229e-01	0.0000000000e+00	-7.3205266910e-01	2.3209771779e-01	-2.2081953573e-01
119	-6.0331682648e-01	-2.0885111812e-01	-3.9446570835e-01	1.8197258915e-01	0.0000000000e+00	-7.3174136205e-01	2.3201823778e-01	-2.2070803332e-01
120	-6.0297222826e-01	-2.0872305285e-01	-3.9424917540e-01	1.8186546683e-01	0.0000000000e+00	-7.3132341122e-01	2.3190765319e-01	-2.2057810850e-01
121	-6.0255166690e-01	-2.0856774317e-01	-3.9398392373e-01	1.8174677666e-01	0.0000000000e+00	-7.3081332742e-01	2.3177022570e-01	-2.2043415344e-01
122	-6.0203709112e-01	-2.0838143013e-01	-3.9365566099e-01	1.8160290154e-01	0.0000000000e+00	-7.3018921689e-01	2.3159278858e-01	-2.2025965246e-01
123	-6.0144488060e-01	-2.0816815564e-01	-3.9327672495e-01	1.8144340941e-01	0.0000000000e+00	-7.2947094597e-01	2.3138571164e-01	-2.2006621017e-01
124	-6.0079087299e-01	-2.0793258375e-01	-3.9285828924e-01	1.8127521678e-01	0.0000000000e+00	-7.2867772357e-01	2.3115713187e-01	-2.1986221536e-01
125	-6.0007806968e-01	-2.0767668967e-01	-3.9240138001e-01	1.8109579600e-01	0.0000000000e+00	-7.2781318998e-01	2.3090586292e-01	-2.1964460232e-01
126	-5.9932343167e-01	-2.0740589198e-01	-3.9191753969e-01	1.8091199010e-01	0.0000000000e+00	-7.2689791657e-01	2.3063955963e-01	-2.1942167073e-01
127	-5.9852917411e-01	-2.0712177262e-01	-3.9140740149e-01	1.8072159396e-01	0.0000000000e+00	-7.2593459004e-01	2.3035703608e-01	-2.1919074608e-01
128	-5.9770519293e-01	-2.0682784684e-01	-3.9087734609e-01	1.8052661436e-01	0.0000000000e+00	-7.2493521279e-01	2.3006187406e-01	-2.1895426231e-01
129	-5.9686281950e-01	-2.0652767724e-01	-3.9033514226e-01	1.8033116504e-01	0.0000000000e+00	-7.2391352824e-01	2.2975933128e-01	-2.1871720882e-01
130	-5.9602326743e-01	-2.0622815130e-01	-3.8979511613e-01	1.8014222479e-01	0.0000000000e+00	-7.2289526561e-01	2.2945870604e-01	-2.1848804997e-01
131	-5.9519457698e-01	-2.0593196984e-01	-3.8926260713e-01	1.7996221380e-01	0.0000000000e+00	-7.2189017666e-01	2.2916329661e-01	-2.1826972109e-01
132	-5.9439122854e-01	-2.0564391602e-01	-3.8874731252e-01	1.7979552003e-01	0.0000000000e+00	-7.2091582412e-01	2.2887924563e-01	-2.1806754419e-01
133	-5.9361738537e-01	-2.0536638921e-01	-3.8825099616e-01	1.7963905250e-01	0.0000000000e+00	-7.1997725747e-01	2.2860575868e-01	-2.1787777033e-01
134	-5.9288319715e-01	-2.0510272410e-01	-3.8778047305e-01	1.7949534449e-01	0.0000000000e+00	-7.1908678688e-01	2.2834718618e-01	-2.1770347204e-01
135	-5.9219134435e-01	-2.0485453945e-01	-3.8733680490e-01	1.7936213148e-01	0.0000000000e+00	-7.1824766341e-01	2.2810283180e-01	-2.1754190274e-01
136	-5.9156024451e-01	-2.0462695439e-01	-3.8693329012e-01	1.7924814618e-01	0.0000000000e+00	-7.1748222502e-01	2.2788291967e-01	-2.1740365406e-01
137	-5.9100488523e-01	-2.0442428886e-01	-3.8658059637e-01	1.7916012325e-01	0.0000000000e+00	-7.1680864965e-01	2.2769538439e-01	-2.1729689420e-01
138	-5.9051624740e-01	-2.0424492259e-01	-3.8627132482e-01	1.7908963303e-01	0.0000000000e+00	-7.1621599834e-01	2.2753300279e-01	-2.1721139914e-01
139	-5.9009479742e-01	-2.0408894229e-01	-3.8600585513e-01	1.7903689079e-01	0.0000000000e+00	-7.1570483676e-01	2.2739614105e-01	-2.1714742997e-01
140	-5.8974444013e-01	-2.0395789523e-01	-3.8578654490e-01	1.7900180145e-01	0.0000000000e+00	-7.1527990095e-01	2.2728581208e-01	-2.1710487136e-01
141	-5.8945555937e-01	-2.0384974942e-01	-3.8560580996e-01	1.7897726547e-01	0.0000000000e+00	-7.1492952783e-01	2.2719507567e-01	-2.1707511255e-01
142	-5.8922218094e-01	-2.0376271221e-01	-3.8545946874e-01	1.7896063044e-01	0.0000000000e+00	-7.1464647150e-01	2.2712094567e-01	-2.1705493652e-01
143	-5.8903566906e-01	-2.0369406826e-01	-3.8534160080e-01	1.7894820870e-01	0.0000000000e+00	-7.1442025791e-01	2.2705941568e-01	-2.1703987064e-01
144	-5.8889723340e-01	-2.0364372292e-01	-3.8525351048e-01	1.7894195220e-01	0.0000000000e+00	-7.1425235426e-01	2.2701223444e-01	-2.1703228235e-01
145	-5.8880724011e-01	-2.0361131482e-01	-3.8519592528e-01	1.7894341606e-01	0.0000000000e+00	-7.1414320462e-01	2.2698076308e-01	-2.1703405782e-01
146	-5.8876566770e-01	-2.0359636081e-01	-3.8516930689e-01	1.7895409592e-01	0.0000000000e+00	-7.1409278294e-01	2.2696618260e-01	-2.1704701103e-01
147	-5.8876798030e-01	-2.0359728243e-01	-3.8517069787e-01	1.7897270165e-01	0.0000000000e+00	-7.1409558781e-01	2.2696676931e-01	-2.1706957726e-01
148	-5.8881359730e-01	-2.0361392007e-01	-3.8519967723e-01	1.7899918033e-01	0.0000000000e+00	-7.1415091503e-01	2.2698219644e-01	-2.1710169230e-01
149	-5.8890787297e-01	-2.0364675972e-01	-3.8526111325e-01	1.7903956287e-01	0.0000000000e+00	-7.1426525861e-01	2.2701794191e-01	-2.1715067084e-01
150	-5.8902296510e-01	-2.0368874126e-01	-3.8533422384e-01	1.7907661933e-01	0.0000000000e+00	-7.1440484974e-01	2.2705685321e-01	-2.1719561528e-01
151	-5.8916735916e-01	-2.0374148322e-01	-3.8542587594e-01	1.7911792137e-01	0.0000000000e+00	-7.1457998012e-01	2.2710549091e-01	-2.1724570905e-01
152	-5.8932967389e-01	-2.0380153466e-01	-3.8552813923e-01	1.7915857511e-01	0.0000000000e+00	-7.1477684584e-01	2.2715825572e-01	-2.1729501652e-01
153	-5.8950390301e-01	-2.0386660771e-01	-3.8563729530e-01	1.7919762775e-01	0.0000000000e+00	-7.1498816209e-01	2.2721335949e-01	-2.1734238207e-01
154	-5.8968652411e-01	-2.0393536503e-01	-3.8575115908e-01	1.7923494292e-01	0.0000000000e+00	-7.1520965668e-01	2.2726974257e-01	-2.1738764030e-01
155	-5.8987632993e-01	-2.0400708633e-01	-3.8586924360e-01	1.7927134746e-01	0.0000000000e+00	-7.1543986536e-01	2.2732769659e-01	-2.1743179406e-01
156	-5.9006816293e-01	-2.0407988032e-01	-3.8598828262e-01	1.7930557730e-01	0.0000000000e+00	-7.1567253274e-01	2.2738550288e-01	-2.1747331021e-01
157	-5.9025791212e-01	-2.0415242695e-01	-3.8610548518e-01	1.7933633148e-01	0.0000000000e+00	-7.1590267273e-01	2.2744132279e-01	-2.1751061085e-01
158	-5.9044176992e-01	-2.0422332710e-01	-3.8621844282e-01	1.7936295044e-01	0.0000000000e+00	-7.1612566726e-01	2.2749389464e-01	-2.1754289603e-01
159	-5.9061699443e-01	-2.0429152876e-01	-3.8632546567e-01	1.7938510999e-01	0.0000000000e+00	-7.1633819079e-01	2.2754242114e-01	-2.1756977256e-01
