# y+ ()          
# Time           	patch            	min              	max              	average          
24               	Top	2.8748616829e+01	1.5882855928e+02	1.1859673460e+02
24               	e423_0	1.8693663580e+00	1.4795727971e+02	4.8611864509e+00
25               	Bottom	4.4556925609e+00	1.6254753610e+02	9.4564777034e+01
25               	Top	1.8868919613e+01	1.5380518607e+02	1.1546198447e+02
25               	e423_0	1.7871412411e+00	1.4862216207e+02	4.8219199906e+00
26               	Bottom	2.2906311404e+00	1.5813474262e+02	9.3994147763e+01
26               	Top	1.9938998625e+01	1.5259900718e+02	1.1288761821e+02
26               	e423_0	1.7109516287e+00	1.4920206842e+02	4.7757860975e+00
27               	Bottom	1.2001098003e+00	1.5402754794e+02	9.3721423015e+01
27               	Top	2.7075551789e+01	1.5415685446e+02	1.1088590905e+02
27               	e423_0	1.6356564358e+00	1.4990010324e+02	4.7373637332e+00
28               	Bottom	7.6227891444e-01	1.5032930414e+02	9.4086431792e+01
28               	Top	2.3466368680e+01	1.5584861898e+02	1.0933975419e+02
28               	e423_0	1.5660857894e+00	1.5067864291e+02	4.6941970470e+00
29               	Bottom	2.0779638960e+00	1.4724213240e+02	9.4580236637e+01
29               	Top	8.9985251244e+00	1.5766019287e+02	1.0808529911e+02
29               	e423_0	1.4974436283e+00	1.5146034616e+02	4.6561673296e+00
30               	Bottom	3.2815167411e+00	1.4536639078e+02	9.5064261792e+01
30               	Top	1.7869095772e+01	1.5957115888e+02	1.0777584562e+02
30               	e423_0	1.4327425895e+00	1.5221982763e+02	4.6120454217e+00
31               	Bottom	2.0360942623e+00	1.4555767969e+02	9.5530436974e+01
31               	Top	2.5579194077e+01	1.6156059591e+02	1.0772734200e+02
31               	e423_0	1.3677185168e+00	1.5296197051e+02	4.5737094937e+00
32               	Bottom	2.0098650764e+00	1.4674815972e+02	9.6111661529e+01
32               	Top	2.5949732843e+01	1.6360251449e+02	1.0781656129e+02
32               	e423_0	7.8672939381e-01	1.5364605783e+02	4.5275813892e+00
33               	Bottom	3.5729481187e+00	1.4838246105e+02	9.6872187910e+01
33               	Top	2.1353559158e+01	1.6567647714e+02	1.0803631705e+02
33               	e423_0	1.2409431633e+00	1.5431884876e+02	4.4962910454e+00
34               	Bottom	4.9428670551e+00	1.5010989762e+02	9.7653546238e+01
34               	Top	1.8232629711e+01	1.6775765888e+02	1.0834755990e+02
34               	e423_0	1.1784840321e+00	1.5497365167e+02	4.4624688914e+00
35               	Bottom	5.9192491235e+00	1.5188305132e+02	9.8230483162e+01
35               	Top	1.5347586731e+01	1.6983033518e+02	1.0866900720e+02
35               	e423_0	1.1146590515e+00	1.5558980204e+02	4.4353993766e+00
36               	Bottom	6.8444674084e+00	1.5365164564e+02	9.8505234045e+01
36               	Top	1.2887325725e+01	1.7187213690e+02	1.0901133669e+02
36               	e423_0	1.0509689405e+00	1.5611974804e+02	4.4045554802e+00
37               	Bottom	2.6361142180e+00	1.5538133596e+02	9.8248534126e+01
37               	Top	1.2263376353e+01	1.7385995602e+02	1.0941620750e+02
37               	e423_0	9.8449005984e-01	1.5657087420e+02	4.3794877435e+00
38               	Bottom	8.8496603991e+00	1.5704367273e+02	9.8781047704e+01
38               	Top	1.4025455919e+01	1.7577667979e+02	1.0988306033e+02
38               	e423_0	9.1607912388e-01	1.5695056885e+02	4.3489926325e+00
39               	Bottom	9.8416379821e+00	1.5861902073e+02	9.8849968401e+01
39               	Top	1.7311573020e+01	1.7761265819e+02	1.1036884148e+02
39               	e423_0	8.4358048186e-01	1.5729522054e+02	4.3241085858e+00
40               	Bottom	1.0881420017e+01	1.6010467899e+02	9.8708236400e+01
40               	Top	2.1030892233e+01	1.7936139589e+02	1.1082671894e+02
40               	e423_0	7.6738665398e-01	1.5759808456e+02	4.2944494839e+00
41               	Bottom	4.4282728849e+00	1.6151099184e+02	9.8308367428e+01
41               	Top	2.4693626357e+01	1.8102490769e+02	1.1122992484e+02
41               	e423_0	6.8433397306e-01	1.5786106154e+02	4.2693928854e+00
42               	Bottom	1.2614243956e+01	1.6284867564e+02	9.8569673927e+01
42               	Top	2.2026751085e+01	1.8260383835e+02	1.1155079049e+02
42               	e423_0	5.9150669852e-01	1.5808255168e+02	4.2393126019e+00
43               	Bottom	1.3153261923e+01	1.6412965979e+02	9.8659178118e+01
43               	Top	1.6802422318e+01	1.8410162083e+02	1.1178649646e+02
43               	e423_0	4.7990914818e-01	1.5826686345e+02	4.2133379332e+00
44               	Bottom	1.3691445994e+01	1.6536257915e+02	9.8717453484e+01
44               	Top	9.2997610063e+00	1.8552603530e+02	1.1187612726e+02
44               	e423_0	3.3114624026e-01	1.5842135426e+02	4.1814419514e+00
45               	Bottom	1.4126513394e+01	1.6655454945e+02	9.8766935085e+01
45               	Top	9.8989106531e+00	1.8688350170e+02	1.1211765214e+02
45               	e423_0	1.1168665306e-01	1.5854885391e+02	4.1528052510e+00
46               	Bottom	1.3842187566e+01	1.6771121780e+02	9.8804674993e+01
46               	Top	1.6546036466e+01	1.8818168381e+02	1.1248848939e+02
46               	e423_0	7.0698992331e-02	1.5864882684e+02	4.1198280407e+00
47               	Bottom	4.1684643438e+00	1.6883872402e+02	9.8782488118e+01
47               	Top	2.1320513370e+01	1.8942935338e+02	1.1280398053e+02
47               	e423_0	8.2855341491e-02	1.5872513464e+02	4.0920530617e+00
48               	Bottom	1.1280620687e+01	1.6994020309e+02	9.9215468960e+01
48               	Top	2.2026752637e+01	1.9065082952e+02	1.1308536477e+02
48               	e423_0	1.1684170758e-01	1.5878141984e+02	4.0652348727e+00
49               	Bottom	1.5352583295e+01	1.7101380178e+02	9.9621283665e+01
49               	Top	1.7293759850e+01	1.9188269483e+02	1.1332180580e+02
49               	e423_0	1.3022025332e-01	1.5881853105e+02	4.0462922177e+00
50               	Bottom	1.5629216964e+01	1.7206232024e+02	1.0001801631e+02
50               	Top	1.1119407300e+01	1.9308157344e+02	1.1349914260e+02
50               	e423_0	4.3301065594e-02	1.5884054150e+02	4.0227099450e+00
51               	Bottom	1.5864615036e+01	1.7308627388e+02	1.0041477978e+02
51               	Top	5.5927143159e+00	1.9425288398e+02	1.1366959451e+02
51               	e423_0	1.2513098860e-01	1.5885554548e+02	4.0095494846e+00
52               	Bottom	1.6083452178e+01	1.7408641525e+02	1.0081312222e+02
52               	Top	1.2990301356e+01	1.9540134370e+02	1.1414625743e+02
52               	e423_0	9.8684454967e-02	1.5886485556e+02	3.9905984919e+00
53               	Bottom	1.6290511851e+01	1.7506351910e+02	1.0120448273e+02
53               	Top	1.6828573057e+01	1.9653022927e+02	1.1451718932e+02
53               	e423_0	1.9954056071e-01	1.5886956760e+02	3.9766319836e+00
54               	Bottom	1.3284420281e+01	1.7602173423e+02	1.0157437135e+02
54               	Top	1.9305963101e+01	1.9764260582e+02	1.1485135298e+02
54               	e423_0	2.0161181403e-01	1.5887052788e+02	3.9610145169e+00
55               	Bottom	7.8506119643e+00	1.7696138877e+02	1.0189497449e+02
55               	Top	2.1133808003e+01	1.9874064269e+02	1.1518336041e+02
55               	e423_0	2.0290516220e-01	1.5887787731e+02	3.9500722969e+00
56               	Bottom	7.1100333276e+00	1.7788376664e+02	1.0232102899e+02
56               	Top	2.0030819640e+01	1.9982454442e+02	1.1552797655e+02
56               	e423_0	1.2093076221e-01	1.5888622325e+02	3.9319752518e+00
57               	Bottom	1.2463164564e+01	1.7879099723e+02	1.0288819117e+02
57               	Top	1.8386980541e+01	2.0089577249e+02	1.1588916470e+02
57               	e423_0	1.9106747882e-01	1.5889534387e+02	3.9188855377e+00
58               	Bottom	1.5966845570e+01	1.7968668768e+02	1.0339798252e+02
58               	Top	1.6836623324e+01	2.0195611422e+02	1.1626411174e+02
58               	e423_0	1.9701262456e-01	1.5890418976e+02	3.9101899298e+00
59               	Bottom	1.7294782496e+01	1.8057141575e+02	1.0388096562e+02
59               	Top	1.5599538314e+01	2.0300578698e+02	1.1665852866e+02
59               	e423_0	1.4799634045e-01	1.5891058463e+02	3.9018056418e+00
60               	Bottom	1.4701155346e+01	1.8144521035e+02	1.0432905847e+02
60               	Top	1.5004398622e+01	2.0404458908e+02	1.1709573564e+02
60               	e423_0	1.5693823592e-01	1.5891304075e+02	3.8896413593e+00
61               	Bottom	1.0370926295e+01	1.8230865197e+02	1.0473030763e+02
61               	Top	1.4557659295e+01	2.0507200239e+02	1.1756953542e+02
61               	e423_0	1.4163669239e-01	1.5891181294e+02	3.8830374665e+00
62               	Bottom	1.6008525967e+00	1.8316258116e+02	1.0500086310e+02
62               	Top	1.4145392294e+01	2.0608933158e+02	1.1807464667e+02
62               	e423_0	9.4410138267e-02	1.5892215814e+02	3.8719752340e+00
63               	Bottom	9.9051430237e+00	1.8400664277e+02	1.0568570764e+02
63               	Top	1.3716199515e+01	2.0709739695e+02	1.1860801520e+02
63               	e423_0	1.3631867383e-01	1.5896128361e+02	3.8646361728e+00
64               	Bottom	1.3882008754e+01	1.8484066693e+02	1.0625198233e+02
64               	Top	1.3271344330e+01	2.0809553176e+02	1.1916735379e+02
64               	e423_0	2.0988756202e-01	1.5900455148e+02	3.8529003864e+00
65               	Bottom	1.3414392596e+01	1.8566373355e+02	1.0677945472e+02
65               	Top	1.2729690132e+01	2.0908320172e+02	1.1974560517e+02
65               	e423_0	1.7552419757e-01	1.5903981321e+02	3.8433117680e+00
66               	Bottom	9.3082010155e+00	1.8647646368e+02	1.0726079283e+02
66               	Top	1.2170171161e+01	2.1006088147e+02	1.2033993477e+02
66               	e423_0	9.9862206028e-02	1.5908498082e+02	3.8280711960e+00
67               	Bottom	3.5539646311e+00	1.8727780690e+02	1.0767181058e+02
67               	Top	1.1412090781e+01	2.1102874650e+02	1.2094480640e+02
67               	e423_0	1.0727372285e-01	1.5913020559e+02	3.8186297003e+00
68               	Bottom	1.0879302634e+01	1.8806921652e+02	1.0837036410e+02
68               	Top	1.0232665035e+01	2.1198653195e+02	1.2154956880e+02
68               	e423_0	2.6715095652e-01	1.5916869928e+02	3.8043456752e+00
69               	Bottom	1.1561088775e+01	1.8884897933e+02	1.0894003702e+02
69               	Top	8.3401126628e+00	2.1293571100e+02	1.2213987220e+02
69               	e423_0	3.6158036322e-01	1.5920145983e+02	3.8053638919e+00
70               	Bottom	6.3987146534e+00	1.8961704628e+02	1.0942072689e+02
70               	Top	5.7610449943e+00	2.1387664319e+02	1.2270916815e+02
70               	e423_0	1.7962835558e-01	1.5922974673e+02	3.8001638907e+00
71               	Bottom	6.7385157925e+00	1.9037340623e+02	1.1000430744e+02
71               	Top	2.5893156164e+00	2.1480823854e+02	1.2326090726e+02
71               	e423_0	2.8453865826e-01	1.5925098656e+02	3.8027501691e+00
72               	Bottom	9.8651116410e+00	1.9111832159e+02	1.1065826362e+02
72               	Top	7.3197781430e+00	2.1573038573e+02	1.2401013027e+02
72               	e423_0	2.0445150905e-01	1.5927131787e+02	3.8003607799e+00
73               	Bottom	3.6694569304e+00	1.9185140079e+02	1.1118981093e+02
73               	Top	1.0680540179e+01	2.1664245103e+02	1.2472022536e+02
73               	e423_0	6.4300889608e-02	1.5929876662e+02	3.7942347904e+00
74               	Bottom	8.5667393491e+00	1.9257291574e+02	1.1195577055e+02
74               	Top	1.3639871794e+01	2.1754461022e+02	1.2540920253e+02
74               	e423_0	1.8187645524e-01	1.5932971605e+02	3.8061619374e+00
75               	Bottom	1.2676854188e+01	1.9328316056e+02	1.1266405258e+02
75               	Top	1.6324016171e+01	2.1843731591e+02	1.2607638443e+02
75               	e423_0	2.6717514317e-01	1.5936491800e+02	3.8146093922e+00
76               	Bottom	1.5500163847e+01	1.9398155008e+02	1.1331174878e+02
76               	Top	1.8817028204e+01	2.1931955477e+02	1.2671998998e+02
76               	e423_0	3.3452962743e-01	1.5939857474e+02	3.8235899805e+00
77               	Bottom	1.7846513801e+01	1.9466794395e+02	1.1392532985e+02
77               	Top	2.1151259763e+01	2.2019133279e+02	1.2733880823e+02
77               	e423_0	3.9458578980e-01	1.5944382579e+02	3.8361098755e+00
78               	Bottom	1.8717127698e+01	1.9534274577e+02	1.1450957719e+02
78               	Top	2.2532218696e+01	2.2105239672e+02	1.2793459420e+02
78               	e423_0	4.0087892616e-01	1.5952254969e+02	3.8419956078e+00
79               	Bottom	1.8750965754e+01	1.9600564378e+02	1.1506174583e+02
79               	Top	2.0446694563e+01	2.2190278379e+02	1.2851378305e+02
79               	e423_0	3.2212158833e-01	1.5962548795e+02	3.8480022228e+00
80               	Bottom	1.8778969143e+01	1.9665753583e+02	1.1558137589e+02
80               	Top	1.7810376455e+01	2.2274198842e+02	1.2906761171e+02
80               	e423_0	1.9633182603e-01	1.5973636111e+02	3.8472163203e+00
81               	Bottom	1.8804453669e+01	1.9729730553e+02	1.1607446914e+02
81               	Top	1.4551763406e+01	2.2356961075e+02	1.2958885935e+02
81               	e423_0	1.8760872214e-01	1.5983921587e+02	3.8482351846e+00
82               	Bottom	1.8829361148e+01	1.9792450271e+02	1.1654887559e+02
82               	Top	1.0035694380e+01	2.2438492130e+02	1.3006102986e+02
82               	e423_0	3.4145783328e-01	1.5993002357e+02	3.8440589123e+00
83               	Bottom	1.8845128787e+01	1.9854000382e+02	1.1700941778e+02
83               	Top	4.0271601642e+00	2.2518855394e+02	1.3047738323e+02
83               	e423_0	4.2715552171e-01	1.6001358252e+02	3.8445166040e+00
84               	Bottom	1.8857664866e+01	1.9914370502e+02	1.1745828639e+02
84               	Top	1.1787657368e+01	2.2598012088e+02	1.3121631832e+02
84               	e423_0	2.8969167792e-01	1.5994889411e+02	3.8427340381e+00
85               	Bottom	1.8861989132e+01	1.9973605738e+02	1.1789502984e+02
85               	Top	1.6311389848e+01	2.2676017433e+02	1.3184589119e+02
85               	e423_0	1.4483120237e-01	1.5994457453e+02	3.8410306881e+00
86               	Bottom	1.8861561086e+01	2.0031693037e+02	1.1832179491e+02
86               	Top	1.9823082449e+01	2.2752897847e+02	1.3242208682e+02
86               	e423_0	3.6150746772e-01	1.5994862501e+02	3.8357508162e+00
87               	Bottom	1.8855116897e+01	2.0088638917e+02	1.1874194164e+02
87               	Top	2.2789916440e+01	2.2828655094e+02	1.3296315925e+02
87               	e423_0	3.8049341266e-01	1.5994815319e+02	3.8329728448e+00
88               	Bottom	1.8843618845e+01	2.0144386691e+02	1.1915920563e+02
88               	Top	2.1950420116e+01	2.2906068698e+02	1.3347326505e+02
88               	e423_0	1.7006043434e-01	1.5994854657e+02	3.8272406778e+00
89               	Bottom	1.8828427107e+01	2.0198914407e+02	1.1957801926e+02
89               	Top	1.8833433713e+01	2.2986336477e+02	1.3395292424e+02
89               	e423_0	3.0028468154e-01	1.5995868895e+02	3.8238342492e+00
90               	Bottom	1.8805523598e+01	2.0252203309e+02	1.2000087487e+02
90               	Top	1.4924969472e+01	2.3065439452e+02	1.3439276415e+02
90               	e423_0	3.4488366381e-01	1.5998165574e+02	3.8210338808e+00
91               	Bottom	1.8777464643e+01	2.0304200635e+02	1.2042851042e+02
91               	Top	9.4209656873e+00	2.3143416805e+02	1.3477112065e+02
91               	e423_0	7.0812789244e-02	1.6001383905e+02	3.8174676883e+00
92               	Bottom	1.8744382535e+01	2.0354883259e+02	1.2086134578e+02
92               	Top	6.4362009972e+00	2.3220328531e+02	1.3519153647e+02
92               	e423_0	3.6233594605e-01	1.6005221818e+02	3.8115837877e+00
93               	Bottom	1.8701228331e+01	2.0404227875e+02	1.2129995608e+02
93               	Top	1.2857760866e+01	2.3296103562e+02	1.3582675289e+02
93               	e423_0	1.7106422019e-01	1.6009417886e+02	3.8043256816e+00
94               	Bottom	1.8654053606e+01	2.0452196181e+02	1.2174444357e+02
94               	Top	1.7022240164e+01	2.3370683287e+02	1.3638669324e+02
94               	e423_0	3.1986043145e-01	1.6013999671e+02	3.7941515754e+00
95               	Bottom	1.8603024466e+01	2.0498779331e+02	1.2219529828e+02
95               	Top	2.0369917258e+01	2.3443888761e+02	1.3690155691e+02
95               	e423_0	3.3787789316e-01	1.6018769858e+02	3.7871799766e+00
96               	Bottom	1.8540668933e+01	2.0543966276e+02	1.2265313811e+02
96               	Top	2.2915122237e+01	2.3515603585e+02	1.3737707010e+02
96               	e423_0	1.4188255371e-01	1.6023243925e+02	3.7749453227e+00
97               	Bottom	1.8466154785e+01	2.0589348914e+02	1.2311775472e+02
97               	Top	2.0017134865e+01	2.3585864750e+02	1.3781452258e+02
97               	e423_0	3.9709559963e-01	1.6024179033e+02	3.7636242648e+00
98               	Bottom	1.8396483102e+01	2.0635070737e+02	1.2358802701e+02
98               	Top	1.6740047166e+01	2.3654666630e+02	1.3821589774e+02
98               	e423_0	3.6761395657e-01	1.6024764602e+02	3.7568792558e+00
99               	Bottom	1.8321321664e+01	2.0679552261e+02	1.2406236764e+02
99               	Top	1.2799573156e+01	2.3721986385e+02	1.3858126078e+02
99               	e423_0	8.9236726462e-02	1.6025371725e+02	3.7637699426e+00
100              	Bottom	1.8238970100e+01	2.0722859219e+02	1.2453927758e+02
100              	Top	6.8162899139e+00	2.3787783886e+02	1.3888514121e+02
100              	e423_0	3.9406903708e-01	1.6026078659e+02	3.7795860748e+00
101              	Bottom	1.8150868942e+01	2.0765055130e+02	1.2501690940e+02
101              	Top	8.4909227301e+00	2.3852240078e+02	1.3936817792e+02
101              	e423_0	3.6567270945e-01	1.6026853828e+02	3.7972549968e+00
102              	Bottom	1.8052281178e+01	2.0806241186e+02	1.2549359779e+02
102              	Top	1.3792380055e+01	2.3915459245e+02	1.3992514944e+02
102              	e423_0	1.5438981711e-01	1.6027918300e+02	3.8070396740e+00
103              	Bottom	1.7945255697e+01	2.0846648258e+02	1.2596803921e+02
103              	Top	1.7516896888e+01	2.3977454825e+02	1.4042315154e+02
103              	e423_0	4.3283218351e-01	1.6029460222e+02	3.8230533334e+00
104              	Bottom	1.7822919292e+01	2.0885893368e+02	1.2643896698e+02
104              	Top	2.0530054373e+01	2.4038243422e+02	1.4088262934e+02
104              	e423_0	1.5517553440e-01	1.6031451130e+02	3.8324024336e+00
105              	Bottom	1.7679737587e+01	2.0924592468e+02	1.2690596553e+02
105              	Top	1.9111308469e+01	2.4097874057e+02	1.4130718025e+02
105              	e423_0	3.4496589748e-01	1.6033703047e+02	3.8458859413e+00
106              	Bottom	1.7529913778e+01	2.0962658626e+02	1.2736899474e+02
106              	Top	1.5866355217e+01	2.4156391206e+02	1.4169590033e+02
106              	e423_0	2.4867562403e-01	1.6036005190e+02	3.8593442073e+00
107              	Bottom	1.7376538591e+01	2.1000177755e+02	1.2782842792e+02
107              	Top	1.1928488190e+01	2.4213881348e+02	1.4204945380e+02
107              	e423_0	6.3506325810e-02	1.6038262095e+02	3.8733743452e+00
108              	Bottom	1.7221990161e+01	2.1037261952e+02	1.2828196636e+02
108              	Top	5.8772405800e+00	2.4270444771e+02	1.4234337744e+02
108              	e423_0	3.5972147245e-01	1.6040325451e+02	3.8898468708e+00
109              	Bottom	1.7053191494e+01	2.1074029597e+02	1.2872754301e+02
109              	Top	8.7689045843e+00	2.4326131119e+02	1.4285387454e+02
109              	e423_0	1.9616393852e-01	1.6041313625e+02	3.9056859883e+00
110              	Bottom	1.6876187126e+01	2.1110583220e+02	1.2916493176e+02
110              	Top	1.3955924092e+01	2.4381029286e+02	1.4340156872e+02
110              	e423_0	1.7353529012e-01	1.6039553478e+02	3.9201452867e+00
111              	Bottom	1.6687650277e+01	2.1147080693e+02	1.2959404881e+02
111              	Top	1.7621530068e+01	2.4435232257e+02	1.4388573461e+02
111              	e423_0	2.1368133669e-01	1.6036681173e+02	3.9384983012e+00
112              	Bottom	1.6478622181e+01	2.1183657064e+02	1.3001451834e+02
112              	Top	1.5531087928e+01	2.4488777251e+02	1.4432566012e+02
112              	e423_0	1.3572836939e-01	1.6034385594e+02	3.9533365785e+00
113              	Bottom	1.6274458588e+01	2.1220489147e+02	1.3042956601e+02
113              	Top	1.1032129435e+01	2.4541742969e+02	1.4471775628e+02
113              	e423_0	9.1594334231e-02	1.6031720855e+02	3.9703244063e+00
114              	Bottom	1.6083607608e+01	2.1257721761e+02	1.3084229216e+02
114              	Top	1.4532561636e-01	2.4594253988e+02	1.4492833305e+02
114              	e423_0	9.6993886884e-02	1.6028305591e+02	3.9866578634e+00
115              	Bottom	1.5887366243e+01	2.1295481752e+02	1.3125276240e+02
115              	Top	1.0880737616e+01	2.4646414735e+02	1.4565721932e+02
115              	e423_0	2.0449959751e-01	1.6023774657e+02	4.0053475490e+00
116              	Bottom	1.5677988359e+01	2.1334009094e+02	1.3165871284e+02
116              	Top	1.4707708178e+01	2.4698340426e+02	1.4619609551e+02
116              	e423_0	7.9850379083e-02	1.6018059593e+02	4.0226914396e+00
117              	Bottom	1.5419376717e+01	2.1373515106e+02	1.3205202249e+02
117              	Top	1.0304575144e+01	2.4750121524e+02	1.4667188713e+02
117              	e423_0	1.1607989739e-01	1.6011118575e+02	4.0461800731e+00
118              	Bottom	1.5102898543e+01	2.1414137036e+02	1.3242527778e+02
118              	Top	1.4415373856e+00	2.4801842788e+02	1.4701193026e+02
118              	e423_0	3.6646724799e-01	1.6002711432e+02	4.0873891325e+00
119              	Bottom	1.4738914372e+01	2.1456010692e+02	1.3278022085e+02
119              	Top	9.7465908562e+00	2.4853571173e+02	1.4775943435e+02
119              	e423_0	3.9700097743e-01	1.5993055576e+02	4.1232681050e+00
120              	Bottom	1.4333658046e+01	2.1499265914e+02	1.3312049673e+02
120              	Top	8.9442740959e+00	2.4905369088e+02	1.4836715775e+02
120              	e423_0	4.2462805300e-01	1.5981098346e+02	4.1540956612e+00
121              	Bottom	1.3934115790e+01	2.1543974436e+02	1.3345617788e+02
121              	Top	4.0848770097e+00	2.4957292533e+02	1.4894274466e+02
121              	e423_0	4.4991725213e-01	1.5967267072e+02	4.1845164538e+00
122              	Bottom	1.3511330181e+01	2.1590089283e+02	1.3379148906e+02
122              	Top	1.0560064151e+01	2.5009639049e+02	1.4979396170e+02
122              	e423_0	4.7310235053e-01	1.5951460992e+02	4.2107606727e+00
123              	Bottom	1.3072894762e+01	2.1637587400e+02	1.3412697136e+02
123              	Top	1.4393973984e+01	2.5062391025e+02	1.5057298356e+02
123              	e423_0	4.9450880227e-01	1.5933824404e+02	4.2368344058e+00
124              	Bottom	1.2022025822e+01	2.1686356517e+02	1.3445309021e+02
124              	Top	1.7431065927e+01	2.5115467798e+02	1.5132747715e+02
124              	e423_0	5.1433187956e-01	1.5914454892e+02	4.2590188099e+00
125              	Bottom	1.1284489927e+01	2.1736368980e+02	1.3478233257e+02
