# y+ ()          
# Time           	patch            	min              	max              	average          
52               	Bottom	1.4554168883e+02	8.7145301037e+02	4.0708575371e+02
52               	Top	1.0140510832e+02	8.5216961082e+02	4.2164654144e+02
52               	e423_0	6.4479628810e+00	5.7661541199e+02	1.7874673742e+02
53               	Bottom	9.5648561438e+01	8.9441920559e+02	4.0855227523e+02
53               	Top	9.8838956995e+01	8.8398028467e+02	4.2013238053e+02
53               	e423_0	2.5568887175e+01	5.6641358861e+02	1.8431048641e+02
54               	Bottom	4.9956246019e+01	9.1540948258e+02	4.0873995857e+02
54               	Top	9.7368656737e+01	9.1531161852e+02	4.1800097851e+02
54               	e423_0	2.9333864572e+01	5.5370810925e+02	1.8713799312e+02
55               	Bottom	1.1395000286e+02	9.3324241839e+02	4.1256988586e+02
55               	Top	9.6094766242e+01	9.4575456840e+02	4.1510894792e+02
55               	e423_0	2.7815557457e+01	5.4016322834e+02	1.8861164466e+02
56               	Bottom	1.4423139116e+02	9.4659720542e+02	4.0994792435e+02
56               	Top	9.4450864698e+01	9.7525860807e+02	4.1168436360e+02
56               	e423_0	2.6291561546e+01	5.2692908627e+02	1.8865520767e+02
57               	Bottom	1.2448676264e+02	9.5501414836e+02	4.0581338314e+02
57               	Top	9.5918459701e+01	1.0027415241e+03	4.0811757736e+02
57               	e423_0	2.4854459722e+01	5.1492041709e+02	1.8785305919e+02
58               	Bottom	9.4353732293e+01	9.5891549601e+02	4.0013431043e+02
58               	Top	9.8991783987e+01	1.0271239098e+03	4.0457461899e+02
58               	e423_0	2.5633425090e+01	5.0428905650e+02	1.8572927583e+02
59               	Bottom	3.3693996658e+01	9.5819898918e+02	3.9106799083e+02
59               	Top	1.0301934110e+02	1.0478411985e+03	4.0035712643e+02
59               	e423_0	1.9098918490e+01	4.9660626485e+02	1.8276389224e+02
60               	Bottom	9.9633284808e+01	9.5293204784e+02	3.8705939118e+02
60               	Top	1.0829640078e+02	1.0627228042e+03	3.9557413271e+02
60               	e423_0	7.1528417049e+00	4.9010856405e+02	1.7827211662e+02
61               	Bottom	1.3876756413e+02	9.4404134154e+02	3.7987111130e+02
61               	Top	1.1264934571e+02	1.0717495423e+03	3.9029939623e+02
61               	e423_0	3.1127959435e+00	4.9544648021e+02	1.7692575208e+02
62               	Bottom	1.2989168269e+02	9.3162709140e+02	3.6821774520e+02
62               	Top	1.1647742332e+02	1.0759856049e+03	3.8402690925e+02
62               	e423_0	1.8044422438e+01	5.0698271847e+02	1.7865589860e+02
63               	Bottom	9.9047166874e+01	9.1514906097e+02	3.5492687309e+02
63               	Top	1.2118879236e+02	1.0743081587e+03	3.7670978490e+02
63               	e423_0	7.9445115569e+00	5.1767294171e+02	1.8032081485e+02
64               	Bottom	7.6890111993e+01	8.9367498126e+02	3.4163739886e+02
64               	Top	1.2563786834e+02	1.0665412544e+03	3.6876896146e+02
64               	e423_0	1.2145104858e+01	5.2682874001e+02	1.8196983673e+02
65               	Bottom	5.1880633348e+01	8.6845376739e+02	3.2814410774e+02
65               	Top	1.3026406153e+02	1.0543652750e+03	3.5963773546e+02
65               	e423_0	8.0345230278e+00	5.3414804939e+02	1.8044749368e+02
66               	Bottom	3.1193032148e+01	8.4114586700e+02	3.1520202131e+02
66               	Top	1.2697990754e+02	1.0382939625e+03	3.4910120308e+02
66               	e423_0	1.4348865820e+01	5.3983010418e+02	1.7955267110e+02
67               	Bottom	8.0425575032e+01	8.1119901643e+02	3.0615191773e+02
67               	Top	1.0012513492e+02	1.0192403814e+03	3.3652773794e+02
67               	e423_0	7.5922533250e+00	5.4385276932e+02	1.7877067914e+02
68               	Bottom	1.1106528238e+02	7.8214083414e+02	2.9570083824e+02
68               	Top	5.7746090350e+01	9.9730282582e+02	3.2112394317e+02
68               	e423_0	2.3750296127e+01	5.4646507677e+02	1.7827299967e+02
69               	Bottom	6.7545168986e+01	7.5460268081e+02	2.8248022348e+02
69               	Top	5.0213703318e+01	9.7252265954e+02	3.0842936246e+02
69               	e423_0	7.2081699114e+00	5.4730171329e+02	1.7619925899e+02
70               	Bottom	4.2182506066e+01	7.2690965461e+02	2.6898009688e+02
70               	Top	6.9750486429e+01	9.4320646848e+02	3.0207483540e+02
70               	e423_0	7.4727537259e+00	5.4682042398e+02	1.7519709320e+02
71               	Bottom	7.8238660278e+01	6.9818289157e+02	2.5794789723e+02
71               	Top	4.9393255049e+01	9.0801566475e+02	2.9522283881e+02
71               	e423_0	9.7999440880e+00	5.4542028085e+02	1.7507646892e+02
72               	Bottom	8.9641942117e+01	6.6912113384e+02	2.4551029184e+02
72               	Top	1.1676327495e+02	8.6828743438e+02	2.9411502555e+02
72               	e423_0	4.1034836283e+00	5.4345354542e+02	1.7503216070e+02
73               	Bottom	5.7371114073e+01	6.3965789342e+02	2.3263808292e+02
73               	Top	1.0625608977e+02	8.2357376082e+02	2.8812278048e+02
73               	e423_0	8.7733005796e+00	5.4123453443e+02	1.7619278194e+02
74               	Bottom	3.2603794381e+01	6.0851833598e+02	2.1976091365e+02
74               	Top	6.2412735854e+01	7.6260558595e+02	2.7747779521e+02
74               	e423_0	9.9918573081e+00	5.3874882331e+02	1.7690517687e+02
75               	Bottom	7.2525262433e+01	5.7303775068e+02	2.0893142368e+02
75               	Top	7.5093144397e+01	6.9077513424e+02	2.6336661314e+02
75               	e423_0	1.1809308181e+01	5.3585744612e+02	1.7770807714e+02
76               	Bottom	5.9363898696e+01	5.3298840180e+02	1.9563328855e+02
76               	Top	7.5023299146e+01	6.1970481653e+02	2.5444968462e+02
76               	e423_0	7.6739926282e+00	5.3249205794e+02	1.7816127704e+02
77               	Bottom	3.5234999537e+01	4.9046280580e+02	1.8284617215e+02
77               	Top	5.6348209251e+01	5.4326419202e+02	2.5449431248e+02
77               	e423_0	1.6240975059e+01	5.2874506516e+02	1.7883896905e+02
78               	Bottom	5.8368099747e+01	4.4298036963e+02	1.7194223736e+02
78               	Top	5.6228602844e+01	4.6651834644e+02	2.5010931440e+02
78               	e423_0	1.8501524785e+01	5.2846822126e+02	1.7902392242e+02
79               	Bottom	8.6323377148e+01	3.8747865760e+02	1.6110871675e+02
79               	Top	4.2544164538e+01	4.1103924407e+02	2.4321886760e+02
79               	e423_0	2.0157765997e+01	5.2911393087e+02	1.7881880803e+02
80               	Bottom	8.1184486645e+01	3.2578821111e+02	1.4818405404e+02
80               	Top	9.4196077570e+01	4.1947665720e+02	2.4649102217e+02
80               	e423_0	2.1250957547e+01	5.2986126504e+02	1.7836244587e+02
81               	Bottom	3.2285167335e+01	2.4861889170e+02	1.2446548094e+02
81               	Top	1.6515692189e+01	4.2747760936e+02	2.4798814003e+02
81               	e423_0	2.0975910633e+01	5.3064056964e+02	1.7739888777e+02
82               	Bottom	5.8263386293e+01	1.8582093851e+02	1.2761169677e+02
82               	Top	5.8344303486e+01	4.3500143603e+02	2.6530391702e+02
82               	e423_0	1.9235948078e+01	5.3145999598e+02	1.7607862159e+02
83               	Bottom	5.5738281998e+01	2.2488021674e+02	1.4293499925e+02
83               	Top	1.0120670679e+02	4.4194567731e+02	2.8678143819e+02
83               	e423_0	1.6180226830e+01	5.3231599157e+02	1.7447289426e+02
84               	Bottom	3.4661240558e+01	2.7266246433e+02	1.5767168574e+02
84               	Top	1.0003153933e+02	4.5692819579e+02	3.0360332731e+02
84               	e423_0	1.1651758922e+01	5.3318234839e+02	1.7282118457e+02
85               	Bottom	6.3657780844e+01	3.2668551681e+02	1.7520178028e+02
85               	Top	2.4964311771e+01	4.9608233743e+02	3.1395591547e+02
85               	e423_0	6.4217995751e+00	5.3388742860e+02	1.7113814053e+02
86               	Bottom	4.9549983312e+01	3.7894188495e+02	1.9168569466e+02
86               	Top	9.5322608085e+01	5.3028476848e+02	3.2938058328e+02
86               	e423_0	4.5843965783e+00	5.3432575549e+02	1.6936629181e+02
87               	Bottom	8.9286855322e+01	4.3300301271e+02	2.0791681250e+02
87               	Top	1.3944380350e+02	5.6080485256e+02	3.4144911404e+02
87               	e423_0	5.9555938714e+00	5.3445920268e+02	1.6771584797e+02
88               	Bottom	1.1100549689e+02	4.8012122027e+02	2.2087800022e+02
88               	Top	1.4511063973e+02	5.9658625679e+02	3.5120665989e+02
88               	e423_0	2.2595969900e+01	5.3415571394e+02	1.6686602835e+02
89               	Bottom	9.2325002526e+01	5.1472851421e+02	2.3116460412e+02
89               	Top	1.0496651174e+02	6.3055455634e+02	3.5848789109e+02
89               	e423_0	1.1716821031e+01	5.3318871417e+02	1.6534286256e+02
90               	Bottom	6.1465114653e+01	5.4865796604e+02	2.3961672587e+02
90               	Top	1.9405754958e+01	6.6088135555e+02	3.6121276489e+02
90               	e423_0	7.1887971906e+00	5.3166665960e+02	1.6395261121e+02
91               	Bottom	4.3808344454e+01	5.8076603265e+02	2.4762910223e+02
91               	Top	1.0413092700e+02	6.8719571488e+02	3.7144557797e+02
91               	e423_0	1.2756307327e+01	5.2980550001e+02	1.6327929609e+02
92               	Bottom	9.9107470839e+01	6.0910214848e+02	2.5861486132e+02
92               	Top	1.5284045556e+02	7.0923402125e+02	3.7804843461e+02
92               	e423_0	4.5619878129e+00	5.2756967547e+02	1.6221415716e+02
93               	Bottom	1.1574014814e+02	6.3747699226e+02	2.6767307832e+02
93               	Top	1.3160679755e+02	7.2642550573e+02	3.8233075985e+02
93               	e423_0	1.3403662110e+01	5.2492601255e+02	1.6171974839e+02
94               	Bottom	1.1374060894e+02	6.6625496370e+02	2.7497531377e+02
94               	Top	8.1810010952e+01	7.3906365314e+02	3.8341924217e+02
94               	e423_0	1.2827112128e+01	5.2213278691e+02	1.6105421469e+02
95               	Bottom	9.4728815181e+01	6.9475427275e+02	2.7998142280e+02
95               	Top	7.1811872423e+01	7.4746044995e+02	3.8443466754e+02
95               	e423_0	4.2175044566e+00	5.1943841536e+02	1.6057894904e+02
96               	Bottom	5.3348665637e+01	7.1863588272e+02	2.8365430211e+02
96               	Top	1.4006668214e+02	7.5181296059e+02	3.8740733515e+02
96               	e423_0	9.5476316623e+00	5.1677607096e+02	1.6082317334e+02
97               	Bottom	1.1447564320e+02	7.3750151906e+02	2.9264731081e+02
97               	Top	1.2679409613e+02	7.5143662504e+02	3.8662218800e+02
97               	e423_0	9.6851495318e+00	5.1432902975e+02	1.6090269590e+02
98               	Bottom	1.2330437073e+02	7.4830727652e+02	2.9882463335e+02
98               	Top	5.6668209680e+01	7.4446271811e+02	3.8131168981e+02
98               	e423_0	1.0465228253e+01	5.1203973698e+02	1.6087199413e+02
99               	Bottom	1.0557801547e+02	7.5248561145e+02	3.0149943347e+02
99               	Top	1.0379537066e+02	7.3040638103e+02	3.7962286953e+02
99               	e423_0	1.7645458347e+00	5.0985211536e+02	1.6079162784e+02
100              	Bottom	7.1573419671e+01	7.5074357460e+02	3.0193751286e+02
100              	Top	1.4451990280e+02	7.1057057777e+02	3.7517553678e+02
100              	e423_0	5.1316871642e+00	5.0796808141e+02	1.6137846304e+02
101              	Bottom	1.2237143263e+02	7.4797329631e+02	3.0593524320e+02
101              	Top	8.5864415573e+01	6.8319877819e+02	3.7008659148e+02
101              	e423_0	5.0183110483e+00	5.0643907089e+02	1.6179325966e+02
102              	Bottom	1.0465248373e+02	7.3927247647e+02	3.0251371234e+02
102              	Top	9.8719597176e+01	6.5045104879e+02	3.6611360577e+02
102              	e423_0	1.0266813304e+01	5.0534143305e+02	1.6220216697e+02
103              	Bottom	7.5888196983e+01	6.9380945539e+02	2.9769736023e+02
103              	Top	9.5297031522e+01	6.0980885370e+02	3.6020663014e+02
103              	e423_0	9.4099015446e+00	5.0486525026e+02	1.6252084707e+02
104              	Bottom	2.6084575211e+01	6.5420827863e+02	2.9235421881e+02
104              	Top	1.1398476297e+02	5.5944472520e+02	3.5423349445e+02
104              	e423_0	6.3190177063e+00	5.0494631185e+02	1.6275090899e+02
105              	Bottom	5.1625882110e+01	5.9137729498e+02	2.8241876049e+02
105              	Top	1.3456446221e+02	4.9211920700e+02	3.4407972645e+02
105              	e423_0	4.2918281260e+00	5.0565368026e+02	1.6290417480e+02
106              	Bottom	1.0350815570e+02	5.0524785848e+02	2.8601169285e+02
106              	Top	7.5663934725e+01	4.8796805142e+02	3.3571489354e+02
106              	e423_0	7.5233177187e+00	5.0707910906e+02	1.6311149885e+02
107              	Bottom	4.2002977478e+01	4.3489463385e+02	2.8807782637e+02
107              	Top	9.0246617136e+01	4.9121343699e+02	3.4592823406e+02
107              	e423_0	7.4466178821e+00	5.0917635937e+02	1.6327486963e+02
108              	Bottom	1.1020318610e+02	5.4334047176e+02	2.8924928179e+02
108              	Top	9.5905903720e+01	4.9272054823e+02	3.5205479471e+02
108              	e423_0	8.5985017992e+00	5.1162030811e+02	1.6342586829e+02
109              	Bottom	1.2450995103e+02	6.2917094057e+02	3.1915053391e+02
109              	Top	1.2967312954e+02	5.9686243713e+02	3.7870010243e+02
109              	e423_0	8.9607178488e+00	5.1398379716e+02	1.6348154253e+02
110              	Bottom	1.2218822671e+02	7.1241512033e+02	3.4359762948e+02
110              	Top	1.2774274521e+02	6.8494061215e+02	3.9600912273e+02
110              	e423_0	1.3176267089e+01	5.1592634567e+02	1.6361870629e+02
111              	Bottom	7.7767115402e+01	7.7701280826e+02	3.5872626588e+02
111              	Top	1.2638471738e+02	7.5808449456e+02	4.0848184282e+02
111              	e423_0	6.5848540838e+00	5.1734115385e+02	1.6372916936e+02
112              	Bottom	5.2512122076e+01	8.3124877915e+02	3.7002228793e+02
112              	Top	1.2543006711e+02	8.1292105841e+02	4.1679477084e+02
112              	e423_0	7.5562742084e+00	5.1820751177e+02	1.6375939786e+02
113              	Bottom	1.0033294709e+02	8.7319250901e+02	3.8100959276e+02
113              	Top	1.2503332362e+02	8.6453784407e+02	4.2234181642e+02
113              	e423_0	5.0381129849e+00	5.1851081178e+02	1.6391120726e+02
114              	Bottom	1.2525338798e+02	8.9607173658e+02	3.8565136991e+02
114              	Top	1.2593182201e+02	9.0963369424e+02	4.2527291764e+02
114              	e423_0	2.0445544053e+00	5.1832471880e+02	1.6392177376e+02
115              	Bottom	1.4111319391e+02	9.0708399555e+02	3.8547519656e+02
115              	Top	1.2781151698e+02	9.5197255497e+02	4.2474958147e+02
115              	e423_0	3.9545399435e+00	5.1775236166e+02	1.6402004852e+02
116              	Bottom	9.4026292613e+01	9.2368742119e+02	3.7882896315e+02
116              	Top	1.3007205422e+02	9.9917810197e+02	4.2142446093e+02
116              	e423_0	1.0273918057e+00	5.1692657134e+02	1.6392691099e+02
117              	Bottom	3.4651738488e+01	9.2384764619e+02	3.6754761323e+02
117              	Top	1.3263261382e+02	1.0332475323e+03	4.1530641010e+02
117              	e423_0	7.7819484822e+00	5.1593647811e+02	1.6432578862e+02
118              	Bottom	5.6898413655e+01	9.1215297831e+02	3.5792597896e+02
118              	Top	1.3585017870e+02	1.0544787516e+03	4.0666333166e+02
118              	e423_0	1.1380230067e+01	5.1485757482e+02	1.6451489335e+02
119              	Bottom	6.5122266526e+01	8.9349250587e+02	3.4580841324e+02
119              	Top	1.3934060056e+02	1.0622691944e+03	3.9516771511e+02
119              	e423_0	1.0569436654e+01	5.1379579419e+02	1.6472876151e+02
120              	Bottom	5.2397462478e+01	8.6856829496e+02	3.3173680173e+02
120              	Top	1.4263789002e+02	1.0541558056e+03	3.8138390095e+02
120              	e423_0	8.4721817155e+00	5.1291671663e+02	1.6491828637e+02
121              	Bottom	4.1385825579e+01	8.3902295726e+02	3.1738555163e+02
121              	Top	1.4600142728e+02	1.0319612397e+03	3.6552528384e+02
121              	e423_0	5.7421629931e+00	5.1234831248e+02	1.6497204134e+02
122              	Bottom	2.9107284005e+01	8.0546174650e+02	3.0289581403e+02
122              	Top	1.4931289667e+02	9.9824918879e+02	3.4799492899e+02
122              	e423_0	3.4780558592e+00	5.1226373738e+02	1.6507214230e+02
123              	Bottom	3.3766275408e+00	7.6886135928e+02	2.8688459911e+02
123              	Top	1.3198362869e+02	9.5660093827e+02	3.2898835913e+02
123              	e423_0	8.2819375177e+00	5.1276100540e+02	1.6525980359e+02
124              	Bottom	1.7060783761e+01	7.2633933873e+02	2.7188924484e+02
124              	Top	9.7564943316e+01	9.0618436508e+02	3.0897083692e+02
124              	e423_0	1.0913307972e+01	5.1380329633e+02	1.6537778807e+02
125              	Bottom	4.5394117864e+01	6.8093381204e+02	2.5729352714e+02
