# Time           	totalLift        	frontLift        	rearLift         	drag             	side             	Xmoment          	Ymoment          	Zmoment          
37	-1.2442919076e+00	-4.2557969328e-01	-8.1871221431e-01	4.2096336395e-01	-7.3070975002e-19	-1.6140077486e+00	4.9141565128e-01	-5.4604400071e-01
38	-1.2502274402e+00	-4.2846810250e-01	-8.2175933774e-01	4.1812532737e-01	-7.5002782662e-19	-1.6217069031e+00	4.9161404405e-01	-5.4236269973e-01
39	-1.2556879722e+00	-4.3117121327e-01	-8.2451675889e-01	4.1525328187e-01	-7.7257271127e-19	-1.6287899202e+00	4.9168193203e-01	-5.3863728477e-01
40	-1.2603672120e+00	-4.3368895768e-01	-8.2667825434e-01	4.1184132292e-01	-7.9535421002e-19	-1.6348595003e+00	4.9123662083e-01	-5.3421153214e-01
41	-1.2640449176e+00	-4.3592956652e-01	-8.2811535105e-01	4.0789855567e-01	-8.1703527743e-19	-1.6396299607e+00	4.9023223066e-01	-5.2909725240e-01
42	-1.2671623955e+00	-4.3798530172e-01	-8.2917709374e-01	4.0375684233e-01	-8.3592156591e-19	-1.6436737332e+00	4.8898974002e-01	-5.2372491381e-01
43	-1.2700262922e+00	-4.3990187979e-01	-8.3012441238e-01	3.9974533922e-01	-8.5029424108e-19	-1.6473885782e+00	4.8777816574e-01	-5.1852147476e-01
44	-1.2728784999e+00	-4.4178458166e-01	-8.3109391826e-01	3.9586818027e-01	-8.5977176932e-19	-1.6510882610e+00	4.8663667075e-01	-5.1349229749e-01
45	-1.2756477120e+00	-4.4363037450e-01	-8.3201733747e-01	3.9204833969e-01	-8.6778427992e-19	-1.6546802877e+00	4.8548370372e-01	-5.0853746955e-01
46	-1.2785222465e+00	-4.4548721429e-01	-8.3303503217e-01	3.8837422135e-01	-8.7356318146e-19	-1.6584089312e+00	4.8443477235e-01	-5.0377166224e-01
47	-1.2814270459e+00	-4.4730731097e-01	-8.3411973492e-01	3.8491004570e-01	-8.7753658399e-19	-1.6621768322e+00	4.8351552993e-01	-4.9927817780e-01
48	-1.2844756227e+00	-4.4914912586e-01	-8.3532649686e-01	3.8161767350e-01	-8.8071631790e-19	-1.6661312312e+00	4.8272171375e-01	-4.9500754467e-01
49	-1.2877058508e+00	-4.5102289875e-01	-8.3668295207e-01	3.7851451859e-01	-8.8230065128e-19	-1.6703212553e+00	4.8207506665e-01	-4.9098235086e-01
50	-1.2910370644e+00	-4.5289903216e-01	-8.3813803226e-01	3.7556689912e-01	-8.8495827746e-19	-1.6746422708e+00	4.8154875013e-01	-4.8715890667e-01
51	-1.2945077655e+00	-4.5478767078e-01	-8.3972009471e-01	3.7282499252e-01	-8.8649962157e-19	-1.6791442196e+00	4.8116552992e-01	-4.8360229873e-01
52	-1.2981851924e+00	-4.5671541366e-01	-8.4146977877e-01	3.7025584860e-01	-8.8987290944e-19	-1.6839143186e+00	4.8094295639e-01	-4.8026978634e-01
53	-1.3021482962e+00	-4.5870424398e-01	-8.4344405219e-01	3.6792945558e-01	-8.8244756121e-19	-1.6890549774e+00	4.8092476026e-01	-4.7725215330e-01
54	-1.3061261505e+00	-4.6069483527e-01	-8.4543131520e-01	3.6561612197e-01	-8.7030995359e-19	-1.6942147696e+00	4.8092059992e-01	-4.7425146001e-01
55	-1.3101812673e+00	-4.6268684039e-01	-8.4749442694e-01	3.6345133192e-01	-8.5182306485e-19	-1.6994747813e+00	4.8100948319e-01	-4.7144344698e-01
56	-1.3143937514e+00	-4.6471668629e-01	-8.4967706511e-01	3.6142231036e-01	-8.4818674355e-19	-1.7049389187e+00	4.8120047352e-01	-4.6881154324e-01
57	-1.3186850679e+00	-4.6674376641e-01	-8.5194130150e-01	3.5955521601e-01	-8.5989816090e-19	-1.7105053120e+00	4.8149691885e-01	-4.6638968006e-01
58	-1.3231296571e+00	-4.6881459479e-01	-8.5431506230e-01	3.5778615487e-01	-8.6358212703e-19	-1.7162705197e+00	4.8187558439e-01	-4.6409497866e-01
59	-1.3276591218e+00	-4.7090981309e-01	-8.5674930866e-01	3.5608696806e-01	-8.6856597903e-19	-1.7221458220e+00	4.8229936946e-01	-4.6189091331e-01
60	-1.3321381211e+00	-4.7297238020e-01	-8.5916574094e-01	3.5446472472e-01	-8.7084565005e-19	-1.7279556643e+00	4.8274170093e-01	-4.5978665361e-01
61	-1.3366722423e+00	-4.7503998082e-01	-8.6163226144e-01	3.5294985333e-01	-8.7319951753e-19	-1.7338370065e+00	4.8324035078e-01	-4.5782166923e-01
62	-1.3412145383e+00	-4.7710662717e-01	-8.6410791115e-01	3.5150521957e-01	-8.7174949036e-19	-1.7397289528e+00	4.8375160497e-01	-4.5594779215e-01
63	-1.3457249734e+00	-4.7916541310e-01	-8.6655956032e-01	3.5012246424e-01	-8.6972554035e-19	-1.7455795713e+00	4.8424268403e-01	-4.5415417940e-01
64	-1.3503167231e+00	-4.8126125337e-01	-8.6905546975e-01	3.4878060471e-01	-8.6381114110e-19	-1.7515356653e+00	4.8474277048e-01	-4.5241361382e-01
65	-1.3547769293e+00	-4.8330704354e-01	-8.7146988576e-01	3.4749754909e-01	-8.5804766769e-19	-1.7573211303e+00	4.8520355277e-01	-4.5074932452e-01
66	-1.3592522669e+00	-4.8534836388e-01	-8.7390390306e-01	3.4630003175e-01	-8.4948064771e-19	-1.7631262228e+00	4.8569442397e-01	-4.4919598944e-01
67	-1.3636684016e+00	-4.8736964699e-01	-8.7629875460e-01	3.4512728753e-01	-8.4144888591e-19	-1.7688545214e+00	4.8616138452e-01	-4.4767478830e-01
68	-1.3679655577e+00	-4.8934495132e-01	-8.7862060634e-01	3.4397309651e-01	-8.3749220940e-19	-1.7744284893e+00	4.8659456877e-01	-4.4617765307e-01
69	-1.3717963649e+00	-4.9111926949e-01	-8.8067709543e-01	3.4294732502e-01	-8.3087790146e-19	-1.7793975425e+00	4.8694728242e-01	-4.4484709461e-01
70	-1.3756599412e+00	-4.9292166118e-01	-8.8273827999e-01	3.4187690181e-01	-8.2439914157e-19	-1.7844091012e+00	4.8727077351e-01	-4.4345861708e-01
71	-1.3797548132e+00	-4.9485171172e-01	-8.8490310147e-01	3.4062537498e-01	-8.2093346513e-19	-1.7897206805e+00	4.8756423718e-01	-4.4183522469e-01
72	-1.3837381002e+00	-4.9674566884e-01	-8.8699243136e-01	3.3938166182e-01	-8.1547746816e-19	-1.7948875196e+00	4.8780845315e-01	-4.4022196766e-01
73	-1.3870688795e+00	-4.9836068892e-01	-8.8870819057e-01	3.3815265672e-01	-8.1004577124e-19	-1.7992079717e+00	4.8793437707e-01	-4.3862778888e-01
74	-1.3904883208e+00	-5.0002034459e-01	-8.9046797622e-01	3.3694257097e-01	-8.0128034980e-19	-1.8036434300e+00	4.8805953953e-01	-4.3705815095e-01
75	-1.3938544692e+00	-5.0164219718e-01	-8.9221227203e-01	3.3584477306e-01	-7.8514897375e-19	-1.8080097604e+00	4.8821259356e-01	-4.3563416489e-01
76	-1.3970496915e+00	-5.0319206851e-01	-8.9385762301e-01	3.3473344541e-01	-7.6897529246e-19	-1.8121543775e+00	4.8833194312e-01	-4.3419262899e-01
77	-1.4002090301e+00	-5.0473737750e-01	-8.9547165261e-01	3.3356632187e-01	-7.5410601721e-19	-1.8162524488e+00	4.8841784388e-01	-4.3267871862e-01
78	-1.4033274874e+00	-5.0625443409e-01	-8.9707305327e-01	3.3259474027e-01	-7.3450123622e-19	-1.8202974918e+00	4.8852327397e-01	-4.3141845146e-01
79	-1.4057585590e+00	-5.0745870778e-01	-8.9829985124e-01	3.3193514805e-01	-7.1344924198e-19	-1.8234509065e+00	4.8855142933e-01	-4.3056287492e-01
80	-1.4081680062e+00	-5.0863986982e-01	-8.9952813635e-01	3.3144362686e-01	-6.8856901660e-19	-1.8265762715e+00	4.8861033316e-01	-4.2992530828e-01
81	-1.4104277079e+00	-5.0977191582e-01	-9.0065579212e-01	3.3080982092e-01	-6.6637665127e-19	-1.8295073974e+00	4.8860484537e-01	-4.2910317990e-01
82	-1.4134110421e+00	-5.1122283451e-01	-9.0218820758e-01	3.2989308233e-01	-6.4511387764e-19	-1.8333771681e+00	4.8870671633e-01	-4.2791405123e-01
83	-1.4150988719e+00	-5.1202509731e-01	-9.0307377462e-01	3.2971045973e-01	-6.2741440443e-19	-1.8355665020e+00	4.8881084665e-01	-4.2767716606e-01
84	-1.4170090185e+00	-5.1294257705e-01	-9.0406644149e-01	3.2945568836e-01	-6.1336504189e-19	-1.8380442095e+00	4.8890483055e-01	-4.2734669461e-01
85	-1.4187760017e+00	-5.1383267454e-01	-9.0494332715e-01	3.2882640216e-01	-6.0478678558e-19	-1.8403362155e+00	4.8888831576e-01	-4.2653042890e-01
86	-1.4205681506e+00	-5.1469692227e-01	-9.0587122835e-01	3.2841028896e-01	-6.0123359761e-19	-1.8426608648e+00	4.8896788260e-01	-4.2599067619e-01
87	-1.4218644925e+00	-5.1532874460e-01	-9.0653574788e-01	3.2814151892e-01	-6.1159864041e-19	-1.8443423881e+00	4.8900875411e-01	-4.2564204665e-01
88	-1.4228429176e+00	-5.1586051123e-01	-9.0698240637e-01	3.2776477112e-01	-6.2308453318e-19	-1.8456115322e+00	4.8890236892e-01	-4.2515335596e-01
89	-1.4235707479e+00	-5.1630088413e-01	-9.0726986372e-01	3.2718633295e-01	-6.4472745476e-19	-1.8465556223e+00	4.8871122449e-01	-4.2440304674e-01
90	-1.4250305730e+00	-5.1692227471e-01	-9.0810829829e-01	3.2690285739e-01	-6.6938129658e-19	-1.8484492045e+00	4.8898252947e-01	-4.2403534222e-01
91	-1.4270633606e+00	-5.1765251232e-01	-9.0941084831e-01	3.2733655561e-01	-7.0797018182e-19	-1.8510859933e+00	4.8969791999e-01	-4.2459790498e-01
92	-1.4294864768e+00	-5.1848977037e-01	-9.1099670638e-01	3.2797240512e-01	-7.6087622738e-19	-1.8542290888e+00	4.9063367001e-01	-4.2542268414e-01
93	-1.4317706030e+00	-5.1920138234e-01	-9.1256922069e-01	3.2888579167e-01	-8.2287300089e-19	-1.8571918964e+00	4.9170979793e-01	-4.2660746478e-01
94	-1.4351477398e+00	-5.2032963378e-01	-9.1481810599e-01	3.3008861430e-01	-8.9469106969e-19	-1.8615724801e+00	4.9311059027e-01	-4.2816768151e-01
95	-1.4386325845e+00	-5.2146418279e-01	-9.1716840167e-01	3.3135890053e-01	-9.8754249064e-19	-1.8660927750e+00	4.9463027359e-01	-4.2981540727e-01
96	-1.4419904281e+00	-5.2239899503e-01	-9.1959143302e-01	3.3329893777e-01	-1.1021584588e-18	-1.8704483330e+00	4.9649054749e-01	-4.3233188681e-01
97	-1.4453378985e+00	-5.2328650559e-01	-9.2205139290e-01	3.3534873093e-01	-1.2348116842e-18	-1.8747904356e+00	4.9845610914e-01	-4.3499073401e-01
98	-1.4483638543e+00	-5.2399222736e-01	-9.2437162697e-01	3.3767612764e-01	-1.2400309087e-18	-1.8787154922e+00	5.0047424952e-01	-4.3800966895e-01
99	-1.4505347848e+00	-5.2430264275e-01	-9.2623214202e-01	3.4004098703e-01	-8.4838154568e-19	-1.8815314702e+00	5.0241187408e-01	-4.4107719785e-01
100	-1.4525738922e+00	-5.2448406981e-01	-9.2808982236e-01	3.4264224891e-01	-7.3882181059e-19	-1.8841764565e+00	5.0450719069e-01	-4.4445137138e-01
101	-1.4551069638e+00	-5.2479604931e-01	-9.3031091450e-01	3.4562714840e-01	-1.0341073728e-18	-1.8874621785e+00	5.0689358148e-01	-4.4832317259e-01
102	-1.4574927053e+00	-5.2498594685e-01	-9.3250675850e-01	3.4897818512e-01	-1.0701719060e-18	-1.8905567943e+00	5.0940101456e-01	-4.5266990120e-01
103	-1.4596217761e+00	-5.2501533562e-01	-9.3460644047e-01	3.5252948011e-01	-9.2309313642e-19	-1.8933184747e+00	5.1198888107e-01	-4.5727639072e-01
104	-1.4621014564e+00	-5.2516652266e-01	-9.3693493374e-01	3.5625418327e-01	-5.2397225639e-19	-1.8965349412e+00	5.1471051385e-01	-4.6210781309e-01
105	-1.4652553968e+00	-5.2554149007e-01	-9.3971390671e-01	3.6032541142e-01	-6.5275659584e-20	-1.9006260104e+00	5.1771552080e-01	-4.6738872325e-01
106	-1.4672631956e+00	-5.2533936461e-01	-9.4192383098e-01	3.6488390826e-01	-4.4860119841e-19	-1.9032303854e+00	5.2073058295e-01	-4.7330168401e-01
107	-1.4700389391e+00	-5.2533705897e-01	-9.4470188008e-01	3.7038703369e-01	-4.7854149863e-19	-1.9068308842e+00	5.2420602638e-01	-4.8043995038e-01
108	-1.4726939680e+00	-5.2517923304e-01	-9.4751473495e-01	3.7635820879e-01	-5.0037043542e-19	-1.9102748006e+00	5.2791937739e-01	-4.8818533780e-01
109	-1.4754469490e+00	-5.2494622134e-01	-9.5050072761e-01	3.8294172809e-01	-5.1651150489e-19	-1.9138457734e+00	5.3194313283e-01	-4.9672501494e-01
110	-1.4795543436e+00	-5.2515362340e-01	-9.5440072020e-01	3.9062723148e-01	-5.2185105972e-19	-1.9191735962e+00	5.3655887100e-01	-5.0669410817e-01
111	-1.4837679082e+00	-5.2519545661e-01	-9.5857245164e-01	3.9948380468e-01	-5.1210477742e-19	-1.9246391352e+00	5.4172124379e-01	-5.1818223060e-01
112	-1.4890854211e+00	-5.2546392998e-01	-9.6362149108e-01	4.1005859954e-01	-4.8913177870e-19	-1.9315366380e+00	5.4769695137e-01	-5.3189910904e-01
113	-1.4963032880e+00	-5.2621593778e-01	-9.7008735025e-01	4.2282245465e-01	-4.4693700448e-19	-1.9408991462e+00	5.5483926559e-01	-5.4845548213e-01
114	-1.5025259070e+00	-5.2838642620e-01	-9.7413948076e-01	4.2842393890e-01	-3.7904837757e-19	-1.9489706889e+00	5.5719131819e-01	-5.5572133263e-01
115	-1.5079331664e+00	-5.3040865757e-01	-9.7752450884e-01	4.3291280310e-01	-3.3005876742e-19	-1.9559846046e+00	5.5889481409e-01	-5.6154397083e-01
116	-1.5149690507e+00	-5.3264505666e-01	-9.8232399407e-01	4.3947519278e-01	-2.8962361699e-19	-1.9651110578e+00	5.6209867176e-01	-5.7005624012e-01
117	-1.5220274039e+00	-5.3480103770e-01	-9.8722636617e-01	4.4640836593e-01	-2.5528388147e-19	-1.9742666559e+00	5.6553166059e-01	-5.7904946359e-01
118	-1.5292900149e+00	-5.3700876914e-01	-9.9228124578e-01	4.5364707549e-01	-2.1263725124e-19	-1.9836872030e+00	5.6909059581e-01	-5.8843900735e-01
119	-1.5364462920e+00	-5.3921421813e-01	-9.9723207391e-01	4.6063626470e-01	-1.6686359553e-19	-1.9929698212e+00	5.7252231973e-01	-5.9750489091e-01
120	-1.5432645421e+00	-5.4122368043e-01	-1.0020408617e+00	4.6787931252e-01	-1.3112170426e-19	-2.0018139746e+00	5.7602147658e-01	-6.0690006195e-01
121	-1.5501929671e+00	-5.4322417144e-01	-1.0069687956e+00	4.7560254970e-01	-2.8037865308e-18	-2.0108010390e+00	5.7968078023e-01	-6.1691810079e-01
122	-1.5576319059e+00	-5.4540218442e-01	-1.0122297214e+00	4.8349103055e-01	-1.9265768810e-18	-2.0204503060e+00	5.8353442127e-01	-6.2715048207e-01
123	-1.5644686038e+00	-5.4715903631e-01	-1.0173095675e+00	4.9244324824e-01	-7.4797445963e-20	-2.0293183887e+00	5.8768816403e-01	-6.3876266778e-01
124	-1.5727531776e+00	-5.4940263395e-01	-1.0233505437e+00	5.0212083874e-01	-4.6253670886e-19	-2.0400645539e+00	5.9243488719e-01	-6.5131575598e-01
125	-1.5820474806e+00	-5.5213583706e-01	-1.0299116435e+00	5.1176872982e-01	-1.9217254235e-18	-2.0521204684e+00	5.9721975805e-01	-6.6383032018e-01
126	-1.5920203014e+00	-5.5535774148e-01	-1.0366625599e+00	5.2086600602e-01	-2.9938879327e-18	-2.0650565086e+00	6.0163102302e-01	-6.7563066558e-01
127	-1.5980832782e+00	-5.5777105190e-01	-1.0403122263e+00	5.2537443570e-01	-7.5016012163e-19	-2.0729209747e+00	6.0317646800e-01	-6.8147868274e-01
128	-1.5996672756e+00	-5.5832585642e-01	-1.0413414192e+00	5.2899768030e-01	-1.2048202165e-18	-2.0749756245e+00	6.0376945347e-01	-6.8617850022e-01
129	-1.5994694892e+00	-5.5805673732e-01	-1.0414127519e+00	5.3233970788e-01	-1.0991319826e-18	-2.0747190699e+00	6.0419501822e-01	-6.9051354281e-01
130	-1.5990614203e+00	-5.5763430925e-01	-1.0414271111e+00	5.3551171670e-01	-9.9583396049e-19	-2.0741897517e+00	6.0474100230e-01	-6.9462804905e-01
131	-1.5976363033e+00	-5.5662258551e-01	-1.0410137177e+00	5.3922719468e-01	-8.7584039028e-19	-2.0723411903e+00	6.0548891528e-01	-6.9944750516e-01
132	-1.5963572601e+00	-5.5567743247e-01	-1.0406798276e+00	5.4275841724e-01	-7.5338190319e-19	-2.0706821056e+00	6.0625299388e-01	-7.0402795815e-01
133	-1.5972925065e+00	-5.5546709814e-01	-1.0418254084e+00	5.4748279168e-01	-6.2265538736e-19	-2.0718952414e+00	6.0794788778e-01	-7.1015608363e-01
134	-1.5965131494e+00	-5.5471198375e-01	-1.0418011657e+00	5.5095750267e-01	-4.9827814798e-19	-2.0708843143e+00	6.0886147739e-01	-7.1466323378e-01
135	-1.5955868996e+00	-5.5393168274e-01	-1.0416552169e+00	5.5392273519e-01	-4.6601461033e-19	-2.0696828484e+00	6.0965441764e-01	-7.1850952438e-01
136	-1.5943938923e+00	-5.5306564228e-01	-1.0413282500e+00	5.5653872741e-01	-5.9316723169e-19	-2.0681353634e+00	6.1032825966e-01	-7.2190280508e-01
137	-1.5898965017e+00	-5.5102911780e-01	-1.0388673839e+00	5.5737319685e-01	-5.8826937753e-19	-2.0623016653e+00	6.0979783263e-01	-7.2298522001e-01
138	-1.5865392364e+00	-5.4935308266e-01	-1.0371861537e+00	5.5878049191e-01	-5.8292046240e-19	-2.0579468575e+00	6.0979133885e-01	-7.2481066396e-01
139	-1.5823210109e+00	-5.4725282498e-01	-1.0350681859e+00	5.6013749476e-01	-5.6016261179e-19	-2.0524752727e+00	6.0976920115e-01	-7.2657087239e-01
140	-1.5802247340e+00	-5.4592307965e-01	-1.0343016543e+00	5.6183776613e-01	-5.3541108334e-19	-2.0497561300e+00	6.1047321834e-01	-7.2877634456e-01
141	-1.5790749932e+00	-5.4496633814e-01	-1.0341086551e+00	5.6369618732e-01	-5.1730789076e-19	-2.0482647674e+00	6.1142789618e-01	-7.3118695753e-01
142	-1.5773687964e+00	-5.4370646579e-01	-1.0336623306e+00	5.6585826355e-01	-4.9103354332e-19	-2.0460516091e+00	6.1244483103e-01	-7.3399145040e-01
143	-1.5760888649e+00	-5.4266536231e-01	-1.0334235026e+00	5.6767349601e-01	-4.7043003163e-19	-2.0443913722e+00	6.1344767538e-01	-7.3634604198e-01
144	-1.5739704623e+00	-5.4122892593e-01	-1.0327415364e+00	5.6937730355e-01	3.7481606176e-19	-2.0416435297e+00	6.1439076308e-01	-7.3855610101e-01
145	-1.5732091453e+00	-5.4013962468e-01	-1.0330695206e+00	5.7239940697e-01	1.3346004915e-18	-2.0406560029e+00	6.1616236991e-01	-7.4247616054e-01
146	-1.5720940466e+00	-5.3891007675e-01	-1.0331839699e+00	5.7523837427e-01	1.0143129117e-18	-2.0392095755e+00	6.1784236639e-01	-7.4615866879e-01
147	-1.5709672089e+00	-5.3779455563e-01	-1.0331726533e+00	5.7744865784e-01	1.0549811264e-18	-2.0377479211e+00	6.1922262209e-01	-7.4902569282e-01
148	-1.5718701958e+00	-5.3728238976e-01	-1.0345878061e+00	5.8104392775e-01	-1.7728996626e-20	-2.0389192121e+00	6.2163177040e-01	-7.5368922351e-01
149	-1.5735053137e+00	-5.3699145697e-01	-1.0365138567e+00	5.8517980337e-01	-7.4137710966e-19	-2.0410401717e+00	6.2440299966e-01	-7.5905398982e-01
150	-1.5749531191e+00	-5.3655350824e-01	-1.0383996109e+00	5.8980572706e-01	-1.1545060146e-18	-2.0429181628e+00	6.2730762829e-01	-7.6505441193e-01
151	-1.5758259555e+00	-5.3610517682e-01	-1.0397207787e+00	5.9334893425e-01	-1.5622413616e-18	-2.0440503447e+00	6.2951950239e-01	-7.6965041053e-01
152	-1.5768853511e+00	-5.3563855197e-01	-1.0412467991e+00	5.9729532531e-01	-1.4693758267e-18	-2.0454245179e+00	6.3201030890e-01	-7.7476939081e-01
153	-1.5798057092e+00	-5.3572145902e-01	-1.0440842502e+00	6.0266714489e-01	-1.3949164279e-18	-2.0492126007e+00	6.3545348897e-01	-7.8173733650e-01
154	-1.5813344028e+00	-5.3532391220e-01	-1.0460104906e+00	6.0753122934e-01	-1.3753304764e-18	-2.0511955142e+00	6.3835822301e-01	-7.8804668396e-01
155	-1.5828680491e+00	-5.3492992479e-01	-1.0479381243e+00	6.1250072556e-01	-1.3586322380e-18	-2.0531848521e+00	6.4126024940e-01	-7.9449276415e-01
156	-1.5856206328e+00	-5.3492669898e-01	-1.0506939338e+00	6.1830424174e-01	-1.3291420323e-18	-2.0567553096e+00	6.4470904349e-01	-8.0202067623e-01
157	-1.5872967907e+00	-5.3452359413e-01	-1.0527731966e+00	6.2377961202e-01	-1.3010305565e-18	-2.0589295035e+00	6.4781200305e-01	-8.0912294058e-01
158	-1.5894629351e+00	-5.3436728777e-01	-1.0550956473e+00	6.2926033279e-01	-1.2715162611e-18	-2.0617392733e+00	6.5091044947e-01	-8.1623214520e-01
